Seed 1656949570
ARCH 0|F_ID 2|LIMIT 3
before: 
3(864)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 574,  7,  8,  130, 0, 3, 439154, 12113.99, 0, 0.00, 0: 8; 1: 55; 2: 27; 3: 7; 
Differentiation_of_T_lymphocytes, 922,  5, 12,  166, 0, 6, 464008, 12113.99, 1, 50.01, 0: 8; 1: 43; 2: 29; 3: 9; 4: 3; 5: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 975,  8,  7,  167, 0, 6, 439124, 12113.99, 1, 50.01, 0: 8; 1: 42; 2: 23; 3: 20; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 769,  5, 12,  167, 0, 6, 464119, 12113.99, 0, 50.01, 0: 8; 1: 43; 2: 26; 3: 13; 4: 3; 5: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 459,  5, 11,  168, 0, 6, 432159, 12113.99, 1, 50.01, 0: 8; 1: 42; 2: 23; 3: 19; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 128,  5, 10,  177, 0, 6, 395675, 12113.99, 1, 50.01, 0: 8; 1: 38; 2: 21; 3: 26; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 528,  5, 11,  179, 0, 6, 432189, 12113.99, 1, 50.01, 0: 8; 1: 37; 2: 25; 3: 20; 4: 4; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 272,  8,  7,  180, 0, 6, 439139, 12113.99, 1, 50.01, 0: 8; 1: 41; 2: 28; 3: 7; 4: 4; 5: 8; 6: 1; 
Differentiation_of_T_lymphocytes, 948,  5, 12,  183, 0, 6, 463989, 12113.99, 1, 50.01, 0: 8; 1: 32; 2: 30; 3: 20; 4: 5; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 765,  4, 13,  184, 0, 6, 410763, 12113.99, 0, 50.01, 0: 8; 1: 32; 2: 28; 3: 23; 4: 4; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 335,  4, 13,  185, 0, 6, 410743, 12113.99, 1, 50.01, 0: 8; 1: 28; 2: 29; 3: 31; 6: 1; 
Differentiation_of_T_lymphocytes, 660,  4, 14,  192, 0, 6, 439098, 12113.99, 1, 50.01, 0: 8; 1: 29; 2: 30; 3: 23; 4: 2; 5: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 253,  4, 13,  198, 0, 6, 410738, 12113.99, 0, 50.01, 0: 8; 1: 27; 2: 23; 3: 34; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 261,  4, 13,  198, 0, 6, 410774, 12113.99, 1, 50.01, 0: 8; 1: 25; 2: 29; 3: 30; 4: 1; 5: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 729,  5, 12,  202, 0, 6, 464013, 12113.99, 1, 50.01, 0: 8; 1: 26; 2: 27; 3: 27; 4: 5; 5: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 612,  4, 14,  203, 0, 6, 439147, 12113.99, 1, 50.01, 0: 8; 1: 26; 2: 25; 3: 31; 4: 2; 5: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 889,  4, 14,  207, 0, 6, 439177, 12113.99, 1, 50.01, 0: 8; 1: 22; 2: 23; 3: 40; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 786,  4, 14,  207, 0, 6, 439162, 12113.99, 0, 50.01, 0: 8; 1: 26; 2: 17; 3: 41; 4: 2; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 373,  4, 14,  208, 0, 6, 439210, 12113.99, 1, 50.01, 0: 8; 1: 25; 2: 28; 3: 27; 4: 1; 5: 6; 6: 2; 
Differentiation_of_T_lymphocytes, 123,  4, 13,  208, 0, 6, 410743, 12113.99, 1, 50.01, 0: 8; 1: 25; 2: 23; 3: 33; 4: 3; 5: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 666,  4, 13,  208, 0, 6, 410761, 12113.99, 0, 50.01, 0: 8; 1: 18; 2: 27; 3: 42; 4: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 831,  4, 14,  211, 0, 6, 439151, 12113.99, 0, 50.01, 0: 8; 1: 22; 2: 23; 3: 38; 4: 2; 5: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 529,  4, 14,  212, 0, 6, 439174, 12113.99, 0, 50.01, 0: 8; 1: 21; 2: 25; 3: 35; 4: 5; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 115,  4, 14,  213, 0, 6, 439300, 12113.99, 1, 50.01, 0: 8; 1: 22; 2: 25; 3: 33; 4: 4; 5: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 828,  4, 13,  213, 0, 6, 410727, 12113.99, 0, 50.01, 0: 8; 1: 13; 2: 34; 3: 38; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 923,  4, 13,  218, 0, 6, 410736, 12113.99, 1, 50.01, 0: 8; 1: 21; 2: 26; 3: 34; 5: 5; 6: 3; 
Differentiation_of_T_lymphocytes, 196,  4, 14,  218, 0, 6, 439346, 12113.99, 1, 50.01, 0: 8; 1: 21; 2: 22; 3: 38; 4: 2; 5: 5; 6: 1; 
Differentiation_of_T_lymphocytes, 188,  4, 13,  219, 0, 6, 410745, 12113.99, 1, 50.01, 0: 8; 1: 19; 2: 25; 3: 38; 4: 1; 5: 4; 6: 2; 
Differentiation_of_T_lymphocytes, 224,  4, 14,  220, 0, 6, 439208, 12113.99, 0, 50.01, 0: 8; 1: 21; 2: 21; 3: 38; 4: 3; 5: 5; 6: 1; 
Differentiation_of_T_lymphocytes, 313,  5, 11,  227, 0, 6, 432171, 12113.99, 1, 50.01, 0: 8; 1: 19; 2: 22; 3: 38; 4: 1; 5: 8; 6: 1; 
Differentiation_of_T_lymphocytes, 522,  5, 12,  146, 0, 7, 463974, 12113.99, 1, 50.01, 0: 8; 1: 51; 2: 25; 3: 11; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 724,  8,  7,  147, 0, 7, 439148, 12113.99, 1, 50.01, 0: 8; 1: 53; 2: 23; 3: 8; 4: 3; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 169,  7,  8,  148, 0, 7, 439234, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 29; 3: 5; 4: 2; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 880,  9,  6,  149, 0, 7, 426051, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 26; 3: 9; 4: 2; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 813,  7,  8,  150, 0, 7, 439128, 12113.99, 1, 50.01, 0: 8; 1: 49; 2: 26; 3: 10; 4: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 854,  8,  7,  150, 0, 7, 439137, 12113.99, 1, 50.01, 0: 8; 1: 49; 2: 28; 3: 7; 4: 3; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 710,  8,  7,  150, 0, 7, 439153, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 24; 3: 11; 4: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 659,  9,  6,  150, 0, 7, 426096, 12113.99, 1, 50.01, 0: 8; 1: 53; 2: 21; 3: 10; 4: 2; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 558,  8,  7,  151, 0, 7, 439145, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 27; 3: 8; 4: 1; 5: 1; 7: 2; 
Differentiation_of_T_lymphocytes, 772,  7,  8,  152, 0, 7, 439197, 12113.99, 1, 50.01, 0: 8; 1: 51; 2: 25; 3: 6; 4: 4; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 361,  7,  8,  152, 0, 7, 439200, 12113.99, 1, 50.01, 0: 8; 1: 49; 2: 28; 3: 6; 4: 3; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 569,  7,  8,  154, 0, 7, 439181, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 28; 3: 9; 4: 3; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 740,  6,  9,  156, 0, 7, 426093, 12113.99, 1, 50.01, 0: 8; 1: 45; 2: 29; 3: 11; 4: 2; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 927,  5, 11,  156, 0, 7, 432228, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 28; 3: 11; 4: 2; 6: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 555,  6,  9,  157, 0, 7, 426084, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 29; 3: 7; 4: 1; 5: 4; 7: 1; 
Differentiation_of_T_lymphocytes, 905,  7,  8,  157, 0, 7, 439212, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 26; 3: 8; 4: 4; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes,  52,  8,  7,  157, 0, 7, 439416, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 24; 3: 8; 4: 2; 5: 4; 7: 1; 
Differentiation_of_T_lymphocytes,  62,  8,  7,  158, 0, 7, 439241, 12113.99, 0, 50.01, 0: 8; 1: 45; 2: 27; 3: 12; 4: 4; 7: 1; 
Differentiation_of_T_lymphocytes, 974,  9,  6,  158, 0, 7, 426097, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 24; 3: 7; 4: 4; 5: 2; 6: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 735,  5, 11,  158, 0, 7, 432243, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 27; 3: 11; 4: 2; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 314,  6,  9,  160, 0, 7, 426024, 12113.99, 1, 50.01, 0: 8; 1: 42; 2: 34; 3: 7; 4: 3; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 606,  8,  7,  160, 0, 7, 439209, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 28; 3: 9; 4: 1; 5: 4; 7: 1; 
Differentiation_of_T_lymphocytes,  76,  7,  8,  161, 0, 7, 439199, 12113.99, 1, 50.01, 0: 8; 1: 44; 2: 31; 3: 7; 4: 3; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 870,  7,  8,  161, 0, 7, 439163, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 23; 3: 12; 4: 2; 5: 2; 6: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 815,  9,  6,  162, 0, 7, 426063, 12113.99, 1, 50.01, 0: 8; 1: 43; 2: 29; 3: 11; 4: 4; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 843,  7,  8,  163, 0, 7, 439174, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 23; 3: 14; 4: 3; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 714,  7,  8,  163, 0, 7, 439182, 12113.99, 1, 50.01, 0: 8; 1: 40; 2: 31; 3: 14; 4: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 799,  9,  6,  163, 0, 7, 426024, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 21; 3: 15; 4: 3; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 871,  6,  9,  163, 0, 7, 426075, 12113.99, 1, 50.01, 0: 8; 1: 45; 2: 24; 3: 13; 4: 6; 7: 1; 
Differentiation_of_T_lymphocytes, 299,  8,  7,  165, 0, 7, 439171, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 25; 3: 9; 4: 1; 5: 6; 7: 1; 
Differentiation_of_T_lymphocytes, 770,  5, 11,  166, 0, 7, 432196, 12113.99, 1, 50.01, 0: 8; 1: 40; 2: 28; 3: 18; 4: 1; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 376,  8,  7,  167, 0, 7, 439236, 12113.99, 1, 50.01, 0: 8; 1: 45; 2: 26; 3: 10; 4: 4; 5: 2; 7: 2; 
Differentiation_of_T_lymphocytes, 444,  5, 12,  167, 0, 7, 463895, 12113.99, 1, 50.01, 0: 8; 1: 41; 2: 26; 3: 18; 4: 2; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 856,  5, 11,  167, 0, 7, 432168, 12113.99, 1, 50.01, 0: 8; 1: 40; 2: 29; 3: 15; 4: 3; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 960,  9,  6,  167, 0, 7, 426067, 12113.99, 1, 50.01, 0: 8; 1: 40; 2: 33; 3: 11; 4: 1; 5: 2; 7: 2; 
Differentiation_of_T_lymphocytes, 250,  5, 12,  168, 0, 7, 464034, 12113.99, 1, 50.01, 0: 8; 1: 39; 2: 30; 3: 15; 4: 3; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 633,  5, 11,  168, 0, 7, 432158, 12113.99, 1, 50.01, 0: 8; 1: 39; 2: 29; 3: 17; 4: 2; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 698,  5, 10,  169, 0, 7, 395675, 12113.99, 1, 50.01, 0: 8; 1: 39; 2: 29; 3: 17; 4: 1; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 640,  5, 11,  169, 0, 7, 432215, 12113.99, 1, 50.01, 0: 8; 1: 38; 2: 32; 3: 14; 4: 2; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes,  77,  9,  6,  169, 0, 7, 426054, 12113.99, 0, 50.01, 0: 8; 1: 42; 2: 26; 3: 15; 4: 2; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes,   1,  5, 11,  170, 0, 7, 432173, 12113.99, 1, 50.01, 0: 8; 1: 42; 2: 22; 3: 20; 4: 3; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 719,  6,  9,  170, 0, 7, 426087, 12113.99, 1, 50.01, 0: 8; 1: 41; 2: 28; 3: 14; 4: 1; 5: 4; 7: 1; 
Differentiation_of_T_lymphocytes, 243,  7,  8,  170, 0, 7, 439028, 12113.99, 1, 50.01, 0: 8; 1: 42; 2: 28; 3: 10; 4: 5; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 995,  5, 12,  171, 0, 7, 463928, 12113.99, 1, 50.01, 0: 8; 1: 42; 2: 26; 3: 15; 4: 2; 5: 2; 7: 2; 
Differentiation_of_T_lymphocytes,  86,  5, 12,  172, 0, 7, 463952, 12113.99, 1, 50.01, 0: 8; 1: 38; 2: 28; 3: 17; 4: 5; 7: 1; 
Differentiation_of_T_lymphocytes, 300,  5, 12,  173, 0, 7, 463994, 12113.99, 1, 50.01, 0: 8; 1: 39; 2: 26; 3: 19; 4: 2; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 756,  5, 10,  173, 0, 7, 395675, 12113.99, 1, 50.01, 0: 8; 1: 40; 2: 24; 3: 20; 4: 2; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 482,  6,  9,  174, 0, 7, 426059, 12113.99, 1, 50.01, 0: 8; 1: 36; 2: 32; 3: 15; 4: 3; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 344,  5, 11,  174, 0, 7, 432162, 12113.99, 0, 50.01, 0: 8; 1: 37; 2: 25; 3: 24; 4: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 258,  5, 10,  175, 0, 7, 395675, 12113.99, 1, 50.01, 0: 8; 1: 34; 2: 33; 3: 18; 4: 1; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 982,  5, 10,  177, 0, 7, 395675, 12113.99, 1, 50.01, 0: 8; 1: 38; 2: 27; 3: 17; 4: 3; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 897,  5, 10,  179, 0, 7, 395675, 12113.99, 1, 50.01, 0: 8; 1: 33; 2: 31; 3: 21; 4: 1; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 285,  8,  7,  180, 0, 7, 439162, 12113.99, 1, 50.01, 0: 8; 1: 44; 2: 23; 3: 10; 4: 4; 5: 6; 7: 2; 
Differentiation_of_T_lymphocytes, 333,  4, 14,  181, 0, 7, 439204, 12113.99, 1, 50.01, 0: 8; 1: 32; 2: 28; 3: 26; 4: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 810,  9,  6,  182, 0, 7, 426055, 12113.99, 1, 50.01, 0: 8; 1: 41; 2: 19; 3: 20; 4: 4; 5: 4; 7: 1; 
Differentiation_of_T_lymphocytes, 610,  4, 14,  184, 0, 7, 439242, 12113.99, 1, 50.01, 0: 8; 1: 34; 2: 26; 3: 23; 4: 3; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 884,  8,  7,  185, 0, 7, 439147, 12113.99, 1, 50.01, 0: 8; 1: 34; 2: 27; 3: 21; 4: 3; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes,  95,  5, 10,  186, 0, 7, 395675, 12113.99, 1, 50.01, 0: 8; 1: 34; 2: 28; 3: 19; 4: 3; 5: 4; 7: 1; 
Differentiation_of_T_lymphocytes, 709,  9,  6,  186, 0, 7, 426077, 12113.99, 0, 50.01, 0: 8; 1: 40; 2: 23; 3: 16; 4: 3; 5: 4; 6: 1; 7: 2; 
Differentiation_of_T_lymphocytes, 783,  5, 12,  187, 0, 7, 463913, 12113.99, 1, 50.01, 0: 8; 1: 32; 2: 31; 3: 17; 4: 5; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 102,  5, 10,  188, 0, 7, 395675, 12113.99, 1, 50.01, 0: 8; 1: 33; 2: 29; 3: 19; 4: 2; 5: 5; 7: 1; 
Differentiation_of_T_lymphocytes, 892,  4, 14,  188, 0, 7, 439189, 12113.99, 1, 50.01, 0: 8; 1: 30; 2: 27; 3: 28; 4: 2; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 264,  9,  6,  188, 0, 7, 426088, 12113.99, 1, 50.01, 0: 8; 1: 35; 2: 22; 3: 24; 4: 5; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 384,  5, 11,  189, 0, 7, 432219, 12113.99, 1, 50.01, 0: 8; 1: 29; 2: 29; 3: 26; 4: 3; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 345,  5, 10,  189, 0, 7, 395675, 12113.99, 1, 50.01, 0: 8; 1: 29; 2: 30; 3: 26; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 940,  4, 14,  189, 0, 7, 439143, 12113.99, 1, 50.01, 0: 8; 1: 29; 2: 31; 3: 24; 4: 1; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 164,  6,  9,  189, 0, 7, 426045, 12113.99, 1, 50.01, 0: 8; 1: 34; 2: 28; 3: 18; 4: 4; 5: 3; 7: 2; 
Differentiation_of_T_lymphocytes, 280,  4, 13,  190, 0, 7, 410766, 12113.99, 1, 50.01, 0: 8; 1: 30; 2: 24; 3: 32; 4: 1; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 343,  4, 14,  192, 0, 7, 439205, 12113.99, 1, 50.01, 0: 8; 1: 27; 2: 33; 3: 23; 4: 2; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 717,  5, 11,  192, 0, 7, 432169, 12113.99, 1, 50.01, 0: 8; 1: 33; 2: 23; 3: 26; 4: 2; 5: 4; 7: 1; 
Differentiation_of_T_lymphocytes, 393,  4, 13,  192, 0, 7, 410727, 12113.99, 1, 50.01, 0: 8; 1: 28; 2: 28; 3: 29; 4: 1; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 497,  4, 13,  193, 0, 7, 410764, 12113.99, 1, 50.01, 0: 8; 1: 26; 2: 35; 3: 22; 4: 2; 5: 2; 6: 1; 7: 1; 
Differentiation_of_T_lymphocytes,  87,  6,  9,  193, 0, 7, 426066, 12113.99, 1, 50.01, 0: 8; 1: 31; 2: 28; 3: 22; 4: 2; 5: 5; 7: 1; 
Differentiation_of_T_lymphocytes, 383,  5, 11,  195, 0, 7, 432202, 12113.99, 1, 50.01, 0: 8; 1: 29; 2: 27; 3: 27; 4: 1; 5: 4; 7: 1; 
Differentiation_of_T_lymphocytes, 683,  4, 13,  196, 0, 7, 410756, 12113.99, 1, 50.01, 0: 8; 1: 27; 2: 30; 3: 25; 4: 3; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 192,  4, 13,  197, 0, 7, 410721, 12113.99, 1, 50.01, 0: 8; 1: 27; 2: 24; 3: 34; 4: 2; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 446,  5, 12,  198, 0, 7, 464012, 12113.99, 1, 50.01, 0: 8; 1: 32; 2: 24; 3: 23; 4: 3; 5: 6; 7: 1; 
Differentiation_of_T_lymphocytes, 745,  5, 10,  198, 0, 7, 395675, 12113.99, 1, 50.01, 0: 8; 1: 30; 2: 25; 3: 24; 4: 6; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 268,  5, 11,  199, 0, 7, 432159, 12113.99, 1, 50.01, 0: 8; 1: 34; 2: 21; 3: 23; 4: 3; 5: 7; 7: 1; 
Differentiation_of_T_lymphocytes, 199,  5, 10,  201, 0, 7, 395675, 12113.99, 1, 50.01, 0: 8; 1: 31; 2: 22; 3: 28; 5: 7; 7: 1; 
Differentiation_of_T_lymphocytes, 996,  4, 14,  202, 0, 7, 439233, 12113.99, 0, 50.01, 0: 8; 1: 25; 2: 21; 3: 40; 4: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 395,  8,  7,  202, 0, 7, 439117, 12113.99, 0, 50.01, 0: 8; 1: 24; 2: 28; 3: 32; 4: 1; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 370,  4, 13,  202, 0, 7, 410771, 12113.99, 1, 50.01, 0: 8; 1: 27; 2: 26; 3: 29; 4: 1; 5: 5; 7: 1; 
Differentiation_of_T_lymphocytes, 251,  4, 13,  203, 0, 7, 410741, 12113.99, 1, 50.01, 0: 8; 1: 22; 2: 31; 3: 31; 4: 3; 7: 2; 
Differentiation_of_T_lymphocytes,   9,  4, 13,  204, 0, 7, 410763, 12113.99, 0, 50.01, 0: 8; 1: 26; 2: 24; 3: 32; 4: 3; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 282,  4, 14,  204, 0, 7, 439245, 12113.99, 0, 50.01, 0: 8; 1: 21; 2: 31; 3: 31; 4: 4; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 951,  4, 13,  204, 0, 7, 410750, 12113.99, 0, 50.01, 0: 8; 1: 24; 2: 27; 3: 33; 4: 2; 5: 1; 7: 2; 
Differentiation_of_T_lymphocytes, 434,  4, 13,  206, 0, 7, 410737, 12113.99, 0, 50.01, 0: 8; 1: 16; 2: 35; 3: 35; 4: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 306,  4, 13,  206, 0, 7, 410749, 12113.99, 1, 50.01, 0: 8; 1: 24; 2: 28; 3: 29; 4: 3; 5: 4; 7: 1; 
Differentiation_of_T_lymphocytes, 458,  4, 13,  206, 0, 7, 410760, 12113.99, 1, 50.01, 0: 8; 1: 23; 2: 29; 3: 31; 4: 1; 5: 3; 6: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 413,  5, 10,  207, 0, 7, 395675, 12113.99, 0, 50.01, 0: 8; 1: 17; 2: 36; 3: 30; 4: 4; 5: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 349,  4, 13,  208, 0, 7, 410736, 12113.99, 1, 50.01, 0: 8; 1: 24; 2: 25; 3: 32; 4: 4; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 311,  4, 14,  208, 0, 7, 439189, 12113.99, 0, 50.01, 0: 8; 1: 16; 2: 33; 3: 37; 4: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 505,  5, 11,  209, 0, 7, 432140, 12113.99, 1, 50.01, 0: 8; 1: 24; 2: 27; 3: 30; 4: 1; 5: 6; 7: 1; 
Differentiation_of_T_lymphocytes,  97,  4, 13,  210, 0, 7, 410748, 12113.99, 1, 50.01, 0: 8; 1: 22; 2: 26; 3: 34; 4: 3; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 590,  4, 13,  211, 0, 7, 410742, 12113.99, 1, 50.01, 0: 8; 1: 27; 2: 19; 3: 35; 4: 3; 5: 3; 7: 2; 
Differentiation_of_T_lymphocytes, 848,  4, 14,  212, 0, 7, 439232, 12113.99, 1, 50.01, 0: 8; 1: 20; 2: 25; 3: 39; 4: 2; 5: 2; 7: 1; 
Differentiation_of_T_lymphocytes, 513,  4, 14,  212, 0, 7, 439199, 12113.99, 1, 50.01, 0: 8; 1: 25; 2: 22; 3: 32; 4: 5; 5: 4; 7: 1; 
Differentiation_of_T_lymphocytes, 190,  4, 14,  214, 0, 7, 439142, 12113.99, 1, 50.01, 0: 8; 1: 21; 2: 24; 3: 37; 4: 3; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 341,  4, 14,  214, 0, 7, 439005, 12113.99, 1, 50.01, 0: 8; 1: 20; 2: 29; 3: 33; 4: 1; 5: 4; 6: 1; 7: 1; 
Differentiation_of_T_lymphocytes,  42,  4, 13,  215, 0, 7, 410713, 12113.99, 0, 50.01, 0: 8; 1: 24; 2: 20; 3: 36; 4: 4; 5: 4; 7: 1; 
Differentiation_of_T_lymphocytes, 599,  4, 14,  215, 0, 7, 439209, 12113.99, 0, 50.01, 0: 8; 1: 17; 2: 29; 3: 37; 4: 4; 6: 1; 7: 1; 
Differentiation_of_T_lymphocytes,  56,  4, 14,  215, 0, 7, 439159, 12113.99, 1, 50.01, 0: 8; 1: 21; 2: 27; 3: 31; 4: 5; 5: 4; 7: 1; 
Differentiation_of_T_lymphocytes, 780,  5, 10,  216, 0, 7, 395675, 12113.99, 0, 50.01, 0: 8; 1: 21; 2: 31; 3: 25; 4: 4; 5: 7; 7: 1; 
Differentiation_of_T_lymphocytes, 103,  4, 13,  218, 0, 7, 410732, 12113.99, 0, 50.01, 0: 8; 1: 20; 2: 23; 3: 38; 4: 4; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 297,  4, 13,  219, 0, 7, 410748, 12113.99, 0, 50.01, 0: 8; 1: 15; 2: 31; 3: 36; 4: 3; 5: 3; 7: 1; 
Differentiation_of_T_lymphocytes, 322,  4, 13,  220, 0, 7, 410768, 12113.99, 0, 50.01, 0: 8; 1: 16; 2: 27; 3: 40; 4: 3; 5: 1; 6: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 733,  4, 13,  220, 0, 7, 410743, 12113.99, 1, 50.01, 0: 8; 1: 20; 2: 29; 3: 30; 4: 4; 5: 3; 7: 3; 
Differentiation_of_T_lymphocytes, 703,  4, 14,  220, 0, 7, 439195, 12113.99, 1, 50.01, 0: 8; 1: 21; 2: 24; 3: 36; 4: 2; 5: 3; 6: 1; 7: 2; 
Differentiation_of_T_lymphocytes, 315,  5, 11,  220, 0, 7, 432203, 12113.99, 0, 50.01, 0: 8; 1: 21; 2: 22; 3: 37; 4: 3; 5: 5; 7: 1; 
Differentiation_of_T_lymphocytes,  71,  6,  9,  221, 0, 7, 426023, 12113.99, 1, 50.01, 0: 8; 1: 22; 2: 26; 3: 29; 4: 2; 5: 9; 7: 1; 
Differentiation_of_T_lymphocytes, 252,  4, 14,  223, 0, 7, 439164, 12113.99, 1, 50.01, 0: 8; 1: 22; 2: 20; 3: 36; 4: 5; 5: 4; 6: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 573,  4, 13,  226, 0, 7, 410765, 12113.99, 1, 50.01, 0: 8; 1: 21; 2: 23; 3: 33; 4: 3; 5: 7; 6: 1; 7: 1; 
Differentiation_of_T_lymphocytes, 969,  7,  8,  236, 0, 7, 439207, 12113.99, 1, 50.01, 0: 8; 1: 18; 2: 28; 3: 28; 4: 3; 5: 9; 7: 3; 
