Seed 1656949570
ARCH 0|F_ID 3|LIMIT 4
before: 
4(832)
Melhor resultado nxn: Bortezomib_Responses_in_U266_Human_Myelo, 610,  9,  8,  232, 0, 4, 570326, 42936.14, 0, 0.00, 0: 1; 1: 51; 2: 56; 3: 19; 4: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 780,  7, 10,  277, 0, 7, 557132, 42936.14, 1, 80.74, 0: 1; 1: 46; 2: 45; 3: 23; 4: 7; 5: 5; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 825,  6, 12,  277, 0, 7, 570321, 42936.14, 1, 80.74, 0: 1; 1: 45; 2: 45; 3: 23; 4: 10; 5: 4; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 878,  6, 13,  277, 0, 7, 610226, 42936.14, 0, 80.74, 0: 1; 1: 44; 2: 47; 3: 21; 4: 11; 5: 5; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 203,  6, 12,  277, 0, 7, 570344, 42936.14, 0, 80.74, 0: 1; 1: 44; 2: 48; 3: 17; 4: 16; 5: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 344,  9,  8,  277, 0, 7, 570324, 42936.14, 1, 80.74, 0: 1; 1: 46; 2: 44; 3: 24; 4: 8; 5: 4; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 588,  9,  8,  278, 0, 7, 570275, 42936.14, 0, 80.74, 0: 1; 1: 42; 2: 50; 3: 21; 4: 11; 5: 3; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 426,  9,  8,  278, 0, 7, 570232, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 50; 3: 21; 4: 10; 5: 4; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 935,  5, 16,  278, 0, 7, 622740, 42936.14, 1, 80.74, 0: 1; 1: 41; 2: 47; 3: 26; 4: 12; 5: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 671,  5, 15,  279, 0, 7, 590612, 42936.14, 1, 80.74, 0: 1; 1: 38; 2: 48; 3: 32; 4: 8; 5: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 841,  5, 16,  279, 0, 7, 622389, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 49; 3: 22; 4: 10; 5: 4; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  98,  5, 16,  279, 0, 7, 622570, 42936.14, 1, 80.74, 0: 1; 1: 45; 2: 43; 3: 23; 4: 13; 5: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 793,  5, 14,  279, 0, 7, 557184, 42936.14, 0, 80.74, 0: 1; 1: 47; 2: 38; 3: 27; 4: 12; 5: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  22,  7, 11,  280, 0, 7, 605108, 42936.14, 1, 80.74, 0: 1; 1: 44; 2: 47; 3: 20; 4: 10; 5: 7; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 362,  5, 14,  280, 0, 7, 557166, 42936.14, 1, 80.74, 0: 1; 1: 40; 2: 49; 3: 27; 4: 7; 5: 4; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 245,  6, 12,  280, 0, 7, 570318, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 50; 3: 21; 4: 9; 5: 4; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  20,  6, 13,  280, 0, 7, 610301, 42936.14, 1, 80.74, 0: 1; 1: 40; 2: 52; 3: 22; 4: 7; 5: 7; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 487, 10,  7,  280, 0, 7, 557193, 42936.14, 0, 80.74, 0: 1; 1: 44; 2: 42; 3: 28; 4: 9; 5: 5; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 783,  7, 11,  280, 0, 7, 604956, 42936.14, 1, 80.74, 0: 1; 1: 39; 2: 50; 3: 28; 4: 6; 5: 4; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 851,  7, 10,  280, 0, 7, 557194, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 48; 3: 23; 4: 7; 5: 5; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 378,  6, 12,  280, 0, 7, 570312, 42936.14, 1, 80.74, 0: 1; 1: 40; 2: 42; 3: 37; 4: 7; 5: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 765,  5, 14,  281, 0, 7, 557140, 42936.14, 1, 80.74, 0: 1; 1: 41; 2: 44; 3: 32; 4: 7; 5: 3; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 494,  5, 16,  281, 0, 7, 622549, 42936.14, 1, 80.74, 0: 1; 1: 44; 2: 40; 3: 29; 4: 13; 5: 1; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 763, 10,  7,  281, 0, 7, 557181, 42936.14, 1, 80.74, 0: 1; 1: 45; 2: 47; 3: 23; 4: 6; 5: 1; 6: 5; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 509,  6, 13,  281, 0, 7, 610248, 42936.14, 1, 80.74, 0: 1; 1: 45; 2: 44; 3: 25; 4: 6; 5: 6; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 787,  5, 16,  281, 0, 7, 622292, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 44; 3: 29; 4: 10; 5: 2; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 587,  5, 14,  281, 0, 7, 557201, 42936.14, 1, 80.74, 0: 1; 1: 39; 2: 47; 3: 31; 4: 8; 5: 2; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 539,  5, 15,  281, 0, 7, 590553, 42936.14, 1, 80.74, 0: 1; 1: 41; 2: 47; 3: 25; 4: 12; 5: 2; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 641,  7, 10,  282, 0, 7, 557156, 42936.14, 1, 80.74, 0: 1; 1: 41; 2: 48; 3: 26; 4: 6; 5: 6; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 391,  7, 10,  282, 0, 7, 557190, 42936.14, 1, 80.74, 0: 1; 1: 46; 2: 46; 3: 19; 4: 9; 5: 6; 7: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 828,  5, 15,  282, 0, 7, 590660, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 46; 3: 22; 4: 15; 5: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 628,  7, 10,  282, 0, 7, 557130, 42936.14, 1, 80.74, 0: 1; 1: 46; 2: 42; 3: 26; 4: 6; 5: 6; 6: 1; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 277,  5, 14,  282, 0, 7, 557158, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 43; 3: 29; 4: 10; 5: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 471,  6, 13,  282, 0, 7, 610248, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 48; 3: 25; 4: 7; 5: 4; 7: 3; 
Bortezomib_Responses_in_U266_Human_Myelo,  95,  5, 15,  283, 0, 7, 590373, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 42; 3: 27; 4: 13; 5: 2; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 308,  7, 10,  283, 0, 7, 557143, 42936.14, 1, 80.74, 0: 1; 1: 47; 2: 42; 3: 23; 4: 7; 5: 6; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 723,  6, 13,  283, 0, 7, 609915, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 43; 3: 29; 4: 10; 5: 3; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 987,  9,  8,  283, 0, 7, 570278, 42936.14, 0, 80.74, 0: 1; 1: 41; 2: 49; 3: 24; 4: 5; 5: 9; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 297,  7, 10,  283, 0, 7, 557153, 42936.14, 0, 80.74, 0: 1; 1: 42; 2: 47; 3: 22; 4: 12; 5: 4; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 432,  5, 14,  283, 0, 7, 557101, 42936.14, 1, 80.74, 0: 1; 1: 47; 2: 42; 3: 21; 4: 12; 5: 3; 6: 2; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 339,  5, 16,  283, 0, 7, 622484, 42936.14, 1, 80.74, 0: 1; 1: 50; 2: 35; 3: 24; 4: 12; 5: 6; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 698,  5, 15,  284, 0, 7, 590662, 42936.14, 1, 80.74, 0: 1; 1: 40; 2: 46; 3: 25; 4: 15; 5: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 817,  5, 16,  284, 0, 7, 622369, 42936.14, 0, 80.74, 0: 1; 1: 40; 2: 48; 3: 26; 4: 8; 5: 5; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 289,  6, 12,  284, 0, 7, 570362, 42936.14, 1, 80.74, 0: 1; 1: 37; 2: 48; 3: 31; 4: 9; 5: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 946,  5, 16,  284, 0, 7, 622519, 42936.14, 0, 80.74, 0: 1; 1: 46; 2: 37; 3: 28; 4: 12; 5: 5; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 294,  5, 16,  285, 0, 7, 622439, 42936.14, 0, 80.74, 0: 1; 1: 41; 2: 45; 3: 24; 4: 15; 5: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 455,  9,  8,  285, 0, 7, 570299, 42936.14, 0, 80.74, 0: 1; 1: 39; 2: 50; 3: 24; 4: 10; 5: 4; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 440,  5, 16,  285, 0, 7, 622436, 42936.14, 1, 80.74, 0: 1; 1: 41; 2: 42; 3: 34; 4: 6; 5: 3; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 537,  5, 14,  285, 0, 7, 557151, 42936.14, 1, 80.74, 0: 1; 1: 38; 2: 48; 3: 30; 4: 7; 5: 4; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 846,  5, 15,  286, 0, 7, 590596, 42936.14, 1, 80.74, 0: 1; 1: 37; 2: 52; 3: 27; 4: 6; 5: 4; 6: 1; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo,  64,  9,  8,  286, 0, 7, 570282, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 47; 3: 25; 4: 4; 5: 8; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 372,  5, 16,  286, 0, 7, 622363, 42936.14, 1, 80.74, 0: 1; 1: 35; 2: 51; 3: 30; 4: 9; 5: 2; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 647,  5, 15,  286, 0, 7, 590535, 42936.14, 1, 80.74, 0: 1; 1: 38; 2: 50; 3: 26; 4: 7; 5: 7; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 482,  9,  8,  286, 0, 7, 570297, 42936.14, 0, 80.74, 0: 1; 1: 41; 2: 45; 3: 25; 4: 12; 5: 5; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 174,  8,  9,  286, 0, 7, 570339, 42936.14, 1, 80.74, 0: 1; 1: 39; 2: 54; 3: 16; 4: 11; 5: 8; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 634,  5, 15,  286, 0, 7, 590543, 42936.14, 1, 80.74, 0: 1; 1: 45; 2: 41; 3: 24; 4: 12; 5: 4; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 430,  5, 15,  287, 0, 7, 590627, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 42; 3: 29; 4: 9; 5: 5; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 669,  5, 14,  288, 0, 7, 557209, 42936.14, 1, 80.74, 0: 1; 1: 40; 2: 45; 3: 29; 4: 7; 5: 6; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 608,  6, 12,  288, 0, 7, 570224, 42936.14, 1, 80.74, 0: 1; 1: 34; 2: 52; 3: 32; 4: 4; 5: 5; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 314, 10,  7,  289, 0, 7, 557169, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 43; 3: 24; 4: 14; 5: 4; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 207,  5, 15,  289, 0, 7, 590668, 42936.14, 1, 80.74, 0: 1; 1: 41; 2: 38; 3: 33; 4: 14; 5: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 173,  5, 15,  289, 0, 7, 590571, 42936.14, 1, 80.74, 0: 1; 1: 38; 2: 49; 3: 26; 4: 9; 5: 4; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 656,  5, 16,  289, 0, 7, 622659, 42936.14, 1, 80.74, 0: 1; 1: 41; 2: 39; 3: 31; 4: 15; 5: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 159, 10,  7,  290, 0, 7, 557170, 42936.14, 1, 80.74, 0: 1; 1: 38; 2: 50; 3: 24; 4: 9; 5: 5; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 847,  5, 16,  290, 0, 7, 622659, 42936.14, 1, 80.74, 0: 1; 1: 41; 2: 47; 3: 21; 4: 11; 5: 7; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 196, 10,  7,  290, 0, 7, 557151, 42936.14, 0, 80.74, 0: 1; 1: 42; 2: 46; 3: 21; 4: 12; 5: 4; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 771,  5, 15,  290, 0, 7, 590674, 42936.14, 1, 80.74, 0: 1; 1: 35; 2: 50; 3: 30; 4: 9; 5: 3; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo,  85,  5, 15,  291, 0, 7, 590785, 42936.14, 0, 80.74, 0: 1; 1: 37; 2: 44; 3: 32; 4: 12; 5: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 585,  5, 15,  291, 0, 7, 590654, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 39; 3: 32; 4: 9; 5: 4; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 251,  5, 15,  293, 0, 7, 590680, 42936.14, 1, 80.74, 0: 1; 1: 39; 2: 44; 3: 29; 4: 11; 5: 3; 6: 1; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 502,  5, 14,  293, 0, 7, 557131, 42936.14, 1, 80.74, 0: 1; 1: 38; 2: 46; 3: 28; 4: 9; 5: 6; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 217,  7, 11,  293, 0, 7, 604993, 42936.14, 1, 80.74, 0: 1; 1: 40; 2: 48; 3: 23; 4: 7; 5: 8; 6: 1; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 197,  5, 16,  294, 0, 7, 622570, 42936.14, 1, 80.74, 0: 1; 1: 39; 2: 40; 3: 32; 4: 14; 5: 2; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 351,  5, 15,  294, 0, 7, 590701, 42936.14, 1, 80.74, 0: 1; 1: 38; 2: 46; 3: 26; 4: 13; 5: 3; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 687,  6, 12,  295, 0, 7, 570339, 42936.14, 1, 80.74, 0: 1; 1: 37; 2: 52; 3: 19; 4: 11; 5: 8; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 316, 10,  7,  297, 0, 7, 557134, 42936.14, 0, 80.74, 0: 1; 1: 37; 2: 44; 3: 27; 4: 16; 5: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 827,  5, 14,  298, 0, 7, 557184, 42936.14, 1, 80.74, 0: 1; 1: 39; 2: 43; 3: 27; 4: 11; 5: 7; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 710,  5, 15,  298, 0, 7, 590603, 42936.14, 0, 80.74, 0: 1; 1: 46; 2: 33; 3: 27; 4: 13; 5: 8; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 385,  5, 16,  298, 0, 7, 622552, 42936.14, 1, 80.74, 0: 1; 1: 33; 2: 49; 3: 28; 4: 15; 5: 2; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 614,  6, 13,  299, 0, 7, 610358, 42936.14, 1, 80.74, 0: 1; 1: 37; 2: 45; 3: 28; 4: 10; 5: 7; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  76,  5, 16,  301, 0, 7, 622615, 42936.14, 1, 80.74, 0: 1; 1: 38; 2: 43; 3: 26; 4: 15; 5: 4; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 651,  5, 14,  302, 0, 7, 557151, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 40; 3: 24; 4: 10; 5: 6; 6: 5; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  70,  5, 16,  303, 0, 7, 622657, 42936.14, 1, 80.74, 0: 1; 1: 32; 2: 49; 3: 29; 4: 13; 5: 3; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  69,  5, 14,  303, 0, 7, 557186, 42936.14, 1, 80.74, 0: 1; 1: 36; 2: 51; 3: 20; 4: 14; 5: 2; 6: 3; 7: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 165,  5, 15,  304, 0, 7, 590504, 42936.14, 0, 80.74, 0: 1; 1: 38; 2: 41; 3: 28; 4: 13; 5: 7; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 139,  5, 14,  304, 0, 7, 557194, 42936.14, 1, 80.74, 0: 1; 1: 38; 2: 47; 3: 19; 4: 15; 5: 6; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 602,  5, 16,  305, 0, 7, 622606, 42936.14, 1, 80.74, 0: 1; 1: 33; 2: 48; 3: 29; 4: 10; 5: 6; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 963,  5, 15,  307, 0, 7, 590657, 42936.14, 0, 80.74, 0: 1; 1: 38; 2: 41; 3: 29; 4: 9; 5: 10; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 546,  5, 14,  309, 0, 7, 557174, 42936.14, 1, 80.74, 0: 1; 1: 26; 2: 57; 3: 27; 4: 10; 5: 7; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 594,  9,  8,  249, 0, 8, 570291, 42936.14, 1, 80.74, 0: 1; 1: 57; 2: 42; 3: 22; 4: 3; 5: 2; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 312,  9,  8,  250, 0, 8, 570252, 42936.14, 1, 80.74, 0: 1; 1: 49; 2: 56; 3: 13; 4: 8; 5: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 660,  7, 10,  251, 0, 8, 557177, 42936.14, 0, 80.74, 0: 1; 1: 48; 2: 50; 3: 26; 4: 3; 5: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 807,  8,  9,  254, 0, 8, 570341, 42936.14, 1, 80.74, 0: 1; 1: 50; 2: 47; 3: 24; 4: 5; 5: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 421,  8,  9,  257, 0, 8, 570163, 42936.14, 1, 80.74, 0: 1; 1: 54; 2: 40; 3: 24; 4: 8; 5: 1; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 947,  7, 11,  258, 0, 8, 605140, 42936.14, 1, 80.74, 0: 1; 1: 49; 2: 49; 3: 20; 4: 7; 5: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 424,  7, 11,  258, 0, 8, 604955, 42936.14, 1, 80.74, 0: 1; 1: 54; 2: 41; 3: 23; 4: 7; 5: 2; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 162,  7, 10,  258, 0, 8, 557122, 42936.14, 1, 80.74, 0: 1; 1: 47; 2: 50; 3: 22; 4: 8; 5: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 759, 10,  7,  259, 0, 8, 557125, 42936.14, 1, 80.74, 0: 1; 1: 51; 2: 50; 3: 15; 4: 8; 5: 2; 6: 1; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 942,  9,  8,  260, 0, 8, 570315, 42936.14, 1, 80.74, 0: 1; 1: 48; 2: 49; 3: 24; 4: 4; 5: 1; 6: 1; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 677,  7, 11,  261, 0, 8, 605066, 42936.14, 1, 80.74, 0: 1; 1: 56; 2: 40; 3: 19; 4: 7; 5: 5; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 816,  9,  8,  262, 0, 8, 570348, 42936.14, 1, 80.74, 0: 1; 1: 47; 2: 56; 3: 12; 4: 6; 5: 7; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 265,  8,  9,  263, 0, 8, 570204, 42936.14, 1, 80.74, 0: 1; 1: 51; 2: 44; 3: 20; 4: 9; 5: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 223,  7, 11,  263, 0, 8, 605138, 42936.14, 1, 80.74, 0: 1; 1: 51; 2: 43; 3: 21; 4: 10; 5: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 998, 10,  7,  263, 0, 8, 557198, 42936.14, 1, 80.74, 0: 1; 1: 53; 2: 40; 3: 23; 4: 8; 5: 3; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 263,  7, 10,  263, 0, 8, 557155, 42936.14, 1, 80.74, 0: 1; 1: 46; 2: 54; 3: 15; 4: 9; 5: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 508, 10,  7,  264, 0, 8, 557197, 42936.14, 1, 80.74, 0: 1; 1: 51; 2: 44; 3: 23; 4: 4; 5: 4; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 804, 10,  7,  264, 0, 8, 557158, 42936.14, 1, 80.74, 0: 1; 1: 48; 2: 49; 3: 20; 4: 6; 5: 4; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  45,  9,  8,  265, 0, 8, 570313, 42936.14, 1, 80.74, 0: 1; 1: 52; 2: 41; 3: 22; 4: 8; 5: 5; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  86,  9,  8,  265, 0, 8, 570328, 42936.14, 1, 80.74, 0: 1; 1: 47; 2: 51; 3: 21; 4: 5; 5: 1; 6: 2; 8: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 180,  6, 12,  265, 0, 8, 570286, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 50; 3: 27; 4: 7; 5: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 186, 10,  7,  265, 0, 8, 557182, 42936.14, 1, 80.74, 0: 1; 1: 46; 2: 47; 3: 26; 4: 6; 5: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  56,  6, 13,  265, 0, 8, 610096, 42936.14, 1, 80.74, 0: 1; 1: 48; 2: 47; 3: 22; 4: 8; 5: 1; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 824,  9,  8,  266, 0, 8, 570344, 42936.14, 0, 80.74, 0: 1; 1: 52; 2: 42; 3: 22; 4: 6; 5: 4; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  89,  8,  9,  266, 0, 8, 570340, 42936.14, 0, 80.74, 0: 1; 1: 49; 2: 47; 3: 19; 4: 10; 5: 2; 8: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 864, 10,  7,  266, 0, 8, 557150, 42936.14, 1, 80.74, 0: 1; 1: 54; 2: 42; 3: 20; 4: 3; 5: 6; 6: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 290,  9,  8,  266, 0, 8, 570327, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 56; 3: 19; 4: 8; 5: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 877,  6, 12,  267, 0, 8, 570275, 42936.14, 1, 80.74, 0: 1; 1: 49; 2: 43; 3: 24; 4: 8; 5: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,   8, 10,  7,  267, 0, 8, 557186, 42936.14, 1, 80.74, 0: 1; 1: 53; 2: 43; 3: 20; 4: 4; 5: 5; 6: 2; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 596,  7, 10,  267, 0, 8, 557082, 42936.14, 0, 80.74, 0: 1; 1: 45; 2: 53; 3: 19; 4: 5; 5: 5; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 965,  7, 11,  267, 0, 8, 605028, 42936.14, 1, 80.74, 0: 1; 1: 46; 2: 47; 3: 23; 4: 10; 5: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 534,  7, 11,  267, 0, 8, 605131, 42936.14, 1, 80.74, 0: 1; 1: 47; 2: 52; 3: 15; 4: 8; 5: 5; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 266,  7, 11,  267, 0, 8, 604981, 42936.14, 1, 80.74, 0: 1; 1: 48; 2: 49; 3: 17; 4: 9; 5: 4; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 567,  7, 11,  267, 0, 8, 604864, 42936.14, 1, 80.74, 0: 1; 1: 45; 2: 52; 3: 20; 4: 7; 5: 2; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 340, 10,  7,  268, 0, 8, 557161, 42936.14, 1, 80.74, 0: 1; 1: 53; 2: 42; 3: 20; 4: 4; 5: 8; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 770,  6, 12,  268, 0, 8, 570279, 42936.14, 1, 80.74, 0: 1; 1: 45; 2: 49; 3: 24; 4: 7; 5: 2; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 703,  7, 10,  268, 0, 8, 557130, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 55; 3: 16; 4: 11; 5: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 287,  6, 13,  268, 0, 8, 610118, 42936.14, 1, 80.74, 0: 1; 1: 51; 2: 38; 3: 27; 4: 9; 5: 2; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 527,  6, 13,  268, 0, 8, 610046, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 56; 3: 20; 4: 5; 5: 4; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 910,  8,  9,  269, 0, 8, 570273, 42936.14, 1, 80.74, 0: 1; 1: 50; 2: 48; 3: 17; 4: 6; 5: 4; 6: 1; 7: 2; 8: 1; 
