Seed 1656949570
ARCH 1|F_ID 1|LIMIT 3
before: 
12(775)
Melhor resultado nxn: Treatment_of_Castration-Resistant_Prostate_Ca, 428,  7,  7,   75, 1, 2, 382260, 9553.27, 114, 0.00, 1: 55; 2: 10; 
Treatment_of_Castration-Resistant_Prostate_Ca, 923,  4, 12,   84, 1, 2, 375614, 9553.27, 1, 27.01, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca,  31,  4, 11,   84, 1, 2, 347182, 9553.27, 1, 27.01, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 241,  4, 12,   84, 1, 2, 376111, 9553.27, 1, 27.01, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 675,  4, 12,   84, 1, 2, 375671, 9553.27, 1, 27.01, 1: 46; 2: 19; 
Treatment_of_Castration-Resistant_Prostate_Ca, 587,  4, 12,   85, 1, 2, 375313, 9553.27, 1, 27.01, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 791,  4, 12,   85, 1, 2, 375587, 9553.27, 1, 27.01, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 143,  4, 12,   85, 1, 2, 375791, 9553.27, 1, 27.01, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 604,  5,  9,   85, 1, 2, 355070, 9553.27, 1, 27.01, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 371,  4, 11,   85, 1, 2, 347182, 9553.27, 1, 27.01, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 130,  4, 11,   85, 1, 2, 347182, 9553.27, 1, 27.01, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 306,  5,  9,   85, 1, 2, 355020, 9553.27, 1, 27.01, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 106,  4, 11,   85, 1, 2, 347182, 9553.27, 1, 27.01, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 936,  4, 12,   85, 1, 2, 375946, 9553.27, 1, 27.01, 1: 45; 2: 20; 
Treatment_of_Castration-Resistant_Prostate_Ca, 312,  4, 12,   86, 1, 2, 375710, 9553.27, 1, 27.01, 1: 44; 2: 21; 
Treatment_of_Castration-Resistant_Prostate_Ca, 654,  4, 11,   86, 1, 2, 347182, 9553.27, 1, 27.01, 1: 44; 2: 21; 
Treatment_of_Castration-Resistant_Prostate_Ca, 570,  4, 11,   86, 1, 2, 347182, 9553.27, 1, 27.01, 1: 44; 2: 21; 
Treatment_of_Castration-Resistant_Prostate_Ca, 370,  4, 11,   86, 1, 2, 347182, 9553.27, 1, 27.01, 1: 44; 2: 21; 
Treatment_of_Castration-Resistant_Prostate_Ca, 972,  4, 12,   86, 1, 2, 375616, 9553.27, 1, 27.01, 1: 44; 2: 21; 
Treatment_of_Castration-Resistant_Prostate_Ca, 667,  6,  8,   77, 1, 3, 375663, 9553.27, 1, 27.01, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 126,  7,  7,   77, 1, 3, 382109, 9553.27, 1, 27.01, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 399,  8,  6,   78, 1, 3, 375619, 9553.27, 1, 27.01, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 412,  9,  5,   78, 1, 3, 355057, 9553.27, 1, 27.01, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 820,  7,  7,   78, 1, 3, 381938, 9553.27, 1, 27.01, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 163,  8,  6,   78, 1, 3, 375765, 9553.27, 1, 27.01, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 840,  6,  8,   78, 1, 3, 375572, 9553.27, 1, 27.01, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 679,  5, 10,   78, 1, 3, 389425, 9553.27, 1, 27.01, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,   0,  6,  8,   78, 1, 3, 375713, 9553.27, 1, 27.01, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  58,  5, 10,   78, 1, 3, 388513, 9553.27, 1, 27.01, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 244,  8,  6,   78, 1, 3, 375794, 9553.27, 1, 27.01, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 337,  7,  7,   78, 1, 3, 382138, 9553.27, 1, 27.01, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 876,  7,  7,   79, 1, 3, 382012, 9553.27, 1, 27.01, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 699,  6,  8,   79, 1, 3, 375587, 9553.27, 1, 27.01, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 278,  5,  9,   79, 1, 3, 355019, 9553.27, 1, 27.01, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 467,  6,  8,   79, 1, 3, 375598, 9553.27, 1, 27.01, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 744,  6,  8,   79, 1, 3, 375528, 9553.27, 1, 27.01, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 194,  8,  6,   79, 1, 3, 375868, 9553.27, 1, 27.01, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 843,  9,  5,   79, 1, 3, 354952, 9553.27, 1, 27.01, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 146,  8,  6,   79, 1, 3, 375764, 9553.27, 1, 27.01, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 990,  5, 10,   79, 1, 3, 389218, 9553.27, 1, 27.01, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 396,  5, 10,   80, 1, 3, 388646, 9553.27, 1, 27.01, 1: 52; 2: 11; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 251,  5,  9,   80, 1, 3, 355019, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 893,  5,  9,   80, 1, 3, 355014, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 462,  5,  9,   80, 1, 3, 355078, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 922,  7,  7,   80, 1, 3, 381970, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 995,  4, 12,   80, 1, 3, 375674, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 943,  5, 10,   80, 1, 3, 388924, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 477,  6,  8,   80, 1, 3, 375471, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 129,  5, 10,   80, 1, 3, 388957, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 501,  4, 12,   80, 1, 3, 375768, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 677,  9,  5,   80, 1, 3, 355092, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 659,  5,  9,   80, 1, 3, 355069, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 836,  4, 11,   80, 1, 3, 347182, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 565,  9,  5,   80, 1, 3, 355073, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  60,  8,  6,   80, 1, 3, 375542, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 852,  7,  7,   80, 1, 3, 382065, 9553.27, 1, 27.01, 1: 52; 2: 11; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 952,  4, 12,   80, 1, 3, 375673, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 807,  5,  9,   80, 1, 3, 354983, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 198,  7,  7,   80, 1, 3, 382302, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 375,  7,  7,   80, 1, 3, 382185, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 515,  4, 12,   80, 1, 3, 375613, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 732,  8,  6,   80, 1, 3, 375441, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 506,  4, 12,   80, 1, 3, 375736, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 109,  6,  8,   80, 1, 3, 375748, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 993,  5,  9,   80, 1, 3, 355113, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 935,  8,  6,   80, 1, 3, 375690, 9553.27, 1, 27.01, 1: 51; 2: 13; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 321,  4, 12,   81, 1, 3, 375753, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 273,  6,  8,   81, 1, 3, 375472, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 276,  4, 12,   81, 1, 3, 375656, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 864,  4, 11,   81, 1, 3, 347182, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 253,  8,  6,   81, 1, 3, 375433, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 430,  4, 11,   81, 1, 3, 347182, 9553.27, 1, 27.01, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 307,  9,  5,   81, 1, 3, 355092, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 789,  5,  9,   81, 1, 3, 355080, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 310,  4, 12,   81, 1, 3, 375861, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 178,  5, 10,   81, 1, 3, 388873, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 779,  4, 12,   81, 1, 3, 375785, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 125,  5,  9,   81, 1, 3, 354997, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 860,  9,  5,   81, 1, 3, 355056, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 403,  8,  6,   81, 1, 3, 375759, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 349,  7,  7,   81, 1, 3, 381887, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 188,  7,  7,   81, 1, 3, 382159, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 861,  4, 12,   81, 1, 3, 376027, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 372,  8,  6,   81, 1, 3, 375667, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 685,  8,  6,   81, 1, 3, 375489, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  72,  9,  5,   81, 1, 3, 355048, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 704,  4, 12,   81, 1, 3, 375508, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 703,  4, 12,   81, 1, 3, 375666, 9553.27, 1, 27.01, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 552,  9,  5,   81, 1, 3, 355062, 9553.27, 1, 27.01, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  59,  5, 10,   81, 1, 3, 388923, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 534,  5,  9,   81, 1, 3, 355027, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  50,  9,  5,   81, 1, 3, 355326, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 526,  4, 11,   81, 1, 3, 347182, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 571,  6,  8,   81, 1, 3, 375718, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 576,  4, 12,   81, 1, 3, 375561, 9553.27, 1, 27.01, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 933,  4, 12,   81, 1, 3, 375368, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 512,  9,  5,   81, 1, 3, 355073, 9553.27, 1, 27.01, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 929,  9,  5,   81, 1, 3, 355088, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 496,  4, 12,   81, 1, 3, 375633, 9553.27, 1, 27.01, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 588,  4, 12,   81, 1, 3, 375661, 9553.27, 1, 27.01, 1: 51; 2: 12; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 463,  7,  7,   81, 1, 3, 382124, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 142,  4, 12,   81, 1, 3, 375667, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 761,  9,  5,   81, 1, 3, 355060, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 648,  9,  5,   81, 1, 3, 355085, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 625,  5, 10,   81, 1, 3, 389176, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 988,  8,  6,   81, 1, 3, 375458, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 914,  6,  8,   81, 1, 3, 375692, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 598,  8,  6,   81, 1, 3, 375592, 9553.27, 1, 27.01, 1: 50; 2: 14; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 315,  9,  5,   82, 1, 3, 355008, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 982,  7,  7,   82, 1, 3, 382208, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 878,  4, 11,   82, 1, 3, 347182, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 645,  4, 11,   82, 1, 3, 347182, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 333,  4, 11,   82, 1, 3, 347182, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  32,  6,  8,   82, 1, 3, 375677, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  25,  4, 12,   82, 1, 3, 375696, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 637,  5,  9,   82, 1, 3, 355067, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 554,  4, 11,   82, 1, 3, 347182, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 322,  4, 11,   82, 1, 3, 347182, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 696,  5, 10,   82, 1, 3, 389183, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 581,  4, 12,   82, 1, 3, 375672, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 963,  5,  9,   82, 1, 3, 355028, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 986,  8,  6,   82, 1, 3, 375755, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 624,  9,  5,   82, 1, 3, 354966, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 657,  4, 11,   82, 1, 3, 347182, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 591,  5, 10,   82, 1, 3, 388885, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 970,  4, 11,   82, 1, 3, 347182, 9553.27, 1, 27.01, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 973,  5,  9,   82, 1, 3, 355108, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 833,  4, 12,   82, 1, 3, 375792, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 601,  4, 12,   82, 1, 3, 375623, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 867,  5,  9,   82, 1, 3, 355006, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 298,  5,  9,   82, 1, 3, 355069, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 204,  4, 12,   82, 1, 3, 375673, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 121,  5,  9,   82, 1, 3, 355050, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 184,  5,  9,   82, 1, 3, 354950, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 383,  5, 10,   82, 1, 3, 389212, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 792,  5, 10,   82, 1, 3, 388899, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 730,  4, 11,   82, 1, 3, 347182, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 391,  6,  8,   82, 1, 3, 375683, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 395,  4, 12,   82, 1, 3, 375658, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 494,  5, 10,   82, 1, 3, 388869, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 493,  4, 12,   82, 1, 3, 375474, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 450,  4, 12,   82, 1, 3, 375675, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 917,  4, 11,   82, 1, 3, 347182, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 752,  9,  5,   82, 1, 3, 355073, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 897,  4, 12,   82, 1, 3, 375379, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 431,  7,  7,   82, 1, 3, 381891, 9553.27, 1, 27.01, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 159,  4, 11,   82, 1, 3, 347182, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 432,  4, 12,   82, 1, 3, 375796, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 154,  4, 11,   82, 1, 3, 347182, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 105,  9,  5,   82, 1, 3, 355089, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 103,  4, 12,   82, 1, 3, 375625, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 376,  5,  9,   82, 1, 3, 355082, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 543,  4, 12,   82, 1, 3, 375701, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 345,  5,  9,   82, 1, 3, 355000, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 802,  4, 12,   82, 1, 3, 375661, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  80,  7,  7,   82, 1, 3, 382068, 9553.27, 1, 27.01, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 999,  4, 12,   83, 1, 3, 375637, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 880,  8,  6,   83, 1, 3, 375780, 9553.27, 1, 27.01, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 157,  9,  5,   83, 1, 3, 355085, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 141,  4, 12,   83, 1, 3, 375680, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 202,  4, 12,   83, 1, 3, 375725, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 951,  4, 11,   83, 1, 3, 347182, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  81,  4, 11,   83, 1, 3, 347182, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 821,  4, 12,   83, 1, 3, 375797, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 919,  4, 11,   83, 1, 3, 347182, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 122,  4, 12,   83, 1, 3, 375981, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  88,  4, 12,   83, 1, 3, 375759, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 101,  4, 11,   83, 1, 3, 347182, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 235,  4, 12,   83, 1, 3, 375569, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  40,  6,  8,   83, 1, 3, 375482, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  47,  4, 11,   83, 1, 3, 347182, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  55,  4, 11,   83, 1, 3, 347182, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 873,  4, 11,   83, 1, 3, 347182, 9553.27, 1, 27.01, 1: 48; 2: 16; 3: 1; 
