Seed 1656949570
ARCH 2|F_ID 1|LIMIT 3
before: 
02(559)
Melhor resultado nxn: Treatment_of_Castration-Resistant_Prostate_Ca, 466,  7,  7,   79, 1, 2, 381568, 10202.19, 84, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  74,  5, 10,  111, 1, 5, 388863, 10202.19, 1, 35.29, 1: 36; 2: 17; 3: 8; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 307,  9,  5,  111, 1, 5, 355100, 10202.19, 1, 35.29, 1: 34; 2: 23; 3: 2; 4: 5; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 313,  7,  7,  111, 1, 5, 382015, 10202.19, 1, 35.29, 1: 34; 2: 20; 3: 8; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 154,  4, 11,  111, 1, 5, 347182, 10202.19, 1, 35.29, 1: 33; 2: 21; 3: 9; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 959,  5,  9,  112, 1, 5, 355052, 10202.19, 1, 35.29, 1: 31; 2: 25; 3: 6; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 812,  5, 10,  112, 1, 5, 388931, 10202.19, 1, 35.29, 1: 34; 2: 20; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 913,  7,  7,  112, 1, 5, 382224, 10202.19, 1, 35.29, 1: 34; 2: 21; 3: 5; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 738,  5,  9,  112, 1, 5, 355117, 10202.19, 1, 35.29, 1: 33; 2: 22; 3: 6; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 500,  4, 11,  112, 1, 5, 347182, 10202.19, 1, 35.29, 1: 31; 2: 24; 3: 8; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 557,  5,  9,  112, 1, 5, 354993, 10202.19, 1, 35.29, 1: 33; 2: 21; 3: 8; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 663,  9,  5,  112, 1, 5, 355038, 10202.19, 1, 35.29, 1: 32; 2: 26; 3: 1; 4: 5; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  26,  4, 11,  112, 1, 5, 347182, 10202.19, 1, 35.29, 1: 35; 2: 19; 3: 6; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 536,  4, 11,  112, 1, 5, 347182, 10202.19, 1, 35.29, 1: 32; 2: 23; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 535,  7,  7,  112, 1, 5, 381714, 10202.19, 1, 35.29, 1: 33; 2: 23; 3: 4; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 121,  5,  9,  112, 1, 5, 355076, 10202.19, 1, 35.29, 1: 33; 2: 22; 3: 7; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  18,  7,  7,  112, 1, 5, 382034, 10202.19, 1, 35.29, 1: 37; 2: 15; 3: 8; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 336,  7,  7,  112, 1, 5, 381863, 10202.19, 1, 35.29, 1: 31; 2: 24; 3: 8; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 512,  9,  5,  112, 1, 5, 355089, 10202.19, 1, 35.29, 1: 32; 2: 23; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  15,  9,  5,  112, 1, 5, 354969, 10202.19, 1, 35.29, 1: 33; 2: 22; 3: 7; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 287,  9,  5,  112, 1, 5, 355009, 10202.19, 1, 35.29, 1: 33; 2: 22; 3: 6; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  85,  7,  7,  112, 1, 5, 381908, 10202.19, 1, 35.29, 1: 31; 2: 27; 3: 2; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 254,  7,  7,  112, 1, 5, 381628, 10202.19, 1, 35.29, 1: 31; 2: 26; 3: 4; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  10,  9,  5,  112, 1, 5, 355146, 10202.19, 1, 35.29, 1: 34; 2: 20; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 715,  5,  9,  112, 1, 5, 354937, 10202.19, 1, 35.29, 1: 31; 2: 26; 3: 4; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 346,  7,  7,  112, 1, 5, 381922, 10202.19, 1, 35.29, 1: 34; 2: 22; 3: 4; 4: 3; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 614,  9,  5,  112, 1, 5, 355044, 10202.19, 1, 35.29, 1: 33; 2: 22; 3: 6; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 291,  7,  7,  112, 1, 5, 382135, 10202.19, 1, 35.29, 1: 37; 2: 16; 3: 6; 4: 5; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 184,  5,  9,  112, 1, 5, 355006, 10202.19, 1, 35.29, 1: 33; 2: 24; 3: 3; 4: 3; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 422,  5,  9,  112, 1, 5, 355109, 10202.19, 1, 35.29, 1: 37; 2: 16; 3: 7; 4: 3; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 424,  9,  5,  112, 1, 5, 355027, 10202.19, 1, 35.29, 1: 35; 2: 18; 3: 8; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 219,  4, 11,  112, 1, 5, 347182, 10202.19, 1, 35.29, 1: 31; 2: 24; 3: 8; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 645,  4, 11,  112, 1, 5, 347182, 10202.19, 1, 35.29, 1: 33; 2: 22; 3: 6; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 441,  5, 10,  112, 1, 5, 389092, 10202.19, 1, 35.29, 1: 35; 2: 20; 3: 4; 4: 5; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 604,  5,  9,  113, 1, 5, 354948, 10202.19, 1, 35.29, 1: 31; 2: 25; 3: 5; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 545,  7,  7,  113, 1, 5, 381821, 10202.19, 1, 35.29, 1: 31; 2: 24; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 556,  4, 11,  113, 1, 5, 347182, 10202.19, 1, 35.29, 1: 33; 2: 21; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 647,  9,  5,  113, 1, 5, 355109, 10202.19, 1, 35.29, 1: 34; 2: 19; 3: 8; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  47,  4, 11,  113, 1, 5, 347182, 10202.19, 1, 35.29, 1: 31; 2: 23; 3: 9; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 798,  7,  7,  113, 1, 5, 381823, 10202.19, 1, 35.29, 1: 34; 2: 21; 3: 5; 4: 3; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 528,  5,  9,  113, 1, 5, 355092, 10202.19, 1, 35.29, 1: 30; 2: 27; 3: 5; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 858,  4, 11,  113, 1, 5, 347182, 10202.19, 1, 35.29, 1: 35; 2: 18; 3: 7; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 731,  5,  9,  113, 1, 5, 355075, 10202.19, 1, 35.29, 1: 34; 2: 20; 3: 6; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 101,  4, 11,  113, 1, 5, 347182, 10202.19, 1, 35.29, 1: 30; 2: 26; 3: 6; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 495,  9,  5,  113, 1, 5, 355065, 10202.19, 1, 35.29, 1: 31; 2: 25; 3: 5; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 461,  9,  5,  113, 1, 5, 355063, 10202.19, 1, 35.29, 1: 32; 2: 22; 3: 8; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 428,  7,  7,  113, 1, 5, 381984, 10202.19, 1, 35.29, 1: 34; 2: 22; 3: 2; 4: 6; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,   3,  9,  5,  113, 1, 5, 355067, 10202.19, 1, 35.29, 1: 34; 2: 20; 3: 6; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 172,  5,  9,  114, 1, 5, 354968, 10202.19, 1, 35.29, 1: 30; 2: 24; 3: 9; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 360,  9,  5,  114, 1, 5, 355074, 10202.19, 1, 35.29, 1: 35; 2: 17; 3: 9; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  53,  7,  7,  114, 1, 5, 382013, 10202.19, 1, 35.29, 1: 32; 2: 23; 3: 5; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 100,  4, 11,  114, 1, 5, 347182, 10202.19, 1, 35.29, 1: 31; 2: 23; 3: 8; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 288,  5,  9,  114, 1, 5, 355034, 10202.19, 1, 35.29, 1: 32; 2: 24; 3: 4; 4: 3; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 459,  7,  7,  114, 1, 5, 382211, 10202.19, 1, 35.29, 1: 29; 2: 27; 3: 6; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 561,  9,  5,  114, 1, 5, 355081, 10202.19, 1, 35.29, 1: 33; 2: 23; 3: 3; 4: 4; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 917,  4, 11,  114, 1, 5, 347182, 10202.19, 1, 35.29, 1: 34; 2: 19; 3: 7; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 227,  7,  7,  114, 1, 5, 382212, 10202.19, 1, 35.29, 1: 31; 2: 25; 3: 5; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 969,  9,  5,  114, 1, 5, 355073, 10202.19, 1, 35.29, 1: 32; 2: 20; 3: 11; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 809,  7,  7,  114, 1, 5, 381936, 10202.19, 1, 35.29, 1: 31; 2: 24; 3: 6; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 654,  4, 11,  114, 1, 5, 347182, 10202.19, 1, 35.29, 1: 34; 2: 18; 3: 9; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 315,  9,  5,  114, 1, 5, 355026, 10202.19, 1, 35.29, 1: 31; 2: 24; 3: 6; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 930,  9,  5,  114, 1, 5, 355095, 10202.19, 1, 35.29, 1: 33; 2: 21; 3: 6; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 929,  9,  5,  114, 1, 5, 355084, 10202.19, 1, 35.29, 1: 34; 2: 21; 3: 4; 4: 4; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 893,  5,  9,  114, 1, 5, 355033, 10202.19, 1, 35.29, 1: 30; 2: 26; 3: 5; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 341,  4, 11,  114, 1, 5, 347182, 10202.19, 1, 35.29, 1: 33; 2: 21; 3: 6; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 753,  4, 11,  114, 1, 5, 347182, 10202.19, 1, 35.29, 1: 33; 2: 20; 3: 8; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 819,  5,  9,  115, 1, 5, 355009, 10202.19, 1, 35.29, 1: 31; 2: 24; 3: 5; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 301,  4, 11,  115, 1, 5, 347182, 10202.19, 1, 35.29, 1: 30; 2: 26; 3: 4; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 874,  9,  5,  115, 1, 5, 354941, 10202.19, 1, 35.29, 1: 32; 2: 25; 3: 2; 4: 3; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 430,  4, 11,  115, 1, 5, 347182, 10202.19, 1, 35.29, 1: 30; 2: 24; 3: 8; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 927,  7,  7,  115, 1, 5, 381935, 10202.19, 1, 35.29, 1: 32; 2: 24; 3: 3; 4: 4; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 132,  5,  9,  115, 1, 5, 355058, 10202.19, 1, 35.29, 1: 32; 2: 21; 3: 8; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  24,  9,  5,  115, 1, 5, 355034, 10202.19, 1, 35.29, 1: 33; 2: 23; 3: 2; 4: 5; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 947,  5,  9,  115, 1, 5, 354951, 10202.19, 1, 35.29, 1: 32; 2: 21; 3: 8; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 387,  4, 11,  115, 1, 5, 347182, 10202.19, 1, 35.29, 1: 34; 2: 17; 3: 10; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 686,  4, 11,  115, 1, 5, 347182, 10202.19, 1, 35.29, 1: 33; 2: 20; 3: 8; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 637,  5,  9,  115, 1, 5, 355077, 10202.19, 1, 35.29, 1: 31; 2: 24; 3: 6; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 271,  5,  9,  115, 1, 5, 355045, 10202.19, 1, 35.29, 1: 35; 2: 20; 3: 3; 4: 4; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  94,  5,  9,  115, 1, 5, 355104, 10202.19, 1, 35.29, 1: 29; 2: 26; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 829,  5,  9,  115, 1, 5, 355076, 10202.19, 1, 35.29, 1: 28; 2: 30; 3: 3; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 252,  9,  5,  115, 1, 5, 355103, 10202.19, 1, 35.29, 1: 37; 2: 15; 3: 5; 4: 7; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 476,  4, 11,  115, 1, 5, 347182, 10202.19, 1, 35.29, 1: 29; 2: 26; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 278,  5,  9,  115, 1, 5, 354997, 10202.19, 1, 35.29, 1: 31; 2: 24; 3: 6; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 958,  7,  7,  115, 1, 5, 382199, 10202.19, 1, 35.29, 1: 31; 2: 23; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 400,  9,  5,  115, 1, 5, 355020, 10202.19, 1, 35.29, 1: 31; 2: 24; 3: 5; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 921,  5,  9,  115, 1, 5, 355089, 10202.19, 1, 35.29, 1: 34; 2: 21; 3: 3; 4: 5; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 792,  5, 10,  115, 1, 5, 388792, 10202.19, 0, 35.29, 1: 32; 2: 22; 3: 7; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  44,  4, 11,  115, 1, 5, 347182, 10202.19, 1, 35.29, 1: 32; 2: 22; 3: 6; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 583,  9,  5,  115, 1, 5, 355104, 10202.19, 1, 35.29, 1: 32; 2: 22; 3: 7; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 640,  4, 11,  115, 1, 5, 347182, 10202.19, 1, 35.29, 1: 32; 2: 21; 3: 8; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  39,  5,  9,  115, 1, 5, 355052, 10202.19, 1, 35.29, 1: 31; 2: 24; 3: 5; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 716,  4, 11,  115, 1, 5, 347182, 10202.19, 1, 35.29, 1: 34; 2: 19; 3: 6; 4: 5; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 963,  5,  9,  116, 1, 5, 354958, 10202.19, 1, 35.29, 1: 27; 2: 30; 3: 4; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  89,  5,  9,  116, 1, 5, 355020, 10202.19, 1, 35.29, 1: 30; 2: 26; 3: 5; 4: 1; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 838,  5,  9,  116, 1, 5, 355088, 10202.19, 1, 35.29, 1: 32; 2: 22; 3: 6; 4: 3; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 234,  4, 11,  116, 1, 5, 347182, 10202.19, 1, 35.29, 1: 33; 2: 20; 3: 6; 4: 5; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 745,  5,  9,  116, 1, 5, 355004, 10202.19, 1, 35.29, 1: 34; 2: 19; 3: 5; 4: 6; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 878,  4, 11,  116, 1, 5, 347182, 10202.19, 1, 35.29, 1: 32; 2: 20; 3: 9; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 479,  4, 11,  116, 1, 5, 347182, 10202.19, 1, 35.29, 1: 35; 2: 18; 3: 7; 4: 1; 5: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 618,  7,  7,  116, 1, 5, 381782, 10202.19, 1, 35.29, 1: 31; 2: 24; 3: 4; 4: 5; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 922,  7,  7,  116, 1, 5, 382076, 10202.19, 1, 35.29, 1: 33; 2: 21; 3: 4; 4: 6; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 925,  9,  5,  116, 1, 5, 355004, 10202.19, 1, 35.29, 1: 33; 2: 20; 3: 7; 4: 3; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 149,  4, 11,  116, 1, 5, 347182, 10202.19, 1, 35.29, 1: 31; 2: 22; 3: 8; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 755,  4, 11,  116, 1, 5, 347182, 10202.19, 1, 35.29, 1: 30; 2: 24; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 218,  9,  5,  116, 1, 5, 355176, 10202.19, 1, 35.29, 1: 33; 2: 22; 3: 3; 4: 5; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 764,  4, 11,  116, 1, 5, 347182, 10202.19, 1, 35.29, 1: 36; 2: 15; 3: 7; 4: 6; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 854,  7,  7,  116, 1, 5, 381882, 10202.19, 1, 35.29, 1: 34; 2: 20; 3: 5; 4: 3; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 392,  4, 11,  117, 1, 5, 347182, 10202.19, 1, 35.29, 1: 27; 2: 28; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 134,  5,  9,  117, 1, 5, 355055, 10202.19, 1, 35.29, 1: 32; 2: 22; 3: 5; 4: 4; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  52,  4, 11,  117, 1, 5, 347182, 10202.19, 1, 35.29, 1: 31; 2: 22; 3: 8; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 223,  4, 11,  117, 1, 5, 347182, 10202.19, 1, 35.29, 1: 31; 2: 22; 3: 8; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,   8,  5,  9,  117, 1, 5, 354939, 10202.19, 1, 35.29, 1: 31; 2: 22; 3: 7; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 414,  5,  9,  118, 1, 5, 355014, 10202.19, 1, 35.29, 1: 33; 2: 22; 3: 3; 4: 3; 5: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 438,  5,  9,  118, 1, 5, 355061, 10202.19, 1, 35.29, 1: 30; 2: 24; 3: 6; 4: 3; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 706,  4, 11,  118, 1, 5, 347182, 10202.19, 1, 35.29, 1: 30; 2: 22; 3: 9; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 165,  9,  5,  118, 1, 5, 355090, 10202.19, 1, 35.29, 1: 29; 2: 23; 3: 10; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 311,  4, 11,  118, 1, 5, 347182, 10202.19, 1, 35.29, 1: 36; 2: 16; 3: 5; 4: 5; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 698,  4, 11,  118, 1, 5, 347182, 10202.19, 1, 35.29, 1: 30; 2: 24; 3: 5; 4: 5; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 474,  4, 11,  118, 1, 5, 347182, 10202.19, 1, 35.29, 1: 35; 2: 15; 3: 9; 4: 4; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 233,  9,  5,  118, 1, 5, 355057, 10202.19, 1, 35.29, 1: 33; 2: 18; 3: 8; 4: 5; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 788,  4, 11,  118, 1, 5, 347182, 10202.19, 1, 35.29, 1: 32; 2: 20; 3: 8; 4: 3; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  71,  9,  5,  118, 1, 5, 354924, 10202.19, 1, 35.29, 1: 28; 2: 26; 3: 8; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 769,  4, 11,  118, 1, 5, 347182, 10202.19, 1, 35.29, 1: 31; 2: 23; 3: 6; 4: 2; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 366,  5,  9,  118, 1, 5, 354906, 10202.19, 1, 35.29, 1: 29; 2: 24; 3: 8; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 217,  5,  9,  119, 1, 5, 355102, 10202.19, 1, 35.29, 1: 28; 2: 26; 3: 6; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 786,  7,  7,  119, 1, 5, 382058, 10202.19, 1, 35.29, 1: 30; 2: 24; 3: 5; 4: 4; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  66,  4, 11,  119, 1, 5, 347182, 10202.19, 1, 35.29, 1: 31; 2: 22; 3: 7; 4: 2; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 379,  5,  9,  119, 1, 5, 355080, 10202.19, 1, 35.29, 1: 29; 2: 24; 3: 7; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 106,  4, 11,  119, 1, 5, 347182, 10202.19, 1, 35.29, 1: 29; 2: 22; 3: 11; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 517,  7,  7,  119, 1, 5, 382041, 10202.19, 1, 35.29, 1: 27; 2: 27; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 371,  4, 11,  120, 1, 5, 347182, 10202.19, 1, 35.29, 1: 34; 2: 16; 3: 8; 4: 5; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 653,  4, 11,  120, 1, 5, 347182, 10202.19, 1, 35.29, 1: 32; 2: 20; 3: 7; 4: 3; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 639,  4, 11,  120, 1, 5, 347182, 10202.19, 1, 35.29, 1: 31; 2: 21; 3: 7; 4: 4; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 826,  7,  7,  120, 1, 5, 382110, 10202.19, 1, 35.29, 1: 31; 2: 22; 3: 5; 4: 5; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 125,  5,  9,  120, 1, 5, 355060, 10202.19, 1, 35.29, 1: 29; 2: 25; 3: 5; 4: 4; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 464,  4, 11,  120, 1, 5, 347182, 10202.19, 1, 35.29, 1: 32; 2: 20; 3: 6; 4: 5; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 469,  4, 11,  120, 1, 5, 347182, 10202.19, 1, 35.29, 1: 31; 2: 21; 3: 8; 4: 2; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 951,  4, 11,  121, 1, 5, 347182, 10202.19, 1, 35.29, 1: 28; 2: 23; 3: 10; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 140,  4, 11,  121, 1, 5, 347182, 10202.19, 1, 35.29, 1: 30; 2: 22; 3: 7; 4: 4; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 730,  4, 11,  121, 1, 5, 347182, 10202.19, 1, 35.29, 1: 32; 2: 20; 3: 6; 4: 4; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 697,  5,  9,  121, 1, 5, 355073, 10202.19, 1, 35.29, 1: 32; 2: 21; 3: 5; 4: 3; 5: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 804,  4, 11,  121, 1, 5, 347182, 10202.19, 1, 35.29, 1: 33; 2: 18; 3: 7; 4: 4; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 938,  7,  7,  121, 1, 5, 381688, 10202.19, 1, 35.29, 1: 29; 2: 25; 3: 4; 4: 5; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 456,  9,  5,  122, 1, 5, 355082, 10202.19, 1, 35.29, 1: 33; 2: 16; 3: 8; 4: 7; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 214,  7,  7,  122, 1, 5, 381593, 10202.19, 1, 35.29, 1: 31; 2: 20; 3: 7; 4: 5; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 351,  4, 11,  122, 1, 5, 347182, 10202.19, 1, 35.29, 1: 31; 2: 20; 3: 7; 4: 5; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 722,  4, 11,  122, 1, 5, 347182, 10202.19, 1, 35.29, 1: 30; 2: 22; 3: 7; 4: 3; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 723,  9,  5,  122, 1, 5, 355023, 10202.19, 1, 35.29, 1: 29; 2: 23; 3: 8; 4: 2; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 970,  4, 11,  122, 1, 5, 347182, 10202.19, 1, 35.29, 1: 33; 2: 19; 3: 5; 4: 4; 5: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 274,  4, 11,  122, 1, 5, 347182, 10202.19, 1, 35.29, 1: 31; 2: 21; 3: 6; 4: 4; 5: 3; 
