Seed 1656949570
ARCH 0|F_ID 1|LIMIT 3
before: 
3(298)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 876,  7,  8,  130, 0, 3, 439272, 9033.49, 50, 0.00, 0: 8; 1: 53; 2: 31; 3: 5; 
Differentiation_of_T_lymphocytes, 434,  4, 13,  162, 0, 5, 410780, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 37; 3: 7; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 252,  4, 14,  162, 0, 5, 439479, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 31; 3: 16; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 423,  5, 10,  162, 0, 5, 395675, 9033.49, 1, 45.96, 0: 8; 1: 45; 2: 24; 3: 12; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 348,  4, 14,  162, 0, 5, 439441, 9033.49, 0, 45.96, 0: 8; 1: 36; 2: 38; 3: 11; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 963,  4, 13,  163, 0, 5, 410752, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 37; 3: 6; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 979,  4, 14,  163, 0, 5, 439188, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 29; 3: 13; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 530,  5, 12,  163, 0, 5, 464116, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 28; 3: 7; 4: 8; 5: 2; 
Differentiation_of_T_lymphocytes, 934,  5, 12,  163, 0, 5, 464042, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 31; 3: 8; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 794,  5, 10,  163, 0, 5, 395675, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 28; 3: 15; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 968,  4, 13,  163, 0, 5, 410751, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 31; 3: 12; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 885,  5, 12,  163, 0, 5, 464135, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 31; 3: 11; 4: 3; 5: 3; 
Differentiation_of_T_lymphocytes, 365,  4, 13,  163, 0, 5, 410742, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 25; 3: 15; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 260,  4, 13,  163, 0, 5, 410745, 9033.49, 0, 45.96, 0: 8; 1: 39; 2: 32; 3: 13; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 699,  5, 10,  163, 0, 5, 395675, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 32; 3: 10; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes,  29,  4, 14,  164, 0, 5, 439297, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 29; 3: 13; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 488,  4, 13,  164, 0, 5, 410773, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 35; 3: 8; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes,  48,  4, 14,  164, 0, 5, 439257, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 32; 3: 15; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 306,  4, 13,  164, 0, 5, 410756, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 33; 3: 13; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 572,  4, 14,  164, 0, 5, 439154, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 27; 3: 14; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 888,  4, 13,  164, 0, 5, 410697, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 33; 3: 14; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 736,  4, 13,  164, 0, 5, 410747, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 32; 3: 15; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 797,  4, 13,  164, 0, 5, 410735, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 34; 3: 8; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 287,  7,  8,  164, 0, 5, 439244, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 31; 3: 9; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 889,  4, 14,  164, 0, 5, 439282, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 35; 3: 12; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 417,  5, 10,  164, 0, 5, 395675, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 32; 3: 7; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 812,  5, 10,  164, 0, 5, 395675, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 26; 3: 11; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 873,  5, 10,  164, 0, 5, 395675, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 34; 3: 9; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes,  70,  4, 13,  164, 0, 5, 410722, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 35; 3: 10; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 848,  4, 14,  165, 0, 5, 439204, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 32; 3: 12; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 701,  9,  6,  165, 0, 5, 426132, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 32; 3: 5; 4: 6; 5: 4; 
Differentiation_of_T_lymphocytes, 565,  5, 11,  165, 0, 5, 432172, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 27; 3: 9; 4: 5; 5: 4; 
Differentiation_of_T_lymphocytes, 947,  4, 14,  165, 0, 5, 439118, 9033.49, 1, 45.96, 0: 8; 1: 35; 2: 39; 3: 9; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 949,  5, 10,  165, 0, 5, 395675, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 38; 3: 6; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 224,  4, 14,  165, 0, 5, 439041, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 29; 3: 14; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 994,  4, 14,  165, 0, 5, 439158, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 31; 3: 14; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 951,  4, 13,  165, 0, 5, 410739, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 37; 3: 8; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes,  28,  4, 14,  165, 0, 5, 439265, 9033.49, 1, 45.96, 0: 8; 1: 33; 2: 42; 3: 9; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 390,  9,  6,  165, 0, 5, 426113, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 35; 3: 4; 4: 7; 5: 3; 
Differentiation_of_T_lymphocytes, 985,  4, 13,  165, 0, 5, 410735, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 32; 3: 14; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 673,  4, 14,  165, 0, 5, 439171, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 29; 3: 14; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 844,  4, 13,  166, 0, 5, 410868, 9033.49, 1, 45.96, 0: 8; 1: 33; 2: 39; 3: 14; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes,  75,  4, 14,  166, 0, 5, 439237, 9033.49, 1, 45.96, 0: 8; 1: 36; 2: 35; 3: 13; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 335,  4, 13,  166, 0, 5, 410772, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 32; 3: 12; 4: 3; 5: 3; 
Differentiation_of_T_lymphocytes, 629,  5, 11,  166, 0, 5, 432234, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 32; 3: 10; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 489,  5, 11,  166, 0, 5, 432130, 9033.49, 0, 45.96, 0: 8; 1: 37; 2: 36; 3: 9; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes,  69,  4, 13,  166, 0, 5, 410739, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 33; 3: 11; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 745,  5, 10,  166, 0, 5, 395675, 9033.49, 1, 45.96, 0: 8; 1: 35; 2: 37; 3: 13; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 666,  4, 13,  166, 0, 5, 410723, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 27; 3: 12; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 382,  4, 14,  166, 0, 5, 439053, 9033.49, 1, 45.96, 0: 8; 1: 36; 2: 36; 3: 12; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 213,  4, 14,  166, 0, 5, 438973, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 28; 3: 15; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 790,  4, 13,  167, 0, 5, 410756, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 34; 3: 11; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 349,  4, 13,  167, 0, 5, 410705, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 32; 3: 15; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 528,  5, 11,  167, 0, 5, 432191, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 34; 3: 8; 4: 8; 5: 1; 
Differentiation_of_T_lymphocytes, 591,  9,  6,  167, 0, 5, 426074, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 32; 3: 4; 4: 6; 5: 5; 
Differentiation_of_T_lymphocytes, 351,  9,  6,  167, 0, 5, 425887, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 32; 3: 4; 4: 6; 5: 5; 
Differentiation_of_T_lymphocytes, 387,  4, 14,  167, 0, 5, 439359, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 32; 3: 15; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 990,  4, 14,  167, 0, 5, 439437, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 34; 3: 12; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 759,  4, 13,  168, 0, 5, 410730, 9033.49, 1, 45.96, 0: 8; 1: 35; 2: 39; 3: 8; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 220,  4, 14,  168, 0, 5, 439264, 9033.49, 1, 45.96, 0: 8; 1: 34; 2: 37; 3: 13; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes,  98,  4, 14,  168, 0, 5, 439149, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 28; 3: 10; 4: 9; 5: 1; 
Differentiation_of_T_lymphocytes,  13,  4, 14,  168, 0, 5, 439209, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 34; 3: 8; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 939,  4, 14,  168, 0, 5, 439156, 9033.49, 1, 45.96, 0: 8; 1: 36; 2: 36; 3: 10; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 391,  4, 13,  168, 0, 5, 410728, 9033.49, 1, 45.96, 0: 8; 1: 35; 2: 35; 3: 14; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 713,  4, 13,  168, 0, 5, 410771, 9033.49, 1, 45.96, 0: 8; 1: 36; 2: 32; 3: 17; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 683,  4, 13,  169, 0, 5, 410769, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 32; 3: 13; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 559,  4, 13,  169, 0, 5, 410778, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 29; 3: 12; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 465,  4, 14,  169, 0, 5, 439199, 9033.49, 1, 45.96, 0: 8; 1: 36; 2: 35; 3: 10; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 851,  4, 14,  170, 0, 5, 439234, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 30; 3: 8; 4: 9; 5: 2; 
Differentiation_of_T_lymphocytes, 915,  4, 14,  170, 0, 5, 439211, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 32; 3: 13; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes,   9,  4, 13,  170, 0, 5, 410736, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 34; 3: 9; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 475,  5, 10,  170, 0, 5, 395675, 9033.49, 0, 45.96, 0: 8; 1: 36; 2: 35; 3: 9; 4: 8; 5: 1; 
Differentiation_of_T_lymphocytes, 497,  4, 13,  170, 0, 5, 410749, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 32; 3: 13; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 747,  6,  9,  170, 0, 5, 426149, 9033.49, 0, 45.96, 0: 8; 1: 37; 2: 34; 3: 10; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 240,  4, 14,  171, 0, 5, 439182, 9033.49, 1, 45.96, 0: 8; 1: 31; 2: 39; 3: 15; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 143,  5, 10,  171, 0, 5, 395675, 9033.49, 1, 45.96, 0: 8; 1: 36; 2: 36; 3: 9; 4: 4; 5: 4; 
Differentiation_of_T_lymphocytes, 881,  4, 13,  172, 0, 5, 410723, 9033.49, 0, 45.96, 0: 8; 1: 36; 2: 32; 3: 13; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 568,  4, 13,  172, 0, 5, 410733, 9033.49, 0, 45.96, 0: 8; 1: 37; 2: 32; 3: 10; 4: 9; 5: 1; 
Differentiation_of_T_lymphocytes, 393,  4, 13,  173, 0, 5, 410730, 9033.49, 1, 45.96, 0: 8; 1: 36; 2: 33; 3: 11; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 635,  4, 13,  173, 0, 5, 410744, 9033.49, 1, 45.96, 0: 8; 1: 33; 2: 35; 3: 16; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes,  40,  4, 14,  174, 0, 5, 439291, 9033.49, 1, 45.96, 0: 8; 1: 32; 2: 39; 3: 9; 4: 8; 5: 1; 
Differentiation_of_T_lymphocytes, 678,  4, 14,  175, 0, 5, 439206, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 28; 3: 15; 4: 8; 5: 1; 
Differentiation_of_T_lymphocytes, 251,  4, 13,  176, 0, 5, 410740, 9033.49, 1, 45.96, 0: 8; 1: 32; 2: 38; 3: 11; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 978,  4, 13,  179, 0, 5, 410749, 9033.49, 1, 45.96, 0: 8; 1: 35; 2: 31; 3: 13; 4: 7; 5: 3; 
Differentiation_of_T_lymphocytes,   8,  8,  7,  142, 0, 6, 439097, 9033.49, 1, 45.96, 0: 8; 1: 54; 2: 27; 3: 2; 4: 3; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 876,  7,  8,  142, 0, 6, 439272, 9033.49, 1, 45.96, 0: 8; 1: 53; 2: 27; 3: 4; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 254,  7,  8,  145, 0, 6, 439116, 9033.49, 1, 45.96, 0: 8; 1: 48; 2: 31; 3: 7; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 208,  7,  8,  145, 0, 6, 439308, 9033.49, 1, 45.96, 0: 8; 1: 50; 2: 29; 3: 6; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 993,  9,  6,  146, 0, 6, 426124, 9033.49, 1, 45.96, 0: 8; 1: 54; 2: 23; 3: 6; 4: 3; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 126,  8,  7,  146, 0, 6, 439267, 9033.49, 1, 45.96, 0: 8; 1: 46; 2: 34; 3: 6; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes,  45,  8,  7,  146, 0, 6, 439261, 9033.49, 1, 45.96, 0: 8; 1: 49; 2: 30; 3: 5; 4: 4; 6: 1; 
Differentiation_of_T_lymphocytes,  50,  8,  7,  147, 0, 6, 439180, 9033.49, 1, 45.96, 0: 8; 1: 47; 2: 34; 3: 3; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes,  22,  7,  8,  148, 0, 6, 439252, 9033.49, 1, 45.96, 0: 8; 1: 45; 2: 35; 3: 5; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 958,  5, 12,  148, 0, 6, 464183, 9033.49, 1, 45.96, 0: 8; 1: 47; 2: 31; 3: 7; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes,  79,  7,  8,  148, 0, 6, 439175, 9033.49, 0, 45.96, 0: 8; 1: 44; 2: 37; 3: 4; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 338,  7,  8,  148, 0, 6, 438933, 9033.49, 1, 45.96, 0: 8; 1: 48; 2: 29; 3: 8; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes,  37,  8,  7,  149, 0, 6, 439213, 9033.49, 1, 45.96, 0: 8; 1: 50; 2: 28; 3: 4; 4: 5; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 178,  9,  6,  149, 0, 6, 425952, 9033.49, 0, 45.96, 0: 8; 1: 48; 2: 28; 3: 9; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 663,  7,  8,  150, 0, 6, 439143, 9033.49, 1, 45.96, 0: 8; 1: 47; 2: 30; 3: 7; 4: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 887,  5, 12,  150, 0, 6, 463699, 9033.49, 1, 45.96, 0: 8; 1: 47; 2: 30; 3: 8; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes,  68,  5, 12,  150, 0, 6, 464046, 9033.49, 1, 45.96, 0: 8; 1: 46; 2: 30; 3: 10; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 964,  9,  6,  150, 0, 6, 426038, 9033.49, 1, 45.96, 0: 8; 1: 46; 2: 33; 3: 5; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 430,  6,  9,  150, 0, 6, 426006, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 34; 3: 8; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 789,  9,  6,  151, 0, 6, 426063, 9033.49, 1, 45.96, 0: 8; 1: 48; 2: 30; 3: 5; 4: 3; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 563,  7,  8,  151, 0, 6, 439068, 9033.49, 1, 45.96, 0: 8; 1: 47; 2: 31; 3: 5; 4: 4; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 936,  9,  6,  151, 0, 6, 426104, 9033.49, 1, 45.96, 0: 8; 1: 49; 2: 30; 3: 2; 4: 5; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 415,  8,  7,  151, 0, 6, 439149, 9033.49, 1, 45.96, 0: 8; 1: 47; 2: 31; 3: 6; 4: 2; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 891,  9,  6,  152, 0, 6, 426059, 9033.49, 1, 45.96, 0: 8; 1: 48; 2: 30; 3: 4; 4: 4; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 880,  9,  6,  152, 0, 6, 426108, 9033.49, 1, 45.96, 0: 8; 1: 45; 2: 34; 3: 4; 4: 4; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 527,  9,  6,  152, 0, 6, 426096, 9033.49, 1, 45.96, 0: 8; 1: 49; 2: 29; 3: 3; 4: 5; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 292,  5, 10,  152, 0, 6, 395675, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 32; 3: 10; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 285,  8,  7,  153, 0, 6, 439249, 9033.49, 1, 45.96, 0: 8; 1: 46; 2: 33; 3: 3; 4: 4; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 754,  7,  8,  153, 0, 6, 439320, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 34; 3: 5; 4: 5; 6: 1; 
Differentiation_of_T_lymphocytes, 707,  9,  6,  153, 0, 6, 426053, 9033.49, 1, 45.96, 0: 8; 1: 48; 2: 29; 3: 5; 4: 4; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 113,  5, 12,  154, 0, 6, 463808, 9033.49, 1, 45.96, 0: 8; 1: 47; 2: 27; 3: 10; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 822,  5, 12,  154, 0, 6, 464119, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 31; 3: 10; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 142,  5, 11,  154, 0, 6, 432263, 9033.49, 1, 45.96, 0: 8; 1: 46; 2: 28; 3: 10; 4: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 140,  8,  7,  154, 0, 6, 439236, 9033.49, 0, 45.96, 0: 8; 1: 46; 2: 31; 3: 5; 4: 5; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 603,  9,  6,  154, 0, 6, 426039, 9033.49, 1, 45.96, 0: 8; 1: 49; 2: 27; 3: 5; 4: 5; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 858,  6,  9,  154, 0, 6, 426115, 9033.49, 1, 45.96, 0: 8; 1: 47; 2: 27; 3: 10; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes,  46,  6,  9,  154, 0, 6, 426057, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 33; 3: 7; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 181,  5, 10,  154, 0, 6, 395675, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 33; 3: 9; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 121,  7,  8,  155, 0, 6, 439154, 9033.49, 1, 45.96, 0: 8; 1: 46; 2: 30; 3: 8; 4: 1; 5: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 716,  7,  8,  155, 0, 6, 439265, 9033.49, 1, 45.96, 0: 8; 1: 46; 2: 32; 3: 3; 4: 5; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 806,  6,  9,  155, 0, 6, 425957, 9033.49, 1, 45.96, 0: 8; 1: 48; 2: 27; 3: 7; 4: 4; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 523,  5, 10,  155, 0, 6, 395675, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 33; 3: 6; 4: 4; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 262,  9,  6,  155, 0, 6, 426090, 9033.49, 1, 45.96, 0: 8; 1: 46; 2: 30; 3: 6; 4: 5; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 817,  6,  9,  156, 0, 6, 426058, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 34; 3: 8; 4: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 132,  5, 11,  156, 0, 6, 432167, 9033.49, 1, 45.96, 0: 8; 1: 46; 2: 30; 3: 5; 4: 6; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes,  47,  5, 10,  156, 0, 6, 395675, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 34; 3: 11; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 770,  5, 11,  156, 0, 6, 432250, 9033.49, 1, 45.96, 0: 8; 1: 47; 2: 29; 3: 6; 4: 3; 5: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 277,  6,  9,  156, 0, 6, 426150, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 31; 3: 9; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 644,  9,  6,  156, 0, 6, 425949, 9033.49, 1, 45.96, 0: 8; 1: 45; 2: 31; 3: 6; 4: 5; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 437,  7,  8,  156, 0, 6, 439223, 9033.49, 0, 45.96, 0: 8; 1: 42; 2: 34; 3: 8; 4: 4; 6: 1; 
Differentiation_of_T_lymphocytes,  51,  5, 11,  157, 0, 6, 432311, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 32; 3: 10; 4: 1; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 258,  5, 10,  157, 0, 6, 395675, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 32; 3: 11; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes,  92,  9,  6,  157, 0, 6, 426134, 9033.49, 1, 45.96, 0: 8; 1: 45; 2: 29; 3: 9; 4: 4; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 651,  6,  9,  157, 0, 6, 426006, 9033.49, 1, 45.96, 0: 8; 1: 46; 2: 29; 3: 7; 4: 4; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 717,  5, 11,  157, 0, 6, 432274, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 34; 3: 8; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 729,  5, 12,  158, 0, 6, 463783, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 34; 3: 9; 4: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 700,  5, 11,  158, 0, 6, 432249, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 31; 3: 10; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 206,  7,  8,  158, 0, 6, 439220, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 31; 3: 8; 4: 3; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 837,  5, 10,  158, 0, 6, 395675, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 38; 3: 8; 4: 2; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 847,  9,  6,  158, 0, 6, 426102, 9033.49, 1, 45.96, 0: 8; 1: 47; 2: 29; 3: 4; 4: 5; 5: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 375,  5, 10,  158, 0, 6, 395675, 9033.49, 1, 45.96, 0: 8; 1: 46; 2: 26; 3: 11; 4: 4; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 709,  9,  6,  158, 0, 6, 426078, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 32; 3: 5; 4: 6; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes,  27,  5, 11,  158, 0, 6, 432215, 9033.49, 1, 45.96, 0: 8; 1: 45; 2: 26; 3: 13; 4: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 280,  4, 13,  159, 0, 6, 410744, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 29; 3: 12; 4: 4; 6: 1; 
Differentiation_of_T_lymphocytes, 620,  8,  7,  159, 0, 6, 439160, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 34; 3: 4; 4: 5; 5: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 473,  7,  8,  159, 0, 6, 439051, 9033.49, 0, 45.96, 0: 8; 1: 42; 2: 34; 3: 5; 4: 7; 6: 1; 
