Seed 1656949570
ARCH 0|F_ID 2|LIMIT 4
before: 
4(993)
Melhor resultado nxn: Bortezomib_Responses_in_U266_Human_Myelo, 326,  9,  8,  225, 0, 4, 570202, 16660.03, 0, 0.00, 0: 1; 1: 67; 2: 35; 3: 20; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 911, 10,  7,  264, 0, 7, 557110, 16660.03, 0, 80.98, 0: 1; 1: 59; 2: 33; 3: 16; 4: 16; 5: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 608,  6, 12,  264, 0, 7, 570276, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 32; 3: 20; 4: 12; 5: 4; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 687,  6, 12,  264, 0, 7, 570240, 16660.03, 0, 80.98, 0: 1; 1: 54; 2: 37; 3: 20; 4: 16; 5: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 363,  6, 12,  264, 0, 7, 570282, 16660.03, 0, 80.98, 0: 1; 1: 58; 2: 32; 3: 18; 4: 19; 5: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 668,  7, 10,  265, 0, 7, 557147, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 29; 3: 20; 4: 13; 5: 3; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 377, 10,  7,  265, 0, 7, 557140, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 33; 3: 17; 4: 13; 5: 3; 7: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 942,  9,  8,  265, 0, 7, 570311, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 31; 3: 20; 4: 12; 5: 2; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 885,  6, 13,  266, 0, 7, 610199, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 30; 3: 17; 4: 12; 5: 4; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 379,  7, 11,  266, 0, 7, 604944, 16660.03, 1, 80.98, 0: 1; 1: 56; 2: 37; 3: 17; 4: 13; 5: 4; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 429,  7, 10,  267, 0, 7, 557186, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 35; 3: 16; 4: 14; 5: 2; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 115,  6, 13,  268, 0, 7, 610258, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 35; 3: 15; 4: 14; 5: 4; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 837,  6, 12,  268, 0, 7, 570297, 16660.03, 0, 80.98, 0: 1; 1: 57; 2: 33; 3: 16; 4: 20; 5: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 731,  6, 13,  268, 0, 7, 610245, 16660.03, 1, 80.98, 0: 1; 1: 54; 2: 35; 3: 20; 4: 18; 5: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 854, 10,  7,  269, 0, 7, 557159, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 29; 3: 18; 4: 14; 5: 3; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 703,  7, 10,  270, 0, 7, 557164, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 28; 3: 21; 4: 14; 5: 2; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  33,  7, 10,  270, 0, 7, 557146, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 29; 3: 19; 4: 14; 5: 4; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 728,  7, 11,  270, 0, 7, 604952, 16660.03, 1, 80.98, 0: 1; 1: 53; 2: 38; 3: 22; 4: 9; 5: 4; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 775, 10,  7,  271, 0, 7, 557168, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 26; 3: 18; 4: 14; 5: 3; 6: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 920,  6, 12,  272, 0, 7, 570235, 16660.03, 1, 80.98, 0: 1; 1: 52; 2: 43; 3: 14; 4: 13; 5: 3; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 808,  6, 12,  272, 0, 7, 570282, 16660.03, 0, 80.98, 0: 1; 1: 56; 2: 29; 3: 23; 4: 18; 5: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 834,  5, 14,  272, 0, 7, 557175, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 32; 3: 18; 4: 17; 5: 2; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 623,  9,  8,  273, 0, 7, 570296, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 33; 3: 19; 4: 8; 5: 7; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  78,  7, 10,  275, 0, 7, 557183, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 32; 3: 14; 4: 19; 5: 2; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 716, 10,  7,  275, 0, 7, 557165, 16660.03, 1, 80.98, 0: 1; 1: 54; 2: 36; 3: 18; 4: 15; 5: 2; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 726,  5, 16,  276, 0, 7, 622374, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 31; 3: 17; 4: 19; 5: 1; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 776,  9,  8,  276, 0, 7, 570298, 16660.03, 1, 80.98, 0: 1; 1: 53; 2: 39; 3: 16; 4: 14; 5: 2; 6: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 828,  5, 15,  277, 0, 7, 590712, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 22; 3: 22; 4: 21; 5: 2; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 121,  5, 15,  277, 0, 7, 590573, 16660.03, 1, 80.98, 0: 1; 1: 56; 2: 31; 3: 19; 4: 17; 5: 3; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 133, 10,  7,  277, 0, 7, 557199, 16660.03, 1, 80.98, 0: 1; 1: 54; 2: 39; 3: 16; 4: 10; 5: 4; 6: 5; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 202,  5, 16,  278, 0, 7, 622575, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 30; 3: 18; 4: 17; 5: 4; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 269,  6, 12,  278, 0, 7, 570271, 16660.03, 1, 80.98, 0: 1; 1: 53; 2: 38; 3: 11; 4: 23; 5: 1; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 822,  5, 14,  278, 0, 7, 557203, 16660.03, 1, 80.98, 0: 1; 1: 54; 2: 29; 3: 25; 4: 18; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 601,  5, 14,  281, 0, 7, 557152, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 26; 3: 22; 4: 18; 5: 3; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 847,  5, 16,  282, 0, 7, 622507, 16660.03, 0, 80.98, 0: 1; 1: 56; 2: 26; 3: 22; 4: 21; 5: 2; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 936,  5, 14,  283, 0, 7, 557179, 16660.03, 1, 80.98, 0: 1; 1: 51; 2: 33; 3: 22; 4: 19; 5: 1; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 794,  5, 14,  286, 0, 7, 557184, 16660.03, 1, 80.98, 0: 1; 1: 55; 2: 30; 3: 15; 4: 23; 5: 3; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 165,  5, 15,  287, 0, 7, 590593, 16660.03, 1, 80.98, 0: 1; 1: 46; 2: 40; 3: 23; 4: 14; 5: 1; 6: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 349,  6, 13,  288, 0, 7, 610326, 16660.03, 1, 80.98, 0: 1; 1: 53; 2: 29; 3: 24; 4: 16; 5: 2; 6: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 636,  5, 14,  291, 0, 7, 557177, 16660.03, 1, 80.98, 0: 1; 1: 53; 2: 31; 3: 17; 4: 21; 5: 3; 6: 2; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 843,  5, 15,  291, 0, 7, 590632, 16660.03, 1, 80.98, 0: 1; 1: 45; 2: 42; 3: 17; 4: 17; 5: 6; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 352,  5, 14,  295, 0, 7, 557189, 16660.03, 1, 80.98, 0: 1; 1: 47; 2: 31; 3: 23; 4: 26; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 355,  5, 14,  295, 0, 7, 557163, 16660.03, 1, 80.98, 0: 1; 1: 50; 2: 31; 3: 23; 4: 16; 5: 5; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 445,  5, 14,  296, 0, 7, 557151, 16660.03, 1, 80.98, 0: 1; 1: 47; 2: 35; 3: 17; 4: 26; 5: 1; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 707,  5, 15,  296, 0, 7, 590568, 16660.03, 1, 80.98, 0: 1; 1: 49; 2: 30; 3: 22; 4: 24; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 817,  5, 16,  298, 0, 7, 622503, 16660.03, 1, 80.98, 0: 1; 1: 41; 2: 41; 3: 20; 4: 24; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  57,  5, 16,  298, 0, 7, 622476, 16660.03, 1, 80.98, 0: 1; 1: 45; 2: 37; 3: 24; 4: 14; 5: 4; 6: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 730,  5, 15,  299, 0, 7, 590576, 16660.03, 0, 80.98, 0: 1; 1: 50; 2: 29; 3: 20; 4: 24; 5: 3; 6: 1; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 662,  5, 16,  301, 0, 7, 622535, 16660.03, 1, 80.98, 0: 1; 1: 40; 2: 40; 3: 21; 4: 25; 5: 1; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 155,  6, 12,  305, 0, 7, 570324, 16660.03, 1, 80.98, 0: 1; 1: 44; 2: 34; 3: 24; 4: 20; 5: 2; 6: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 488,  5, 14,  310, 0, 7, 557199, 16660.03, 1, 80.98, 0: 1; 1: 45; 2: 28; 3: 27; 4: 22; 5: 3; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  96,  6, 12,  311, 0, 7, 570295, 16660.03, 1, 80.98, 0: 1; 1: 45; 2: 32; 3: 18; 4: 27; 5: 3; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 905,  5, 14,  313, 0, 7, 557154, 16660.03, 0, 80.98, 0: 1; 1: 38; 2: 33; 3: 30; 4: 25; 5: 1; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 435,  5, 15,  316, 0, 7, 590633, 16660.03, 1, 80.98, 0: 1; 1: 39; 2: 33; 3: 24; 4: 30; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 383,  5, 14,  390, 0, 7, 557156, 16660.03, 0, 80.98, 0: 1; 1: 21; 2: 25; 3: 30; 4: 42; 5: 6; 6: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 622,  7, 10,  244, 0, 8, 557145, 16660.03, 1, 80.98, 0: 1; 1: 66; 2: 33; 3: 17; 4: 8; 5: 3; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 997,  8,  9,  246, 0, 8, 570276, 16660.03, 1, 80.98, 0: 1; 1: 67; 2: 28; 3: 18; 4: 14; 5: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 861,  9,  8,  246, 0, 8, 570279, 16660.03, 0, 80.98, 0: 1; 1: 58; 2: 41; 3: 21; 4: 7; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 906,  8,  9,  247, 0, 8, 570129, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 34; 3: 21; 4: 10; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 998, 10,  7,  248, 0, 8, 557156, 16660.03, 0, 80.98, 0: 1; 1: 64; 2: 31; 3: 21; 4: 10; 5: 1; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 313,  8,  9,  249, 0, 8, 570296, 16660.03, 1, 80.98, 0: 1; 1: 68; 2: 27; 3: 17; 4: 14; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 783,  7, 11,  249, 0, 8, 605053, 16660.03, 1, 80.98, 0: 1; 1: 65; 2: 30; 3: 18; 4: 14; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  66,  8,  9,  249, 0, 8, 570257, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 36; 3: 18; 4: 10; 6: 1; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 741,  8,  9,  249, 0, 8, 570244, 16660.03, 1, 80.98, 0: 1; 1: 65; 2: 30; 3: 20; 4: 11; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 840,  9,  8,  250, 0, 8, 570281, 16660.03, 0, 80.98, 0: 1; 1: 65; 2: 30; 3: 18; 4: 12; 5: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 890,  9,  8,  250, 0, 8, 570235, 16660.03, 1, 80.98, 0: 1; 1: 68; 2: 26; 3: 16; 4: 17; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 444,  7, 10,  251, 0, 8, 557167, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 38; 3: 17; 4: 11; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 790,  9,  8,  251, 0, 8, 570332, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 34; 3: 19; 4: 8; 5: 1; 6: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 712, 10,  7,  251, 0, 8, 557151, 16660.03, 1, 80.98, 0: 1; 1: 70; 2: 29; 3: 14; 4: 7; 5: 3; 6: 5; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 994,  7, 10,  251, 0, 8, 557183, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 38; 3: 18; 4: 12; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 763, 10,  7,  252, 0, 8, 557179, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 38; 3: 16; 4: 11; 5: 2; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 649,  7, 10,  252, 0, 8, 557210, 16660.03, 1, 80.98, 0: 1; 1: 64; 2: 29; 3: 20; 4: 14; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 534,  7, 11,  253, 0, 8, 604953, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 39; 3: 18; 4: 10; 5: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 594,  9,  8,  254, 0, 8, 570316, 16660.03, 1, 80.98, 0: 1; 1: 64; 2: 32; 3: 18; 4: 11; 6: 2; 8: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 366,  7, 11,  254, 0, 8, 604965, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 35; 3: 17; 4: 15; 5: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 929,  8,  9,  254, 0, 8, 570246, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 41; 3: 18; 4: 8; 5: 3; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 343,  8,  9,  255, 0, 8, 570291, 16660.03, 1, 80.98, 0: 1; 1: 66; 2: 28; 3: 21; 4: 7; 5: 2; 6: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 181,  9,  8,  255, 0, 8, 570316, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 34; 3: 17; 4: 11; 5: 2; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 290,  9,  8,  255, 0, 8, 570317, 16660.03, 1, 80.98, 0: 1; 1: 65; 2: 31; 3: 16; 4: 10; 5: 5; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 295,  7, 10,  256, 0, 8, 557186, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 40; 3: 13; 4: 15; 5: 1; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 270,  7, 11,  256, 0, 8, 604919, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 33; 3: 17; 4: 12; 5: 3; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 449,  7, 10,  257, 0, 8, 557137, 16660.03, 1, 80.98, 0: 1; 1: 64; 2: 31; 3: 20; 4: 6; 5: 3; 6: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 874,  7, 11,  257, 0, 8, 604940, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 37; 3: 17; 4: 10; 5: 1; 6: 2; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 420,  6, 13,  257, 0, 8, 610196, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 35; 3: 20; 4: 14; 5: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 422, 10,  7,  257, 0, 8, 557191, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 35; 3: 16; 4: 11; 5: 4; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  58,  9,  8,  258, 0, 8, 570282, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 28; 3: 22; 4: 12; 5: 1; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 288,  8,  9,  258, 0, 8, 570309, 16660.03, 1, 80.98, 0: 1; 1: 65; 2: 33; 3: 14; 4: 8; 5: 4; 6: 3; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 532, 10,  7,  258, 0, 8, 557164, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 38; 3: 12; 4: 9; 5: 4; 6: 2; 8: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 466, 10,  7,  258, 0, 8, 557140, 16660.03, 1, 80.98, 0: 1; 1: 65; 2: 30; 3: 15; 4: 12; 5: 4; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 474,  7, 11,  259, 0, 8, 605028, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 37; 3: 16; 4: 10; 5: 1; 6: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  93,  9,  8,  259, 0, 8, 570283, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 34; 3: 19; 4: 8; 5: 1; 6: 2; 7: 1; 8: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 480, 10,  7,  259, 0, 8, 557170, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 29; 3: 19; 4: 16; 5: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  39, 10,  7,  259, 0, 8, 557197, 16660.03, 1, 80.98, 0: 1; 1: 70; 2: 20; 3: 18; 4: 16; 5: 1; 6: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  79,  6, 12,  259, 0, 8, 570301, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 35; 3: 17; 4: 15; 5: 1; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 205,  9,  8,  259, 0, 8, 570305, 16660.03, 1, 80.98, 0: 1; 1: 64; 2: 28; 3: 20; 4: 11; 5: 4; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 369,  9,  8,  259, 0, 8, 570351, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 29; 3: 22; 4: 8; 5: 4; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 898,  7, 10,  260, 0, 8, 557163, 16660.03, 1, 80.98, 0: 1; 1: 55; 2: 43; 3: 15; 4: 12; 6: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 219,  6, 13,  260, 0, 8, 610270, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 37; 3: 18; 4: 14; 5: 1; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 735,  7, 11,  260, 0, 8, 604920, 16660.03, 1, 80.98, 0: 1; 1: 55; 2: 43; 3: 14; 4: 13; 5: 1; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  28,  6, 12,  260, 0, 8, 570265, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 34; 3: 22; 4: 11; 5: 2; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 455,  9,  8,  260, 0, 8, 570300, 16660.03, 1, 80.98, 0: 1; 1: 66; 2: 29; 3: 17; 4: 7; 5: 5; 6: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 397,  6, 12,  260, 0, 8, 570335, 16660.03, 0, 80.98, 0: 1; 1: 57; 2: 39; 3: 15; 4: 14; 5: 2; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 751,  9,  8,  261, 0, 8, 570311, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 37; 3: 15; 4: 12; 5: 3; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 166,  8,  9,  261, 0, 8, 570276, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 40; 3: 15; 4: 12; 5: 1; 6: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 421,  8,  9,  261, 0, 8, 570306, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 28; 3: 24; 4: 11; 5: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  20,  6, 13,  262, 0, 8, 610309, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 35; 3: 19; 4: 11; 5: 2; 6: 1; 8: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 630,  7, 10,  262, 0, 8, 557181, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 35; 3: 19; 4: 12; 5: 3; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  37,  7, 10,  262, 0, 8, 557185, 16660.03, 0, 80.98, 0: 1; 1: 60; 2: 35; 3: 15; 4: 15; 5: 1; 6: 1; 8: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 311,  8,  9,  262, 0, 8, 570336, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 29; 3: 19; 4: 12; 5: 2; 6: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 640,  7, 11,  262, 0, 8, 604974, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 40; 3: 13; 4: 13; 5: 4; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 514,  9,  8,  262, 0, 8, 570224, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 33; 3: 17; 4: 8; 5: 5; 6: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 110,  7, 10,  262, 0, 8, 557135, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 29; 3: 20; 4: 16; 5: 1; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 804, 10,  7,  263, 0, 8, 557188, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 34; 3: 16; 4: 12; 5: 2; 6: 2; 8: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 174,  8,  9,  263, 0, 8, 570258, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 31; 3: 20; 4: 6; 5: 4; 6: 2; 7: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 979, 10,  7,  263, 0, 8, 557150, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 37; 3: 16; 4: 15; 5: 2; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 376, 10,  7,  264, 0, 8, 557174, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 29; 3: 19; 4: 10; 5: 4; 6: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 320,  7, 11,  264, 0, 8, 605009, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 36; 3: 16; 4: 15; 6: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 301, 10,  7,  264, 0, 8, 557168, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 40; 3: 15; 4: 7; 5: 3; 6: 5; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 562,  8,  9,  264, 0, 8, 570320, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 38; 3: 13; 4: 17; 5: 2; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 616,  6, 12,  265, 0, 8, 570307, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 28; 3: 19; 4: 15; 5: 2; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 902,  9,  8,  265, 0, 8, 570305, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 32; 3: 12; 4: 15; 5: 2; 6: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  60,  9,  8,  265, 0, 8, 570291, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 36; 3: 13; 4: 15; 5: 3; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 147,  8,  9,  265, 0, 8, 570314, 16660.03, 0, 80.98, 0: 1; 1: 58; 2: 35; 3: 19; 4: 10; 5: 5; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 725,  9,  8,  265, 0, 8, 570320, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 30; 3: 17; 4: 11; 5: 3; 6: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 838,  8,  9,  265, 0, 8, 570276, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 30; 3: 16; 4: 16; 5: 1; 6: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 180,  6, 12,  266, 0, 8, 570205, 16660.03, 0, 80.98, 0: 1; 1: 62; 2: 27; 3: 17; 4: 19; 5: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  30,  7, 11,  266, 0, 8, 604965, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 31; 3: 20; 4: 11; 5: 4; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 215,  9,  8,  266, 0, 8, 570277, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 35; 3: 22; 4: 6; 5: 2; 6: 5; 8: 1; 
