Seed 1656949570
ARCH 0|F_ID 2|LIMIT 3
before: 
23(611)
Melhor resultado nxn: Glucose_Repression_Signaling_2009, 559,  9,  9,  170, 1, 3, 639198, 17907.34, 0, 0.00, 1: 55; 2: 38; 3: 13; 
Glucose_Repression_Signaling_2009, 308,  8, 10,  242, 1, 5, 634001, 17907.34, 1, 61.60, 1: 25; 2: 32; 3: 45; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 168,  7, 11,  244, 1, 5, 613179, 17907.34, 1, 61.60, 1: 27; 2: 33; 3: 37; 4: 5; 5: 4; 
Glucose_Repression_Signaling_2009, 491,  6, 14,  250, 1, 5, 658719, 17907.34, 1, 61.60, 1: 27; 2: 25; 3: 47; 4: 3; 5: 4; 
Glucose_Repression_Signaling_2009, 388,  6, 14,  251, 1, 5, 658724, 17907.34, 1, 61.60, 1: 19; 2: 39; 3: 42; 4: 2; 5: 4; 
Glucose_Repression_Signaling_2009, 197,  5, 16,  189, 1, 6, 634089, 17907.34, 1, 61.60, 1: 52; 2: 35; 3: 14; 4: 1; 5: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 546,  6, 14,  192, 1, 6, 658625, 17907.34, 1, 61.60, 1: 49; 2: 34; 3: 20; 4: 1; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 150,  7, 12,  193, 1, 6, 658757, 17907.34, 1, 61.60, 1: 51; 2: 32; 3: 18; 4: 2; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 577,  5, 16,  193, 1, 6, 634062, 17907.34, 1, 61.60, 1: 51; 2: 28; 3: 24; 4: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 935,  5, 16,  195, 1, 6, 633968, 17907.34, 1, 61.60, 1: 56; 2: 24; 3: 19; 4: 3; 5: 2; 6: 2; 
Glucose_Repression_Signaling_2009, 921,  5, 15,  196, 1, 6, 596422, 17907.34, 1, 61.60, 1: 47; 2: 36; 3: 19; 4: 1; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 400,  6, 13,  196, 1, 6, 619562, 17907.34, 1, 61.60, 1: 47; 2: 33; 3: 23; 4: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 837,  7, 12,  196, 1, 6, 658620, 17907.34, 1, 61.60, 1: 47; 2: 36; 3: 19; 4: 1; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 521,  5, 15,  198, 1, 6, 596408, 17907.34, 1, 61.60, 1: 44; 2: 37; 3: 23; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 884,  5, 16,  199, 1, 6, 634025, 17907.34, 1, 61.60, 1: 48; 2: 31; 3: 22; 4: 3; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 757,  5, 16,  199, 1, 6, 634048, 17907.34, 1, 61.60, 1: 47; 2: 32; 3: 24; 4: 1; 6: 2; 
Glucose_Repression_Signaling_2009, 399,  6, 14,  199, 1, 6, 658682, 17907.34, 1, 61.60, 1: 49; 2: 30; 3: 21; 4: 4; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 636,  6, 14,  199, 1, 6, 658757, 17907.34, 1, 61.60, 1: 42; 2: 40; 3: 22; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 946,  5, 16,  200, 1, 6, 634119, 17907.34, 1, 61.60, 1: 46; 2: 33; 3: 23; 4: 2; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 433,  5, 16,  201, 1, 6, 634053, 17907.34, 1, 61.60, 1: 47; 2: 32; 3: 23; 4: 1; 5: 1; 6: 2; 
Glucose_Repression_Signaling_2009, 760,  5, 16,  202, 1, 6, 634121, 17907.34, 1, 61.60, 1: 48; 2: 25; 3: 30; 4: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 114,  5, 16,  202, 1, 6, 634078, 17907.34, 1, 61.60, 1: 46; 2: 32; 3: 23; 4: 3; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 307,  5, 15,  202, 1, 6, 596399, 17907.34, 1, 61.60, 1: 44; 2: 34; 3: 24; 4: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 240,  5, 16,  203, 1, 6, 634091, 17907.34, 1, 61.60, 1: 47; 2: 26; 3: 31; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 928,  7, 12,  204, 1, 6, 658615, 17907.34, 1, 61.60, 1: 45; 2: 33; 3: 24; 5: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 501,  6, 14,  204, 1, 6, 658726, 17907.34, 1, 61.60, 1: 43; 2: 38; 3: 20; 4: 1; 5: 3; 6: 1; 
Glucose_Repression_Signaling_2009,  25,  5, 16,  204, 1, 6, 634086, 17907.34, 1, 61.60, 1: 48; 2: 28; 3: 25; 4: 1; 5: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 122,  7, 12,  205, 1, 6, 658652, 17907.34, 1, 61.60, 1: 39; 2: 38; 3: 28; 6: 1; 
Glucose_Repression_Signaling_2009, 625,  7, 12,  206, 1, 6, 658697, 17907.34, 1, 61.60, 1: 43; 2: 33; 3: 26; 4: 2; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 566,  7, 11,  206, 1, 6, 613169, 17907.34, 1, 61.60, 1: 45; 2: 32; 3: 24; 4: 1; 5: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 299,  5, 16,  208, 1, 6, 634271, 17907.34, 1, 61.60, 1: 46; 2: 27; 3: 28; 4: 2; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 173,  5, 15,  209, 1, 6, 596410, 17907.34, 1, 61.60, 1: 38; 2: 38; 3: 28; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 397,  7, 12,  209, 1, 6, 658359, 17907.34, 1, 61.60, 1: 46; 2: 25; 3: 30; 4: 3; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 873,  6, 13,  209, 1, 6, 619478, 17907.34, 1, 61.60, 1: 39; 2: 38; 3: 26; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 986,  5, 16,  210, 1, 6, 634114, 17907.34, 0, 61.60, 1: 40; 2: 34; 3: 29; 4: 1; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 841,  5, 16,  210, 1, 6, 634046, 17907.34, 1, 61.60, 1: 45; 2: 33; 3: 20; 4: 2; 5: 5; 6: 1; 
Glucose_Repression_Signaling_2009, 333,  5, 15,  210, 1, 6, 596395, 17907.34, 1, 61.60, 1: 43; 2: 32; 3: 25; 4: 3; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 733,  5, 16,  211, 1, 6, 634008, 17907.34, 1, 61.60, 1: 41; 2: 32; 3: 30; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 713,  8, 10,  212, 1, 6, 634041, 17907.34, 1, 61.60, 1: 44; 2: 30; 3: 25; 4: 3; 5: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 405,  6, 13,  212, 1, 6, 619541, 17907.34, 1, 61.60, 1: 39; 2: 40; 3: 21; 4: 1; 5: 4; 6: 1; 
Glucose_Repression_Signaling_2009, 690,  6, 14,  212, 1, 6, 658871, 17907.34, 1, 61.60, 1: 40; 2: 33; 3: 29; 4: 2; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 862,  5, 16,  212, 1, 6, 634097, 17907.34, 1, 61.60, 1: 43; 2: 32; 3: 24; 4: 3; 5: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 149,  5, 15,  212, 1, 6, 596403, 17907.34, 1, 61.60, 1: 42; 2: 32; 3: 26; 4: 3; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 448,  5, 15,  212, 1, 6, 596421, 17907.34, 1, 61.60, 1: 42; 2: 34; 3: 25; 5: 3; 6: 2; 
Glucose_Repression_Signaling_2009,  95,  5, 15,  212, 1, 6, 596433, 17907.34, 1, 61.60, 1: 39; 2: 34; 3: 30; 4: 1; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 172,  7, 11,  213, 1, 6, 613194, 17907.34, 1, 61.60, 1: 42; 2: 33; 3: 25; 4: 1; 5: 4; 6: 1; 
Glucose_Repression_Signaling_2009, 283,  6, 13,  213, 1, 6, 619532, 17907.34, 1, 61.60, 1: 37; 2: 38; 3: 27; 4: 2; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 612,  6, 13,  213, 1, 6, 619555, 17907.34, 1, 61.60, 1: 42; 2: 36; 3: 19; 4: 4; 5: 4; 6: 1; 
Glucose_Repression_Signaling_2009, 432,  6, 14,  214, 1, 6, 658735, 17907.34, 1, 61.60, 1: 43; 2: 27; 3: 31; 4: 2; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 939,  5, 16,  215, 1, 6, 634061, 17907.34, 1, 61.60, 1: 43; 2: 32; 3: 23; 4: 2; 5: 5; 6: 1; 
Glucose_Repression_Signaling_2009, 910,  9,  9,  215, 1, 6, 639132, 17907.34, 1, 61.60, 1: 38; 2: 33; 3: 32; 4: 1; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 619,  6, 13,  215, 1, 6, 619517, 17907.34, 1, 61.60, 1: 42; 2: 27; 3: 33; 4: 1; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009,  69,  6, 14,  216, 1, 6, 658682, 17907.34, 1, 61.60, 1: 42; 2: 29; 3: 28; 4: 4; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 194,  6, 14,  217, 1, 6, 658700, 17907.34, 1, 61.60, 1: 38; 2: 32; 3: 32; 4: 2; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 981,  5, 16,  217, 1, 6, 634029, 17907.34, 0, 61.60, 1: 39; 2: 30; 3: 34; 4: 1; 6: 2; 
Glucose_Repression_Signaling_2009, 593,  7, 12,  217, 1, 6, 658718, 17907.34, 1, 61.60, 1: 43; 2: 31; 3: 24; 4: 3; 5: 2; 6: 3; 
Glucose_Repression_Signaling_2009,  70,  5, 16,  218, 1, 6, 634058, 17907.34, 1, 61.60, 1: 38; 2: 33; 3: 30; 4: 2; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 585,  5, 15,  218, 1, 6, 596408, 17907.34, 1, 61.60, 1: 35; 2: 37; 3: 31; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 302,  6, 14,  219, 1, 6, 658601, 17907.34, 1, 61.60, 1: 42; 2: 30; 3: 26; 4: 2; 5: 5; 6: 1; 
Glucose_Repression_Signaling_2009, 734,  5, 16,  219, 1, 6, 633988, 17907.34, 1, 61.60, 1: 43; 2: 31; 3: 22; 4: 3; 5: 6; 6: 1; 
Glucose_Repression_Signaling_2009, 531,  5, 15,  220, 1, 6, 596410, 17907.34, 1, 61.60, 1: 39; 2: 29; 3: 33; 4: 2; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 730,  5, 15,  220, 1, 6, 596410, 17907.34, 1, 61.60, 1: 43; 2: 26; 3: 30; 4: 1; 5: 5; 6: 1; 
Glucose_Repression_Signaling_2009, 450,  5, 16,  221, 1, 6, 634016, 17907.34, 1, 61.60, 1: 37; 2: 31; 3: 33; 4: 3; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 684,  6, 13,  221, 1, 6, 619500, 17907.34, 1, 61.60, 1: 38; 2: 32; 3: 30; 4: 2; 5: 3; 6: 1; 
Glucose_Repression_Signaling_2009,  68,  6, 14,  221, 1, 6, 658765, 17907.34, 1, 61.60, 1: 36; 2: 34; 3: 31; 4: 2; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009,  76,  5, 16,  222, 1, 6, 634066, 17907.34, 1, 61.60, 1: 36; 2: 39; 3: 22; 4: 4; 5: 4; 6: 1; 
Glucose_Repression_Signaling_2009, 996,  5, 16,  223, 1, 6, 634026, 17907.34, 1, 61.60, 1: 37; 2: 30; 3: 34; 4: 2; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 881,  5, 15,  225, 1, 6, 596417, 17907.34, 1, 61.60, 1: 38; 2: 29; 3: 32; 4: 3; 5: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 604,  9,  9,  226, 1, 6, 639202, 17907.34, 1, 61.60, 1: 33; 2: 38; 3: 29; 4: 1; 5: 4; 6: 1; 
Glucose_Repression_Signaling_2009, 976,  8, 10,  229, 1, 6, 634046, 17907.34, 1, 61.60, 1: 34; 2: 32; 3: 34; 4: 2; 5: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 539,  5, 15,  230, 1, 6, 596412, 17907.34, 1, 61.60, 1: 33; 2: 35; 3: 31; 4: 2; 5: 4; 6: 1; 
Glucose_Repression_Signaling_2009, 925,  6, 13,  230, 1, 6, 619526, 17907.34, 1, 61.60, 1: 36; 2: 30; 3: 32; 4: 3; 5: 4; 6: 1; 
Glucose_Repression_Signaling_2009, 990,  6, 14,  232, 1, 6, 658685, 17907.34, 1, 61.60, 1: 30; 2: 34; 3: 37; 4: 3; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 255,  6, 14,  233, 1, 6, 658794, 17907.34, 1, 61.60, 1: 29; 2: 33; 3: 41; 4: 1; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 974,  5, 15,  235, 1, 6, 596413, 17907.34, 1, 61.60, 1: 31; 2: 32; 3: 37; 4: 2; 5: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 945,  8, 10,  238, 1, 6, 634188, 17907.34, 1, 61.60, 1: 33; 2: 32; 3: 31; 4: 3; 5: 6; 6: 1; 
Glucose_Repression_Signaling_2009,  12,  6, 14,  240, 1, 6, 658780, 17907.34, 0, 61.60, 1: 29; 2: 30; 3: 42; 4: 1; 5: 3; 6: 1; 
Glucose_Repression_Signaling_2009,   0,  6, 14,  241, 1, 6, 658637, 17907.34, 1, 61.60, 1: 33; 2: 27; 3: 37; 4: 3; 5: 5; 6: 1; 
Glucose_Repression_Signaling_2009, 117, 11,  7,  242, 1, 6, 613204, 17907.34, 1, 61.60, 1: 28; 2: 38; 3: 31; 4: 1; 5: 7; 6: 1; 
Glucose_Repression_Signaling_2009, 672,  8, 10,  243, 1, 6, 634029, 17907.34, 1, 61.60, 1: 23; 2: 38; 3: 41; 5: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 949,  6, 13,  243, 1, 6, 619531, 17907.34, 1, 61.60, 1: 25; 2: 34; 3: 42; 4: 3; 6: 2; 
Glucose_Repression_Signaling_2009, 152,  6, 13,  246, 1, 6, 619525, 17907.34, 1, 61.60, 1: 26; 2: 29; 3: 46; 4: 2; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 538, 10,  8,  247, 1, 6, 634112, 17907.34, 1, 61.60, 1: 30; 2: 28; 3: 39; 4: 2; 5: 6; 6: 1; 
Glucose_Repression_Signaling_2009, 137,  7, 11,  252, 1, 6, 613198, 17907.34, 0, 61.60, 1: 27; 2: 29; 3: 41; 4: 2; 5: 6; 6: 1; 
Glucose_Repression_Signaling_2009, 304,  6, 14,  253, 1, 6, 658676, 17907.34, 1, 61.60, 1: 31; 2: 24; 3: 40; 4: 2; 5: 8; 6: 1; 
Glucose_Repression_Signaling_2009, 583,  6, 13,  253, 1, 6, 619553, 17907.34, 1, 61.60, 1: 25; 2: 31; 3: 41; 4: 3; 5: 5; 6: 1; 
Glucose_Repression_Signaling_2009, 762,  6, 13,  255, 1, 6, 619546, 17907.34, 1, 61.60, 1: 25; 2: 32; 3: 40; 4: 1; 5: 6; 6: 2; 
Glucose_Repression_Signaling_2009, 250,  5, 16,  259, 1, 6, 634120, 17907.34, 1, 61.60, 1: 24; 2: 31; 3: 41; 4: 3; 5: 4; 6: 3; 
Glucose_Repression_Signaling_2009,  58, 10,  8,  182, 1, 7, 634062, 17907.34, 1, 61.60, 1: 57; 2: 30; 3: 16; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 526,  6, 13,  186, 1, 7, 619526, 17907.34, 1, 61.60, 1: 52; 2: 34; 3: 17; 4: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 554,  9,  9,  187, 1, 7, 639157, 17907.34, 1, 61.60, 1: 56; 2: 29; 3: 15; 4: 4; 5: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 755, 11,  7,  188, 1, 7, 613178, 17907.34, 1, 61.60, 1: 54; 2: 31; 3: 16; 4: 3; 5: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 222, 10,  8,  189, 1, 7, 634011, 17907.34, 1, 61.60, 1: 55; 2: 31; 3: 13; 4: 4; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 215, 10,  8,  189, 1, 7, 633980, 17907.34, 1, 61.60, 1: 53; 2: 32; 3: 17; 4: 1; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 289,  7, 12,  190, 1, 7, 658598, 17907.34, 1, 61.60, 1: 46; 2: 42; 3: 15; 4: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 181, 10,  8,  190, 1, 7, 634018, 17907.34, 1, 61.60, 1: 50; 2: 39; 3: 11; 4: 3; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 348,  9,  9,  191, 1, 7, 638951, 17907.34, 1, 61.60, 1: 51; 2: 35; 3: 15; 4: 2; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 350,  8, 10,  191, 1, 7, 634049, 17907.34, 1, 61.60, 1: 52; 2: 33; 3: 16; 4: 2; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 193, 11,  7,  191, 1, 7, 613179, 17907.34, 1, 61.60, 1: 51; 2: 31; 3: 22; 5: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 802,  7, 12,  192, 1, 7, 658709, 17907.34, 1, 61.60, 1: 54; 2: 30; 3: 15; 4: 4; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 863,  7, 12,  192, 1, 7, 658612, 17907.34, 1, 61.60, 1: 54; 2: 30; 3: 16; 4: 2; 5: 3; 7: 1; 
Glucose_Repression_Signaling_2009, 644,  9,  9,  192, 1, 7, 639095, 17907.34, 1, 61.60, 1: 50; 2: 30; 3: 25; 7: 1; 
Glucose_Repression_Signaling_2009, 316, 11,  7,  193, 1, 7, 613168, 17907.34, 1, 61.60, 1: 49; 2: 33; 3: 21; 4: 2; 7: 1; 
Glucose_Repression_Signaling_2009,  48,  7, 12,  193, 1, 7, 658755, 17907.34, 1, 61.60, 1: 54; 2: 28; 3: 19; 4: 1; 5: 3; 7: 1; 
Glucose_Repression_Signaling_2009, 544,  7, 11,  194, 1, 7, 613163, 17907.34, 1, 61.60, 1: 49; 2: 32; 3: 23; 5: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 368,  9,  9,  195, 1, 7, 639132, 17907.34, 1, 61.60, 1: 51; 2: 31; 3: 20; 5: 3; 7: 1; 
Glucose_Repression_Signaling_2009,  82, 11,  7,  196, 1, 7, 613179, 17907.34, 1, 61.60, 1: 49; 2: 32; 3: 21; 4: 2; 5: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 798,  7, 11,  197, 1, 7, 613198, 17907.34, 1, 61.60, 1: 47; 2: 39; 3: 14; 4: 2; 5: 3; 7: 1; 
Glucose_Repression_Signaling_2009, 326, 10,  8,  197, 1, 7, 634114, 17907.34, 1, 61.60, 1: 48; 2: 34; 3: 20; 4: 2; 6: 1; 7: 1; 
Glucose_Repression_Signaling_2009,  53,  7, 11,  197, 1, 7, 613172, 17907.34, 1, 61.60, 1: 50; 2: 35; 3: 14; 4: 4; 5: 1; 7: 2; 
Glucose_Repression_Signaling_2009, 752, 11,  7,  198, 1, 7, 613187, 17907.34, 1, 61.60, 1: 51; 2: 30; 3: 20; 5: 4; 7: 1; 
Glucose_Repression_Signaling_2009, 808,  7, 12,  199, 1, 7, 658716, 17907.34, 1, 61.60, 1: 43; 2: 42; 3: 17; 4: 1; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 692,  7, 12,  199, 1, 7, 658719, 17907.34, 1, 61.60, 1: 48; 2: 30; 3: 25; 4: 1; 5: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 924, 10,  8,  200, 1, 7, 634047, 17907.34, 1, 61.60, 1: 49; 2: 35; 3: 14; 4: 3; 5: 4; 7: 1; 
Glucose_Repression_Signaling_2009, 463, 11,  7,  200, 1, 7, 613150, 17907.34, 1, 61.60, 1: 45; 2: 37; 3: 20; 4: 1; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 931, 10,  8,  202, 1, 7, 634026, 17907.34, 1, 61.60, 1: 46; 2: 37; 3: 17; 4: 1; 5: 4; 7: 1; 
Glucose_Repression_Signaling_2009, 528,  5, 15,  202, 1, 7, 596407, 17907.34, 1, 61.60, 1: 47; 2: 34; 3: 20; 4: 1; 5: 2; 6: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 336,  7, 11,  202, 1, 7, 613170, 17907.34, 1, 61.60, 1: 49; 2: 28; 3: 24; 4: 2; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 819, 11,  7,  202, 1, 7, 613145, 17907.34, 1, 61.60, 1: 48; 2: 28; 3: 26; 4: 2; 5: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 850,  5, 16,  202, 1, 7, 634115, 17907.34, 1, 61.60, 1: 49; 2: 32; 3: 18; 4: 3; 5: 2; 6: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 315,  9,  9,  202, 1, 7, 639129, 17907.34, 1, 61.60, 1: 46; 2: 33; 3: 22; 4: 3; 5: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 838,  9,  9,  203, 1, 7, 639143, 17907.34, 1, 61.60, 1: 48; 2: 34; 3: 17; 4: 1; 5: 5; 7: 1; 
Glucose_Repression_Signaling_2009, 655,  6, 13,  203, 1, 7, 619584, 17907.34, 1, 61.60, 1: 45; 2: 30; 3: 29; 4: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 983,  8, 10,  203, 1, 7, 633986, 17907.34, 1, 61.60, 1: 49; 2: 30; 3: 20; 4: 3; 5: 3; 7: 1; 
Glucose_Repression_Signaling_2009, 574,  9,  9,  204, 1, 7, 639169, 17907.34, 1, 61.60, 1: 47; 2: 30; 3: 25; 5: 3; 7: 1; 
Glucose_Repression_Signaling_2009, 705, 10,  8,  204, 1, 7, 634020, 17907.34, 1, 61.60, 1: 50; 2: 25; 3: 24; 4: 5; 5: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 645, 11,  7,  206, 1, 7, 613176, 17907.34, 1, 61.60, 1: 42; 2: 37; 3: 22; 4: 3; 5: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 279, 10,  8,  206, 1, 7, 634046, 17907.34, 1, 61.60, 1: 46; 2: 34; 3: 20; 5: 5; 7: 1; 
Glucose_Repression_Signaling_2009, 958,  5, 15,  207, 1, 7, 596416, 17907.34, 1, 61.60, 1: 44; 2: 31; 3: 27; 4: 2; 5: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 314, 11,  7,  207, 1, 7, 613187, 17907.34, 1, 61.60, 1: 51; 2: 25; 3: 22; 4: 3; 5: 3; 6: 1; 7: 1; 
Glucose_Repression_Signaling_2009,  72,  7, 11,  209, 1, 7, 613220, 17907.34, 1, 61.60, 1: 47; 2: 27; 3: 25; 4: 4; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009,   1,  5, 16,  209, 1, 7, 634029, 17907.34, 1, 61.60, 1: 47; 2: 28; 3: 24; 4: 3; 5: 3; 7: 1; 
Glucose_Repression_Signaling_2009, 136,  5, 15,  210, 1, 7, 596417, 17907.34, 1, 61.60, 1: 45; 2: 30; 3: 26; 4: 1; 5: 2; 6: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 885,  6, 13,  210, 1, 7, 619503, 17907.34, 1, 61.60, 1: 44; 2: 34; 3: 21; 4: 2; 5: 4; 7: 1; 
Glucose_Repression_Signaling_2009, 369, 10,  8,  210, 1, 7, 634008, 17907.34, 1, 61.60, 1: 41; 2: 35; 3: 26; 4: 1; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 205, 10,  8,  211, 1, 7, 634118, 17907.34, 1, 61.60, 1: 46; 2: 34; 3: 16; 4: 3; 5: 6; 7: 1; 
Glucose_Repression_Signaling_2009, 523, 11,  7,  211, 1, 7, 613179, 17907.34, 1, 61.60, 1: 44; 2: 34; 3: 22; 4: 1; 5: 3; 7: 2; 
Glucose_Repression_Signaling_2009, 616,  7, 12,  211, 1, 7, 658736, 17907.34, 1, 61.60, 1: 45; 2: 38; 3: 12; 4: 4; 5: 5; 6: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 919, 11,  7,  212, 1, 7, 613174, 17907.34, 1, 61.60, 1: 45; 2: 28; 3: 26; 4: 4; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 325,  6, 14,  212, 1, 7, 658688, 17907.34, 1, 61.60, 1: 45; 2: 25; 3: 31; 4: 3; 5: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 602,  5, 16,  212, 1, 7, 634104, 17907.34, 1, 61.60, 1: 41; 2: 31; 3: 31; 4: 1; 5: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 956,  5, 16,  213, 1, 7, 633979, 17907.34, 1, 61.60, 1: 37; 2: 40; 3: 25; 4: 1; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 461, 11,  7,  213, 1, 7, 613155, 17907.34, 1, 61.60, 1: 43; 2: 36; 3: 19; 4: 1; 5: 6; 7: 1; 
Glucose_Repression_Signaling_2009,  98,  5, 16,  213, 1, 7, 634082, 17907.34, 1, 61.60, 1: 43; 2: 30; 3: 28; 4: 2; 5: 1; 6: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 727,  7, 12,  214, 1, 7, 658816, 17907.34, 1, 61.60, 1: 38; 2: 42; 3: 19; 4: 2; 5: 4; 7: 1; 
Glucose_Repression_Signaling_2009,  81,  9,  9,  214, 1, 7, 639166, 17907.34, 1, 61.60, 1: 43; 2: 29; 3: 29; 4: 1; 5: 3; 7: 1; 
Glucose_Repression_Signaling_2009, 232,  5, 16,  214, 1, 7, 633997, 17907.34, 1, 61.60, 1: 44; 2: 30; 3: 24; 4: 4; 5: 3; 7: 1; 
Glucose_Repression_Signaling_2009, 406, 11,  7,  215, 1, 7, 613193, 17907.34, 1, 61.60, 1: 45; 2: 27; 3: 27; 4: 2; 5: 4; 7: 1; 
Glucose_Repression_Signaling_2009, 732,  5, 16,  215, 1, 7, 634076, 17907.34, 1, 61.60, 1: 39; 2: 36; 3: 27; 5: 2; 6: 1; 7: 1; 
Glucose_Repression_Signaling_2009,  46,  5, 16,  215, 1, 7, 634090, 17907.34, 1, 61.60, 1: 42; 2: 30; 3: 29; 4: 1; 5: 3; 7: 1; 
Glucose_Repression_Signaling_2009, 456,  7, 11,  216, 1, 7, 613171, 17907.34, 1, 61.60, 1: 41; 2: 31; 3: 28; 4: 3; 5: 2; 7: 1; 
Glucose_Repression_Signaling_2009, 157, 11,  7,  216, 1, 7, 613170, 17907.34, 1, 61.60, 1: 44; 2: 27; 3: 29; 4: 1; 5: 4; 7: 1; 
Glucose_Repression_Signaling_2009, 164,  7, 12,  216, 1, 7, 658678, 17907.34, 1, 61.60, 1: 49; 2: 23; 3: 25; 4: 1; 5: 7; 7: 1; 
Glucose_Repression_Signaling_2009, 964,  5, 15,  216, 1, 7, 596400, 17907.34, 1, 61.60, 1: 39; 2: 33; 3: 29; 4: 3; 5: 1; 7: 1; 
Glucose_Repression_Signaling_2009, 129,  8, 10,  216, 1, 7, 634027, 17907.34, 1, 61.60, 1: 34; 2: 40; 3: 30; 5: 1; 7: 1; 
