Seed 1656949570
ARCH 0|F_ID 1|LIMIT 4
before: 
4(202)
Melhor resultado nxn: Bortezomib_Responses_in_U266_Human_Myelo, 267,  9,  8,  228, 0, 4, 570342, 12440.03, 0, 0.00, 0: 1; 1: 62; 2: 41; 3: 20; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 875,  5, 14,  273, 0, 7, 557099, 12440.03, 1, 81.15, 0: 1; 1: 48; 2: 46; 3: 17; 4: 12; 5: 3; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 430,  5, 15,  273, 0, 7, 590645, 12440.03, 1, 81.15, 0: 1; 1: 47; 2: 44; 3: 19; 4: 16; 5: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 902,  9,  8,  273, 0, 7, 570271, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 40; 3: 19; 4: 7; 5: 6; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 412,  6, 13,  273, 0, 7, 610074, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 43; 3: 19; 4: 10; 5: 4; 6: 1; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 662,  5, 16,  274, 0, 7, 622721, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 37; 3: 23; 4: 9; 5: 6; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 768,  5, 15,  274, 0, 7, 590636, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 36; 3: 22; 4: 11; 5: 4; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 631,  6, 12,  274, 0, 7, 570258, 12440.03, 1, 81.15, 0: 1; 1: 51; 2: 40; 3: 19; 4: 13; 5: 3; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 581,  5, 14,  274, 0, 7, 557151, 12440.03, 1, 81.15, 0: 1; 1: 46; 2: 46; 3: 21; 4: 9; 5: 6; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 177,  5, 14,  274, 0, 7, 557157, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 36; 3: 14; 4: 21; 5: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 381,  9,  8,  274, 0, 7, 570267, 12440.03, 1, 81.15, 0: 1; 1: 49; 2: 44; 3: 19; 4: 9; 5: 6; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 912,  5, 16,  274, 0, 7, 622733, 12440.03, 1, 81.15, 0: 1; 1: 51; 2: 39; 3: 22; 4: 10; 5: 4; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 408,  5, 15,  275, 0, 7, 590553, 12440.03, 1, 81.15, 0: 1; 1: 48; 2: 45; 3: 18; 4: 11; 5: 4; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 917, 10,  7,  275, 0, 7, 557155, 12440.03, 1, 81.15, 0: 1; 1: 42; 2: 56; 3: 18; 4: 5; 5: 3; 6: 3; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 429,  7, 10,  275, 0, 7, 557171, 12440.03, 0, 81.15, 0: 1; 1: 53; 2: 38; 3: 20; 4: 8; 5: 7; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 448,  5, 15,  275, 0, 7, 590656, 12440.03, 1, 81.15, 0: 1; 1: 45; 2: 47; 3: 22; 4: 8; 5: 5; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 372,  5, 16,  275, 0, 7, 622495, 12440.03, 1, 81.15, 0: 1; 1: 40; 2: 54; 3: 22; 4: 8; 5: 3; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 530,  6, 13,  275, 0, 7, 610120, 12440.03, 1, 81.15, 0: 1; 1: 47; 2: 46; 3: 18; 4: 12; 5: 3; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  88,  5, 16,  275, 0, 7, 622599, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 40; 3: 19; 4: 10; 5: 3; 6: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 362,  5, 14,  275, 0, 7, 557152, 12440.03, 1, 81.15, 0: 1; 1: 45; 2: 47; 3: 18; 4: 15; 5: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 252,  5, 15,  275, 0, 7, 590629, 12440.03, 1, 81.15, 0: 1; 1: 45; 2: 45; 3: 23; 4: 11; 5: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 598,  6, 12,  276, 0, 7, 570298, 12440.03, 1, 81.15, 0: 1; 1: 49; 2: 44; 3: 14; 4: 15; 5: 6; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 307,  5, 15,  276, 0, 7, 590636, 12440.03, 1, 81.15, 0: 1; 1: 48; 2: 42; 3: 21; 4: 12; 5: 4; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 794,  5, 14,  276, 0, 7, 557189, 12440.03, 1, 81.15, 0: 1; 1: 47; 2: 43; 3: 21; 4: 14; 5: 1; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 390,  8,  9,  276, 0, 7, 570316, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 44; 3: 11; 4: 12; 5: 6; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 458, 10,  7,  276, 0, 7, 557203, 12440.03, 1, 81.15, 0: 1; 1: 46; 2: 47; 3: 20; 4: 9; 5: 3; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 696,  6, 12,  276, 0, 7, 570110, 12440.03, 1, 81.15, 0: 1; 1: 51; 2: 37; 3: 20; 4: 17; 5: 2; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  25,  5, 16,  276, 0, 7, 622659, 12440.03, 1, 81.15, 0: 1; 1: 48; 2: 44; 3: 20; 4: 8; 5: 7; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 708,  5, 14,  276, 0, 7, 557103, 12440.03, 1, 81.15, 0: 1; 1: 48; 2: 44; 3: 18; 4: 11; 5: 7; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 423, 10,  7,  277, 0, 7, 557189, 12440.03, 0, 81.15, 0: 1; 1: 50; 2: 43; 3: 16; 4: 11; 5: 6; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 435,  5, 15,  277, 0, 7, 590621, 12440.03, 1, 81.15, 0: 1; 1: 42; 2: 53; 3: 16; 4: 13; 5: 2; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 351,  5, 15,  277, 0, 7, 590634, 12440.03, 1, 81.15, 0: 1; 1: 47; 2: 44; 3: 22; 4: 9; 5: 3; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 750,  5, 15,  278, 0, 7, 590586, 12440.03, 0, 81.15, 0: 1; 1: 48; 2: 39; 3: 24; 4: 12; 5: 5; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 277,  5, 14,  278, 0, 7, 557187, 12440.03, 1, 81.15, 0: 1; 1: 51; 2: 35; 3: 24; 4: 12; 5: 6; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 145,  6, 13,  278, 0, 7, 610285, 12440.03, 1, 81.15, 0: 1; 1: 47; 2: 46; 3: 17; 4: 11; 5: 5; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 864, 10,  7,  278, 0, 7, 557187, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 40; 3: 16; 4: 7; 5: 10; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  93,  9,  8,  278, 0, 7, 570278, 12440.03, 0, 81.15, 0: 1; 1: 50; 2: 43; 3: 14; 4: 13; 5: 7; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 629,  5, 16,  278, 0, 7, 622823, 12440.03, 1, 81.15, 0: 1; 1: 46; 2: 41; 3: 28; 4: 8; 5: 3; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 246,  5, 16,  279, 0, 7, 622541, 12440.03, 0, 81.15, 0: 1; 1: 49; 2: 41; 3: 23; 4: 7; 5: 5; 6: 2; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 571,  5, 16,  279, 0, 7, 622655, 12440.03, 1, 81.15, 0: 1; 1: 49; 2: 38; 3: 21; 4: 17; 5: 2; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 380,  5, 15,  279, 0, 7, 590612, 12440.03, 1, 81.15, 0: 1; 1: 49; 2: 40; 3: 25; 4: 4; 5: 8; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 822,  5, 14,  280, 0, 7, 557167, 12440.03, 1, 81.15, 0: 1; 1: 47; 2: 44; 3: 18; 4: 14; 5: 3; 6: 1; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 707,  5, 15,  281, 0, 7, 590574, 12440.03, 1, 81.15, 0: 1; 1: 44; 2: 43; 3: 24; 4: 14; 5: 2; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 531,  5, 15,  281, 0, 7, 590704, 12440.03, 1, 81.15, 0: 1; 1: 45; 2: 48; 3: 16; 4: 12; 5: 5; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 834,  5, 14,  282, 0, 7, 557200, 12440.03, 1, 81.15, 0: 1; 1: 45; 2: 44; 3: 23; 4: 8; 5: 7; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 501,  5, 14,  283, 0, 7, 557182, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 39; 3: 14; 4: 14; 5: 6; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 960,  6, 12,  283, 0, 7, 570319, 12440.03, 1, 81.15, 0: 1; 1: 45; 2: 46; 3: 18; 4: 12; 5: 5; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 187,  5, 14,  285, 0, 7, 557166, 12440.03, 1, 81.15, 0: 1; 1: 45; 2: 41; 3: 24; 4: 13; 5: 3; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 886,  5, 15,  286, 0, 7, 590647, 12440.03, 1, 81.15, 0: 1; 1: 38; 2: 52; 3: 22; 4: 9; 5: 7; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 249,  5, 16,  286, 0, 7, 622382, 12440.03, 1, 81.15, 0: 1; 1: 42; 2: 46; 3: 22; 4: 13; 5: 3; 6: 2; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 416,  5, 14,  287, 0, 7, 557192, 12440.03, 1, 81.15, 0: 1; 1: 46; 2: 46; 3: 13; 4: 16; 5: 4; 6: 2; 7: 2; 
Bortezomib_Responses_in_U266_Human_Myelo,  68,  5, 14,  287, 0, 7, 557111, 12440.03, 1, 81.15, 0: 1; 1: 46; 2: 44; 3: 17; 4: 13; 5: 5; 6: 3; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 190,  5, 14,  288, 0, 7, 557122, 12440.03, 0, 81.15, 0: 1; 1: 41; 2: 47; 3: 21; 4: 13; 5: 5; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 802,  6, 12,  288, 0, 7, 570166, 12440.03, 1, 81.15, 0: 1; 1: 49; 2: 41; 3: 19; 4: 9; 5: 5; 6: 3; 7: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 823,  5, 14,  290, 0, 7, 557188, 12440.03, 1, 81.15, 0: 1; 1: 39; 2: 47; 3: 22; 4: 16; 5: 4; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 197,  5, 16,  290, 0, 7, 622410, 12440.03, 1, 81.15, 0: 1; 1: 42; 2: 41; 3: 29; 4: 9; 5: 6; 6: 1; 7: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 267,  9,  8,  242, 0, 8, 570342, 12440.03, 1, 81.15, 0: 1; 1: 62; 2: 39; 3: 18; 4: 6; 5: 2; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 615,  9,  8,  246, 0, 8, 570250, 12440.03, 1, 81.15, 0: 1; 1: 60; 2: 43; 3: 16; 4: 5; 5: 2; 7: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 728,  7, 11,  249, 0, 8, 605146, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 53; 3: 18; 4: 4; 5: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  30,  7, 11,  250, 0, 8, 604917, 12440.03, 1, 81.15, 0: 1; 1: 58; 2: 45; 3: 13; 4: 6; 5: 5; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 677,  7, 11,  250, 0, 8, 604945, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 45; 3: 23; 4: 5; 5: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 534,  7, 11,  250, 0, 8, 605004, 12440.03, 1, 81.15, 0: 1; 1: 57; 2: 45; 3: 15; 4: 7; 5: 2; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 446,  9,  8,  251, 0, 8, 570230, 12440.03, 1, 81.15, 0: 1; 1: 57; 2: 46; 3: 13; 4: 5; 5: 7; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  77,  8,  9,  251, 0, 8, 570335, 12440.03, 1, 81.15, 0: 1; 1: 64; 2: 39; 3: 11; 4: 7; 5: 4; 6: 2; 8: 2; 
Bortezomib_Responses_in_U266_Human_Myelo,  26,  8,  9,  252, 0, 8, 570304, 12440.03, 1, 81.15, 0: 1; 1: 48; 2: 59; 3: 12; 4: 5; 5: 2; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 242,  9,  8,  252, 0, 8, 570257, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 52; 3: 13; 4: 3; 5: 6; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  45,  9,  8,  253, 0, 8, 570219, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 45; 3: 18; 4: 6; 5: 2; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 573,  7, 10,  253, 0, 8, 557208, 12440.03, 1, 81.15, 0: 1; 1: 51; 2: 50; 3: 17; 4: 7; 5: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 127,  7, 11,  254, 0, 8, 605046, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 50; 3: 18; 4: 8; 5: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 532, 10,  7,  254, 0, 8, 557170, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 41; 3: 21; 4: 7; 5: 1; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 134,  7, 11,  254, 0, 8, 604962, 12440.03, 1, 81.15, 0: 1; 1: 51; 2: 53; 3: 12; 4: 8; 5: 3; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 238,  9,  8,  254, 0, 8, 570351, 12440.03, 1, 81.15, 0: 1; 1: 62; 2: 33; 3: 19; 4: 9; 5: 5; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 315,  8,  9,  254, 0, 8, 570355, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 45; 3: 17; 4: 9; 5: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 455,  9,  8,  255, 0, 8, 570174, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 45; 3: 16; 4: 6; 5: 3; 6: 1; 8: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 140, 10,  7,  256, 0, 8, 557143, 12440.03, 0, 81.15, 0: 1; 1: 53; 2: 45; 3: 17; 4: 11; 5: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 151,  8,  9,  256, 0, 8, 570258, 12440.03, 1, 81.15, 0: 1; 1: 57; 2: 41; 3: 16; 4: 11; 5: 2; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 248, 10,  7,  258, 0, 8, 557199, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 45; 3: 20; 4: 7; 5: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 141,  9,  8,  258, 0, 8, 570336, 12440.03, 0, 81.15, 0: 1; 1: 49; 2: 46; 3: 24; 4: 8; 5: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 415,  9,  8,  258, 0, 8, 570334, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 49; 3: 17; 4: 3; 5: 5; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 222,  9,  8,  258, 0, 8, 570239, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 44; 3: 21; 4: 8; 5: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 931,  9,  8,  258, 0, 8, 570366, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 44; 3: 18; 4: 4; 5: 6; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 675,  6, 12,  258, 0, 8, 570312, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 38; 3: 25; 4: 7; 5: 2; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 130, 10,  7,  258, 0, 8, 557167, 12440.03, 1, 81.15, 0: 1; 1: 51; 2: 49; 3: 16; 4: 7; 5: 5; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 133, 10,  7,  259, 0, 8, 557191, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 50; 3: 12; 4: 8; 5: 2; 6: 2; 8: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 681,  8,  9,  259, 0, 8, 570369, 12440.03, 0, 81.15, 0: 1; 1: 54; 2: 42; 3: 18; 4: 11; 5: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 889,  7, 10,  259, 0, 8, 557174, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 49; 3: 20; 4: 5; 5: 2; 6: 1; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 463, 10,  7,  259, 0, 8, 557211, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 45; 3: 18; 4: 7; 5: 4; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 861,  9,  8,  259, 0, 8, 570186, 12440.03, 1, 81.15, 0: 1; 1: 60; 2: 38; 3: 15; 4: 8; 5: 4; 6: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  60,  9,  8,  260, 0, 8, 570235, 12440.03, 0, 81.15, 0: 1; 1: 54; 2: 40; 3: 19; 4: 14; 5: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 920,  6, 12,  260, 0, 8, 570246, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 40; 3: 18; 4: 10; 5: 2; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  18,  8,  9,  260, 0, 8, 570375, 12440.03, 0, 81.15, 0: 1; 1: 51; 2: 45; 3: 21; 4: 7; 5: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  23,  8,  9,  261, 0, 8, 570332, 12440.03, 1, 81.15, 0: 1; 1: 51; 2: 48; 3: 17; 4: 7; 5: 3; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 414,  7, 11,  261, 0, 8, 605036, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 43; 3: 16; 4: 7; 5: 6; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 895,  6, 13,  262, 0, 8, 610223, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 44; 3: 13; 4: 7; 5: 5; 6: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 500, 10,  7,  262, 0, 8, 557183, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 48; 3: 12; 4: 12; 5: 3; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 664,  6, 13,  262, 0, 8, 610236, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 44; 3: 18; 4: 6; 5: 7; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 312,  9,  8,  262, 0, 8, 570344, 12440.03, 1, 81.15, 0: 1; 1: 58; 2: 36; 3: 17; 4: 12; 5: 5; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 548,  7, 11,  262, 0, 8, 604996, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 47; 3: 15; 4: 8; 5: 5; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 568,  6, 12,  263, 0, 8, 570284, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 43; 3: 16; 4: 11; 5: 2; 6: 1; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 646,  7, 10,  263, 0, 8, 557141, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 46; 3: 16; 4: 7; 5: 7; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 441,  7, 10,  263, 0, 8, 557164, 12440.03, 0, 81.15, 0: 1; 1: 51; 2: 44; 3: 20; 4: 9; 5: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,   9,  7, 11,  264, 0, 8, 604803, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 51; 3: 13; 4: 8; 5: 4; 6: 1; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 180,  6, 12,  264, 0, 8, 570313, 12440.03, 1, 81.15, 0: 1; 1: 41; 2: 58; 3: 19; 4: 8; 5: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 247,  7, 10,  264, 0, 8, 557202, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 41; 3: 18; 4: 11; 5: 2; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  82, 10,  7,  264, 0, 8, 557178, 12440.03, 0, 81.15, 0: 1; 1: 55; 2: 39; 3: 18; 4: 11; 5: 5; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 449,  7, 10,  264, 0, 8, 557221, 12440.03, 1, 81.15, 0: 1; 1: 47; 2: 49; 3: 20; 4: 9; 5: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 878,  6, 13,  265, 0, 8, 610327, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 41; 3: 19; 4: 8; 5: 4; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 983,  7, 10,  266, 0, 8, 557147, 12440.03, 1, 81.15, 0: 1; 1: 44; 2: 54; 3: 18; 4: 8; 5: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  54,  6, 12,  266, 0, 8, 570102, 12440.03, 1, 81.15, 0: 1; 1: 47; 2: 51; 3: 18; 4: 7; 5: 3; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 220,  5, 15,  266, 0, 8, 590755, 12440.03, 1, 81.15, 0: 1; 1: 49; 2: 45; 3: 21; 4: 10; 5: 2; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 545,  8,  9,  266, 0, 8, 570333, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 41; 3: 18; 4: 10; 5: 3; 6: 1; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 777,  7, 10,  266, 0, 8, 557188, 12440.03, 1, 81.15, 0: 1; 1: 48; 2: 48; 3: 20; 4: 8; 5: 2; 6: 2; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 454,  6, 13,  266, 0, 8, 610231, 12440.03, 1, 81.15, 0: 1; 1: 51; 2: 40; 3: 25; 4: 8; 5: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 125,  5, 15,  266, 0, 8, 590497, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 40; 3: 16; 4: 13; 5: 2; 6: 1; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 607,  5, 16,  266, 0, 8, 622747, 12440.03, 1, 81.15, 0: 1; 1: 47; 2: 50; 3: 17; 4: 10; 5: 4; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 290,  9,  8,  267, 0, 8, 570328, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 46; 3: 13; 4: 10; 5: 3; 6: 2; 8: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 594,  9,  8,  267, 0, 8, 570324, 12440.03, 1, 81.15, 0: 1; 1: 46; 2: 49; 3: 22; 4: 7; 5: 3; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 236,  5, 15,  267, 0, 8, 590631, 12440.03, 1, 81.15, 0: 1; 1: 48; 2: 46; 3: 22; 4: 8; 5: 3; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 755, 10,  7,  267, 0, 8, 557183, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 45; 3: 17; 4: 13; 5: 2; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 510, 10,  7,  267, 0, 8, 557187, 12440.03, 1, 81.15, 0: 1; 1: 51; 2: 45; 3: 16; 4: 11; 5: 4; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 424,  7, 11,  267, 0, 8, 604820, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 41; 3: 20; 4: 8; 5: 5; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 196, 10,  7,  267, 0, 8, 557141, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 50; 3: 15; 4: 5; 5: 5; 6: 2; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  42,  6, 12,  267, 0, 8, 570288, 12440.03, 1, 81.15, 0: 1; 1: 48; 2: 51; 3: 16; 4: 6; 5: 6; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  91, 10,  7,  268, 0, 8, 557172, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 41; 3: 20; 4: 6; 5: 3; 6: 3; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 344,  9,  8,  268, 0, 8, 570281, 12440.03, 0, 81.15, 0: 1; 1: 46; 2: 49; 3: 20; 4: 10; 5: 2; 6: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 350,  7, 10,  268, 0, 8, 557192, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 41; 3: 18; 4: 4; 5: 7; 6: 3; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 547,  5, 14,  268, 0, 8, 557171, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 47; 3: 17; 4: 7; 5: 6; 7: 1; 8: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 292,  8,  9,  268, 0, 8, 570278, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 47; 3: 16; 4: 9; 5: 4; 6: 2; 8: 1; 
