Seed 1656949570
ARCH 0|F_ID 3|LIMIT 3
before: 
3(591)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 549,  7,  8,  130, 0, 3, 439086, 30005.01, 0, 0.00, 0: 8; 1: 52; 2: 33; 3: 4; 
Differentiation_of_T_lymphocytes, 861,  9,  6,  161, 0, 5, 426119, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 34; 3: 9; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 315,  5, 11,  161, 0, 5, 432137, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 40; 3: 6; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 555,  6,  9,  161, 0, 5, 425989, 30005.01, 1, 46.39, 0: 8; 1: 42; 2: 32; 3: 8; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 842,  7,  8,  161, 0, 5, 439356, 30005.01, 1, 46.39, 0: 8; 1: 42; 2: 31; 3: 8; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 668,  5, 12,  161, 0, 5, 463938, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 38; 3: 12; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 559,  4, 13,  161, 0, 5, 410760, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 33; 3: 16; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 432,  5, 11,  161, 0, 5, 432249, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 33; 3: 13; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 439,  4, 13,  161, 0, 5, 410734, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 30; 3: 16; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 239,  6,  9,  161, 0, 5, 426075, 30005.01, 0, 46.39, 0: 8; 1: 35; 2: 40; 3: 11; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes,  47,  5, 10,  161, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 34; 3: 11; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 688,  6,  9,  161, 0, 5, 426106, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 35; 3: 7; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 345,  5, 10,  161, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 38; 3: 9; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 999,  5, 10,  161, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 34; 3: 12; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 495,  5, 12,  161, 0, 5, 464023, 30005.01, 1, 46.39, 0: 8; 1: 42; 2: 29; 3: 13; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 923,  4, 13,  161, 0, 5, 410768, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 38; 3: 12; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes,   0,  5, 10,  162, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 37; 3: 10; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 466,  5, 11,  162, 0, 5, 432196, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 31; 3: 13; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 228,  6,  9,  162, 0, 5, 426118, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 37; 3: 4; 4: 4; 5: 4; 
Differentiation_of_T_lymphocytes, 807,  9,  6,  162, 0, 5, 426023, 30005.01, 0, 46.39, 0: 8; 1: 36; 2: 41; 3: 7; 4: 2; 5: 3; 
Differentiation_of_T_lymphocytes, 263,  9,  6,  162, 0, 5, 426105, 30005.01, 0, 46.39, 0: 8; 1: 43; 2: 29; 3: 9; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 933,  5, 12,  162, 0, 5, 464107, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 37; 3: 7; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes,  72,  6,  9,  162, 0, 5, 426170, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 33; 3: 10; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes,   6,  5, 12,  162, 0, 5, 463851, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 44; 3: 5; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 862,  8,  7,  162, 0, 5, 439198, 30005.01, 1, 46.39, 0: 8; 1: 42; 2: 33; 3: 5; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 758,  8,  7,  162, 0, 5, 439085, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 40; 3: 5; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 279,  6,  9,  162, 0, 5, 426040, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 33; 3: 9; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 756,  5, 10,  162, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 41; 3: 8; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 908,  4, 14,  162, 0, 5, 439232, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 35; 3: 12; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 371,  4, 14,  162, 0, 5, 439230, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 32; 3: 11; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes,  81,  5, 11,  162, 0, 5, 432239, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 38; 3: 8; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 739,  9,  6,  162, 0, 5, 425971, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 35; 3: 7; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 107,  8,  7,  162, 0, 5, 439284, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 33; 3: 9; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 226,  5, 12,  163, 0, 5, 464018, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 33; 3: 9; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 965,  4, 13,  163, 0, 5, 410764, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 38; 3: 10; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 820,  7,  8,  163, 0, 5, 439267, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 33; 3: 11; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes,  41,  4, 13,  163, 0, 5, 410741, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 38; 3: 13; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 963,  4, 13,  163, 0, 5, 410746, 30005.01, 1, 46.39, 0: 8; 1: 43; 2: 25; 3: 15; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 326,  9,  6,  163, 0, 5, 425882, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 46; 3: 4; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 628,  8,  7,  163, 0, 5, 439256, 30005.01, 1, 46.39, 0: 8; 1: 41; 2: 31; 3: 10; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 447,  5, 10,  163, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 36; 3: 7; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 231,  8,  7,  163, 0, 5, 439129, 30005.01, 0, 46.39, 0: 8; 1: 41; 2: 35; 3: 4; 4: 5; 5: 4; 
Differentiation_of_T_lymphocytes, 603,  9,  6,  163, 0, 5, 426049, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 36; 3: 5; 4: 4; 5: 4; 
Differentiation_of_T_lymphocytes, 240,  4, 14,  163, 0, 5, 439284, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 29; 3: 16; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 236,  6,  9,  163, 0, 5, 426078, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 39; 3: 9; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes,  68,  5, 12,  164, 0, 5, 464212, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 31; 3: 12; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 629,  5, 11,  164, 0, 5, 432140, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 35; 3: 10; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 868,  5, 11,  164, 0, 5, 432179, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 38; 3: 9; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 646,  4, 14,  164, 0, 5, 439197, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 33; 3: 14; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 744,  9,  6,  164, 0, 5, 426076, 30005.01, 1, 46.39, 0: 8; 1: 42; 2: 33; 3: 5; 4: 4; 5: 5; 
Differentiation_of_T_lymphocytes, 289,  4, 13,  164, 0, 5, 410742, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 36; 3: 14; 4: 1; 5: 2; 
Differentiation_of_T_lymphocytes, 796,  4, 13,  164, 0, 5, 410759, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 33; 3: 16; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 190,  4, 14,  164, 0, 5, 439216, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 40; 3: 11; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 835,  4, 14,  164, 0, 5, 439070, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 37; 3: 14; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 938,  5, 12,  164, 0, 5, 464056, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 36; 3: 8; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 431,  5, 12,  164, 0, 5, 464060, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 35; 3: 12; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 532,  4, 14,  164, 0, 5, 439284, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 29; 3: 15; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 678,  4, 14,  165, 0, 5, 439190, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 34; 3: 13; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 749,  5, 10,  165, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 32; 3: 13; 4: 2; 5: 3; 
Differentiation_of_T_lymphocytes, 295,  5, 10,  165, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 35; 3: 11; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 256,  5, 10,  165, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 32; 3: 12; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 935,  4, 14,  165, 0, 5, 439204, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 37; 3: 13; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 378,  6,  9,  166, 0, 5, 426085, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 43; 3: 4; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 765,  4, 13,  166, 0, 5, 410747, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 29; 3: 16; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes,  49,  5, 12,  166, 0, 5, 464126, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 35; 3: 13; 5: 4; 
Differentiation_of_T_lymphocytes, 478,  4, 14,  166, 0, 5, 439152, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 37; 3: 9; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 973,  7,  8,  166, 0, 5, 439256, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 37; 3: 6; 4: 4; 5: 4; 
Differentiation_of_T_lymphocytes, 391,  4, 13,  166, 0, 5, 410769, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 39; 3: 11; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 859,  8,  7,  166, 0, 5, 439164, 30005.01, 0, 46.39, 0: 8; 1: 37; 2: 34; 3: 12; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 703,  4, 14,  166, 0, 5, 439197, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 35; 3: 16; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 590,  4, 13,  166, 0, 5, 410750, 30005.01, 0, 46.39, 0: 8; 1: 32; 2: 40; 3: 15; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 612,  4, 14,  167, 0, 5, 439223, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 34; 3: 14; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 951,  4, 13,  167, 0, 5, 410738, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 33; 3: 14; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 773,  4, 14,  167, 0, 5, 439163, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 29; 3: 15; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 145,  5, 12,  167, 0, 5, 463948, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 33; 3: 13; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 827,  9,  6,  167, 0, 5, 426096, 30005.01, 1, 46.39, 0: 8; 1: 42; 2: 29; 3: 9; 4: 5; 5: 4; 
Differentiation_of_T_lymphocytes, 253,  4, 13,  167, 0, 5, 410757, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 38; 3: 9; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes,  97,  4, 13,  167, 0, 5, 410761, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 38; 3: 15; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 647,  4, 13,  167, 0, 5, 410763, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 37; 3: 12; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 635,  4, 13,  168, 0, 5, 410746, 30005.01, 1, 46.39, 0: 8; 1: 31; 2: 41; 3: 14; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes,  48,  4, 14,  168, 0, 5, 439213, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 40; 3: 13; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 185,  5, 11,  168, 0, 5, 432228, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 39; 3: 10; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes,  29,  4, 14,  168, 0, 5, 439335, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 31; 3: 16; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 893,  5, 12,  168, 0, 5, 463999, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 35; 3: 12; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 465,  4, 14,  168, 0, 5, 439304, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 40; 3: 13; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 721,  4, 14,  168, 0, 5, 439201, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 34; 3: 11; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 873,  5, 10,  168, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 38; 3: 6; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 474,  4, 13,  169, 0, 5, 410717, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 30; 3: 12; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 419,  4, 13,  169, 0, 5, 410750, 30005.01, 0, 46.39, 0: 8; 1: 33; 2: 39; 3: 11; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 966,  5, 10,  169, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 37; 3: 10; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 983,  4, 14,  169, 0, 5, 439092, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 32; 3: 16; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 921,  4, 14,  169, 0, 5, 439094, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 34; 3: 12; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes,  75,  4, 14,  169, 0, 5, 439255, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 34; 3: 12; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 424,  5, 11,  169, 0, 5, 432183, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 36; 3: 9; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 311,  4, 14,  170, 0, 5, 439202, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 35; 3: 14; 4: 2; 5: 3; 
Differentiation_of_T_lymphocytes, 979,  4, 14,  170, 0, 5, 439254, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 32; 3: 18; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes,  33,  4, 13,  170, 0, 5, 410764, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 28; 3: 13; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 252,  4, 14,  170, 0, 5, 439216, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 30; 3: 13; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 599,  4, 14,  170, 0, 5, 439255, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 32; 3: 18; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 732,  4, 13,  170, 0, 5, 410779, 30005.01, 1, 46.39, 0: 8; 1: 31; 2: 41; 3: 12; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 536,  4, 13,  171, 0, 5, 410753, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 36; 3: 18; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 583,  4, 14,  171, 0, 5, 439203, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 36; 3: 14; 4: 2; 5: 3; 
Differentiation_of_T_lymphocytes,  77,  9,  6,  171, 0, 5, 426025, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 34; 3: 7; 4: 6; 5: 4; 
Differentiation_of_T_lymphocytes, 434,  4, 13,  171, 0, 5, 410738, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 31; 3: 17; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 830,  4, 13,  171, 0, 5, 410760, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 32; 3: 17; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 115,  4, 14,  171, 0, 5, 439333, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 35; 3: 11; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 709,  9,  6,  171, 0, 5, 426091, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 32; 3: 6; 4: 10; 5: 2; 
Differentiation_of_T_lymphocytes, 176,  5, 12,  171, 0, 5, 463948, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 41; 3: 7; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 901,  5, 11,  172, 0, 5, 432179, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 32; 3: 13; 4: 3; 5: 4; 
Differentiation_of_T_lymphocytes, 404,  4, 13,  172, 0, 5, 410732, 30005.01, 1, 46.39, 0: 8; 1: 30; 2: 39; 3: 17; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 780,  5, 10,  172, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 31; 2: 39; 3: 14; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 438,  4, 14,  172, 0, 5, 439284, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 40; 3: 10; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 882,  4, 13,  172, 0, 5, 410759, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 35; 3: 16; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 147,  4, 14,  172, 0, 5, 439207, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 29; 3: 11; 4: 8; 5: 2; 
Differentiation_of_T_lymphocytes, 225,  4, 14,  172, 0, 5, 439237, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 39; 3: 12; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 990,  4, 14,  172, 0, 5, 439152, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 37; 3: 15; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 998,  5, 12,  172, 0, 5, 464032, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 34; 3: 12; 4: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 697,  4, 13,  172, 0, 5, 410768, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 32; 3: 14; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 602,  4, 14,  172, 0, 5, 439181, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 33; 3: 14; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 306,  4, 13,  172, 0, 5, 410742, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 33; 3: 18; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 736,  4, 13,  173, 0, 5, 410736, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 35; 3: 18; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 269,  4, 14,  173, 0, 5, 439220, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 35; 3: 18; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes,  40,  4, 14,  173, 0, 5, 439238, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 29; 3: 18; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 162,  4, 13,  173, 0, 5, 410728, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 32; 3: 18; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 652,  4, 13,  173, 0, 5, 410682, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 32; 3: 18; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 200,  4, 14,  173, 0, 5, 439244, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 34; 3: 17; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 837,  5, 10,  173, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 40; 3: 11; 4: 2; 5: 4; 
Differentiation_of_T_lymphocytes, 638,  4, 14,  173, 0, 5, 439237, 30005.01, 1, 46.39, 0: 8; 1: 30; 2: 41; 3: 13; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 582,  4, 13,  173, 0, 5, 410782, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 29; 3: 18; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 343,  4, 14,  174, 0, 5, 439294, 30005.01, 1, 46.39, 0: 8; 1: 31; 2: 37; 3: 16; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 192,  4, 13,  174, 0, 5, 410769, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 34; 3: 16; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 831,  4, 14,  174, 0, 5, 439106, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 27; 3: 18; 4: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 227,  4, 14,  174, 0, 5, 439100, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 29; 3: 18; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 564,  4, 14,  174, 0, 5, 439124, 30005.01, 1, 46.39, 0: 8; 1: 31; 2: 37; 3: 16; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 213,  4, 14,  175, 0, 5, 439274, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 33; 3: 17; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 224,  4, 14,  175, 0, 5, 439224, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 36; 3: 12; 4: 2; 5: 5; 
Differentiation_of_T_lymphocytes, 365,  4, 13,  175, 0, 5, 410769, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 34; 3: 18; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 220,  4, 14,  175, 0, 5, 439187, 30005.01, 1, 46.39, 0: 8; 1: 29; 2: 38; 3: 19; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 187,  4, 14,  176, 0, 5, 439248, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 34; 3: 13; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 260,  4, 13,  176, 0, 5, 410777, 30005.01, 1, 46.39, 0: 8; 1: 28; 2: 43; 3: 12; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 519,  4, 14,  178, 0, 5, 439236, 30005.01, 1, 46.39, 0: 8; 1: 27; 2: 39; 3: 20; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 196,  4, 14,  178, 0, 5, 438986, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 35; 3: 13; 4: 4; 5: 4; 
Differentiation_of_T_lymphocytes, 144,  4, 14,  179, 0, 5, 439197, 30005.01, 1, 46.39, 0: 8; 1: 27; 2: 45; 3: 8; 4: 7; 5: 2; 
Differentiation_of_T_lymphocytes, 956,  4, 14,  180, 0, 5, 439230, 30005.01, 1, 46.39, 0: 8; 1: 28; 2: 40; 3: 14; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes,  11,  5, 12,  181, 0, 5, 464070, 30005.01, 1, 46.39, 0: 8; 1: 29; 2: 38; 3: 14; 4: 6; 5: 2; 
Differentiation_of_T_lymphocytes, 673,  4, 14,  182, 0, 5, 439238, 30005.01, 1, 46.39, 0: 8; 1: 28; 2: 36; 3: 19; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 362,  4, 13,  182, 0, 5, 410775, 30005.01, 1, 46.39, 0: 8; 1: 27; 2: 41; 3: 14; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 340,  7,  8,  145, 0, 6, 439072, 30005.01, 0, 46.39, 0: 8; 1: 48; 2: 31; 3: 7; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 614,  7,  8,  147, 0, 6, 439269, 30005.01, 1, 46.39, 0: 8; 1: 46; 2: 34; 3: 5; 4: 3; 6: 1; 
Differentiation_of_T_lymphocytes, 694,  7,  8,  147, 0, 6, 439243, 30005.01, 1, 46.39, 0: 8; 1: 46; 2: 33; 3: 7; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 569,  7,  8,  148, 0, 6, 439246, 30005.01, 1, 46.39, 0: 8; 1: 44; 2: 36; 3: 6; 4: 2; 6: 1; 
Differentiation_of_T_lymphocytes, 826,  9,  6,  149, 0, 6, 426060, 30005.01, 1, 46.39, 0: 8; 1: 46; 2: 34; 3: 4; 4: 3; 5: 1; 6: 1; 
Differentiation_of_T_lymphocytes, 460,  8,  7,  150, 0, 6, 439257, 30005.01, 1, 46.39, 0: 8; 1: 45; 2: 36; 3: 3; 4: 2; 5: 2; 6: 1; 
