Seed 1656949570
ARCH 2|F_ID 3|LIMIT 4
before: 
3(951)
Melhor resultado nxn: EGFR_&_ErbB_Signaling, 367,  7, 16,  349, 1, 3, 891193, 75721.94, 0, 0.00, 1: 112; 2: 108; 3: 7; 
EGFR_&_ErbB_Signaling,  10,  7, 17,  579, 1, 25, 940431, 75721.94, 1, 183.43, 1: 76; 2: 77; 3: 28; 4: 23; 5: 10; 6: 5; 7: 3; 8: 3; 23: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 917,  6, 19,  582, 1, 25, 908361, 75721.94, 0, 183.43, 1: 72; 2: 74; 3: 35; 4: 19; 5: 14; 6: 4; 7: 4; 8: 2; 9: 2; 25: 1; 
EGFR_&_ErbB_Signaling, 551,  7, 17,  587, 1, 25, 940271, 75721.94, 1, 183.43, 1: 72; 2: 74; 3: 30; 4: 23; 5: 13; 6: 8; 7: 4; 8: 1; 11: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 418,  7, 17,  587, 1, 25, 940376, 75721.94, 1, 183.43, 1: 74; 2: 70; 3: 39; 4: 26; 5: 12; 6: 3; 24: 1; 25: 2; 
EGFR_&_ErbB_Signaling,  20,  7, 17,  595, 1, 25, 940400, 75721.94, 1, 183.43, 1: 76; 2: 73; 3: 32; 4: 24; 5: 10; 6: 5; 8: 1; 9: 1; 10: 1; 11: 1; 14: 1; 24: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 248,  7, 17,  619, 1, 25, 940526, 75721.94, 1, 183.43, 1: 75; 2: 66; 3: 33; 4: 23; 5: 13; 6: 6; 7: 6; 8: 2; 13: 1; 24: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 546,  7, 16,  474, 1, 26, 891177, 75721.94, 0, 183.43, 1: 100; 2: 70; 3: 39; 4: 13; 5: 2; 6: 1; 23: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 142,  6, 20,  477, 1, 26, 947753, 75721.94, 0, 183.43, 1: 89; 2: 77; 3: 41; 4: 12; 5: 5; 6: 2; 26: 1; 
EGFR_&_ErbB_Signaling, 746,  6, 18,  505, 1, 26, 865841, 75721.94, 1, 183.43, 1: 91; 2: 75; 3: 30; 4: 14; 5: 8; 6: 5; 7: 2; 8: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 843,  7, 17,  510, 1, 26, 940574, 75721.94, 0, 183.43, 1: 75; 2: 87; 3: 42; 4: 15; 5: 2; 6: 2; 7: 2; 13: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 760,  8, 14,  516, 1, 26, 890922, 75721.94, 1, 183.43, 1: 100; 2: 66; 3: 27; 4: 18; 5: 8; 6: 2; 7: 2; 8: 1; 10: 1; 21: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 568,  7, 16,  523, 1, 26, 891095, 75721.94, 1, 183.43, 1: 94; 2: 61; 3: 34; 4: 17; 5: 12; 6: 6; 7: 1; 8: 1; 26: 1; 
EGFR_&_ErbB_Signaling,  57,  8, 14,  524, 1, 26, 891222, 75721.94, 1, 183.43, 1: 97; 2: 64; 3: 33; 4: 15; 5: 8; 6: 5; 7: 2; 9: 1; 21: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 726,  7, 16,  528, 1, 26, 891053, 75721.94, 1, 183.43, 1: 89; 2: 75; 3: 27; 4: 15; 5: 7; 6: 7; 7: 3; 8: 3; 26: 1; 
EGFR_&_ErbB_Signaling, 364,  8, 14,  528, 1, 26, 890792, 75721.94, 1, 183.43, 1: 95; 2: 70; 3: 28; 4: 14; 5: 9; 6: 4; 7: 4; 8: 1; 22: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 980,  7, 15,  530, 1, 26, 840840, 75721.94, 0, 183.43, 1: 78; 2: 75; 3: 41; 4: 21; 5: 5; 6: 2; 7: 2; 8: 1; 10: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 158,  8, 14,  535, 1, 26, 891247, 75721.94, 1, 183.43, 1: 83; 2: 74; 3: 29; 4: 19; 5: 14; 6: 5; 7: 1; 8: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 134,  7, 17,  537, 1, 26, 940288, 75721.94, 1, 183.43, 1: 80; 2: 77; 3: 33; 4: 20; 5: 8; 6: 4; 7: 3; 13: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 303,  8, 14,  538, 1, 26, 890931, 75721.94, 1, 183.43, 1: 94; 2: 62; 3: 33; 4: 21; 5: 8; 6: 5; 7: 1; 12: 1; 22: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 483,  8, 14,  540, 1, 26, 890917, 75721.94, 1, 183.43, 1: 95; 2: 68; 3: 27; 4: 12; 5: 12; 6: 7; 7: 3; 9: 1; 22: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 512,  7, 17,  546, 1, 26, 940601, 75721.94, 0, 183.43, 1: 79; 2: 69; 3: 44; 4: 22; 5: 5; 6: 3; 7: 2; 11: 1; 15: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 108,  7, 15,  552, 1, 26, 840840, 75721.94, 1, 183.43, 1: 81; 2: 65; 3: 32; 4: 26; 5: 18; 6: 3; 7: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 890, 11, 10,  554, 1, 26, 879006, 75721.94, 1, 183.43, 1: 95; 2: 58; 3: 31; 4: 21; 5: 13; 6: 4; 7: 1; 8: 1; 16: 1; 20: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 862,  7, 16,  556, 1, 26, 891130, 75721.94, 1, 183.43, 1: 88; 2: 65; 3: 33; 4: 22; 5: 11; 6: 2; 7: 2; 9: 1; 11: 1; 24: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 252,  7, 17,  557, 1, 26, 940442, 75721.94, 0, 183.43, 1: 84; 2: 62; 3: 36; 4: 20; 5: 13; 6: 8; 7: 2; 8: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 401,  7, 17,  558, 1, 26, 940631, 75721.94, 1, 183.43, 1: 87; 2: 68; 3: 30; 4: 20; 5: 13; 6: 3; 7: 2; 8: 1; 9: 1; 25: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 489,  8, 14,  564, 1, 26, 891163, 75721.94, 1, 183.43, 1: 89; 2: 71; 3: 26; 4: 19; 5: 11; 6: 5; 7: 1; 8: 1; 9: 1; 18: 1; 26: 2; 
EGFR_&_ErbB_Signaling, 696,  8, 14,  572, 1, 26, 891098, 75721.94, 1, 183.43, 1: 96; 2: 63; 3: 27; 4: 17; 5: 15; 6: 3; 7: 1; 10: 1; 19: 1; 21: 1; 25: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 307,  7, 17,  577, 1, 26, 940685, 75721.94, 1, 183.43, 1: 83; 2: 60; 3: 35; 4: 28; 5: 12; 6: 3; 7: 3; 8: 1; 24: 1; 26: 1; 
EGFR_&_ErbB_Signaling,  84,  8, 13,  578, 1, 26, 830180, 75721.94, 1, 183.43, 1: 81; 2: 68; 3: 36; 4: 19; 5: 14; 6: 1; 7: 5; 19: 1; 21: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 677,  7, 17,  584, 1, 26, 940427, 75721.94, 1, 183.43, 1: 83; 2: 64; 3: 32; 4: 24; 5: 11; 6: 4; 7: 2; 8: 1; 9: 2; 11: 2; 14: 1; 26: 1; 
EGFR_&_ErbB_Signaling,   0,  7, 16,  594, 1, 26, 891044, 75721.94, 1, 183.43, 1: 91; 2: 63; 3: 32; 4: 19; 5: 10; 6: 3; 7: 3; 8: 1; 10: 1; 23: 1; 24: 1; 25: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 856,  7, 17,  598, 1, 26, 940718, 75721.94, 1, 183.43, 1: 76; 2: 67; 3: 33; 4: 22; 5: 15; 6: 10; 7: 1; 8: 1; 25: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 892,  7, 17,  619, 1, 26, 940890, 75721.94, 1, 183.43, 1: 77; 2: 67; 3: 33; 4: 27; 5: 11; 6: 7; 7: 1; 22: 1; 24: 1; 25: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 640, 10, 11,  622, 1, 26, 879084, 75721.94, 1, 183.43, 1: 75; 2: 71; 3: 32; 4: 24; 5: 9; 6: 8; 7: 1; 9: 2; 11: 1; 17: 1; 19: 1; 22: 1; 26: 1; 
EGFR_&_ErbB_Signaling,  75,  6, 20,  451, 1, 27, 947784, 75721.94, 0, 183.43, 1: 89; 2: 97; 3: 29; 4: 4; 5: 4; 6: 3; 27: 1; 
EGFR_&_ErbB_Signaling, 325,  6, 18,  453, 1, 27, 865770, 75721.94, 0, 183.43, 1: 84; 2: 96; 3: 38; 4: 4; 5: 4; 27: 1; 
EGFR_&_ErbB_Signaling,  43,  8, 14,  453, 1, 27, 891162, 75721.94, 0, 183.43, 1: 85; 2: 97; 3: 31; 4: 11; 5: 2; 27: 1; 
EGFR_&_ErbB_Signaling, 290,  6, 20,  457, 1, 27, 947489, 75721.94, 0, 183.43, 1: 83; 2: 95; 3: 37; 4: 9; 5: 2; 27: 1; 
EGFR_&_ErbB_Signaling, 296,  6, 18,  458, 1, 27, 865766, 75721.94, 0, 183.43, 1: 85; 2: 94; 3: 35; 4: 9; 5: 1; 6: 2; 27: 1; 
EGFR_&_ErbB_Signaling, 446,  6, 18,  478, 1, 27, 865764, 75721.94, 0, 183.43, 1: 93; 2: 71; 3: 42; 4: 14; 5: 5; 9: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 987,  6, 18,  484, 1, 27, 865829, 75721.94, 0, 183.43, 1: 91; 2: 70; 3: 44; 4: 13; 5: 6; 6: 2; 27: 1; 
EGFR_&_ErbB_Signaling, 430,  7, 15,  484, 1, 27, 840840, 75721.94, 0, 183.43, 1: 77; 2: 93; 3: 36; 4: 15; 5: 4; 6: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 350,  6, 18,  487, 1, 27, 865830, 75721.94, 0, 183.43, 1: 89; 2: 77; 3: 38; 4: 11; 5: 7; 6: 4; 27: 1; 
EGFR_&_ErbB_Signaling, 452,  6, 18,  489, 1, 27, 865804, 75721.94, 0, 183.43, 1: 86; 2: 75; 3: 46; 4: 9; 5: 8; 6: 2; 27: 1; 
EGFR_&_ErbB_Signaling, 263,  6, 18,  490, 1, 27, 865815, 75721.94, 0, 183.43, 1: 88; 2: 75; 3: 39; 4: 13; 5: 10; 6: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 981,  6, 20,  491, 1, 27, 948123, 75721.94, 0, 183.43, 1: 88; 2: 76; 3: 36; 4: 15; 5: 10; 6: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 881,  6, 19,  494, 1, 27, 908042, 75721.94, 0, 183.43, 1: 77; 2: 80; 3: 53; 4: 12; 5: 2; 6: 1; 7: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 781,  6, 20,  499, 1, 27, 947448, 75721.94, 0, 183.43, 1: 85; 2: 77; 3: 38; 4: 14; 5: 9; 6: 3; 27: 1; 
EGFR_&_ErbB_Signaling,  80,  6, 19,  504, 1, 27, 908077, 75721.94, 0, 183.43, 1: 74; 2: 83; 3: 45; 4: 20; 5: 2; 6: 2; 27: 1; 
EGFR_&_ErbB_Signaling, 514,  6, 20,  505, 1, 27, 947415, 75721.94, 1, 183.43, 1: 87; 2: 74; 3: 34; 4: 19; 5: 10; 6: 1; 9: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 306,  8, 13,  505, 1, 27, 830180, 75721.94, 0, 183.43, 1: 78; 2: 81; 3: 43; 4: 15; 5: 5; 6: 4; 27: 1; 
EGFR_&_ErbB_Signaling, 645,  7, 15,  509, 1, 27, 840840, 75721.94, 0, 183.43, 1: 84; 2: 71; 3: 39; 4: 24; 5: 5; 6: 3; 27: 1; 
EGFR_&_ErbB_Signaling, 662,  6, 20,  520, 1, 27, 947418, 75721.94, 0, 183.43, 1: 91; 2: 66; 3: 37; 4: 17; 5: 8; 6: 4; 7: 1; 8: 1; 12: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 714,  6, 20,  522, 1, 27, 947119, 75721.94, 1, 183.43, 1: 95; 2: 65; 3: 26; 4: 21; 5: 12; 6: 4; 7: 1; 8: 1; 9: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 222,  8, 14,  527, 1, 27, 890820, 75721.94, 1, 183.43, 1: 91; 2: 71; 3: 28; 4: 20; 5: 9; 6: 5; 7: 1; 21: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 728,  7, 15,  530, 1, 27, 840840, 75721.94, 0, 183.43, 1: 76; 2: 79; 3: 40; 4: 20; 5: 6; 6: 4; 15: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 938,  7, 15,  533, 1, 27, 840840, 75721.94, 0, 183.43, 1: 77; 2: 81; 3: 41; 4: 16; 5: 6; 6: 4; 26: 1; 27: 1; 
EGFR_&_ErbB_Signaling,  92,  6, 18,  539, 1, 27, 865838, 75721.94, 1, 183.43, 1: 87; 2: 67; 3: 35; 4: 16; 5: 16; 6: 3; 7: 1; 17: 1; 27: 1; 
EGFR_&_ErbB_Signaling,  89,  7, 17,  551, 1, 27, 940578, 75721.94, 0, 183.43, 1: 75; 2: 70; 3: 38; 4: 26; 5: 11; 6: 6; 27: 1; 
EGFR_&_ErbB_Signaling, 958,  7, 15,  554, 1, 27, 840840, 75721.94, 1, 183.43, 1: 84; 2: 68; 3: 31; 4: 26; 5: 12; 6: 2; 7: 2; 24: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 648,  7, 17,  555, 1, 27, 940842, 75721.94, 1, 183.43, 1: 85; 2: 68; 3: 33; 4: 21; 5: 11; 6: 5; 7: 2; 25: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 275,  7, 15,  557, 1, 27, 840840, 75721.94, 1, 183.43, 1: 78; 2: 71; 3: 37; 4: 18; 5: 11; 6: 8; 7: 1; 8: 1; 9: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 337,  7, 15,  559, 1, 27, 840840, 75721.94, 1, 183.43, 1: 83; 2: 70; 3: 32; 4: 19; 5: 8; 6: 6; 7: 4; 8: 3; 9: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 292,  6, 19,  561, 1, 27, 908166, 75721.94, 0, 183.43, 1: 77; 2: 70; 3: 42; 4: 23; 5: 8; 6: 3; 7: 1; 9: 1; 25: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 706,  7, 15,  564, 1, 27, 840840, 75721.94, 1, 183.43, 1: 78; 2: 72; 3: 26; 4: 29; 5: 10; 6: 7; 7: 3; 8: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 284,  7, 17,  566, 1, 27, 940701, 75721.94, 1, 183.43, 1: 89; 2: 63; 3: 32; 4: 24; 5: 10; 6: 3; 7: 2; 9: 1; 15: 1; 26: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 474,  6, 19,  567, 1, 27, 908265, 75721.94, 1, 183.43, 1: 73; 2: 72; 3: 33; 4: 26; 5: 14; 6: 6; 7: 2; 27: 1; 
EGFR_&_ErbB_Signaling, 899,  6, 19,  572, 1, 27, 908025, 75721.94, 1, 183.43, 1: 84; 2: 65; 3: 33; 4: 24; 5: 13; 6: 1; 7: 3; 8: 1; 9: 1; 27: 2; 
EGFR_&_ErbB_Signaling, 431,  7, 15,  574, 1, 27, 840840, 75721.94, 1, 183.43, 1: 78; 2: 75; 3: 29; 4: 25; 5: 5; 6: 8; 7: 3; 9: 1; 10: 1; 19: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 151,  8, 13,  583, 1, 27, 830180, 75721.94, 1, 183.43, 1: 78; 2: 71; 3: 30; 4: 26; 5: 11; 6: 3; 7: 5; 11: 1; 23: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 377,  7, 15,  588, 1, 27, 840840, 75721.94, 1, 183.43, 1: 83; 2: 65; 3: 30; 4: 25; 5: 14; 6: 6; 7: 1; 21: 1; 24: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 435,  7, 17,  590, 1, 27, 940292, 75721.94, 1, 183.43, 1: 78; 2: 69; 3: 33; 4: 25; 5: 9; 6: 7; 7: 1; 8: 1; 10: 1; 11: 1; 25: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 380,  7, 17,  594, 1, 27, 940697, 75721.94, 1, 183.43, 1: 74; 2: 72; 3: 32; 4: 31; 5: 11; 6: 3; 7: 1; 24: 1; 25: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 287,  7, 17,  600, 1, 27, 940745, 75721.94, 1, 183.43, 1: 73; 2: 81; 3: 30; 4: 17; 5: 16; 6: 3; 7: 1; 8: 3; 25: 1; 26: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 542,  7, 15,  616, 1, 27, 840840, 75721.94, 1, 183.43, 1: 86; 2: 66; 3: 29; 4: 23; 5: 9; 6: 8; 8: 1; 22: 2; 23: 1; 24: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 639,  7, 15,  619, 1, 27, 840840, 75721.94, 1, 183.43, 1: 84; 2: 65; 3: 31; 4: 21; 5: 13; 6: 6; 7: 2; 15: 1; 21: 1; 23: 1; 27: 2; 
EGFR_&_ErbB_Signaling, 530,  7, 15,  639, 1, 27, 840840, 75721.94, 1, 183.43, 1: 81; 2: 53; 3: 39; 4: 26; 5: 15; 6: 5; 7: 3; 8: 1; 21: 1; 23: 1; 26: 1; 27: 1; 
EGFR_&_ErbB_Signaling,  11,  6, 18,  444, 1, 28, 865722, 75721.94, 0, 183.43, 1: 87; 2: 104; 3: 23; 4: 9; 5: 2; 6: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 555,  6, 18,  457, 1, 28, 865838, 75721.94, 0, 183.43, 1: 94; 2: 86; 3: 26; 4: 15; 5: 5; 28: 1; 
EGFR_&_ErbB_Signaling, 616,  6, 18,  459, 1, 28, 865797, 75721.94, 0, 183.43, 1: 90; 2: 84; 3: 40; 4: 8; 5: 3; 6: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 444,  6, 18,  462, 1, 28, 865801, 75721.94, 0, 183.43, 1: 94; 2: 76; 3: 42; 4: 8; 5: 6; 28: 1; 
EGFR_&_ErbB_Signaling, 928,  6, 20,  471, 1, 28, 947634, 75721.94, 0, 183.43, 1: 88; 2: 85; 3: 40; 4: 8; 5: 3; 6: 1; 12: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 875,  6, 20,  482, 1, 28, 947550, 75721.94, 0, 183.43, 1: 102; 2: 65; 3: 34; 4: 14; 5: 4; 6: 5; 7: 2; 28: 1; 
EGFR_&_ErbB_Signaling, 426,  6, 18,  482, 1, 28, 865840, 75721.94, 0, 183.43, 1: 84; 2: 96; 3: 33; 4: 9; 5: 2; 6: 1; 27: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 651,  6, 18,  488, 1, 28, 865901, 75721.94, 0, 183.43, 1: 88; 2: 78; 3: 36; 4: 14; 5: 8; 6: 2; 28: 1; 
EGFR_&_ErbB_Signaling, 776,  6, 18,  494, 1, 28, 865781, 75721.94, 0, 183.43, 1: 90; 2: 69; 3: 43; 4: 13; 5: 9; 6: 2; 28: 1; 
EGFR_&_ErbB_Signaling, 396,  6, 18,  496, 1, 28, 865824, 75721.94, 0, 183.43, 1: 92; 2: 74; 3: 34; 4: 13; 5: 9; 6: 3; 11: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 924,  6, 18,  496, 1, 28, 865873, 75721.94, 1, 183.43, 1: 98; 2: 64; 3: 33; 4: 16; 5: 13; 7: 2; 28: 1; 
EGFR_&_ErbB_Signaling, 584,  6, 18,  497, 1, 28, 865807, 75721.94, 0, 183.43, 1: 88; 2: 76; 3: 32; 4: 20; 5: 7; 6: 3; 28: 1; 
EGFR_&_ErbB_Signaling,  25,  6, 20,  500, 1, 28, 947646, 75721.94, 0, 183.43, 1: 88; 2: 65; 3: 49; 4: 16; 5: 6; 6: 1; 7: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 335,  6, 19,  515, 1, 28, 907768, 75721.94, 0, 183.43, 1: 82; 2: 76; 3: 41; 4: 19; 5: 5; 7: 1; 9: 1; 13: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 449,  6, 18,  517, 1, 28, 865896, 75721.94, 1, 183.43, 1: 91; 2: 73; 3: 27; 4: 16; 5: 12; 6: 3; 7: 3; 8: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 851,  6, 20,  520, 1, 28, 947369, 75721.94, 1, 183.43, 1: 92; 2: 73; 3: 34; 4: 14; 5: 6; 6: 4; 7: 1; 8: 1; 27: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 832,  8, 14,  522, 1, 28, 891071, 75721.94, 1, 183.43, 1: 93; 2: 68; 3: 29; 4: 17; 5: 11; 6: 4; 7: 3; 10: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 989,  7, 16,  523, 1, 28, 891253, 75721.94, 1, 183.43, 1: 84; 2: 74; 3: 36; 4: 16; 5: 8; 6: 6; 7: 1; 8: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 526,  6, 19,  529, 1, 28, 908357, 75721.94, 0, 183.43, 1: 73; 2: 88; 3: 43; 4: 12; 5: 7; 6: 1; 7: 1; 27: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 116,  6, 20,  531, 1, 28, 947666, 75721.94, 1, 183.43, 1: 84; 2: 74; 3: 29; 4: 20; 5: 14; 6: 4; 10: 1; 28: 1; 
EGFR_&_ErbB_Signaling,  90,  7, 16,  532, 1, 28, 890850, 75721.94, 1, 183.43, 1: 86; 2: 70; 3: 33; 4: 16; 5: 15; 6: 4; 7: 1; 9: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 179,  7, 16,  535, 1, 28, 890968, 75721.94, 1, 183.43, 1: 96; 2: 63; 3: 27; 4: 18; 5: 13; 6: 6; 7: 2; 17: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 821,  7, 16,  539, 1, 28, 890981, 75721.94, 1, 183.43, 1: 81; 2: 80; 3: 21; 4: 20; 5: 18; 6: 5; 7: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 676,  6, 18,  543, 1, 28, 865831, 75721.94, 1, 183.43, 1: 94; 2: 68; 3: 31; 4: 12; 5: 10; 6: 7; 8: 2; 9: 1; 27: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 683,  6, 19,  546, 1, 28, 908222, 75721.94, 0, 183.43, 1: 74; 2: 86; 3: 36; 4: 17; 5: 9; 6: 2; 12: 1; 27: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 579,  7, 16,  546, 1, 28, 891048, 75721.94, 1, 183.43, 1: 90; 2: 69; 3: 30; 4: 17; 5: 12; 6: 4; 7: 1; 8: 1; 10: 1; 23: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 763,  6, 19,  547, 1, 28, 908247, 75721.94, 1, 183.43, 1: 83; 2: 67; 3: 39; 4: 19; 5: 10; 6: 4; 7: 1; 8: 2; 12: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 194,  6, 18,  552, 1, 28, 865774, 75721.94, 1, 183.43, 1: 86; 2: 72; 3: 33; 4: 16; 5: 12; 6: 4; 8: 1; 12: 1; 27: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 961,  6, 19,  553, 1, 28, 908300, 75721.94, 0, 183.43, 1: 75; 2: 68; 3: 43; 4: 21; 5: 14; 6: 4; 7: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 324,  6, 19,  553, 1, 28, 908083, 75721.94, 1, 183.43, 1: 83; 2: 65; 3: 31; 4: 27; 5: 12; 6: 5; 7: 3; 28: 1; 
EGFR_&_ErbB_Signaling, 559,  6, 19,  557, 1, 28, 908259, 75721.94, 0, 183.43, 1: 77; 2: 69; 3: 42; 4: 19; 5: 10; 6: 6; 7: 2; 12: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 751,  7, 16,  557, 1, 28, 890928, 75721.94, 1, 183.43, 1: 85; 2: 68; 3: 35; 4: 20; 5: 10; 6: 5; 7: 1; 10: 1; 26: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 788,  7, 15,  557, 1, 28, 840840, 75721.94, 0, 183.43, 1: 83; 2: 69; 3: 36; 4: 21; 5: 9; 6: 5; 7: 1; 8: 1; 26: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 107,  6, 19,  558, 1, 28, 908218, 75721.94, 0, 183.43, 1: 72; 2: 73; 3: 43; 4: 16; 5: 16; 6: 4; 7: 1; 8: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 621,  6, 20,  563, 1, 28, 947779, 75721.94, 1, 183.43, 1: 87; 2: 58; 3: 35; 4: 25; 5: 12; 6: 6; 7: 1; 11: 1; 13: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 254, 10, 11,  576, 1, 28, 878962, 75721.94, 1, 183.43, 1: 81; 2: 66; 3: 32; 4: 29; 5: 9; 6: 3; 7: 3; 8: 1; 15: 1; 16: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 320,  7, 15,  583, 1, 28, 840840, 75721.94, 1, 183.43, 1: 80; 2: 66; 3: 36; 4: 25; 5: 13; 6: 3; 7: 1; 21: 1; 24: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 808,  7, 16,  584, 1, 28, 891130, 75721.94, 1, 183.43, 1: 90; 2: 63; 3: 30; 4: 20; 5: 11; 6: 7; 7: 1; 8: 1; 12: 1; 23: 2; 28: 1; 
EGFR_&_ErbB_Signaling, 126,  6, 19,  593, 1, 28, 908181, 75721.94, 1, 183.43, 1: 74; 2: 72; 3: 34; 4: 17; 5: 16; 6: 5; 7: 4; 8: 2; 9: 1; 14: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 663,  7, 17,  598, 1, 28, 940552, 75721.94, 1, 183.43, 1: 80; 2: 73; 3: 34; 4: 19; 5: 12; 6: 4; 7: 1; 24: 1; 25: 1; 26: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 852,  7, 15,  601, 1, 28, 840840, 75721.94, 1, 183.43, 1: 82; 2: 65; 3: 36; 4: 19; 5: 10; 6: 6; 7: 4; 9: 1; 12: 1; 21: 2; 28: 1; 
EGFR_&_ErbB_Signaling, 274,  6, 19,  610, 1, 28, 907919, 75721.94, 1, 183.43, 1: 81; 2: 63; 3: 35; 4: 24; 5: 13; 6: 4; 7: 2; 8: 1; 9: 1; 27: 2; 28: 1; 
EGFR_&_ErbB_Signaling, 318,  7, 17,  616, 1, 28, 940352, 75721.94, 1, 183.43, 1: 79; 2: 63; 3: 38; 4: 18; 5: 17; 6: 5; 7: 2; 8: 1; 9: 1; 25: 1; 26: 1; 28: 1; 
EGFR_&_ErbB_Signaling, 434,  7, 16,  478, 1, 29, 891164, 75721.94, 0, 183.43, 1: 89; 2: 87; 3: 27; 4: 12; 5: 9; 6: 2; 29: 1; 
EGFR_&_ErbB_Signaling, 678,  6, 20,  512, 1, 29, 947712, 75721.94, 1, 183.43, 1: 97; 2: 64; 3: 29; 4: 20; 5: 9; 6: 4; 7: 2; 8: 1; 29: 1; 
EGFR_&_ErbB_Signaling, 646,  6, 20,  528, 1, 29, 947816, 75721.94, 1, 183.43, 1: 92; 2: 69; 3: 28; 4: 17; 5: 10; 6: 8; 7: 1; 12: 1; 29: 1; 
EGFR_&_ErbB_Signaling,  96,  6, 18,  536, 1, 29, 865819, 75721.94, 1, 183.43, 1: 88; 2: 69; 3: 33; 4: 15; 5: 10; 6: 8; 7: 2; 10: 1; 29: 1; 
EGFR_&_ErbB_Signaling, 152,  6, 19,  539, 1, 29, 908100, 75721.94, 1, 183.43, 1: 85; 2: 62; 3: 39; 4: 22; 5: 13; 6: 4; 7: 1; 29: 1; 
