Seed 1656949570
ARCH 0|F_ID 3|LIMIT 3
before: 
23(627)
Melhor resultado nxn: Treatment_of_Castration-Resistant_Prostate_Ca, 721,  7,  7,  103, 1, 3, 382033, 26748.27, 235, 0.00, 1: 33; 2: 26; 3: 6; 
Treatment_of_Castration-Resistant_Prostate_Ca, 736,  8,  6,  116, 1, 5, 375503, 26748.27, 1, 34.01, 1: 31; 2: 23; 3: 6; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 638,  9,  5,  116, 1, 5, 355076, 26748.27, 1, 34.01, 1: 30; 2: 24; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 700,  7,  7,  116, 1, 5, 381791, 26748.27, 1, 34.01, 1: 28; 2: 27; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 734,  6,  8,  116, 1, 5, 375633, 26748.27, 1, 34.01, 1: 28; 2: 27; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 957,  7,  7,  116, 1, 5, 381965, 26748.27, 1, 34.01, 1: 26; 2: 30; 3: 7; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 828,  9,  5,  116, 1, 5, 355050, 26748.27, 1, 34.01, 1: 27; 2: 28; 3: 8; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 505,  6,  8,  116, 1, 5, 375575, 26748.27, 1, 34.01, 1: 27; 2: 29; 3: 6; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  89,  5,  9,  117, 1, 5, 355029, 26748.27, 1, 34.01, 1: 24; 2: 32; 3: 8; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 835,  9,  5,  117, 1, 5, 355047, 26748.27, 1, 34.01, 1: 26; 2: 30; 3: 6; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 720,  8,  6,  117, 1, 5, 375671, 26748.27, 1, 34.01, 1: 29; 2: 25; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 428,  7,  7,  117, 1, 5, 382050, 26748.27, 1, 34.01, 1: 27; 2: 28; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 727,  6,  8,  117, 1, 5, 375619, 26748.27, 1, 34.01, 1: 26; 2: 31; 3: 5; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 712,  7,  7,  117, 1, 5, 382025, 26748.27, 1, 34.01, 1: 28; 2: 27; 3: 6; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 240,  8,  6,  117, 1, 5, 375666, 26748.27, 1, 34.01, 1: 28; 2: 27; 3: 7; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 761,  9,  5,  117, 1, 5, 355047, 26748.27, 1, 34.01, 1: 27; 2: 27; 3: 9; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 879,  6,  8,  117, 1, 5, 375496, 26748.27, 1, 34.01, 1: 27; 2: 30; 3: 4; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 860,  9,  5,  117, 1, 5, 355012, 26748.27, 1, 34.01, 1: 27; 2: 27; 3: 9; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 490,  7,  7,  117, 1, 5, 381965, 26748.27, 1, 34.01, 1: 29; 2: 25; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 184,  5,  9,  117, 1, 5, 355033, 26748.27, 1, 34.01, 1: 28; 2: 25; 3: 10; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 626,  9,  5,  117, 1, 5, 354998, 26748.27, 1, 34.01, 1: 26; 2: 30; 3: 6; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 926,  5, 10,  117, 1, 5, 388882, 26748.27, 1, 34.01, 1: 25; 2: 31; 3: 7; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 531,  7,  7,  117, 1, 5, 382045, 26748.27, 1, 34.01, 1: 28; 2: 26; 3: 8; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 197,  8,  6,  117, 1, 5, 375740, 26748.27, 1, 34.01, 1: 27; 2: 28; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 656,  6,  8,  117, 1, 5, 375645, 26748.27, 1, 34.01, 1: 25; 2: 32; 3: 5; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 659,  5,  9,  117, 1, 5, 355036, 26748.27, 1, 34.01, 1: 29; 2: 24; 3: 9; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 620,  5, 10,  117, 1, 5, 388836, 26748.27, 1, 34.01, 1: 26; 2: 30; 3: 6; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 342,  8,  6,  117, 1, 5, 375658, 26748.27, 1, 34.01, 1: 28; 2: 27; 3: 7; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  42,  8,  6,  117, 1, 5, 375616, 26748.27, 1, 34.01, 1: 27; 2: 28; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 158,  5, 10,  117, 1, 5, 388644, 26748.27, 1, 34.01, 1: 26; 2: 29; 3: 8; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 789,  5,  9,  117, 1, 5, 355057, 26748.27, 1, 34.01, 1: 24; 2: 32; 3: 8; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 367,  6,  8,  117, 1, 5, 375711, 26748.27, 1, 34.01, 1: 26; 2: 30; 3: 6; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 212,  8,  6,  118, 1, 5, 375584, 26748.27, 1, 34.01, 1: 28; 2: 27; 3: 6; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 615,  6,  8,  118, 1, 5, 375720, 26748.27, 1, 34.01, 1: 29; 2: 25; 3: 7; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 590,  8,  6,  118, 1, 5, 375601, 26748.27, 1, 34.01, 1: 28; 2: 27; 3: 6; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 396,  5, 10,  118, 1, 5, 388835, 26748.27, 1, 34.01, 1: 28; 2: 25; 3: 9; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 182,  5,  9,  118, 1, 5, 355059, 26748.27, 1, 34.01, 1: 25; 2: 30; 3: 8; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 487,  9,  5,  118, 1, 5, 355030, 26748.27, 1, 34.01, 1: 25; 2: 32; 3: 5; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 775,  9,  5,  118, 1, 5, 355058, 26748.27, 1, 34.01, 1: 27; 2: 27; 3: 8; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 465,  9,  5,  118, 1, 5, 355055, 26748.27, 1, 34.01, 1: 30; 2: 23; 3: 7; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 193,  5,  9,  118, 1, 5, 355056, 26748.27, 1, 34.01, 1: 23; 2: 33; 3: 8; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 780,  6,  8,  118, 1, 5, 375742, 26748.27, 1, 34.01, 1: 27; 2: 27; 3: 9; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 272,  5, 10,  118, 1, 5, 388816, 26748.27, 1, 34.01, 1: 22; 2: 36; 3: 5; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 598,  8,  6,  118, 1, 5, 375635, 26748.27, 1, 34.01, 1: 27; 2: 27; 3: 8; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 599,  9,  5,  118, 1, 5, 355025, 26748.27, 1, 34.01, 1: 27; 2: 28; 3: 6; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 989,  6,  8,  118, 1, 5, 375311, 26748.27, 1, 34.01, 1: 29; 2: 23; 3: 10; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 211,  9,  5,  118, 1, 5, 355043, 26748.27, 1, 34.01, 1: 28; 2: 26; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  98,  6,  8,  118, 1, 5, 375597, 26748.27, 1, 34.01, 1: 27; 2: 27; 3: 8; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 770,  6,  8,  118, 1, 5, 375682, 26748.27, 1, 34.01, 1: 27; 2: 28; 3: 6; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 963,  5,  9,  119, 1, 5, 355061, 26748.27, 1, 34.01, 1: 27; 2: 26; 3: 9; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 824,  5, 10,  119, 1, 5, 388974, 26748.27, 1, 34.01, 1: 22; 2: 34; 3: 8; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 732,  8,  6,  119, 1, 5, 375555, 26748.27, 1, 34.01, 1: 25; 2: 31; 3: 6; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 261,  9,  5,  119, 1, 5, 355052, 26748.27, 1, 34.01, 1: 28; 2: 26; 3: 6; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 372,  8,  6,  119, 1, 5, 375608, 26748.27, 1, 34.01, 1: 25; 2: 30; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 737,  8,  6,  119, 1, 5, 375578, 26748.27, 1, 34.01, 1: 30; 2: 23; 3: 8; 4: 1; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 752,  9,  5,  119, 1, 5, 355041, 26748.27, 1, 34.01, 1: 27; 2: 27; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,   7,  7,  7,  119, 1, 5, 381950, 26748.27, 1, 34.01, 1: 25; 2: 30; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 533,  6,  8,  119, 1, 5, 375613, 26748.27, 1, 34.01, 1: 26; 2: 27; 3: 10; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 552,  9,  5,  119, 1, 5, 355029, 26748.27, 1, 34.01, 1: 26; 2: 29; 3: 6; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 224,  5, 10,  119, 1, 5, 388757, 26748.27, 1, 34.01, 1: 27; 2: 26; 3: 9; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 455,  5, 10,  119, 1, 5, 388834, 26748.27, 1, 34.01, 1: 24; 2: 31; 3: 8; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 979,  5,  9,  119, 1, 5, 355026, 26748.27, 1, 34.01, 1: 26; 2: 28; 3: 8; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 617,  7,  7,  119, 1, 5, 381881, 26748.27, 1, 34.01, 1: 24; 2: 32; 3: 6; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 339,  6,  8,  119, 1, 5, 375720, 26748.27, 1, 34.01, 1: 25; 2: 32; 3: 4; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 416,  5, 10,  119, 1, 5, 388814, 26748.27, 1, 34.01, 1: 23; 2: 32; 3: 9; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 377,  7,  7,  119, 1, 5, 381973, 26748.27, 1, 34.01, 1: 27; 2: 26; 3: 9; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 323,  9,  5,  119, 1, 5, 355074, 26748.27, 1, 34.01, 1: 29; 2: 24; 3: 8; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 695,  6,  8,  119, 1, 5, 375653, 26748.27, 1, 34.01, 1: 25; 2: 31; 3: 6; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 663,  9,  5,  119, 1, 5, 355046, 26748.27, 1, 34.01, 1: 27; 2: 28; 3: 6; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 404,  9,  5,  119, 1, 5, 355062, 26748.27, 1, 34.01, 1: 27; 2: 28; 3: 6; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 347,  8,  6,  119, 1, 5, 375640, 26748.27, 1, 34.01, 1: 24; 2: 31; 3: 8; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 360,  9,  5,  119, 1, 5, 355045, 26748.27, 1, 34.01, 1: 29; 2: 23; 3: 10; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 589,  6,  8,  120, 1, 5, 375897, 26748.27, 1, 34.01, 1: 24; 2: 32; 3: 6; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 925,  9,  5,  120, 1, 5, 355041, 26748.27, 1, 34.01, 1: 27; 2: 27; 3: 7; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 386,  9,  5,  120, 1, 5, 355059, 26748.27, 1, 34.01, 1: 27; 2: 25; 3: 10; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 874,  9,  5,  120, 1, 5, 355027, 26748.27, 1, 34.01, 1: 27; 2: 27; 3: 7; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 859,  9,  5,  120, 1, 5, 355056, 26748.27, 1, 34.01, 1: 27; 2: 26; 3: 9; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 987,  8,  6,  120, 1, 5, 375555, 26748.27, 1, 34.01, 1: 25; 2: 30; 3: 7; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 614,  9,  5,  120, 1, 5, 355028, 26748.27, 1, 34.01, 1: 23; 2: 32; 3: 8; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 784,  8,  6,  120, 1, 5, 375739, 26748.27, 1, 34.01, 1: 28; 2: 23; 3: 11; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 284,  9,  5,  120, 1, 5, 355000, 26748.27, 1, 34.01, 1: 24; 2: 31; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  72,  9,  5,  121, 1, 5, 355041, 26748.27, 1, 34.01, 1: 26; 2: 29; 3: 6; 4: 1; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  22,  7,  7,  121, 1, 5, 382036, 26748.27, 1, 34.01, 1: 26; 2: 27; 3: 9; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  10,  9,  5,  121, 1, 5, 355047, 26748.27, 1, 34.01, 1: 25; 2: 31; 3: 5; 4: 1; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 473,  7,  7,  121, 1, 5, 381930, 26748.27, 1, 34.01, 1: 28; 2: 25; 3: 6; 4: 5; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 903,  8,  6,  121, 1, 5, 375561, 26748.27, 1, 34.01, 1: 25; 2: 28; 3: 9; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  25,  4, 12,  121, 1, 5, 375654, 26748.27, 1, 34.01, 1: 26; 2: 25; 3: 12; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 451,  9,  5,  121, 1, 5, 355063, 26748.27, 1, 34.01, 1: 28; 2: 24; 3: 8; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 307,  9,  5,  121, 1, 5, 355048, 26748.27, 1, 34.01, 1: 23; 2: 33; 3: 5; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 965,  5,  9,  121, 1, 5, 355059, 26748.27, 1, 34.01, 1: 21; 2: 36; 3: 6; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 439,  9,  5,  121, 1, 5, 355054, 26748.27, 1, 34.01, 1: 22; 2: 34; 3: 6; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 889,  8,  6,  121, 1, 5, 375701, 26748.27, 1, 34.01, 1: 29; 2: 24; 3: 6; 4: 4; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 893,  5,  9,  121, 1, 5, 355026, 26748.27, 1, 34.01, 1: 25; 2: 28; 3: 9; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 114,  5, 10,  121, 1, 5, 388871, 26748.27, 1, 34.01, 1: 25; 2: 30; 3: 6; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 157,  9,  5,  121, 1, 5, 355035, 26748.27, 1, 34.01, 1: 26; 2: 28; 3: 6; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 165,  9,  5,  121, 1, 5, 355076, 26748.27, 1, 34.01, 1: 27; 2: 26; 3: 8; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 743,  8,  6,  121, 1, 5, 375681, 26748.27, 1, 34.01, 1: 23; 2: 32; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  76,  6,  8,  121, 1, 5, 375562, 26748.27, 1, 34.01, 1: 25; 2: 31; 3: 4; 4: 3; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 842,  9,  5,  122, 1, 5, 355062, 26748.27, 1, 34.01, 1: 21; 2: 35; 3: 6; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 616,  5, 10,  122, 1, 5, 389008, 26748.27, 1, 34.01, 1: 24; 2: 30; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,   3,  9,  5,  122, 1, 5, 354994, 26748.27, 1, 34.01, 1: 24; 2: 30; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 397,  5, 10,  122, 1, 5, 388741, 26748.27, 1, 34.01, 1: 28; 2: 23; 3: 9; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 580,  9,  5,  122, 1, 5, 355029, 26748.27, 1, 34.01, 1: 26; 2: 27; 3: 7; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 144,  5, 10,  122, 1, 5, 388957, 26748.27, 1, 34.01, 1: 26; 2: 26; 3: 9; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 633,  8,  6,  122, 1, 5, 375501, 26748.27, 1, 34.01, 1: 26; 2: 28; 3: 5; 4: 5; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 524,  8,  6,  122, 1, 5, 375624, 26748.27, 1, 34.01, 1: 26; 2: 29; 3: 4; 4: 4; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 239,  8,  6,  122, 1, 5, 375700, 26748.27, 1, 34.01, 1: 28; 2: 24; 3: 9; 4: 1; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 127,  5,  9,  122, 1, 5, 355048, 26748.27, 1, 34.01, 1: 22; 2: 33; 3: 7; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 300,  9,  5,  122, 1, 5, 355067, 26748.27, 1, 34.01, 1: 25; 2: 29; 3: 7; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 591,  5, 10,  122, 1, 5, 388869, 26748.27, 1, 34.01, 1: 24; 2: 30; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,   9,  9,  5,  122, 1, 5, 355064, 26748.27, 1, 34.01, 1: 26; 2: 28; 3: 6; 4: 3; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 169,  5,  9,  122, 1, 5, 355041, 26748.27, 1, 34.01, 1: 23; 2: 31; 3: 8; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 593,  5, 10,  122, 1, 5, 388928, 26748.27, 1, 34.01, 1: 23; 2: 33; 3: 5; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  50,  9,  5,  123, 1, 5, 355028, 26748.27, 1, 34.01, 1: 27; 2: 25; 3: 8; 4: 3; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 793,  5, 10,  123, 1, 5, 388974, 26748.27, 1, 34.01, 1: 24; 2: 29; 3: 8; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 664,  5,  9,  123, 1, 5, 355072, 26748.27, 1, 34.01, 1: 20; 2: 36; 3: 6; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,   6,  5,  9,  123, 1, 5, 355060, 26748.27, 1, 34.01, 1: 23; 2: 31; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 646,  6,  8,  123, 1, 5, 375762, 26748.27, 1, 34.01, 1: 24; 2: 29; 3: 9; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 146,  8,  6,  123, 1, 5, 375748, 26748.27, 1, 34.01, 1: 26; 2: 25; 3: 10; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 151,  9,  5,  123, 1, 5, 355059, 26748.27, 1, 34.01, 1: 26; 2: 29; 3: 4; 4: 3; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 330,  9,  5,  123, 1, 5, 355047, 26748.27, 1, 34.01, 1: 25; 2: 29; 3: 7; 4: 1; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  58,  5, 10,  123, 1, 5, 388776, 26748.27, 1, 34.01, 1: 24; 2: 29; 3: 9; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 435,  9,  5,  123, 1, 5, 355007, 26748.27, 1, 34.01, 1: 24; 2: 30; 3: 7; 4: 2; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 744,  6,  8,  123, 1, 5, 375625, 26748.27, 1, 34.01, 1: 23; 2: 31; 3: 8; 4: 1; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 417,  5, 10,  123, 1, 5, 388834, 26748.27, 1, 34.01, 1: 23; 2: 30; 3: 9; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 419,  9,  5,  123, 1, 5, 355070, 26748.27, 1, 34.01, 1: 29; 2: 23; 3: 7; 4: 3; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 871,  9,  5,  123, 1, 5, 355031, 26748.27, 1, 34.01, 1: 24; 2: 30; 3: 6; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 265,  7,  7,  123, 1, 5, 381815, 26748.27, 1, 34.01, 1: 24; 2: 30; 3: 6; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 320,  4, 11,  123, 1, 5, 347182, 26748.27, 1, 34.01, 1: 26; 2: 23; 3: 14; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 140,  4, 11,  124, 1, 5, 347182, 26748.27, 1, 34.01, 1: 24; 2: 26; 3: 13; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 929,  9,  5,  124, 1, 5, 355036, 26748.27, 1, 34.01, 1: 21; 2: 33; 3: 8; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 350,  5, 10,  124, 1, 5, 388832, 26748.27, 1, 34.01, 1: 22; 2: 31; 3: 9; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 968,  4, 11,  124, 1, 5, 347182, 26748.27, 1, 34.01, 1: 21; 2: 32; 3: 10; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 481,  5,  9,  124, 1, 5, 355033, 26748.27, 1, 34.01, 1: 21; 2: 33; 3: 8; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 496,  4, 12,  124, 1, 5, 375697, 26748.27, 1, 34.01, 1: 25; 2: 26; 3: 10; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 846,  4, 11,  124, 1, 5, 347182, 26748.27, 1, 34.01, 1: 22; 2: 30; 3: 11; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 959,  5,  9,  124, 1, 5, 355080, 26748.27, 1, 34.01, 1: 23; 2: 30; 3: 8; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,   5,  7,  7,  124, 1, 5, 382051, 26748.27, 1, 34.01, 1: 24; 2: 30; 3: 7; 4: 1; 5: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 366,  5,  9,  124, 1, 5, 355057, 26748.27, 1, 34.01, 1: 23; 2: 30; 3: 8; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 429,  4, 12,  124, 1, 5, 375641, 26748.27, 1, 34.01, 1: 21; 2: 32; 3: 10; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 136,  9,  5,  124, 1, 5, 355060, 26748.27, 1, 34.01, 1: 25; 2: 27; 3: 8; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 869,  5, 10,  125, 1, 5, 388930, 26748.27, 1, 34.01, 1: 23; 2: 29; 3: 9; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 101,  4, 11,  125, 1, 5, 347182, 26748.27, 1, 34.01, 1: 22; 2: 29; 3: 12; 4: 1; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  33,  5, 10,  125, 1, 5, 388875, 26748.27, 1, 34.01, 1: 18; 2: 36; 3: 10; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 706,  4, 11,  125, 1, 5, 347182, 26748.27, 1, 34.01, 1: 23; 2: 29; 3: 9; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 848,  8,  6,  125, 1, 5, 375630, 26748.27, 1, 34.01, 1: 25; 2: 28; 3: 6; 4: 4; 5: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 702,  4, 12,  125, 1, 5, 375648, 26748.27, 1, 34.01, 1: 21; 2: 33; 3: 7; 4: 3; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 425,  5, 10,  126, 1, 5, 388932, 26748.27, 1, 34.01, 1: 24; 2: 27; 3: 9; 4: 4; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 159,  4, 11,  126, 1, 5, 347182, 26748.27, 1, 34.01, 1: 23; 2: 27; 3: 12; 4: 2; 5: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 575,  4, 11,  126, 1, 5, 347182, 26748.27, 1, 34.01, 1: 22; 2: 29; 3: 11; 4: 2; 5: 1; 
