Seed 1656949570
ARCH 2|F_ID 3|LIMIT 3
before: 
02(547)
Melhor resultado nxn: Guard_Cell_Abscisic_Acid_Signaling, 927,  7,  7,   98, 1, 2, 383630, 32131.54, 0, 0.00, 1: 58; 2: 20; 
Guard_Cell_Abscisic_Acid_Signaling, 115,  7,  7,  137, 1, 5, 383674, 32131.54, 1, 45.87, 1: 35; 2: 33; 3: 5; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 590,  8,  6,  137, 1, 5, 377016, 32131.54, 1, 45.87, 1: 40; 2: 25; 3: 6; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 368,  5,  9,  137, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 28; 3: 6; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 979,  5,  9,  137, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 28; 3: 6; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 759,  4, 11,  137, 1, 5, 347182, 32131.54, 1, 45.87, 1: 39; 2: 26; 3: 8; 4: 3; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 891,  5,  9,  137, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 28; 3: 9; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 643,  9,  5,  137, 1, 5, 355410, 32131.54, 1, 45.87, 1: 39; 2: 26; 3: 8; 4: 3; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 526,  4, 11,  137, 1, 5, 347182, 32131.54, 1, 45.87, 1: 38; 2: 27; 3: 8; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 586,  7,  7,  137, 1, 5, 383788, 32131.54, 1, 45.87, 1: 37; 2: 30; 3: 5; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  53,  7,  7,  138, 1, 5, 383568, 32131.54, 1, 45.87, 1: 38; 2: 25; 3: 11; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 174,  9,  5,  138, 1, 5, 355410, 32131.54, 1, 45.87, 1: 41; 2: 24; 3: 6; 4: 4; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 852,  7,  7,  138, 1, 5, 383433, 32131.54, 1, 45.87, 1: 38; 2: 26; 3: 9; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 140,  4, 11,  138, 1, 5, 347182, 32131.54, 1, 45.87, 1: 35; 2: 29; 3: 12; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 993,  5,  9,  138, 1, 5, 355410, 32131.54, 1, 45.87, 1: 36; 2: 29; 3: 9; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 138,  5,  9,  138, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 29; 3: 7; 4: 3; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  18,  7,  7,  138, 1, 5, 383327, 32131.54, 1, 45.87, 1: 36; 2: 31; 3: 5; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 910,  5,  9,  138, 1, 5, 355410, 32131.54, 1, 45.87, 1: 40; 2: 25; 3: 5; 4: 7; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 938,  7,  7,  138, 1, 5, 383685, 32131.54, 1, 45.87, 1: 38; 2: 28; 3: 6; 4: 4; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 336,  7,  7,  138, 1, 5, 383400, 32131.54, 1, 45.87, 1: 35; 2: 30; 3: 10; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 340,  7,  7,  138, 1, 5, 383799, 32131.54, 1, 45.87, 1: 37; 2: 29; 3: 6; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 645,  4, 11,  138, 1, 5, 347182, 32131.54, 1, 45.87, 1: 38; 2: 26; 3: 10; 4: 2; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 127,  5,  9,  138, 1, 5, 355410, 32131.54, 1, 45.87, 1: 42; 2: 21; 3: 8; 4: 5; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 750,  9,  5,  138, 1, 5, 355410, 32131.54, 1, 45.87, 1: 40; 2: 23; 3: 10; 4: 3; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 990,  5, 10,  138, 1, 5, 390635, 32131.54, 1, 45.87, 1: 43; 2: 18; 3: 11; 4: 4; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 418,  5,  9,  138, 1, 5, 355410, 32131.54, 1, 45.87, 1: 41; 2: 24; 3: 5; 4: 6; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 786,  7,  7,  138, 1, 5, 383283, 32131.54, 1, 45.87, 1: 35; 2: 29; 3: 12; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 614,  9,  5,  138, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 29; 3: 7; 4: 3; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  89,  5,  9,  138, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 29; 3: 6; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 207,  7,  7,  139, 1, 5, 383605, 32131.54, 1, 45.87, 1: 39; 2: 26; 3: 6; 4: 5; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 508,  4, 11,  139, 1, 5, 347182, 32131.54, 1, 45.87, 1: 42; 2: 18; 3: 13; 4: 3; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 353,  5,  9,  139, 1, 5, 355410, 32131.54, 1, 45.87, 1: 36; 2: 29; 3: 8; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 419,  9,  5,  139, 1, 5, 355410, 32131.54, 1, 45.87, 1: 40; 2: 24; 3: 7; 4: 5; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 758,  7,  7,  139, 1, 5, 383710, 32131.54, 1, 45.87, 1: 37; 2: 27; 3: 9; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 102,  7,  7,  139, 1, 5, 383559, 32131.54, 1, 45.87, 1: 39; 2: 26; 3: 6; 4: 5; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 333,  4, 11,  139, 1, 5, 347182, 32131.54, 1, 45.87, 1: 38; 2: 25; 3: 11; 4: 2; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 471,  4, 11,  139, 1, 5, 347182, 32131.54, 1, 45.87, 1: 38; 2: 28; 3: 5; 4: 5; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  63,  5,  9,  139, 1, 5, 355410, 32131.54, 1, 45.87, 1: 39; 2: 24; 3: 9; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 955,  9,  5,  139, 1, 5, 355410, 32131.54, 1, 45.87, 1: 41; 2: 22; 3: 8; 4: 5; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 665,  8,  6,  139, 1, 5, 376993, 32131.54, 1, 45.87, 1: 46; 2: 15; 3: 8; 4: 6; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 585,  7,  7,  139, 1, 5, 383938, 32131.54, 1, 45.87, 1: 39; 2: 27; 3: 5; 4: 4; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 254,  7,  7,  139, 1, 5, 383491, 32131.54, 1, 45.87, 1: 37; 2: 28; 3: 7; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 583,  9,  5,  139, 1, 5, 355410, 32131.54, 1, 45.87, 1: 35; 2: 31; 3: 7; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  10,  9,  5,  139, 1, 5, 355410, 32131.54, 1, 45.87, 1: 36; 2: 29; 3: 8; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 693,  5,  9,  139, 1, 5, 355410, 32131.54, 1, 45.87, 1: 35; 2: 32; 3: 5; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 567,  7,  7,  139, 1, 5, 383433, 32131.54, 1, 45.87, 1: 40; 2: 23; 3: 8; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 728,  7,  7,  139, 1, 5, 383010, 32131.54, 1, 45.87, 1: 39; 2: 25; 3: 8; 4: 4; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 217,  5,  9,  139, 1, 5, 355410, 32131.54, 1, 45.87, 1: 39; 2: 25; 3: 7; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 724,  4, 11,  140, 1, 5, 347182, 32131.54, 1, 45.87, 1: 37; 2: 29; 3: 5; 4: 5; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 509,  5,  9,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 27; 3: 7; 4: 3; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 973,  5,  9,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 33; 2: 32; 3: 10; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 145,  5,  9,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 27; 3: 8; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 404,  9,  5,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 31; 2: 36; 3: 8; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 600,  4, 11,  140, 1, 5, 347182, 32131.54, 1, 45.87, 1: 39; 2: 25; 3: 7; 4: 5; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 642,  4, 11,  140, 1, 5, 347182, 32131.54, 1, 45.87, 1: 39; 2: 25; 3: 6; 4: 7; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 345,  5,  9,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 39; 2: 24; 3: 8; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 335,  4, 11,  140, 1, 5, 347182, 32131.54, 1, 45.87, 1: 36; 2: 29; 3: 7; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 965,  5,  9,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 34; 2: 33; 3: 5; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 899,  4, 11,  140, 1, 5, 347182, 32131.54, 1, 45.87, 1: 38; 2: 25; 3: 10; 4: 3; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 755,  4, 11,  140, 1, 5, 347182, 32131.54, 1, 45.87, 1: 35; 2: 31; 3: 6; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 307,  9,  5,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 40; 2: 22; 3: 9; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 671,  5,  9,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 26; 3: 8; 4: 4; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  94,  5,  9,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 39; 2: 25; 3: 8; 4: 3; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 157,  9,  5,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 27; 3: 7; 4: 3; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 196,  5,  9,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 25; 3: 12; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 689,  5,  9,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 34; 2: 33; 3: 5; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  20,  5,  9,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 25; 3: 10; 4: 3; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 251,  5,  9,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 26; 3: 10; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 858,  4, 11,  140, 1, 5, 347182, 32131.54, 1, 45.87, 1: 35; 2: 30; 3: 8; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 551,  9,  5,  140, 1, 5, 355410, 32131.54, 1, 45.87, 1: 36; 2: 28; 3: 9; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 716,  4, 11,  140, 1, 5, 347182, 32131.54, 1, 45.87, 1: 37; 2: 28; 3: 6; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 186,  7,  7,  141, 1, 5, 383533, 32131.54, 1, 45.87, 1: 36; 2: 30; 3: 4; 4: 7; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 167,  5,  9,  141, 1, 5, 355410, 32131.54, 1, 45.87, 1: 39; 2: 22; 3: 12; 4: 3; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 520,  5,  9,  141, 1, 5, 355410, 32131.54, 1, 45.87, 1: 41; 2: 20; 3: 9; 4: 7; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 516,  7,  7,  141, 1, 5, 383356, 32131.54, 1, 45.87, 1: 39; 2: 23; 3: 9; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 512,  9,  5,  141, 1, 5, 355410, 32131.54, 1, 45.87, 1: 41; 2: 22; 3: 7; 4: 5; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 860,  9,  5,  141, 1, 5, 355410, 32131.54, 1, 45.87, 1: 35; 2: 31; 3: 7; 4: 2; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 688,  9,  5,  141, 1, 5, 355410, 32131.54, 1, 45.87, 1: 36; 2: 29; 3: 6; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 472,  5,  9,  141, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 27; 3: 7; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 906,  5,  9,  141, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 24; 3: 13; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 375,  7,  7,  141, 1, 5, 383734, 32131.54, 1, 45.87, 1: 36; 2: 29; 3: 6; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 371,  4, 11,  141, 1, 5, 347182, 32131.54, 1, 45.87, 1: 36; 2: 29; 3: 6; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 640,  4, 11,  141, 1, 5, 347182, 32131.54, 1, 45.87, 1: 38; 2: 24; 3: 10; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 844,  4, 11,  142, 1, 5, 347182, 32131.54, 1, 45.87, 1: 38; 2: 24; 3: 10; 4: 4; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 741,  4, 11,  142, 1, 5, 347182, 32131.54, 1, 45.87, 1: 36; 2: 27; 3: 9; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 565,  9,  5,  142, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 24; 3: 9; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 101,  4, 11,  142, 1, 5, 347182, 32131.54, 1, 45.87, 1: 36; 2: 26; 3: 11; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 184,  5,  9,  142, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 26; 3: 8; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 185,  7,  7,  142, 1, 5, 383538, 32131.54, 1, 45.87, 1: 39; 2: 27; 3: 3; 4: 5; 5: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 783,  5,  9,  142, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 23; 3: 11; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 659,  5,  9,  142, 1, 5, 355410, 32131.54, 1, 45.87, 1: 36; 2: 28; 3: 7; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 719,  4, 11,  142, 1, 5, 347182, 32131.54, 1, 45.87, 1: 41; 2: 22; 3: 7; 4: 4; 5: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 925,  9,  5,  142, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 27; 3: 5; 4: 5; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 921,  5,  9,  142, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 26; 3: 8; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 674,  5,  9,  142, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 27; 3: 6; 4: 7; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 722,  4, 11,  143, 1, 5, 347182, 32131.54, 1, 45.87, 1: 37; 2: 24; 3: 11; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 173,  4, 11,  143, 1, 5, 347182, 32131.54, 1, 45.87, 1: 34; 2: 29; 3: 10; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 495,  9,  5,  143, 1, 5, 355410, 32131.54, 1, 45.87, 1: 36; 2: 27; 3: 9; 4: 4; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 563,  4, 11,  143, 1, 5, 347182, 32131.54, 1, 45.87, 1: 37; 2: 28; 3: 5; 4: 5; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 707,  5,  9,  143, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 25; 3: 8; 4: 4; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 298,  5,  9,  143, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 24; 3: 8; 4: 7; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 612,  7,  7,  143, 1, 5, 383320, 32131.54, 1, 45.87, 1: 37; 2: 23; 3: 13; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 752,  9,  5,  143, 1, 5, 355410, 32131.54, 1, 45.87, 1: 41; 2: 22; 3: 5; 4: 7; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 301,  4, 11,  143, 1, 5, 347182, 32131.54, 1, 45.87, 1: 40; 2: 23; 3: 6; 4: 6; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 376,  5,  9,  143, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 26; 3: 5; 4: 7; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 754,  5,  9,  143, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 23; 3: 10; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 319,  5,  9,  143, 1, 5, 355410, 32131.54, 1, 45.87, 1: 35; 2: 27; 3: 11; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 865,  5,  9,  144, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 24; 3: 8; 4: 6; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 997,  4, 11,  144, 1, 5, 347182, 32131.54, 1, 45.87, 1: 38; 2: 25; 3: 5; 4: 9; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 500,  4, 11,  144, 1, 5, 347182, 32131.54, 1, 45.87, 1: 39; 2: 22; 3: 10; 4: 4; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 125,  5,  9,  144, 1, 5, 355410, 32131.54, 1, 45.87, 1: 32; 2: 33; 3: 7; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 213,  7,  7,  144, 1, 5, 383761, 32131.54, 0, 45.87, 1: 32; 2: 32; 3: 9; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 591,  5, 10,  144, 1, 5, 390782, 32131.54, 1, 45.87, 1: 34; 2: 30; 3: 7; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 349,  7,  7,  144, 1, 5, 383542, 32131.54, 1, 45.87, 1: 37; 2: 26; 3: 7; 4: 6; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  34,  4, 11,  144, 1, 5, 347182, 32131.54, 1, 45.87, 1: 35; 2: 28; 3: 9; 4: 4; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 377,  7,  7,  144, 1, 5, 383811, 32131.54, 1, 45.87, 1: 36; 2: 24; 3: 13; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 400,  9,  5,  144, 1, 5, 355410, 32131.54, 1, 45.87, 1: 36; 2: 28; 3: 7; 4: 4; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 407,  5,  9,  144, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 28; 3: 5; 4: 4; 5: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 165,  9,  5,  144, 1, 5, 355410, 32131.54, 1, 45.87, 1: 36; 2: 27; 3: 8; 4: 5; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling,   9,  9,  5,  144, 1, 5, 355410, 32131.54, 1, 45.87, 1: 42; 2: 17; 3: 12; 4: 3; 5: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 270,  7,  7,  144, 1, 5, 383819, 32131.54, 1, 45.87, 1: 37; 2: 24; 3: 11; 4: 4; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  15,  9,  5,  145, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 26; 3: 8; 4: 3; 5: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 328,  9,  5,  145, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 27; 3: 5; 4: 6; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 226,  5,  9,  145, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 25; 3: 8; 4: 6; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 147,  5,  9,  145, 1, 5, 355410, 32131.54, 1, 45.87, 1: 39; 2: 22; 3: 8; 4: 7; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 171,  9,  5,  146, 1, 5, 355410, 32131.54, 1, 45.87, 1: 34; 2: 29; 3: 8; 4: 5; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 408,  7,  7,  146, 1, 5, 383610, 32131.54, 1, 45.87, 1: 35; 2: 27; 3: 9; 4: 5; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  77,  7,  7,  147, 1, 5, 383536, 32131.54, 1, 45.87, 1: 36; 2: 27; 3: 5; 4: 8; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 492,  7,  7,  147, 1, 5, 383821, 32131.54, 1, 45.87, 1: 37; 2: 27; 3: 3; 4: 8; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 677,  9,  5,  147, 1, 5, 355410, 32131.54, 1, 45.87, 1: 35; 2: 29; 3: 6; 4: 4; 5: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 893,  5,  9,  147, 1, 5, 355410, 32131.54, 1, 45.87, 1: 37; 2: 22; 3: 11; 4: 7; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 968,  4, 11,  147, 1, 5, 347182, 32131.54, 1, 45.87, 1: 36; 2: 26; 3: 6; 4: 9; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 756,  5,  9,  148, 1, 5, 355410, 32131.54, 1, 45.87, 1: 33; 2: 28; 3: 10; 4: 6; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 168,  7,  7,  149, 1, 5, 383527, 32131.54, 1, 45.87, 1: 30; 2: 31; 3: 12; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 556,  4, 11,  149, 1, 5, 347182, 32131.54, 1, 45.87, 1: 34; 2: 27; 3: 9; 4: 6; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 929,  9,  5,  149, 1, 5, 355410, 32131.54, 0, 45.87, 1: 35; 2: 25; 3: 10; 4: 6; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 569,  7,  7,  149, 1, 5, 383497, 32131.54, 1, 45.87, 1: 34; 2: 29; 3: 7; 4: 4; 5: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 650,  5,  9,  149, 1, 5, 355410, 32131.54, 1, 45.87, 1: 35; 2: 28; 3: 6; 4: 5; 5: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 947,  5,  9,  150, 1, 5, 355410, 32131.54, 1, 45.87, 1: 38; 2: 21; 3: 9; 4: 7; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 984,  5,  9,  150, 1, 5, 355410, 32131.54, 1, 45.87, 1: 34; 2: 26; 3: 10; 4: 6; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 192,  7,  7,  151, 1, 5, 383834, 32131.54, 1, 45.87, 1: 33; 2: 30; 3: 6; 4: 5; 5: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 527,  9,  5,  151, 1, 5, 355410, 32131.54, 1, 45.87, 1: 36; 2: 24; 3: 10; 4: 3; 5: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 575,  4, 11,  152, 1, 5, 347182, 32131.54, 1, 45.87, 1: 36; 2: 26; 3: 6; 4: 4; 5: 6; 
Guard_Cell_Abscisic_Acid_Signaling,  50,  9,  5,  152, 1, 5, 355410, 32131.54, 1, 45.87, 1: 35; 2: 23; 3: 13; 4: 3; 5: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 195,  4, 11,  152, 1, 5, 347182, 32131.54, 1, 45.87, 1: 34; 2: 25; 3: 11; 4: 5; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 545,  7,  7,  152, 1, 5, 383446, 32131.54, 1, 45.87, 1: 30; 2: 34; 3: 5; 4: 6; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 461,  9,  5,  153, 1, 5, 355410, 32131.54, 1, 45.87, 1: 36; 2: 22; 3: 11; 4: 5; 5: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 681,  5,  9,  161, 1, 5, 355410, 32131.54, 1, 45.87, 1: 32; 2: 25; 3: 11; 4: 4; 5: 6; 
Guard_Cell_Abscisic_Acid_Signaling,  32,  6,  8,  118, 1, 6, 377059, 32131.54, 1, 45.87, 1: 48; 2: 24; 3: 4; 4: 1; 6: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 295,  6,  8,  120, 1, 6, 377041, 32131.54, 1, 45.87, 1: 48; 2: 22; 3: 6; 4: 1; 6: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 928,  4, 12,  121, 1, 6, 377169, 32131.54, 1, 45.87, 1: 48; 2: 21; 3: 7; 4: 1; 6: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 904,  4, 12,  122, 1, 6, 377029, 32131.54, 1, 45.87, 1: 42; 2: 31; 3: 4; 6: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 529,  8,  6,  122, 1, 6, 376956, 32131.54, 1, 45.87, 1: 49; 2: 21; 3: 4; 4: 2; 5: 1; 6: 1; 
