Seed 1656949570
ARCH 1|F_ID 3|LIMIT 3
before: 
02(715)
Melhor resultado nxn: Guard_Cell_Abscisic_Acid_Signaling, 958,  7,  7,   91, 1, 2, 383712, 29591.63, 0, 0.00, 1: 65; 2: 13; 
Guard_Cell_Abscisic_Acid_Signaling, 881,  4, 11,  102, 1, 4, 347182, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  39,  5,  9,  102, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 604,  5,  9,  102, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 527,  9,  5,  102, 1, 4, 355410, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 502,  5, 10,  102, 1, 4, 390644, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 606,  5, 10,  102, 1, 4, 390859, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 336,  7,  7,  102, 1, 4, 383505, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 620,  5, 10,  102, 1, 4, 391265, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  17,  7,  7,  102, 1, 4, 383733, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 192,  7,  7,  102, 1, 4, 383718, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 356,  8,  6,  102, 1, 4, 377039, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 577,  8,  6,  102, 1, 4, 376971, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  23,  7,  7,  102, 1, 4, 383872, 29591.63, 1, 35.17, 1: 59; 2: 16; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 796,  7,  7,  102, 1, 4, 383775, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 890,  8,  6,  102, 1, 4, 377111, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 791,  4, 12,  102, 1, 4, 377062, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  62,  6,  8,  102, 1, 4, 376950, 29591.63, 1, 35.17, 1: 59; 2: 16; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 707,  5,  9,  102, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  49,  4, 12,  102, 1, 4, 376888, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 870,  4, 11,  102, 1, 4, 347182, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 141,  4, 12,  102, 1, 4, 376751, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 959,  5,  9,  102, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 712,  7,  7,  102, 1, 4, 383869, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 432,  4, 12,  102, 1, 4, 377142, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 866,  8,  6,  102, 1, 4, 376923, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 129,  5, 10,  102, 1, 4, 390065, 29591.63, 1, 35.17, 1: 58; 2: 17; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 402,  4, 12,  102, 1, 4, 376979, 29591.63, 1, 35.17, 1: 58; 2: 17; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 158,  5, 10,  102, 1, 4, 390533, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 414,  5,  9,  102, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 867,  5,  9,  102, 1, 4, 355410, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 163,  8,  6,  102, 1, 4, 377078, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 670,  8,  6,  102, 1, 4, 377015, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 417,  5, 10,  102, 1, 4, 390874, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 561,  9,  5,  102, 1, 4, 355410, 29591.63, 1, 35.17, 1: 59; 2: 16; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 168,  7,  7,  102, 1, 4, 383248, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 874,  9,  5,  102, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 304,  8,  6,  102, 1, 4, 377028, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 544,  5,  9,  102, 1, 4, 355410, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 130,  4, 11,  102, 1, 4, 347182, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 389,  6,  8,  102, 1, 4, 377015, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 290,  4, 12,  102, 1, 4, 376912, 29591.63, 1, 35.17, 1: 56; 2: 21; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 118,  5,  9,  102, 1, 4, 355410, 29591.63, 1, 35.17, 1: 57; 2: 19; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 293,  6,  8,  102, 1, 4, 376945, 29591.63, 1, 35.17, 1: 61; 2: 12; 3: 3; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 790,  6,  8,  103, 1, 4, 376999, 29591.63, 1, 35.17, 1: 57; 2: 19; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  27,  4, 11,  103, 1, 4, 347182, 29591.63, 1, 35.17, 1: 58; 2: 17; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 954,  5, 10,  103, 1, 4, 390950, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  63,  5,  9,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 255,  5, 10,  103, 1, 4, 390621, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 134,  5,  9,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 205,  4, 12,  103, 1, 4, 377124, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 860,  9,  5,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 151,  9,  5,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 798,  7,  7,  103, 1, 4, 383696, 29591.63, 1, 35.17, 1: 58; 2: 17; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  25,  4, 12,  103, 1, 4, 376967, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 826,  7,  7,  103, 1, 4, 383731, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 183,  8,  6,  103, 1, 4, 376760, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  29,  6,  8,  103, 1, 4, 377058, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 112,  8,  6,  103, 1, 4, 377047, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 978,  5,  9,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  36,  9,  5,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 813,  4, 11,  103, 1, 4, 347182, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 929,  9,  5,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  48,  8,  6,  103, 1, 4, 376932, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 828,  9,  5,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 876,  7,  7,  103, 1, 4, 383884, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 961,  7,  7,  103, 1, 4, 383344, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 963,  5,  9,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 285,  5, 10,  103, 1, 4, 391116, 29591.63, 1, 35.17, 1: 57; 2: 19; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 578,  5, 10,  103, 1, 4, 390774, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 323,  9,  5,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 251,  5,  9,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 460,  7,  7,  103, 1, 4, 383744, 29591.63, 1, 35.17, 1: 60; 2: 14; 3: 1; 4: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 664,  5,  9,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 668,  5, 10,  103, 1, 4, 390565, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 456,  9,  5,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 410,  8,  6,  103, 1, 4, 377138, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 301,  4, 11,  103, 1, 4, 347182, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 300,  9,  5,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 556,  4, 11,  103, 1, 4, 347182, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 776,  5, 10,  103, 1, 4, 390902, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 691,  4, 12,  103, 1, 4, 377074, 29591.63, 1, 35.17, 1: 58; 2: 17; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 283,  5,  9,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 696,  5, 10,  103, 1, 4, 391048, 29591.63, 1, 35.17, 1: 57; 2: 19; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 439,  9,  5,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 536,  4, 11,  103, 1, 4, 347182, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 437,  4, 12,  103, 1, 4, 377050, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 697,  5,  9,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 275,  4, 11,  103, 1, 4, 347182, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 371,  4, 11,  103, 1, 4, 347182, 29591.63, 1, 35.17, 1: 57; 2: 18; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 700,  7,  7,  103, 1, 4, 383796, 29591.63, 1, 35.17, 1: 57; 2: 18; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 280,  5,  9,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 58; 2: 17; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 485,  5, 10,  103, 1, 4, 391126, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 392,  4, 11,  103, 1, 4, 347182, 29591.63, 1, 35.17, 1: 57; 2: 18; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 388,  6,  8,  103, 1, 4, 376940, 29591.63, 1, 35.17, 1: 56; 2: 20; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 591,  5, 10,  103, 1, 4, 390390, 29591.63, 1, 35.17, 1: 57; 2: 18; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 377,  7,  7,  103, 1, 4, 383130, 29591.63, 1, 35.17, 1: 58; 2: 17; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 750,  9,  5,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 57; 2: 19; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 218,  9,  5,  103, 1, 4, 355410, 29591.63, 1, 35.17, 1: 58; 2: 17; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 484,  4, 12,  103, 1, 4, 376998, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 630,  5, 10,  103, 1, 4, 390643, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 234,  4, 11,  103, 1, 4, 347182, 29591.63, 1, 35.17, 1: 55; 2: 22; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 600,  4, 11,  104, 1, 4, 347182, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 627,  5, 10,  104, 1, 4, 390697, 29591.63, 1, 35.17, 1: 57; 2: 18; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 923,  4, 12,  104, 1, 4, 377003, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 135,  4, 11,  104, 1, 4, 347182, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  76,  6,  8,  104, 1, 4, 377215, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 694,  4, 12,  104, 1, 4, 376814, 29591.63, 1, 35.17, 1: 56; 2: 20; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 599,  9,  5,  104, 1, 4, 355410, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 853,  6,  8,  104, 1, 4, 377067, 29591.63, 1, 35.17, 1: 56; 2: 19; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 295,  6,  8,  104, 1, 4, 377332, 29591.63, 1, 35.17, 1: 56; 2: 20; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 908,  4, 11,  104, 1, 4, 347182, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 373,  9,  5,  104, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 19; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 541,  4, 12,  104, 1, 4, 376989, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  94,  5,  9,  104, 1, 4, 355410, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 367,  6,  8,  104, 1, 4, 377066, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 689,  5,  9,  104, 1, 4, 355410, 29591.63, 1, 35.17, 1: 57; 2: 18; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 864,  4, 11,  104, 1, 4, 347182, 29591.63, 1, 35.17, 1: 57; 2: 18; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  71,  9,  5,  104, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 19; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 123,  5, 10,  104, 1, 4, 390981, 29591.63, 1, 35.17, 1: 56; 2: 20; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 633,  8,  6,  104, 1, 4, 377001, 29591.63, 1, 35.17, 1: 57; 2: 18; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 873,  4, 11,  104, 1, 4, 347182, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 593,  5, 10,  104, 1, 4, 391035, 29591.63, 1, 35.17, 1: 57; 2: 18; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 634,  4, 11,  104, 1, 4, 347182, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 117,  5,  9,  104, 1, 4, 355410, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 636,  4, 12,  104, 1, 4, 376775, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 951,  4, 11,  104, 1, 4, 347182, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 880,  8,  6,  104, 1, 4, 376831, 29591.63, 1, 35.17, 1: 56; 2: 20; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 657,  4, 11,  104, 1, 4, 347182, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 335,  4, 11,  104, 1, 4, 347182, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 645,  4, 11,  104, 1, 4, 347182, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 107,  4, 11,  104, 1, 4, 347182, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 731,  5,  9,  104, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 19; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 748,  7,  7,  104, 1, 4, 383554, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 808,  6,  8,  104, 1, 4, 376904, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 809,  7,  7,  104, 1, 4, 383762, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 180,  4, 12,  104, 1, 4, 377008, 29591.63, 1, 35.17, 1: 56; 2: 19; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 254,  7,  7,  104, 1, 4, 383551, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 815,  4, 11,  104, 1, 4, 347182, 29591.63, 1, 35.17, 1: 56; 2: 19; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 981,  4, 12,  104, 1, 4, 376985, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 459,  7,  7,  104, 1, 4, 383728, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 818,  5,  9,  104, 1, 4, 355410, 29591.63, 1, 35.17, 1: 57; 2: 18; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 800,  7,  7,  104, 1, 4, 383703, 29591.63, 1, 35.17, 1: 57; 2: 18; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 259,  4, 12,  104, 1, 4, 376875, 29591.63, 1, 35.17, 1: 56; 2: 20; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 756,  5,  9,  104, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 20; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 454,  4, 11,  104, 1, 4, 347182, 29591.63, 1, 35.17, 1: 56; 2: 19; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 197,  8,  6,  104, 1, 4, 377055, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 479,  4, 11,  104, 1, 4, 347182, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  41,  5, 10,  104, 1, 4, 390926, 29591.63, 1, 35.17, 1: 58; 2: 17; 4: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 705,  6,  8,  104, 1, 4, 377067, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 708,  6,  8,  104, 1, 4, 376977, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 493,  4, 12,  104, 1, 4, 376682, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling,   8,  5,  9,  104, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 19; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 155,  8,  6,  104, 1, 4, 377086, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  86,  4, 12,  104, 1, 4, 377135, 29591.63, 1, 35.17, 1: 55; 2: 21; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 450,  4, 12,  104, 1, 4, 376932, 29591.63, 1, 35.17, 1: 54; 2: 23; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 273,  6,  8,  104, 1, 4, 376936, 29591.63, 1, 35.17, 1: 56; 2: 19; 3: 2; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 723,  9,  5,  104, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 20; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 753,  4, 11,  105, 1, 4, 347182, 29591.63, 1, 35.17, 1: 56; 2: 19; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  73,  5,  9,  105, 1, 4, 355410, 29591.63, 1, 35.17, 1: 53; 2: 24; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 783,  5,  9,  105, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 19; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 806,  4, 12,  105, 1, 4, 376820, 29591.63, 1, 35.17, 1: 56; 2: 19; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 468,  4, 12,  105, 1, 4, 376958, 29591.63, 1, 35.17, 1: 54; 2: 22; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 482,  4, 12,  105, 1, 4, 376785, 29591.63, 1, 35.17, 1: 53; 2: 24; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 471,  4, 11,  105, 1, 4, 347182, 29591.63, 1, 35.17, 1: 54; 2: 22; 3: 1; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 803,  4, 12,  105, 1, 4, 377078, 29591.63, 1, 35.17, 1: 53; 2: 24; 4: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 225,  4, 11,  105, 1, 4, 347182, 29591.63, 1, 35.17, 1: 55; 2: 21; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 360,  9,  5,  105, 1, 4, 355410, 29591.63, 1, 35.17, 1: 56; 2: 19; 3: 1; 4: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 507,  4, 12,  105, 1, 4, 376960, 29591.63, 1, 35.17, 1: 54; 2: 22; 3: 1; 4: 1; 
