Seed 1656949570
ARCH 2|F_ID 3|LIMIT 3
before: 
82(513)
Melhor resultado nxn: Glucose_Repression_Signaling_2009, 545,  9,  9,  134, 1, 2, 639361, 43280.14, 0, 0.00, 1: 78; 2: 28; 
Glucose_Repression_Signaling_2009, 738,  7, 11,  189, 1, 5, 613218, 43280.14, 1, 61.47, 1: 47; 2: 42; 3: 11; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 262,  7, 11,  189, 1, 5, 613202, 43280.14, 1, 61.47, 1: 51; 2: 36; 3: 12; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 997,  9,  9,  189, 1, 5, 638660, 43280.14, 1, 61.47, 1: 46; 2: 44; 3: 10; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 663,  9,  9,  189, 1, 5, 639013, 43280.14, 1, 61.47, 1: 49; 2: 41; 3: 7; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 919, 11,  7,  189, 1, 5, 613322, 43280.14, 1, 61.47, 1: 46; 2: 44; 3: 11; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 535,  5, 15,  189, 1, 5, 596343, 43280.14, 1, 61.47, 1: 46; 2: 43; 3: 12; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009,  83,  9,  9,  189, 1, 5, 639052, 43280.14, 1, 61.47, 1: 51; 2: 38; 3: 7; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009, 951, 11,  7,  189, 1, 5, 613174, 43280.14, 1, 61.47, 1: 47; 2: 43; 3: 9; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 552,  9,  9,  189, 1, 5, 638719, 43280.14, 1, 61.47, 1: 50; 2: 38; 3: 10; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 764,  5, 15,  189, 1, 5, 596322, 43280.14, 1, 61.47, 1: 53; 2: 32; 3: 13; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009,  94,  9,  9,  189, 1, 5, 639293, 43280.14, 1, 61.47, 1: 53; 2: 31; 3: 15; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 473,  6, 13,  189, 1, 5, 619365, 43280.14, 1, 61.47, 1: 53; 2: 35; 3: 10; 4: 4; 5: 4; 
Glucose_Repression_Signaling_2009, 251,  5, 15,  189, 1, 5, 596444, 43280.14, 1, 61.47, 1: 50; 2: 36; 3: 14; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 328, 11,  7,  189, 1, 5, 613249, 43280.14, 1, 61.47, 1: 52; 2: 35; 3: 11; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 970,  6, 13,  189, 1, 5, 619456, 43280.14, 1, 61.47, 1: 46; 2: 44; 3: 10; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 980,  6, 13,  190, 1, 5, 619488, 43280.14, 1, 61.47, 1: 51; 2: 35; 3: 12; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 876,  9,  9,  190, 1, 5, 639058, 43280.14, 1, 61.47, 1: 48; 2: 43; 3: 5; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009,  63, 11,  7,  190, 1, 5, 613237, 43280.14, 1, 61.47, 1: 46; 2: 43; 3: 11; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 933,  5, 16,  190, 1, 5, 634210, 43280.14, 1, 61.47, 1: 49; 2: 38; 3: 12; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 435,  5, 15,  190, 1, 5, 596361, 43280.14, 1, 61.47, 1: 50; 2: 36; 3: 14; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 340, 11,  7,  190, 1, 5, 612974, 43280.14, 1, 61.47, 1: 48; 2: 40; 3: 11; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 632,  5, 15,  190, 1, 5, 596459, 43280.14, 1, 61.47, 1: 50; 2: 36; 3: 13; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 474,  7, 11,  190, 1, 5, 613174, 43280.14, 1, 61.47, 1: 50; 2: 37; 3: 11; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 955,  6, 13,  191, 1, 5, 619550, 43280.14, 1, 61.47, 1: 49; 2: 40; 3: 7; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009, 754,  5, 15,  191, 1, 5, 596452, 43280.14, 1, 61.47, 1: 48; 2: 39; 3: 13; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 192,  6, 13,  191, 1, 5, 619553, 43280.14, 1, 61.47, 1: 46; 2: 43; 3: 10; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 968,  7, 11,  191, 1, 5, 613002, 43280.14, 1, 61.47, 1: 53; 2: 33; 3: 10; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009, 214,  9,  9,  191, 1, 5, 638924, 43280.14, 1, 61.47, 1: 50; 2: 36; 3: 12; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009,  67,  5, 16,  191, 1, 5, 634124, 43280.14, 1, 61.47, 1: 55; 2: 28; 3: 13; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009, 697,  9,  9,  191, 1, 5, 639182, 43280.14, 1, 61.47, 1: 49; 2: 38; 3: 11; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 549,  9,  9,  191, 1, 5, 639427, 43280.14, 1, 61.47, 1: 49; 2: 37; 3: 13; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 459,  9,  9,  191, 1, 5, 639109, 43280.14, 1, 61.47, 1: 44; 2: 45; 3: 12; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 949,  6, 13,  191, 1, 5, 619515, 43280.14, 1, 61.47, 1: 46; 2: 44; 3: 8; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 989,  5, 16,  191, 1, 5, 633723, 43280.14, 1, 61.47, 1: 49; 2: 38; 3: 11; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 500, 11,  7,  191, 1, 5, 613272, 43280.14, 1, 61.47, 1: 44; 2: 46; 3: 10; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 376, 11,  7,  191, 1, 5, 613295, 43280.14, 1, 61.47, 1: 47; 2: 42; 3: 10; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 858,  7, 11,  191, 1, 5, 613179, 43280.14, 1, 61.47, 1: 44; 2: 46; 3: 10; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 753,  9,  9,  191, 1, 5, 639348, 43280.14, 1, 61.47, 1: 48; 2: 40; 3: 10; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 745,  7, 11,  191, 1, 5, 613225, 43280.14, 1, 61.47, 1: 47; 2: 42; 3: 9; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 102, 11,  7,  191, 1, 5, 613277, 43280.14, 1, 61.47, 1: 48; 2: 42; 3: 8; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009, 998, 11,  7,  191, 1, 5, 613382, 43280.14, 1, 61.47, 1: 51; 2: 37; 3: 9; 4: 6; 5: 3; 
Glucose_Repression_Signaling_2009, 487, 11,  7,  191, 1, 5, 613209, 43280.14, 1, 61.47, 1: 48; 2: 41; 3: 9; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 759, 11,  7,  192, 1, 5, 613228, 43280.14, 1, 61.47, 1: 47; 2: 41; 3: 10; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 644,  9,  9,  192, 1, 5, 638957, 43280.14, 1, 61.47, 1: 41; 2: 49; 3: 12; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 548,  7, 11,  192, 1, 5, 613383, 43280.14, 1, 61.47, 1: 48; 2: 37; 3: 15; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 301, 11,  7,  192, 1, 5, 613228, 43280.14, 1, 61.47, 1: 48; 2: 39; 3: 11; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 466, 11,  7,  192, 1, 5, 613177, 43280.14, 1, 61.47, 1: 47; 2: 41; 3: 11; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 624,  5, 15,  192, 1, 5, 596461, 43280.14, 1, 61.47, 1: 49; 2: 39; 3: 8; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009, 229,  6, 13,  192, 1, 5, 619597, 43280.14, 1, 61.47, 1: 45; 2: 45; 3: 8; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 925,  6, 13,  192, 1, 5, 619778, 43280.14, 1, 61.47, 1: 47; 2: 40; 3: 12; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 210,  6, 13,  192, 1, 5, 619530, 43280.14, 1, 61.47, 1: 52; 2: 35; 3: 7; 4: 11; 5: 1; 
Glucose_Repression_Signaling_2009, 906,  9,  9,  192, 1, 5, 639034, 43280.14, 1, 61.47, 1: 48; 2: 41; 3: 9; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009,  34,  5, 15,  192, 1, 5, 596396, 43280.14, 1, 61.47, 1: 43; 2: 47; 3: 10; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 762,  6, 13,  192, 1, 5, 619364, 43280.14, 1, 61.47, 1: 44; 2: 47; 3: 8; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 278,  6, 13,  192, 1, 5, 619520, 43280.14, 1, 61.47, 1: 45; 2: 44; 3: 10; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 195,  9,  9,  192, 1, 5, 638950, 43280.14, 1, 61.47, 1: 43; 2: 46; 3: 12; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 671,  5, 15,  193, 1, 5, 596241, 43280.14, 1, 61.47, 1: 48; 2: 39; 3: 10; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 657,  9,  9,  193, 1, 5, 638921, 43280.14, 1, 61.47, 1: 50; 2: 39; 3: 6; 4: 8; 5: 3; 
Glucose_Repression_Signaling_2009, 982,  9,  9,  193, 1, 5, 638786, 43280.14, 1, 61.47, 1: 44; 2: 46; 3: 8; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 469,  5, 15,  193, 1, 5, 596279, 43280.14, 1, 61.47, 1: 48; 2: 37; 3: 14; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 254,  7, 11,  193, 1, 5, 613098, 43280.14, 1, 61.47, 1: 48; 2: 37; 3: 14; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 525,  5, 15,  193, 1, 5, 596462, 43280.14, 1, 61.47, 1: 47; 2: 39; 3: 13; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 423, 11,  7,  193, 1, 5, 613231, 43280.14, 1, 61.47, 1: 51; 2: 35; 3: 10; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009, 895,  6, 13,  193, 1, 5, 619522, 43280.14, 1, 61.47, 1: 48; 2: 38; 3: 12; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 752, 11,  7,  193, 1, 5, 613246, 43280.14, 1, 61.47, 1: 49; 2: 39; 3: 7; 4: 10; 5: 1; 
Glucose_Repression_Signaling_2009, 512,  5, 15,  193, 1, 5, 596470, 43280.14, 1, 61.47, 1: 46; 2: 42; 3: 10; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 921,  5, 15,  193, 1, 5, 596414, 43280.14, 1, 61.47, 1: 49; 2: 34; 3: 17; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 359,  7, 11,  193, 1, 5, 613125, 43280.14, 1, 61.47, 1: 50; 2: 35; 3: 12; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 284, 11,  7,  194, 1, 5, 613062, 43280.14, 1, 61.47, 1: 44; 2: 44; 3: 12; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009,  50,  5, 15,  194, 1, 5, 596413, 43280.14, 1, 61.47, 1: 45; 2: 43; 3: 11; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 280,  5, 15,  194, 1, 5, 596379, 43280.14, 1, 61.47, 1: 46; 2: 43; 3: 8; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 554,  9,  9,  194, 1, 5, 639135, 43280.14, 1, 61.47, 1: 48; 2: 37; 3: 13; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 842, 11,  7,  194, 1, 5, 613277, 43280.14, 1, 61.47, 1: 48; 2: 37; 3: 14; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 857, 11,  7,  194, 1, 5, 613010, 43280.14, 1, 61.47, 1: 47; 2: 40; 3: 10; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 617, 11,  7,  194, 1, 5, 613293, 43280.14, 1, 61.47, 1: 46; 2: 41; 3: 12; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009,  53,  7, 11,  194, 1, 5, 613249, 43280.14, 1, 61.47, 1: 43; 2: 44; 3: 14; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 961,  6, 13,  194, 1, 5, 619635, 43280.14, 1, 61.47, 1: 48; 2: 40; 3: 7; 4: 10; 5: 1; 
Glucose_Repression_Signaling_2009, 448,  5, 15,  194, 1, 5, 596419, 43280.14, 1, 61.47, 1: 47; 2: 44; 3: 6; 4: 4; 5: 5; 
Glucose_Repression_Signaling_2009, 973,  5, 15,  194, 1, 5, 596377, 43280.14, 1, 61.47, 1: 47; 2: 37; 3: 16; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 852,  7, 11,  194, 1, 5, 613136, 43280.14, 1, 61.47, 1: 49; 2: 39; 3: 6; 4: 11; 5: 1; 
Glucose_Repression_Signaling_2009, 640,  7, 11,  194, 1, 5, 613284, 43280.14, 1, 61.47, 1: 47; 2: 42; 3: 6; 4: 10; 5: 1; 
Glucose_Repression_Signaling_2009, 843,  5, 15,  195, 1, 5, 596434, 43280.14, 1, 61.47, 1: 47; 2: 38; 3: 13; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 185,  5, 15,  195, 1, 5, 596456, 43280.14, 1, 61.47, 1: 40; 2: 50; 3: 10; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 430,  5, 15,  195, 1, 5, 596456, 43280.14, 1, 61.47, 1: 48; 2: 36; 3: 14; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 287,  6, 13,  195, 1, 5, 619683, 43280.14, 1, 61.47, 1: 50; 2: 36; 3: 9; 4: 9; 5: 2; 
Glucose_Repression_Signaling_2009, 721, 11,  7,  195, 1, 5, 613231, 43280.14, 1, 61.47, 1: 45; 2: 44; 3: 7; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009,  89,  9,  9,  195, 1, 5, 639324, 43280.14, 1, 61.47, 1: 46; 2: 39; 3: 14; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 730,  5, 15,  195, 1, 5, 596400, 43280.14, 1, 61.47, 1: 51; 2: 34; 3: 10; 4: 9; 5: 2; 
Glucose_Repression_Signaling_2009, 379,  7, 11,  195, 1, 5, 613271, 43280.14, 1, 61.47, 1: 41; 2: 48; 3: 12; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 100,  7, 11,  195, 1, 5, 613295, 43280.14, 1, 61.47, 1: 46; 2: 42; 3: 10; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009, 526,  6, 13,  195, 1, 5, 619721, 43280.14, 1, 61.47, 1: 48; 2: 39; 3: 8; 4: 10; 5: 1; 
Glucose_Repression_Signaling_2009, 171,  7, 11,  195, 1, 5, 613140, 43280.14, 1, 61.47, 1: 45; 2: 44; 3: 9; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009, 207,  5, 15,  195, 1, 5, 596421, 43280.14, 1, 61.47, 1: 48; 2: 35; 3: 16; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 428,  5, 15,  195, 1, 5, 596424, 43280.14, 1, 61.47, 1: 48; 2: 36; 3: 14; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 864, 11,  7,  195, 1, 5, 613321, 43280.14, 1, 61.47, 1: 48; 2: 37; 3: 13; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 638,  9,  9,  196, 1, 5, 638667, 43280.14, 1, 61.47, 1: 46; 2: 41; 3: 10; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 166,  9,  9,  196, 1, 5, 639519, 43280.14, 1, 61.47, 1: 49; 2: 37; 3: 8; 4: 11; 5: 1; 
Glucose_Repression_Signaling_2009, 626,  7, 11,  196, 1, 5, 612927, 43280.14, 1, 61.47, 1: 48; 2: 36; 3: 13; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009,  35, 11,  7,  196, 1, 5, 613255, 43280.14, 1, 61.47, 1: 44; 2: 45; 3: 9; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009, 778,  5, 15,  196, 1, 5, 596397, 43280.14, 1, 61.47, 1: 47; 2: 38; 3: 12; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 173,  5, 15,  196, 1, 5, 596418, 43280.14, 1, 61.47, 1: 47; 2: 37; 3: 14; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 749,  5, 15,  196, 1, 5, 596401, 43280.14, 1, 61.47, 1: 46; 2: 39; 3: 13; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009,   9,  7, 11,  196, 1, 5, 613022, 43280.14, 1, 61.47, 1: 43; 2: 45; 3: 11; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 300,  5, 15,  196, 1, 5, 596536, 43280.14, 1, 61.47, 1: 47; 2: 38; 3: 14; 4: 4; 5: 3; 
Glucose_Repression_Signaling_2009, 723,  6, 13,  197, 1, 5, 619359, 43280.14, 1, 61.47, 1: 46; 2: 41; 3: 9; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009, 351,  5, 15,  197, 1, 5, 596438, 43280.14, 1, 61.47, 1: 48; 2: 36; 3: 13; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 186, 11,  7,  197, 1, 5, 613306, 43280.14, 1, 61.47, 1: 49; 2: 33; 3: 15; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 226,  5, 15,  197, 1, 5, 596404, 43280.14, 1, 61.47, 1: 47; 2: 39; 3: 9; 4: 10; 5: 1; 
Glucose_Repression_Signaling_2009, 408,  5, 15,  197, 1, 5, 596407, 43280.14, 1, 61.47, 1: 47; 2: 37; 3: 13; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 349,  6, 13,  197, 1, 5, 619443, 43280.14, 1, 61.47, 1: 48; 2: 36; 3: 13; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 771,  5, 15,  197, 1, 5, 596405, 43280.14, 1, 61.47, 1: 45; 2: 39; 3: 15; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 454,  6, 13,  197, 1, 5, 619606, 43280.14, 1, 61.47, 1: 39; 2: 50; 3: 12; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 508, 11,  7,  197, 1, 5, 613087, 43280.14, 1, 61.47, 1: 47; 2: 40; 3: 8; 4: 9; 5: 2; 
Glucose_Repression_Signaling_2009, 865,  5, 15,  197, 1, 5, 596402, 43280.14, 1, 61.47, 1: 43; 2: 42; 3: 16; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 322,  5, 15,  198, 1, 5, 596395, 43280.14, 1, 61.47, 1: 47; 2: 39; 3: 11; 4: 5; 5: 4; 
Glucose_Repression_Signaling_2009,  39, 11,  7,  198, 1, 5, 613041, 43280.14, 1, 61.47, 1: 49; 2: 35; 3: 10; 4: 11; 5: 1; 
Glucose_Repression_Signaling_2009, 401,  7, 11,  198, 1, 5, 613231, 43280.14, 1, 61.47, 1: 48; 2: 36; 3: 11; 4: 10; 5: 1; 
Glucose_Repression_Signaling_2009, 521,  5, 15,  198, 1, 5, 596416, 43280.14, 1, 61.47, 1: 48; 2: 35; 3: 13; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009, 101,  5, 15,  198, 1, 5, 596391, 43280.14, 1, 61.47, 1: 44; 2: 41; 3: 13; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 647,  5, 15,  198, 1, 5, 596387, 43280.14, 1, 61.47, 1: 50; 2: 32; 3: 13; 4: 10; 5: 1; 
Glucose_Repression_Signaling_2009, 115,  6, 13,  198, 1, 5, 619641, 43280.14, 1, 61.47, 1: 47; 2: 38; 3: 12; 4: 6; 5: 3; 
Glucose_Repression_Signaling_2009, 236,  5, 15,  198, 1, 5, 596355, 43280.14, 1, 61.47, 1: 47; 2: 36; 3: 15; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 582,  7, 11,  198, 1, 5, 613435, 43280.14, 1, 61.47, 1: 45; 2: 43; 3: 7; 4: 9; 5: 2; 
Glucose_Repression_Signaling_2009, 317,  5, 15,  199, 1, 5, 596359, 43280.14, 1, 61.47, 1: 44; 2: 40; 3: 15; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 334,  6, 13,  199, 1, 5, 619516, 43280.14, 1, 61.47, 1: 47; 2: 39; 3: 8; 4: 10; 5: 2; 
Glucose_Repression_Signaling_2009, 574,  9,  9,  199, 1, 5, 639342, 43280.14, 1, 61.47, 1: 43; 2: 44; 3: 9; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009,   7, 11,  7,  199, 1, 5, 613132, 43280.14, 1, 61.47, 1: 44; 2: 44; 3: 8; 4: 7; 5: 3; 
Glucose_Repression_Signaling_2009, 354,  7, 11,  199, 1, 5, 613331, 43280.14, 1, 61.47, 1: 42; 2: 45; 3: 10; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 654,  5, 15,  199, 1, 5, 596394, 43280.14, 1, 61.47, 1: 48; 2: 32; 3: 18; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 645, 11,  7,  199, 1, 5, 612994, 43280.14, 1, 61.47, 1: 43; 2: 43; 3: 12; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 741,  9,  9,  199, 1, 5, 639148, 43280.14, 1, 61.47, 1: 48; 2: 34; 3: 14; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009, 563,  7, 11,  200, 1, 5, 613289, 43280.14, 1, 61.47, 1: 47; 2: 38; 3: 10; 4: 8; 5: 3; 
Glucose_Repression_Signaling_2009, 609,  5, 15,  200, 1, 5, 596460, 43280.14, 1, 61.47, 1: 45; 2: 39; 3: 13; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 796,  6, 13,  200, 1, 5, 619539, 43280.14, 1, 61.47, 1: 46; 2: 36; 3: 15; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 209,  7, 11,  201, 1, 5, 613339, 43280.14, 1, 61.47, 1: 41; 2: 45; 3: 12; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 211,  5, 15,  201, 1, 5, 596344, 43280.14, 1, 61.47, 1: 42; 2: 44; 3: 10; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009, 358,  5, 15,  202, 1, 5, 596477, 43280.14, 1, 61.47, 1: 43; 2: 40; 3: 14; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 686,  9,  9,  202, 1, 5, 639325, 43280.14, 1, 61.47, 1: 43; 2: 40; 3: 15; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 562,  9,  9,  202, 1, 5, 639451, 43280.14, 1, 61.47, 1: 45; 2: 41; 3: 8; 4: 9; 5: 3; 
Glucose_Repression_Signaling_2009, 637,  6, 13,  202, 1, 5, 619529, 43280.14, 1, 61.47, 1: 46; 2: 36; 3: 14; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009, 881,  5, 15,  202, 1, 5, 596308, 43280.14, 1, 61.47, 1: 45; 2: 37; 3: 15; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 747,  5, 15,  202, 1, 5, 596442, 43280.14, 1, 61.47, 1: 41; 2: 45; 3: 10; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009,  73,  6, 13,  203, 1, 5, 619484, 43280.14, 1, 61.47, 1: 45; 2: 37; 3: 14; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009,  20,  6, 13,  203, 1, 5, 619527, 43280.14, 1, 61.47, 1: 42; 2: 44; 3: 8; 4: 11; 5: 1; 
Glucose_Repression_Signaling_2009, 353,  7, 11,  203, 1, 5, 613079, 43280.14, 1, 61.47, 1: 43; 2: 41; 3: 11; 4: 10; 5: 1; 
Glucose_Repression_Signaling_2009, 225,  5, 15,  204, 1, 5, 596460, 43280.14, 1, 61.47, 1: 44; 2: 41; 3: 10; 4: 7; 5: 4; 
Glucose_Repression_Signaling_2009, 152,  6, 13,  204, 1, 5, 619578, 43280.14, 1, 61.47, 1: 45; 2: 37; 3: 13; 4: 9; 5: 2; 
Glucose_Repression_Signaling_2009, 400,  6, 13,  206, 1, 5, 619657, 43280.14, 1, 61.47, 1: 43; 2: 36; 3: 18; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 958,  5, 15,  206, 1, 5, 596459, 43280.14, 1, 61.47, 1: 46; 2: 36; 3: 10; 4: 12; 5: 2; 
Glucose_Repression_Signaling_2009, 404,  5, 15,  209, 1, 5, 596426, 43280.14, 1, 61.47, 1: 38; 2: 45; 3: 14; 4: 6; 5: 3; 
Glucose_Repression_Signaling_2009, 633,  8, 10,  161, 1, 6, 634251, 43280.14, 1, 61.47, 1: 66; 2: 30; 3: 7; 4: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 208, 10,  8,  162, 1, 6, 634105, 43280.14, 1, 61.47, 1: 66; 2: 29; 3: 8; 4: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 235, 10,  8,  164, 1, 6, 634069, 43280.14, 1, 61.47, 1: 59; 2: 40; 3: 5; 4: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 840, 10,  8,  164, 1, 6, 634192, 43280.14, 1, 61.47, 1: 67; 2: 28; 3: 6; 4: 3; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 533,  8, 10,  164, 1, 6, 634040, 43280.14, 1, 61.47, 1: 63; 2: 33; 3: 7; 4: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 832,  6, 14,  164, 1, 6, 658956, 43280.14, 1, 61.47, 1: 63; 2: 33; 3: 7; 4: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 896, 10,  8,  165, 1, 6, 633927, 43280.14, 1, 61.47, 1: 63; 2: 34; 3: 4; 4: 4; 6: 1; 
Glucose_Repression_Signaling_2009, 703,  8, 10,  166, 1, 6, 634075, 43280.14, 1, 61.47, 1: 61; 2: 34; 3: 9; 4: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 962,  7, 12,  166, 1, 6, 658632, 43280.14, 1, 61.47, 1: 61; 2: 35; 3: 7; 4: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 256,  8, 10,  167, 1, 6, 634061, 43280.14, 1, 61.47, 1: 65; 2: 29; 3: 6; 4: 5; 6: 1; 
Glucose_Repression_Signaling_2009, 455, 10,  8,  167, 1, 6, 634019, 43280.14, 1, 61.47, 1: 63; 2: 32; 3: 7; 4: 2; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 290, 10,  8,  167, 1, 6, 634149, 43280.14, 1, 61.47, 1: 62; 2: 34; 3: 6; 4: 2; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 616,  7, 12,  167, 1, 6, 658626, 43280.14, 1, 61.47, 1: 57; 2: 40; 3: 8; 6: 1; 
