Seed 1656949570
ARCH 0|F_ID 3|LIMIT 3
before: 
33(415)
Melhor resultado nxn: Glucose_Repression_Signaling_2009, 805,  9,  9,  169, 1, 3, 639193, 45171.35, 0, 0.00, 1: 52; 2: 45; 3: 9; 
Glucose_Repression_Signaling_2009, 650,  6, 13,  194, 1, 5, 619686, 45171.35, 1, 55.39, 1: 42; 2: 44; 3: 17; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 419,  6, 13,  194, 1, 5, 619517, 45171.35, 1, 55.39, 1: 43; 2: 45; 3: 12; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 830,  7, 11,  194, 1, 5, 613247, 45171.35, 1, 55.39, 1: 47; 2: 38; 3: 15; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 152,  6, 13,  194, 1, 5, 619601, 45171.35, 1, 55.39, 1: 50; 2: 33; 3: 17; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 273,  7, 12,  194, 1, 5, 658896, 45171.35, 1, 55.39, 1: 45; 2: 39; 3: 18; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 866,  7, 12,  194, 1, 5, 658630, 45171.35, 1, 55.39, 1: 42; 2: 46; 3: 14; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 763, 11,  7,  194, 1, 5, 613166, 45171.35, 1, 55.39, 1: 44; 2: 44; 3: 13; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 744,  6, 14,  194, 1, 5, 658851, 45171.35, 1, 55.39, 1: 39; 2: 51; 3: 12; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 528,  5, 15,  194, 1, 5, 596405, 45171.35, 1, 55.39, 1: 41; 2: 47; 3: 14; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 635, 10,  8,  194, 1, 5, 633990, 45171.35, 1, 55.39, 1: 45; 2: 41; 3: 15; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 304,  6, 14,  194, 1, 5, 658785, 45171.35, 1, 55.39, 1: 44; 2: 44; 3: 13; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 555,  8, 10,  194, 1, 5, 634112, 45171.35, 1, 55.39, 1: 43; 2: 45; 3: 12; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 150,  7, 12,  194, 1, 5, 658661, 45171.35, 1, 55.39, 1: 42; 2: 46; 3: 14; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009,  66,  9,  9,  194, 1, 5, 639095, 45171.35, 1, 55.39, 1: 45; 2: 42; 3: 12; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 560,  7, 11,  194, 1, 5, 613201, 45171.35, 1, 55.39, 1: 45; 2: 40; 3: 17; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 195,  9,  9,  194, 1, 5, 639162, 45171.35, 1, 55.39, 1: 47; 2: 40; 3: 11; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 139,  6, 14,  194, 1, 5, 658815, 45171.35, 1, 55.39, 1: 41; 2: 47; 3: 14; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 452,  6, 14,  194, 1, 5, 658693, 45171.35, 1, 55.39, 1: 44; 2: 42; 3: 15; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 772, 10,  8,  194, 1, 5, 634133, 45171.35, 1, 55.39, 1: 43; 2: 47; 3: 9; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 356, 10,  8,  194, 1, 5, 634082, 45171.35, 1, 55.39, 1: 43; 2: 46; 3: 11; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 190,  6, 14,  194, 1, 5, 658594, 45171.35, 1, 55.39, 1: 45; 2: 41; 3: 14; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 786,  7, 11,  194, 1, 5, 613167, 45171.35, 1, 55.39, 1: 47; 2: 37; 3: 17; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 262,  7, 11,  194, 1, 5, 613193, 45171.35, 1, 55.39, 1: 49; 2: 38; 3: 11; 4: 4; 5: 4; 
Glucose_Repression_Signaling_2009, 229,  6, 13,  195, 1, 5, 619556, 45171.35, 1, 55.39, 1: 47; 2: 38; 3: 15; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 576,  7, 12,  195, 1, 5, 658507, 45171.35, 1, 55.39, 1: 45; 2: 41; 3: 14; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 844,  6, 13,  195, 1, 5, 619518, 45171.35, 1, 55.39, 1: 42; 2: 45; 3: 14; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 478, 11,  7,  195, 1, 5, 613155, 45171.35, 1, 55.39, 1: 48; 2: 35; 3: 16; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 696,  7, 12,  195, 1, 5, 658559, 45171.35, 1, 55.39, 1: 45; 2: 42; 3: 13; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 368,  9,  9,  195, 1, 5, 639219, 45171.35, 1, 55.39, 1: 42; 2: 46; 3: 13; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 168,  7, 11,  195, 1, 5, 613196, 45171.35, 1, 55.39, 1: 39; 2: 52; 3: 11; 4: 1; 5: 3; 
Glucose_Repression_Signaling_2009, 958,  5, 15,  195, 1, 5, 596437, 45171.35, 1, 55.39, 1: 44; 2: 41; 3: 16; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 766,  7, 11,  195, 1, 5, 613158, 45171.35, 1, 55.39, 1: 51; 2: 36; 3: 8; 4: 7; 5: 4; 
Glucose_Repression_Signaling_2009, 749,  5, 15,  195, 1, 5, 596431, 45171.35, 1, 55.39, 1: 45; 2: 39; 3: 17; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 211,  5, 15,  195, 1, 5, 596414, 45171.35, 1, 55.39, 1: 43; 2: 44; 3: 14; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 624,  5, 15,  195, 1, 5, 596417, 45171.35, 1, 55.39, 1: 49; 2: 35; 3: 13; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 508, 11,  7,  195, 1, 5, 613269, 45171.35, 1, 55.39, 1: 43; 2: 48; 3: 8; 4: 3; 5: 4; 
Glucose_Repression_Signaling_2009, 575,  7, 11,  195, 1, 5, 613168, 45171.35, 1, 55.39, 1: 43; 2: 45; 3: 11; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 271,  5, 15,  195, 1, 5, 596416, 45171.35, 1, 55.39, 1: 41; 2: 47; 3: 14; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 339,  5, 16,  195, 1, 5, 634071, 45171.35, 1, 55.39, 1: 43; 2: 44; 3: 14; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009,  29,  5, 16,  195, 1, 5, 634122, 45171.35, 1, 55.39, 1: 40; 2: 47; 3: 16; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009,  67,  5, 16,  196, 1, 5, 634044, 45171.35, 1, 55.39, 1: 47; 2: 36; 3: 16; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 521,  5, 15,  196, 1, 5, 596443, 45171.35, 1, 55.39, 1: 42; 2: 44; 3: 15; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 762,  6, 13,  196, 1, 5, 619502, 45171.35, 1, 55.39, 1: 46; 2: 39; 3: 14; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 274,  6, 13,  196, 1, 5, 619500, 45171.35, 1, 55.39, 1: 39; 2: 49; 3: 14; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 823,  6, 14,  196, 1, 5, 658632, 45171.35, 1, 55.39, 1: 45; 2: 39; 3: 16; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 853,  5, 16,  196, 1, 5, 634101, 45171.35, 1, 55.39, 1: 42; 2: 43; 3: 18; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 193, 11,  7,  196, 1, 5, 613155, 45171.35, 1, 55.39, 1: 38; 2: 51; 3: 13; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 992,  6, 14,  196, 1, 5, 658879, 45171.35, 1, 55.39, 1: 44; 2: 43; 3: 13; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 792, 10,  8,  196, 1, 5, 634131, 45171.35, 1, 55.39, 1: 49; 2: 39; 3: 9; 4: 3; 5: 6; 
Glucose_Repression_Signaling_2009, 233,  6, 13,  196, 1, 5, 619618, 45171.35, 1, 55.39, 1: 44; 2: 40; 3: 17; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009,  16, 11,  7,  196, 1, 5, 613176, 45171.35, 1, 55.39, 1: 44; 2: 43; 3: 12; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 752, 11,  7,  196, 1, 5, 613149, 45171.35, 1, 55.39, 1: 42; 2: 46; 3: 13; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 974,  5, 15,  196, 1, 5, 596390, 45171.35, 1, 55.39, 1: 41; 2: 45; 3: 16; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009,  33,  8, 10,  196, 1, 5, 634189, 45171.35, 1, 55.39, 1: 51; 2: 34; 3: 11; 4: 6; 5: 4; 
Glucose_Repression_Signaling_2009, 122,  7, 12,  196, 1, 5, 658691, 45171.35, 1, 55.39, 1: 45; 2: 41; 3: 14; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 127,  7, 11,  196, 1, 5, 613204, 45171.35, 1, 55.39, 1: 42; 2: 44; 3: 15; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 595, 10,  8,  196, 1, 5, 634078, 45171.35, 1, 55.39, 1: 43; 2: 43; 3: 14; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 130, 11,  7,  196, 1, 5, 613258, 45171.35, 1, 55.39, 1: 43; 2: 46; 3: 11; 4: 2; 5: 4; 
Glucose_Repression_Signaling_2009, 105,  6, 13,  196, 1, 5, 619556, 45171.35, 1, 55.39, 1: 43; 2: 41; 3: 18; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 100,  7, 11,  196, 1, 5, 613151, 45171.35, 1, 55.39, 1: 41; 2: 48; 3: 11; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 897,  6, 14,  196, 1, 5, 658624, 45171.35, 1, 55.39, 1: 44; 2: 42; 3: 15; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 891,  7, 11,  196, 1, 5, 613159, 45171.35, 1, 55.39, 1: 45; 2: 42; 3: 13; 4: 2; 5: 4; 
Glucose_Repression_Signaling_2009, 400,  6, 13,  196, 1, 5, 619520, 45171.35, 1, 55.39, 1: 46; 2: 41; 3: 12; 4: 3; 5: 4; 
Glucose_Repression_Signaling_2009, 628,  8, 10,  196, 1, 5, 634066, 45171.35, 1, 55.39, 1: 46; 2: 38; 3: 16; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 180,  7, 12,  196, 1, 5, 658645, 45171.35, 1, 55.39, 1: 40; 2: 46; 3: 17; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009,  75,  5, 16,  196, 1, 5, 634023, 45171.35, 1, 55.39, 1: 39; 2: 48; 3: 16; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009,  80,  6, 13,  196, 1, 5, 619754, 45171.35, 1, 55.39, 1: 46; 2: 40; 3: 12; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 581,  6, 14,  196, 1, 5, 658735, 45171.35, 1, 55.39, 1: 47; 2: 36; 3: 17; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 321, 10,  8,  197, 1, 5, 634026, 45171.35, 1, 55.39, 1: 45; 2: 37; 3: 20; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 408,  5, 15,  197, 1, 5, 596395, 45171.35, 1, 55.39, 1: 45; 2: 37; 3: 19; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 959,  7, 11,  197, 1, 5, 613139, 45171.35, 1, 55.39, 1: 43; 2: 43; 3: 14; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 163,  5, 16,  197, 1, 5, 633994, 45171.35, 1, 55.39, 1: 45; 2: 39; 3: 16; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 565,  6, 13,  197, 1, 5, 619489, 45171.35, 1, 55.39, 1: 42; 2: 42; 3: 19; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 670,  5, 16,  197, 1, 5, 633997, 45171.35, 1, 55.39, 1: 44; 2: 41; 3: 14; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 454,  6, 13,  197, 1, 5, 619587, 45171.35, 1, 55.39, 1: 44; 2: 38; 3: 20; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 793,  6, 14,  197, 1, 5, 658610, 45171.35, 1, 55.39, 1: 39; 2: 48; 3: 15; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 354,  7, 11,  197, 1, 5, 613199, 45171.35, 1, 55.39, 1: 39; 2: 51; 3: 11; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 885,  6, 13,  197, 1, 5, 619504, 45171.35, 1, 55.39, 1: 47; 2: 36; 3: 17; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 531,  5, 15,  197, 1, 5, 596424, 45171.35, 1, 55.39, 1: 42; 2: 42; 3: 18; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 991,  7, 11,  197, 1, 5, 613218, 45171.35, 1, 55.39, 1: 43; 2: 44; 3: 14; 4: 1; 5: 4; 
Glucose_Repression_Signaling_2009, 421,  9,  9,  198, 1, 5, 639164, 45171.35, 1, 55.39, 1: 45; 2: 39; 3: 15; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 428,  5, 15,  198, 1, 5, 596414, 45171.35, 1, 55.39, 1: 40; 2: 44; 3: 19; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 246,  5, 16,  198, 1, 5, 634189, 45171.35, 1, 55.39, 1: 39; 2: 46; 3: 18; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 438,  5, 15,  198, 1, 5, 596396, 45171.35, 1, 55.39, 1: 39; 2: 47; 3: 17; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 471,  6, 13,  198, 1, 5, 619557, 45171.35, 1, 55.39, 1: 44; 2: 41; 3: 15; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 104,  6, 13,  198, 1, 5, 619430, 45171.35, 1, 55.39, 1: 42; 2: 41; 3: 19; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 406, 11,  7,  198, 1, 5, 613277, 45171.35, 1, 55.39, 1: 40; 2: 47; 3: 14; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 251,  5, 15,  198, 1, 5, 596415, 45171.35, 1, 55.39, 1: 43; 2: 38; 3: 22; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 740,  6, 14,  198, 1, 5, 658826, 45171.35, 1, 55.39, 1: 45; 2: 38; 3: 17; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 977,  5, 16,  198, 1, 5, 634301, 45171.35, 1, 55.39, 1: 40; 2: 44; 3: 19; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 582,  7, 11,  198, 1, 5, 613176, 45171.35, 1, 55.39, 1: 38; 2: 49; 3: 16; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 874,  7, 11,  198, 1, 5, 613193, 45171.35, 1, 55.39, 1: 41; 2: 44; 3: 17; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 340, 11,  7,  198, 1, 5, 613213, 45171.35, 1, 55.39, 1: 45; 2: 40; 3: 13; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 283,  6, 13,  198, 1, 5, 619519, 45171.35, 1, 55.39, 1: 41; 2: 46; 3: 12; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 939,  5, 16,  199, 1, 5, 633873, 45171.35, 1, 55.39, 1: 47; 2: 36; 3: 14; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 930,  6, 13,  199, 1, 5, 619339, 45171.35, 1, 55.39, 1: 43; 2: 42; 3: 14; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 632,  5, 15,  199, 1, 5, 596417, 45171.35, 1, 55.39, 1: 40; 2: 47; 3: 13; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 330,  5, 15,  199, 1, 5, 596397, 45171.35, 1, 55.39, 1: 41; 2: 42; 3: 19; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 393,  5, 16,  199, 1, 5, 633926, 45171.35, 1, 55.39, 1: 42; 2: 41; 3: 18; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 385,  5, 16,  199, 1, 5, 634107, 45171.35, 1, 55.39, 1: 42; 2: 40; 3: 20; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 133, 11,  7,  199, 1, 5, 613161, 45171.35, 1, 55.39, 1: 40; 2: 44; 3: 19; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 701,  5, 16,  199, 1, 5, 634048, 45171.35, 1, 55.39, 1: 41; 2: 42; 3: 19; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009,  41,  7, 12,  199, 1, 5, 658830, 45171.35, 1, 55.39, 1: 42; 2: 42; 3: 16; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 286,  6, 13,  200, 1, 5, 619537, 45171.35, 1, 55.39, 1: 42; 2: 43; 3: 14; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 811,  5, 16,  200, 1, 5, 634074, 45171.35, 1, 55.39, 1: 39; 2: 46; 3: 16; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 525,  5, 15,  200, 1, 5, 596332, 45171.35, 1, 55.39, 1: 41; 2: 43; 3: 16; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 986,  5, 16,  200, 1, 5, 633878, 45171.35, 1, 55.39, 1: 40; 2: 47; 3: 13; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 425, 10,  8,  200, 1, 5, 634002, 45171.35, 1, 55.39, 1: 41; 2: 43; 3: 17; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 115,  6, 13,  200, 1, 5, 619541, 45171.35, 1, 55.39, 1: 39; 2: 46; 3: 16; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 833,  5, 16,  200, 1, 5, 634036, 45171.35, 1, 55.39, 1: 37; 2: 48; 3: 18; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 881,  5, 15,  200, 1, 5, 596408, 45171.35, 1, 55.39, 1: 40; 2: 45; 3: 16; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 773,  6, 14,  200, 1, 5, 658463, 45171.35, 1, 55.39, 1: 48; 2: 36; 3: 12; 4: 6; 5: 4; 
Glucose_Repression_Signaling_2009, 165,  5, 15,  201, 1, 5, 596359, 45171.35, 1, 55.39, 1: 41; 2: 43; 3: 15; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009,  14,  7, 11,  201, 1, 5, 613223, 45171.35, 1, 55.39, 1: 45; 2: 37; 3: 17; 4: 4; 5: 3; 
Glucose_Repression_Signaling_2009, 834,  6, 14,  201, 1, 5, 658511, 45171.35, 1, 55.39, 1: 47; 2: 35; 3: 15; 4: 6; 5: 3; 
Glucose_Repression_Signaling_2009, 835,  5, 15,  201, 1, 5, 596406, 45171.35, 1, 55.39, 1: 45; 2: 38; 3: 15; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009, 733,  5, 16,  201, 1, 5, 634068, 45171.35, 1, 55.39, 1: 42; 2: 40; 3: 18; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 829,  6, 13,  201, 1, 5, 619514, 45171.35, 1, 55.39, 1: 44; 2: 39; 3: 16; 4: 4; 5: 3; 
Glucose_Repression_Signaling_2009, 458, 11,  7,  201, 1, 5, 613214, 45171.35, 1, 55.39, 1: 36; 2: 51; 3: 15; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 984,  9,  9,  201, 1, 5, 639144, 45171.35, 1, 55.39, 1: 45; 2: 37; 3: 16; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 270,  7, 11,  202, 1, 5, 613169, 45171.35, 1, 55.39, 1: 40; 2: 44; 3: 16; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 403,  6, 14,  202, 1, 5, 658882, 45171.35, 1, 55.39, 1: 40; 2: 43; 3: 18; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 440,  5, 16,  202, 1, 5, 633902, 45171.35, 1, 55.39, 1: 37; 2: 47; 3: 18; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 768,  5, 15,  202, 1, 5, 596435, 45171.35, 1, 55.39, 1: 45; 2: 38; 3: 13; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009, 280,  5, 15,  202, 1, 5, 596395, 45171.35, 1, 55.39, 1: 39; 2: 44; 3: 18; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 602,  5, 16,  202, 1, 5, 634171, 45171.35, 1, 55.39, 1: 44; 2: 36; 3: 19; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 227, 11,  7,  202, 1, 5, 613158, 45171.35, 1, 55.39, 1: 42; 2: 43; 3: 14; 4: 3; 5: 4; 
Glucose_Repression_Signaling_2009, 758,  5, 15,  203, 1, 5, 596377, 45171.35, 1, 55.39, 1: 40; 2: 40; 3: 22; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 228,  5, 16,  203, 1, 5, 633921, 45171.35, 1, 55.39, 1: 42; 2: 42; 3: 14; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009,  34,  5, 15,  203, 1, 5, 596441, 45171.35, 1, 55.39, 1: 39; 2: 44; 3: 17; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 585,  5, 15,  203, 1, 5, 596402, 45171.35, 1, 55.39, 1: 37; 2: 46; 3: 19; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 895,  6, 13,  203, 1, 5, 619530, 45171.35, 1, 55.39, 1: 40; 2: 47; 3: 10; 4: 6; 5: 3; 
Glucose_Repression_Signaling_2009, 759, 11,  7,  204, 1, 5, 613198, 45171.35, 1, 55.39, 1: 41; 2: 41; 3: 18; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 469,  5, 15,  204, 1, 5, 596452, 45171.35, 1, 55.39, 1: 41; 2: 42; 3: 15; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 912,  5, 16,  204, 1, 5, 634003, 45171.35, 1, 55.39, 1: 38; 2: 42; 3: 23; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 117, 11,  7,  204, 1, 5, 613172, 45171.35, 1, 55.39, 1: 45; 2: 40; 3: 10; 4: 6; 5: 5; 
Glucose_Repression_Signaling_2009, 402,  5, 16,  204, 1, 5, 634111, 45171.35, 1, 55.39, 1: 40; 2: 43; 3: 16; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 306,  5, 15,  204, 1, 5, 596407, 45171.35, 1, 55.39, 1: 41; 2: 41; 3: 17; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 708,  6, 14,  205, 1, 5, 658432, 45171.35, 1, 55.39, 1: 41; 2: 43; 3: 13; 4: 6; 5: 3; 
Glucose_Repression_Signaling_2009, 546,  6, 14,  205, 1, 5, 658667, 45171.35, 1, 55.39, 1: 41; 2: 40; 3: 19; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 886,  5, 15,  205, 1, 5, 596444, 45171.35, 1, 55.39, 1: 44; 2: 37; 3: 17; 4: 4; 5: 4; 
Glucose_Repression_Signaling_2009, 884,  5, 16,  205, 1, 5, 633895, 45171.35, 1, 55.39, 1: 38; 2: 44; 3: 18; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 101,  5, 15,  205, 1, 5, 596414, 45171.35, 1, 55.39, 1: 42; 2: 37; 3: 21; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 662,  5, 16,  205, 1, 5, 634011, 45171.35, 1, 55.39, 1: 37; 2: 44; 3: 21; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009,  88,  5, 16,  205, 1, 5, 634028, 45171.35, 1, 55.39, 1: 41; 2: 40; 3: 17; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 609,  5, 15,  205, 1, 5, 596404, 45171.35, 1, 55.39, 1: 40; 2: 40; 3: 21; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 771,  5, 15,  206, 1, 5, 596394, 45171.35, 1, 55.39, 1: 42; 2: 39; 3: 16; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 145,  6, 13,  206, 1, 5, 619766, 45171.35, 1, 55.39, 1: 39; 2: 43; 3: 18; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 571,  5, 16,  206, 1, 5, 634176, 45171.35, 1, 55.39, 1: 43; 2: 38; 3: 16; 4: 6; 5: 3; 
Glucose_Repression_Signaling_2009, 358,  5, 15,  206, 1, 5, 596416, 45171.35, 1, 55.39, 1: 43; 2: 34; 3: 23; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 307,  5, 15,  206, 1, 5, 596384, 45171.35, 1, 55.39, 1: 40; 2: 40; 3: 20; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009,  57,  5, 16,  206, 1, 5, 634076, 45171.35, 1, 55.39, 1: 37; 2: 46; 3: 16; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 300,  5, 15,  206, 1, 5, 596399, 45171.35, 1, 55.39, 1: 38; 2: 41; 3: 23; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 839,  5, 16,  207, 1, 5, 634044, 45171.35, 1, 55.39, 1: 38; 2: 46; 3: 13; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 535,  5, 15,  207, 1, 5, 596388, 45171.35, 1, 55.39, 1: 40; 2: 42; 3: 15; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 232,  5, 16,  207, 1, 5, 633890, 45171.35, 1, 55.39, 1: 38; 2: 44; 3: 16; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 647,  5, 15,  207, 1, 5, 596392, 45171.35, 1, 55.39, 1: 41; 2: 40; 3: 16; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 989,  5, 16,  207, 1, 5, 634089, 45171.35, 1, 55.39, 1: 41; 2: 38; 3: 20; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 539,  5, 15,  208, 1, 5, 596379, 45171.35, 1, 55.39, 1: 42; 2: 40; 3: 14; 4: 6; 5: 4; 
Glucose_Repression_Signaling_2009, 383,  6, 14,  209, 1, 5, 658911, 45171.35, 1, 55.39, 1: 41; 2: 38; 3: 18; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 404,  5, 15,  210, 1, 5, 596434, 45171.35, 1, 55.39, 1: 39; 2: 41; 3: 17; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 801, 10,  8,  179, 1, 6, 634049, 45171.35, 1, 55.39, 1: 57; 2: 34; 3: 10; 4: 2; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 370, 11,  7,  181, 1, 6, 613202, 45171.35, 1, 55.39, 1: 51; 2: 40; 3: 13; 5: 1; 6: 1; 
