Seed 1656949570
ARCH 2|F_ID 1|LIMIT 4
before: 
3(647)
Melhor resultado nxn: EGFR_&_ErbB_Signaling, 513,  8, 14,  350, 1, 3, 891013, 22578.03, 0, 0.00, 1: 120; 2: 91; 3: 16; 
EGFR_&_ErbB_Signaling, 349,  6, 19,  569, 1, 24, 907896, 22578.03, 1, 182.03, 1: 77; 2: 64; 3: 37; 4: 24; 5: 17; 6: 2; 7: 4; 8: 1; 24: 1; 
EGFR_&_ErbB_Signaling, 609,  7, 15,  573, 1, 24, 840840, 22578.03, 1, 182.03, 1: 85; 2: 65; 3: 34; 4: 22; 5: 9; 6: 3; 7: 5; 12: 2; 22: 1; 24: 1; 
EGFR_&_ErbB_Signaling, 216,  8, 13,  574, 1, 24, 830180, 22578.03, 1, 182.03, 1: 89; 2: 58; 3: 30; 4: 30; 5: 10; 6: 3; 7: 1; 8: 1; 11: 2; 12: 1; 18: 1; 24: 1; 
EGFR_&_ErbB_Signaling, 556, 10, 11,  575, 1, 24, 879086, 22578.03, 1, 182.03, 1: 87; 2: 60; 3: 32; 4: 22; 5: 13; 6: 6; 7: 3; 9: 1; 11: 1; 18: 1; 24: 1; 
EGFR_&_ErbB_Signaling, 652,  8, 13,  588, 1, 24, 830180, 22578.03, 1, 182.03, 1: 79; 2: 74; 3: 29; 4: 22; 5: 9; 6: 5; 7: 3; 8: 2; 14: 1; 18: 2; 24: 1; 
EGFR_&_ErbB_Signaling, 605,  7, 15,  589, 1, 24, 840840, 22578.03, 1, 182.03, 1: 75; 2: 69; 3: 34; 4: 24; 5: 14; 6: 4; 7: 4; 9: 1; 23: 1; 24: 1; 
EGFR_&_ErbB_Signaling, 256,  7, 16,  616, 1, 24, 891046, 22578.03, 1, 182.03, 1: 92; 2: 53; 3: 31; 4: 21; 5: 15; 6: 8; 7: 2; 9: 1; 23: 1; 24: 3; 
EGFR_&_ErbB_Signaling, 297,  7, 16,  451, 1, 25, 891218, 22578.03, 0, 182.03, 1: 94; 2: 87; 3: 30; 4: 9; 5: 5; 7: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 232,  7, 16,  452, 1, 25, 891022, 22578.03, 0, 182.03, 1: 97; 2: 80; 3: 33; 4: 10; 5: 5; 6: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 897,  7, 16,  452, 1, 25, 890885, 22578.03, 0, 182.03, 1: 92; 2: 88; 3: 32; 4: 8; 5: 5; 6: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 103,  7, 16,  457, 1, 25, 891117, 22578.03, 0, 182.03, 1: 91; 2: 88; 3: 30; 4: 12; 5: 3; 6: 2; 25: 1; 
EGFR_&_ErbB_Signaling, 352,  8, 14,  457, 1, 25, 890663, 22578.03, 0, 182.03, 1: 95; 2: 79; 3: 36; 4: 11; 5: 4; 7: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 524,  8, 14,  459, 1, 25, 891167, 22578.03, 0, 182.03, 1: 94; 2: 83; 3: 33; 4: 9; 5: 4; 6: 2; 7: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 793,  8, 14,  462, 1, 25, 891086, 22578.03, 0, 182.03, 1: 101; 2: 73; 3: 32; 4: 12; 5: 6; 7: 1; 9: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 705,  7, 16,  463, 1, 25, 891007, 22578.03, 0, 182.03, 1: 96; 2: 79; 3: 32; 4: 10; 5: 6; 6: 3; 25: 1; 
EGFR_&_ErbB_Signaling, 310,  9, 12,  463, 1, 25, 865806, 22578.03, 0, 182.03, 1: 95; 2: 83; 3: 28; 4: 14; 5: 5; 12: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 780,  7, 16,  466, 1, 25, 891088, 22578.03, 0, 182.03, 1: 95; 2: 73; 3: 38; 4: 15; 5: 4; 6: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 447,  7, 16,  466, 1, 25, 890908, 22578.03, 0, 182.03, 1: 95; 2: 79; 3: 30; 4: 14; 5: 6; 6: 2; 25: 1; 
EGFR_&_ErbB_Signaling, 874,  7, 17,  480, 1, 25, 940289, 22578.03, 0, 182.03, 1: 82; 2: 85; 3: 41; 4: 12; 5: 4; 6: 2; 25: 1; 
EGFR_&_ErbB_Signaling, 996,  8, 14,  484, 1, 25, 891019, 22578.03, 0, 182.03, 1: 93; 2: 77; 3: 32; 4: 12; 5: 8; 6: 2; 8: 2; 25: 1; 
EGFR_&_ErbB_Signaling, 153,  7, 16,  486, 1, 25, 891005, 22578.03, 0, 182.03, 1: 92; 2: 79; 3: 34; 4: 16; 5: 3; 6: 1; 24: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 367,  7, 16,  487, 1, 25, 891038, 22578.03, 1, 182.03, 1: 98; 2: 67; 3: 32; 4: 18; 5: 10; 12: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 801,  8, 14,  491, 1, 25, 891147, 22578.03, 1, 182.03, 1: 95; 2: 71; 3: 26; 4: 24; 5: 5; 6: 5; 25: 1; 
EGFR_&_ErbB_Signaling, 896,  8, 14,  493, 1, 25, 891035, 22578.03, 1, 182.03, 1: 100; 2: 67; 3: 26; 4: 17; 5: 11; 6: 4; 9: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 623,  8, 14,  494, 1, 25, 891163, 22578.03, 0, 182.03, 1: 89; 2: 78; 3: 31; 4: 18; 5: 6; 6: 2; 7: 1; 10: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 663,  7, 17,  499, 1, 25, 940152, 22578.03, 0, 182.03, 1: 89; 2: 71; 3: 40; 4: 20; 5: 3; 6: 1; 7: 1; 15: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 790,  7, 16,  502, 1, 25, 891019, 22578.03, 0, 182.03, 1: 87; 2: 73; 3: 40; 4: 14; 5: 10; 6: 1; 12: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 808,  7, 16,  504, 1, 25, 891143, 22578.03, 0, 182.03, 1: 95; 2: 69; 3: 38; 4: 12; 5: 7; 6: 3; 7: 1; 24: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 956,  8, 14,  506, 1, 25, 890934, 22578.03, 1, 182.03, 1: 92; 2: 71; 3: 30; 4: 17; 5: 10; 6: 4; 7: 1; 8: 1; 25: 1; 
EGFR_&_ErbB_Signaling,  69,  7, 16,  518, 1, 25, 891014, 22578.03, 1, 182.03, 1: 99; 2: 59; 3: 37; 4: 18; 5: 5; 6: 6; 7: 1; 25: 2; 
EGFR_&_ErbB_Signaling, 177,  8, 14,  519, 1, 25, 891007, 22578.03, 1, 182.03, 1: 95; 2: 68; 3: 28; 4: 19; 5: 12; 7: 2; 8: 1; 21: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 487, 12,  9,  522, 1, 25, 865770, 22578.03, 0, 182.03, 1: 82; 2: 70; 3: 44; 4: 20; 5: 9; 18: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 617,  6, 19,  523, 1, 25, 908178, 22578.03, 0, 182.03, 1: 81; 2: 69; 3: 43; 4: 23; 5: 5; 6: 2; 7: 3; 25: 1; 
EGFR_&_ErbB_Signaling, 341, 10, 11,  527, 1, 25, 879006, 22578.03, 1, 182.03, 1: 94; 2: 62; 3: 24; 4: 25; 5: 16; 6: 3; 7: 2; 25: 1; 
EGFR_&_ErbB_Signaling, 641,  7, 16,  531, 1, 25, 890999, 22578.03, 1, 182.03, 1: 92; 2: 70; 3: 27; 4: 19; 5: 11; 6: 3; 7: 2; 8: 1; 22: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 792,  8, 14,  531, 1, 25, 890986, 22578.03, 1, 182.03, 1: 98; 2: 58; 3: 28; 4: 25; 5: 12; 6: 2; 7: 1; 9: 1; 20: 1; 25: 1; 
EGFR_&_ErbB_Signaling,  80,  6, 19,  531, 1, 25, 908266, 22578.03, 1, 182.03, 1: 83; 2: 71; 3: 29; 4: 29; 5: 8; 6: 4; 7: 2; 25: 1; 
EGFR_&_ErbB_Signaling, 821,  7, 16,  531, 1, 25, 890938, 22578.03, 1, 182.03, 1: 98; 2: 65; 3: 30; 4: 12; 5: 11; 6: 5; 7: 2; 10: 2; 21: 1; 25: 1; 
EGFR_&_ErbB_Signaling,  64,  7, 16,  532, 1, 25, 891170, 22578.03, 1, 182.03, 1: 100; 2: 65; 3: 28; 4: 16; 5: 7; 6: 3; 7: 1; 8: 3; 9: 1; 12: 1; 24: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 689,  7, 17,  535, 1, 25, 940697, 22578.03, 1, 182.03, 1: 83; 2: 71; 3: 35; 4: 20; 5: 12; 6: 3; 9: 1; 13: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 248,  7, 17,  541, 1, 25, 940321, 22578.03, 1, 182.03, 1: 86; 2: 67; 3: 31; 4: 25; 5: 8; 6: 5; 7: 3; 12: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 969,  7, 17,  547, 1, 25, 940311, 22578.03, 1, 182.03, 1: 77; 2: 76; 3: 27; 4: 28; 5: 11; 6: 4; 7: 3; 25: 1; 
EGFR_&_ErbB_Signaling, 938,  7, 15,  547, 1, 25, 840840, 22578.03, 0, 182.03, 1: 82; 2: 75; 3: 37; 4: 18; 5: 8; 6: 4; 21: 1; 22: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 562,  7, 17,  558, 1, 25, 940847, 22578.03, 1, 182.03, 1: 82; 2: 68; 3: 34; 4: 22; 5: 11; 6: 3; 7: 2; 8: 1; 9: 2; 12: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 475, 11, 10,  562, 1, 25, 879160, 22578.03, 1, 182.03, 1: 93; 2: 65; 3: 24; 4: 20; 5: 11; 6: 8; 7: 2; 14: 1; 15: 1; 16: 1; 25: 1; 
EGFR_&_ErbB_Signaling,   5,  7, 15,  564, 1, 25, 840840, 22578.03, 1, 182.03, 1: 87; 2: 64; 3: 28; 4: 27; 5: 12; 6: 4; 7: 1; 9: 1; 10: 1; 22: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 561, 12,  9,  564, 1, 25, 865860, 22578.03, 1, 182.03, 1: 84; 2: 63; 3: 36; 4: 22; 5: 13; 6: 3; 7: 1; 9: 2; 12: 1; 13: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 947,  7, 17,  564, 1, 25, 939900, 22578.03, 1, 182.03, 1: 78; 2: 75; 3: 31; 4: 25; 5: 7; 6: 6; 7: 2; 9: 1; 24: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 414,  7, 17,  566, 1, 25, 940801, 22578.03, 1, 182.03, 1: 82; 2: 71; 3: 29; 4: 19; 5: 17; 6: 5; 7: 1; 8: 1; 24: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 532,  7, 17,  568, 1, 25, 940367, 22578.03, 1, 182.03, 1: 85; 2: 66; 3: 31; 4: 23; 5: 12; 6: 4; 7: 1; 8: 2; 10: 1; 24: 1; 25: 1; 
EGFR_&_ErbB_Signaling,  70,  7, 16,  571, 1, 25, 890719, 22578.03, 1, 182.03, 1: 101; 2: 58; 3: 29; 4: 14; 5: 16; 6: 2; 7: 1; 8: 1; 9: 1; 21: 1; 24: 1; 25: 2; 
EGFR_&_ErbB_Signaling, 674,  7, 17,  571, 1, 25, 940585, 22578.03, 1, 182.03, 1: 79; 2: 68; 3: 35; 4: 22; 5: 7; 6: 9; 7: 4; 9: 1; 12: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 900,  7, 17,  573, 1, 25, 940455, 22578.03, 1, 182.03, 1: 79; 2: 71; 3: 35; 4: 22; 5: 8; 6: 7; 7: 1; 10: 1; 11: 1; 24: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 451,  7, 17,  576, 1, 25, 940660, 22578.03, 1, 182.03, 1: 82; 2: 73; 3: 29; 4: 20; 5: 14; 6: 2; 7: 4; 22: 1; 24: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 483,  8, 14,  586, 1, 25, 891030, 22578.03, 1, 182.03, 1: 88; 2: 69; 3: 29; 4: 17; 5: 13; 6: 3; 7: 3; 8: 1; 21: 1; 22: 1; 25: 2; 
EGFR_&_ErbB_Signaling, 695,  7, 16,  598, 1, 25, 891079, 22578.03, 1, 182.03, 1: 87; 2: 62; 3: 35; 4: 19; 5: 10; 6: 5; 7: 2; 8: 1; 9: 2; 14: 1; 23: 1; 24: 1; 25: 1; 
EGFR_&_ErbB_Signaling, 237,  8, 14,  474, 1, 26, 891040, 22578.03, 0, 182.03, 1: 95; 2: 79; 3: 29; 4: 14; 5: 5; 6: 2; 7: 1; 8: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 800,  7, 15,  484, 1, 26, 840840, 22578.03, 0, 182.03, 1: 87; 2: 77; 3: 39; 4: 17; 5: 4; 6: 2; 26: 1; 
EGFR_&_ErbB_Signaling, 302,  6, 18,  486, 1, 26, 865810, 22578.03, 0, 182.03, 1: 95; 2: 67; 3: 40; 4: 12; 5: 10; 6: 1; 7: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 598,  8, 14,  498, 1, 26, 891051, 22578.03, 0, 182.03, 1: 92; 2: 75; 3: 33; 4: 20; 5: 3; 6: 1; 9: 1; 21: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 686,  7, 15,  499, 1, 26, 840840, 22578.03, 0, 182.03, 1: 81; 2: 84; 3: 37; 4: 15; 5: 5; 6: 1; 7: 2; 8: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 394,  6, 18,  503, 1, 26, 865802, 22578.03, 1, 182.03, 1: 95; 2: 66; 3: 32; 4: 17; 5: 12; 6: 2; 7: 2; 26: 1; 
EGFR_&_ErbB_Signaling, 434,  7, 16,  505, 1, 26, 891143, 22578.03, 1, 182.03, 1: 89; 2: 74; 3: 32; 4: 13; 5: 14; 6: 4; 26: 1; 
EGFR_&_ErbB_Signaling, 308,  6, 18,  511, 1, 26, 865835, 22578.03, 1, 182.03, 1: 94; 2: 69; 3: 31; 4: 16; 5: 7; 6: 6; 7: 2; 11: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 856,  7, 17,  517, 1, 26, 940431, 22578.03, 0, 182.03, 1: 81; 2: 80; 3: 40; 4: 16; 5: 6; 6: 2; 24: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 413,  8, 13,  525, 1, 26, 830180, 22578.03, 0, 182.03, 1: 77; 2: 76; 3: 40; 4: 23; 5: 4; 6: 4; 7: 2; 26: 1; 
EGFR_&_ErbB_Signaling, 108,  7, 15,  526, 1, 26, 840840, 22578.03, 0, 182.03, 1: 79; 2: 80; 3: 43; 4: 15; 5: 6; 6: 1; 12: 1; 24: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 849,  7, 15,  527, 1, 26, 840840, 22578.03, 0, 182.03, 1: 85; 2: 65; 3: 41; 4: 23; 5: 5; 6: 5; 7: 1; 9: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 497,  7, 16,  529, 1, 26, 891033, 22578.03, 1, 182.03, 1: 91; 2: 60; 3: 35; 4: 19; 5: 17; 6: 3; 8: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 631,  7, 16,  533, 1, 26, 891138, 22578.03, 1, 182.03, 1: 90; 2: 68; 3: 23; 4: 26; 5: 14; 6: 4; 14: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 717,  8, 14,  538, 1, 26, 891125, 22578.03, 1, 182.03, 1: 90; 2: 63; 3: 28; 4: 22; 5: 15; 6: 7; 7: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 679,  8, 14,  542, 1, 26, 891097, 22578.03, 1, 182.03, 1: 94; 2: 72; 3: 23; 4: 18; 5: 10; 6: 6; 8: 1; 21: 1; 22: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 196,  7, 17,  550, 1, 26, 940879, 22578.03, 1, 182.03, 1: 85; 2: 57; 3: 40; 4: 25; 5: 13; 6: 4; 7: 1; 9: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 899,  6, 19,  554, 1, 26, 908104, 22578.03, 1, 182.03, 1: 85; 2: 66; 3: 28; 4: 26; 5: 12; 6: 4; 7: 4; 11: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 370,  6, 19,  557, 1, 26, 908483, 22578.03, 1, 182.03, 1: 75; 2: 74; 3: 31; 4: 26; 5: 11; 6: 7; 7: 2; 26: 1; 
EGFR_&_ErbB_Signaling, 638,  7, 17,  557, 1, 26, 940833, 22578.03, 1, 182.03, 1: 88; 2: 64; 3: 28; 4: 30; 5: 8; 6: 4; 7: 2; 9: 1; 24: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 937,  8, 14,  567, 1, 26, 891038, 22578.03, 1, 182.03, 1: 93; 2: 69; 3: 23; 4: 21; 5: 11; 6: 4; 7: 2; 21: 2; 22: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 880,  6, 18,  568, 1, 26, 865912, 22578.03, 1, 182.03, 1: 85; 2: 65; 3: 28; 4: 20; 5: 15; 6: 8; 7: 2; 8: 1; 9: 2; 26: 1; 
EGFR_&_ErbB_Signaling, 438,  7, 17,  568, 1, 26, 940308, 22578.03, 1, 182.03, 1: 80; 2: 70; 3: 37; 4: 21; 5: 8; 6: 4; 7: 3; 8: 1; 9: 1; 25: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 852,  7, 15,  573, 1, 26, 840840, 22578.03, 1, 182.03, 1: 80; 2: 75; 3: 25; 4: 23; 5: 12; 6: 6; 7: 3; 8: 1; 25: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 964,  7, 15,  575, 1, 26, 840840, 22578.03, 1, 182.03, 1: 83; 2: 69; 3: 34; 4: 21; 5: 8; 6: 3; 7: 2; 8: 3; 12: 2; 22: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 134,  7, 17,  580, 1, 26, 940720, 22578.03, 1, 182.03, 1: 83; 2: 68; 3: 26; 4: 24; 5: 15; 6: 4; 7: 4; 9: 1; 25: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 597,  8, 13,  581, 1, 26, 830180, 22578.03, 1, 182.03, 1: 77; 2: 69; 3: 30; 4: 27; 5: 13; 6: 5; 7: 4; 19: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 400,  7, 17,  594, 1, 26, 940781, 22578.03, 1, 182.03, 1: 80; 2: 70; 3: 32; 4: 21; 5: 14; 6: 5; 7: 1; 12: 1; 24: 1; 25: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 154,  7, 15,  598, 1, 26, 840840, 22578.03, 1, 182.03, 1: 77; 2: 65; 3: 32; 4: 29; 5: 13; 6: 3; 7: 3; 8: 1; 9: 2; 23: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 788,  7, 15,  601, 1, 26, 840840, 22578.03, 1, 182.03, 1: 82; 2: 65; 3: 29; 4: 26; 5: 13; 6: 5; 7: 3; 9: 1; 23: 1; 24: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 380,  7, 17,  604, 1, 26, 940529, 22578.03, 1, 182.03, 1: 79; 2: 62; 3: 33; 4: 23; 5: 14; 6: 10; 7: 3; 9: 1; 24: 1; 26: 1; 
EGFR_&_ErbB_Signaling, 296,  6, 18,  463, 1, 27, 865820, 22578.03, 0, 182.03, 1: 96; 2: 75; 3: 40; 4: 7; 5: 6; 6: 2; 27: 1; 
EGFR_&_ErbB_Signaling, 826,  7, 15,  479, 1, 27, 840840, 22578.03, 0, 182.03, 1: 86; 2: 83; 3: 35; 4: 16; 5: 5; 6: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 749,  6, 19,  481, 1, 27, 908224, 22578.03, 0, 182.03, 1: 82; 2: 88; 3: 36; 4: 14; 5: 5; 7: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 967,  6, 18,  505, 1, 27, 865748, 22578.03, 0, 182.03, 1: 92; 2: 63; 3: 43; 4: 14; 5: 11; 6: 2; 8: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 709,  7, 15,  506, 1, 27, 840840, 22578.03, 0, 182.03, 1: 64; 2: 102; 3: 39; 4: 14; 5: 4; 6: 3; 27: 1; 
EGFR_&_ErbB_Signaling, 197,  6, 18,  506, 1, 27, 865821, 22578.03, 1, 182.03, 1: 98; 2: 57; 3: 40; 4: 15; 5: 9; 6: 7; 27: 1; 
EGFR_&_ErbB_Signaling, 776,  6, 18,  510, 1, 27, 865819, 22578.03, 1, 182.03, 1: 89; 2: 71; 3: 31; 4: 20; 5: 11; 6: 4; 27: 1; 
EGFR_&_ErbB_Signaling, 399,  6, 18,  512, 1, 27, 865740, 22578.03, 1, 182.03, 1: 91; 2: 67; 3: 34; 4: 18; 5: 11; 6: 4; 7: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 351,  7, 15,  512, 1, 27, 840840, 22578.03, 0, 182.03, 1: 83; 2: 79; 3: 38; 4: 19; 5: 4; 6: 2; 22: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 632,  7, 17,  519, 1, 27, 940527, 22578.03, 0, 182.03, 1: 75; 2: 93; 3: 31; 4: 21; 5: 3; 6: 1; 7: 1; 26: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 951,  6, 19,  520, 1, 27, 908261, 22578.03, 0, 182.03, 1: 70; 2: 87; 3: 45; 4: 15; 5: 6; 6: 2; 12: 1; 27: 1; 
EGFR_&_ErbB_Signaling,  96,  6, 18,  522, 1, 27, 865762, 22578.03, 1, 182.03, 1: 90; 2: 66; 3: 34; 4: 17; 5: 13; 6: 4; 7: 2; 27: 1; 
EGFR_&_ErbB_Signaling, 426,  6, 18,  537, 1, 27, 865847, 22578.03, 1, 182.03, 1: 94; 2: 59; 3: 32; 4: 16; 5: 16; 6: 7; 7: 1; 9: 1; 27: 1; 
EGFR_&_ErbB_Signaling,  53,  6, 19,  543, 1, 27, 908536, 22578.03, 1, 182.03, 1: 79; 2: 72; 3: 34; 4: 23; 5: 13; 6: 2; 7: 2; 8: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 401,  7, 17,  546, 1, 27, 940557, 22578.03, 1, 182.03, 1: 82; 2: 70; 3: 32; 4: 22; 5: 9; 6: 9; 7: 2; 27: 1; 
EGFR_&_ErbB_Signaling, 604,  8, 13,  548, 1, 27, 830180, 22578.03, 1, 182.03, 1: 84; 2: 70; 3: 31; 4: 17; 5: 15; 6: 5; 7: 2; 8: 1; 9: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 516,  6, 19,  550, 1, 27, 908417, 22578.03, 1, 182.03, 1: 94; 2: 50; 3: 32; 4: 28; 5: 14; 6: 6; 7: 1; 8: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 121,  7, 17,  551, 1, 27, 940157, 22578.03, 1, 182.03, 1: 85; 2: 71; 3: 26; 4: 27; 5: 7; 6: 3; 7: 2; 8: 3; 10: 2; 27: 1; 
EGFR_&_ErbB_Signaling, 771,  7, 15,  551, 1, 27, 840840, 22578.03, 1, 182.03, 1: 82; 2: 67; 3: 33; 4: 28; 5: 8; 6: 4; 7: 1; 8: 1; 9: 2; 27: 1; 
EGFR_&_ErbB_Signaling, 724,  6, 19,  552, 1, 27, 908209, 22578.03, 1, 182.03, 1: 84; 2: 70; 3: 32; 4: 24; 5: 10; 6: 3; 7: 1; 11: 1; 23: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 655,  7, 17,  555, 1, 27, 940199, 22578.03, 1, 182.03, 1: 84; 2: 65; 3: 35; 4: 22; 5: 11; 6: 5; 7: 2; 10: 1; 12: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 970,  7, 15,  556, 1, 27, 840840, 22578.03, 1, 182.03, 1: 85; 2: 68; 3: 28; 4: 25; 5: 10; 6: 6; 7: 1; 8: 1; 10: 1; 13: 1; 27: 1; 
EGFR_&_ErbB_Signaling,  23,  6, 19,  559, 1, 27, 908381, 22578.03, 1, 182.03, 1: 86; 2: 63; 3: 35; 4: 20; 5: 9; 6: 6; 7: 3; 8: 3; 9: 1; 27: 1; 
EGFR_&_ErbB_Signaling,  35,  6, 19,  559, 1, 27, 908301, 22578.03, 1, 182.03, 1: 83; 2: 61; 3: 38; 4: 26; 5: 10; 6: 4; 7: 2; 9: 1; 12: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 435,  7, 17,  559, 1, 27, 940490, 22578.03, 1, 182.03, 1: 82; 2: 74; 3: 30; 4: 20; 5: 11; 6: 5; 7: 2; 8: 1; 25: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 913,  6, 19,  573, 1, 27, 908205, 22578.03, 1, 182.03, 1: 79; 2: 66; 3: 35; 4: 22; 5: 14; 6: 5; 7: 3; 9: 1; 12: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 373,  7, 17,  577, 1, 27, 940706, 22578.03, 1, 182.03, 1: 78; 2: 72; 3: 31; 4: 21; 5: 16; 6: 5; 7: 2; 27: 2; 
EGFR_&_ErbB_Signaling,  44,  7, 15,  578, 1, 27, 840840, 22578.03, 1, 182.03, 1: 77; 2: 71; 3: 33; 4: 24; 5: 10; 6: 8; 7: 2; 25: 1; 27: 1; 
EGFR_&_ErbB_Signaling,  52,  6, 19,  578, 1, 27, 908234, 22578.03, 1, 182.03, 1: 73; 2: 64; 3: 42; 4: 24; 5: 14; 6: 6; 7: 2; 8: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 499,  7, 15,  580, 1, 27, 840840, 22578.03, 0, 182.03, 1: 81; 2: 72; 3: 34; 4: 21; 5: 9; 6: 4; 7: 1; 9: 2; 23: 1; 25: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 320,  7, 15,  585, 1, 27, 840840, 22578.03, 1, 182.03, 1: 84; 2: 67; 3: 29; 4: 24; 5: 15; 6: 4; 7: 1; 25: 1; 26: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 147,  7, 17,  589, 1, 27, 940640, 22578.03, 1, 182.03, 1: 84; 2: 60; 3: 39; 4: 24; 5: 10; 6: 5; 7: 2; 24: 1; 27: 2; 
EGFR_&_ErbB_Signaling, 980,  7, 15,  602, 1, 27, 840840, 22578.03, 1, 182.03, 1: 85; 2: 52; 3: 45; 4: 20; 5: 10; 6: 5; 7: 7; 19: 1; 23: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 881,  6, 19,  606, 1, 27, 908140, 22578.03, 1, 182.03, 1: 77; 2: 66; 3: 37; 4: 24; 5: 11; 6: 5; 7: 3; 9: 1; 23: 1; 25: 1; 27: 1; 
EGFR_&_ErbB_Signaling,   8,  8, 13,  611, 1, 27, 830180, 22578.03, 1, 182.03, 1: 74; 2: 78; 3: 30; 4: 22; 5: 8; 6: 7; 7: 3; 8: 1; 19: 1; 22: 1; 24: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 566, 12,  9,  617, 1, 27, 865758, 22578.03, 1, 182.03, 1: 80; 2: 57; 3: 36; 4: 22; 5: 16; 6: 5; 7: 3; 8: 2; 9: 1; 10: 1; 11: 2; 12: 1; 27: 1; 
EGFR_&_ErbB_Signaling, 179,  7, 16,  445, 1, 28, 890869, 22578.03, 0, 182.03, 1: 86; 2: 101; 3: 30; 4: 6; 5: 3; 28: 1; 
EGFR_&_ErbB_Signaling, 746,  6, 18,  460, 1, 28, 865810, 22578.03, 0, 182.03, 1: 91; 2: 81; 3: 41; 4: 9; 5: 4; 28: 1; 
EGFR_&_ErbB_Signaling, 616,  6, 18,  462, 1, 28, 865771, 22578.03, 0, 182.03, 1: 91; 2: 80; 3: 41; 4: 10; 5: 4; 28: 1; 
EGFR_&_ErbB_Signaling, 823,  6, 20,  463, 1, 28, 947699, 22578.03, 0, 182.03, 1: 93; 2: 84; 3: 33; 4: 9; 5: 4; 6: 2; 7: 1; 28: 1; 
