Seed 1656949570
ARCH 1|F_ID 1|LIMIT 4
before: 
3(792)
Melhor resultado nxn: EGFR_&_ErbB_Signaling, 901,  8, 14,  336, 1, 3, 891074, 21421.00, 0, 0.00, 1: 130; 2: 85; 3: 12; 
EGFR_&_ErbB_Signaling, 775, 12,  9,  411, 1, 6, 865781, 21421.00, 1, 164.15, 1: 117; 2: 72; 3: 14; 4: 14; 5: 8; 6: 2; 
EGFR_&_ErbB_Signaling, 198, 10, 11,  411, 1, 6, 878992, 21421.00, 1, 164.15, 1: 114; 2: 78; 3: 12; 4: 12; 5: 9; 6: 2; 
EGFR_&_ErbB_Signaling, 329,  9, 12,  411, 1, 6, 865813, 21421.00, 1, 164.15, 1: 118; 2: 69; 3: 17; 4: 12; 5: 10; 6: 1; 
EGFR_&_ErbB_Signaling, 423,  6, 19,  411, 1, 6, 908071, 21421.00, 1, 164.15, 1: 117; 2: 69; 3: 17; 4: 16; 5: 7; 6: 1; 
EGFR_&_ErbB_Signaling, 231, 11, 10,  411, 1, 6, 879133, 21421.00, 1, 164.15, 1: 119; 2: 72; 3: 11; 4: 12; 5: 11; 6: 2; 
EGFR_&_ErbB_Signaling, 724,  6, 19,  411, 1, 6, 908351, 21421.00, 1, 164.15, 1: 114; 2: 73; 3: 18; 4: 15; 5: 5; 6: 2; 
EGFR_&_ErbB_Signaling, 172,  8, 13,  411, 1, 6, 830180, 21421.00, 1, 164.15, 1: 112; 2: 80; 3: 13; 4: 12; 5: 8; 6: 2; 
EGFR_&_ErbB_Signaling, 399,  6, 18,  411, 1, 6, 865828, 21421.00, 1, 164.15, 1: 116; 2: 71; 3: 16; 4: 17; 5: 5; 6: 2; 
EGFR_&_ErbB_Signaling, 402,  6, 20,  411, 1, 6, 947758, 21421.00, 1, 164.15, 1: 114; 2: 73; 3: 20; 4: 11; 5: 7; 6: 2; 
EGFR_&_ErbB_Signaling,  34, 10, 11,  412, 1, 6, 878919, 21421.00, 1, 164.15, 1: 113; 2: 78; 3: 13; 4: 13; 5: 8; 6: 2; 
EGFR_&_ErbB_Signaling, 937,  8, 14,  412, 1, 6, 891167, 21421.00, 1, 164.15, 1: 114; 2: 75; 3: 14; 4: 16; 5: 6; 6: 2; 
EGFR_&_ErbB_Signaling, 223,  7, 15,  412, 1, 6, 840840, 21421.00, 1, 164.15, 1: 114; 2: 75; 3: 13; 4: 17; 5: 7; 6: 1; 
EGFR_&_ErbB_Signaling, 390, 12,  9,  412, 1, 6, 865824, 21421.00, 1, 164.15, 1: 117; 2: 71; 3: 17; 4: 10; 5: 10; 6: 2; 
EGFR_&_ErbB_Signaling, 828,  8, 13,  412, 1, 6, 830180, 21421.00, 1, 164.15, 1: 111; 2: 78; 3: 16; 4: 14; 5: 7; 6: 1; 
EGFR_&_ErbB_Signaling,   2, 11, 10,  412, 1, 6, 879008, 21421.00, 1, 164.15, 1: 119; 2: 70; 3: 14; 4: 11; 5: 11; 6: 2; 
EGFR_&_ErbB_Signaling, 377,  7, 15,  412, 1, 6, 840840, 21421.00, 1, 164.15, 1: 111; 2: 81; 3: 14; 4: 9; 5: 11; 6: 1; 
EGFR_&_ErbB_Signaling,   9,  8, 13,  412, 1, 6, 830180, 21421.00, 1, 164.15, 1: 117; 2: 73; 3: 14; 4: 11; 5: 9; 6: 3; 
EGFR_&_ErbB_Signaling, 640, 10, 11,  412, 1, 6, 879090, 21421.00, 1, 164.15, 1: 115; 2: 72; 3: 17; 4: 14; 5: 8; 6: 1; 
EGFR_&_ErbB_Signaling,  55,  6, 19,  412, 1, 6, 907981, 21421.00, 1, 164.15, 1: 114; 2: 72; 3: 18; 4: 16; 5: 6; 6: 1; 
EGFR_&_ErbB_Signaling, 908, 10, 11,  412, 1, 6, 878860, 21421.00, 1, 164.15, 1: 121; 2: 64; 3: 15; 4: 18; 5: 8; 6: 1; 
EGFR_&_ErbB_Signaling, 749,  6, 19,  412, 1, 6, 908310, 21421.00, 1, 164.15, 1: 114; 2: 77; 3: 14; 4: 11; 5: 8; 6: 3; 
EGFR_&_ErbB_Signaling, 950, 10, 11,  412, 1, 6, 879061, 21421.00, 1, 164.15, 1: 117; 2: 71; 3: 16; 4: 12; 5: 9; 6: 2; 
EGFR_&_ErbB_Signaling, 994,  8, 14,  412, 1, 6, 891143, 21421.00, 1, 164.15, 1: 114; 2: 73; 3: 17; 4: 16; 5: 5; 6: 2; 
EGFR_&_ErbB_Signaling, 948,  9, 12,  413, 1, 6, 865761, 21421.00, 1, 164.15, 1: 120; 2: 64; 3: 19; 4: 14; 5: 8; 6: 2; 
EGFR_&_ErbB_Signaling, 472,  8, 13,  413, 1, 6, 830180, 21421.00, 1, 164.15, 1: 115; 2: 74; 3: 13; 4: 15; 5: 9; 6: 1; 
EGFR_&_ErbB_Signaling, 672,  6, 18,  413, 1, 6, 865799, 21421.00, 1, 164.15, 1: 105; 2: 86; 3: 16; 4: 14; 5: 4; 6: 2; 
EGFR_&_ErbB_Signaling, 348,  7, 17,  413, 1, 6, 940556, 21421.00, 1, 164.15, 1: 115; 2: 78; 3: 10; 4: 11; 5: 10; 6: 3; 
EGFR_&_ErbB_Signaling, 634, 10, 11,  413, 1, 6, 879142, 21421.00, 1, 164.15, 1: 110; 2: 81; 3: 15; 4: 11; 5: 8; 6: 2; 
EGFR_&_ErbB_Signaling,  40,  6, 20,  413, 1, 6, 947109, 21421.00, 1, 164.15, 1: 112; 2: 75; 3: 20; 4: 11; 5: 7; 6: 2; 
EGFR_&_ErbB_Signaling, 462, 12,  9,  413, 1, 6, 865908, 21421.00, 1, 164.15, 1: 108; 2: 81; 3: 19; 4: 12; 5: 4; 6: 3; 
EGFR_&_ErbB_Signaling, 404,  8, 13,  413, 1, 6, 830180, 21421.00, 1, 164.15, 1: 117; 2: 70; 3: 18; 4: 12; 5: 6; 6: 4; 
EGFR_&_ErbB_Signaling, 406, 12,  9,  413, 1, 6, 865870, 21421.00, 1, 164.15, 1: 111; 2: 78; 3: 16; 4: 13; 5: 8; 6: 1; 
EGFR_&_ErbB_Signaling, 425,  6, 18,  413, 1, 6, 865805, 21421.00, 1, 164.15, 1: 113; 2: 74; 3: 19; 4: 11; 5: 9; 6: 1; 
EGFR_&_ErbB_Signaling, 664, 12,  9,  413, 1, 6, 865877, 21421.00, 1, 164.15, 1: 116; 2: 73; 3: 14; 4: 13; 5: 9; 6: 2; 
EGFR_&_ErbB_Signaling, 798, 10, 11,  413, 1, 6, 879100, 21421.00, 1, 164.15, 1: 121; 2: 71; 3: 7; 4: 13; 5: 13; 6: 2; 
EGFR_&_ErbB_Signaling, 175, 11, 10,  413, 1, 6, 879040, 21421.00, 1, 164.15, 1: 116; 2: 73; 3: 15; 4: 12; 5: 8; 6: 3; 
EGFR_&_ErbB_Signaling, 165,  8, 13,  413, 1, 6, 830180, 21421.00, 1, 164.15, 1: 114; 2: 73; 3: 18; 4: 13; 5: 7; 6: 2; 
EGFR_&_ErbB_Signaling, 742, 11, 10,  413, 1, 6, 878829, 21421.00, 1, 164.15, 1: 111; 2: 80; 3: 12; 4: 16; 5: 6; 6: 2; 
EGFR_&_ErbB_Signaling, 152,  6, 19,  413, 1, 6, 908430, 21421.00, 1, 164.15, 1: 110; 2: 81; 3: 16; 4: 8; 5: 11; 6: 1; 
EGFR_&_ErbB_Signaling, 306,  8, 13,  414, 1, 6, 830180, 21421.00, 1, 164.15, 1: 117; 2: 72; 3: 12; 4: 15; 5: 9; 6: 2; 
EGFR_&_ErbB_Signaling, 799,  6, 18,  414, 1, 6, 865752, 21421.00, 1, 164.15, 1: 118; 2: 67; 3: 18; 4: 14; 5: 8; 6: 2; 
EGFR_&_ErbB_Signaling, 104,  6, 19,  414, 1, 6, 908284, 21421.00, 1, 164.15, 1: 110; 2: 80; 3: 17; 4: 8; 5: 11; 6: 1; 
EGFR_&_ErbB_Signaling, 358,  6, 19,  414, 1, 6, 908064, 21421.00, 1, 164.15, 1: 113; 2: 77; 3: 15; 4: 12; 5: 6; 6: 4; 
EGFR_&_ErbB_Signaling, 771,  7, 15,  414, 1, 6, 840840, 21421.00, 1, 164.15, 1: 112; 2: 76; 3: 17; 4: 12; 5: 9; 6: 1; 
EGFR_&_ErbB_Signaling,  96,  6, 18,  414, 1, 6, 865716, 21421.00, 1, 164.15, 1: 112; 2: 77; 3: 15; 4: 14; 5: 7; 6: 2; 
EGFR_&_ErbB_Signaling, 690, 11, 10,  414, 1, 6, 879082, 21421.00, 1, 164.15, 1: 116; 2: 72; 3: 14; 4: 15; 5: 8; 6: 2; 
EGFR_&_ErbB_Signaling, 243, 10, 11,  414, 1, 6, 879080, 21421.00, 1, 164.15, 1: 114; 2: 76; 3: 11; 4: 17; 5: 7; 6: 2; 
EGFR_&_ErbB_Signaling, 765, 11, 10,  414, 1, 6, 879161, 21421.00, 1, 164.15, 1: 110; 2: 81; 3: 12; 4: 16; 5: 6; 6: 2; 
EGFR_&_ErbB_Signaling, 331,  6, 18,  414, 1, 6, 865847, 21421.00, 1, 164.15, 1: 113; 2: 75; 3: 17; 4: 12; 5: 8; 6: 2; 
EGFR_&_ErbB_Signaling, 747,  7, 15,  414, 1, 6, 840840, 21421.00, 1, 164.15, 1: 116; 2: 73; 3: 12; 4: 16; 5: 8; 6: 2; 
EGFR_&_ErbB_Signaling,  22, 10, 11,  414, 1, 6, 879127, 21421.00, 1, 164.15, 1: 114; 2: 74; 3: 15; 4: 14; 5: 9; 6: 1; 
EGFR_&_ErbB_Signaling, 787,  8, 14,  414, 1, 6, 890964, 21421.00, 1, 164.15, 1: 118; 2: 69; 3: 16; 4: 13; 5: 8; 6: 3; 
EGFR_&_ErbB_Signaling, 294,  6, 20,  414, 1, 6, 947547, 21421.00, 1, 164.15, 1: 108; 2: 80; 3: 18; 4: 14; 5: 6; 6: 1; 
EGFR_&_ErbB_Signaling, 802,  7, 16,  414, 1, 6, 891101, 21421.00, 1, 164.15, 1: 115; 2: 73; 3: 16; 4: 13; 5: 7; 6: 3; 
EGFR_&_ErbB_Signaling, 296,  6, 18,  415, 1, 6, 865762, 21421.00, 1, 164.15, 1: 112; 2: 75; 3: 18; 4: 14; 5: 5; 6: 3; 
EGFR_&_ErbB_Signaling, 844,  6, 19,  415, 1, 6, 908374, 21421.00, 1, 164.15, 1: 116; 2: 70; 3: 16; 4: 16; 5: 7; 6: 2; 
EGFR_&_ErbB_Signaling, 458,  6, 19,  415, 1, 6, 908249, 21421.00, 1, 164.15, 1: 113; 2: 73; 3: 18; 4: 14; 5: 8; 6: 1; 
EGFR_&_ErbB_Signaling, 603,  9, 12,  415, 1, 6, 865870, 21421.00, 1, 164.15, 1: 112; 2: 77; 3: 16; 4: 12; 5: 7; 6: 3; 
EGFR_&_ErbB_Signaling, 991, 12,  9,  415, 1, 6, 865653, 21421.00, 1, 164.15, 1: 113; 2: 73; 3: 18; 4: 14; 5: 8; 6: 1; 
EGFR_&_ErbB_Signaling, 553, 11, 10,  415, 1, 6, 878936, 21421.00, 1, 164.15, 1: 119; 2: 65; 3: 18; 4: 15; 5: 8; 6: 2; 
EGFR_&_ErbB_Signaling, 347, 11, 10,  415, 1, 6, 878978, 21421.00, 1, 164.15, 1: 112; 2: 81; 3: 8; 4: 16; 5: 7; 6: 3; 
EGFR_&_ErbB_Signaling, 229, 10, 11,  415, 1, 6, 879012, 21421.00, 1, 164.15, 1: 112; 2: 79; 3: 11; 4: 16; 5: 6; 6: 3; 
EGFR_&_ErbB_Signaling, 380,  7, 17,  415, 1, 6, 940352, 21421.00, 1, 164.15, 1: 118; 2: 72; 3: 10; 4: 14; 5: 11; 6: 2; 
EGFR_&_ErbB_Signaling, 109,  9, 12,  415, 1, 6, 865851, 21421.00, 1, 164.15, 1: 114; 2: 75; 3: 15; 4: 12; 5: 8; 6: 3; 
EGFR_&_ErbB_Signaling, 933,  9, 12,  416, 1, 6, 865683, 21421.00, 1, 164.15, 1: 115; 2: 66; 3: 25; 4: 13; 5: 6; 6: 2; 
EGFR_&_ErbB_Signaling, 170,  6, 20,  416, 1, 6, 947746, 21421.00, 1, 164.15, 1: 113; 2: 79; 3: 11; 4: 12; 5: 8; 6: 4; 
EGFR_&_ErbB_Signaling, 116,  6, 20,  416, 1, 6, 947550, 21421.00, 1, 164.15, 1: 112; 2: 74; 3: 19; 4: 13; 5: 7; 6: 2; 
EGFR_&_ErbB_Signaling,  27, 10, 11,  416, 1, 6, 879152, 21421.00, 1, 164.15, 1: 108; 2: 80; 3: 15; 4: 18; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling, 660,  6, 20,  416, 1, 6, 947576, 21421.00, 1, 164.15, 1: 112; 2: 75; 3: 17; 4: 13; 5: 9; 6: 1; 
EGFR_&_ErbB_Signaling, 234, 10, 11,  416, 1, 6, 879143, 21421.00, 1, 164.15, 1: 113; 2: 76; 3: 13; 4: 14; 5: 10; 6: 1; 
EGFR_&_ErbB_Signaling, 884, 11, 10,  416, 1, 6, 879003, 21421.00, 1, 164.15, 1: 108; 2: 81; 3: 18; 4: 10; 5: 8; 6: 2; 
EGFR_&_ErbB_Signaling, 185, 10, 11,  416, 1, 6, 879245, 21421.00, 1, 164.15, 1: 114; 2: 75; 3: 15; 4: 10; 5: 11; 6: 2; 
EGFR_&_ErbB_Signaling, 195, 10, 11,  416, 1, 6, 879053, 21421.00, 1, 164.15, 1: 112; 2: 75; 3: 16; 4: 15; 5: 8; 6: 1; 
EGFR_&_ErbB_Signaling, 256,  7, 16,  416, 1, 6, 891063, 21421.00, 1, 164.15, 1: 119; 2: 67; 3: 15; 4: 14; 5: 10; 6: 2; 
EGFR_&_ErbB_Signaling, 692,  9, 12,  417, 1, 6, 865858, 21421.00, 1, 164.15, 1: 114; 2: 75; 3: 11; 4: 16; 5: 10; 6: 1; 
EGFR_&_ErbB_Signaling, 902,  6, 20,  417, 1, 6, 947655, 21421.00, 1, 164.15, 1: 118; 2: 67; 3: 17; 4: 13; 5: 10; 6: 2; 
EGFR_&_ErbB_Signaling, 418,  7, 17,  417, 1, 6, 940616, 21421.00, 1, 164.15, 1: 115; 2: 72; 3: 17; 4: 10; 5: 11; 6: 2; 
EGFR_&_ErbB_Signaling, 966, 11, 10,  417, 1, 6, 879101, 21421.00, 1, 164.15, 1: 112; 2: 77; 3: 10; 4: 20; 5: 7; 6: 1; 
EGFR_&_ErbB_Signaling, 853,  6, 20,  417, 1, 6, 947727, 21421.00, 1, 164.15, 1: 122; 2: 59; 3: 19; 4: 17; 5: 8; 6: 2; 
EGFR_&_ErbB_Signaling, 490, 10, 11,  417, 1, 6, 879106, 21421.00, 1, 164.15, 1: 113; 2: 75; 3: 15; 4: 13; 5: 9; 6: 2; 
EGFR_&_ErbB_Signaling, 200,  8, 14,  417, 1, 6, 890921, 21421.00, 1, 164.15, 1: 114; 2: 76; 3: 11; 4: 15; 5: 8; 6: 3; 
EGFR_&_ErbB_Signaling, 606, 11, 10,  417, 1, 6, 879077, 21421.00, 1, 164.15, 1: 112; 2: 79; 3: 12; 4: 11; 5: 11; 6: 2; 
EGFR_&_ErbB_Signaling, 265,  7, 15,  418, 1, 6, 840840, 21421.00, 1, 164.15, 1: 104; 2: 88; 3: 14; 4: 12; 5: 6; 6: 3; 
EGFR_&_ErbB_Signaling, 928,  6, 20,  418, 1, 6, 947536, 21421.00, 1, 164.15, 1: 113; 2: 73; 3: 17; 4: 15; 5: 6; 6: 3; 
EGFR_&_ErbB_Signaling, 473, 10, 11,  418, 1, 6, 878872, 21421.00, 1, 164.15, 1: 110; 2: 79; 3: 14; 4: 13; 5: 10; 6: 1; 
EGFR_&_ErbB_Signaling, 954,  6, 18,  418, 1, 6, 865845, 21421.00, 1, 164.15, 1: 113; 2: 73; 3: 17; 4: 14; 5: 8; 6: 2; 
EGFR_&_ErbB_Signaling,  72, 12,  9,  418, 1, 6, 865751, 21421.00, 1, 164.15, 1: 109; 2: 79; 3: 15; 4: 15; 5: 8; 6: 1; 
EGFR_&_ErbB_Signaling, 440,  9, 12,  418, 1, 6, 865782, 21421.00, 1, 164.15, 1: 111; 2: 77; 3: 17; 4: 12; 5: 6; 6: 4; 
EGFR_&_ErbB_Signaling, 556, 10, 11,  419, 1, 6, 879107, 21421.00, 1, 164.15, 1: 111; 2: 79; 3: 13; 4: 11; 5: 11; 6: 2; 
EGFR_&_ErbB_Signaling, 303,  8, 14,  419, 1, 6, 890897, 21421.00, 1, 164.15, 1: 112; 2: 76; 3: 15; 4: 13; 5: 8; 6: 3; 
EGFR_&_ErbB_Signaling, 817,  6, 18,  419, 1, 6, 865818, 21421.00, 1, 164.15, 1: 118; 2: 66; 3: 20; 4: 11; 5: 7; 6: 5; 
EGFR_&_ErbB_Signaling, 247, 11, 10,  419, 1, 6, 878917, 21421.00, 1, 164.15, 1: 113; 2: 74; 3: 13; 4: 17; 5: 9; 6: 1; 
EGFR_&_ErbB_Signaling, 588,  9, 12,  419, 1, 6, 865856, 21421.00, 1, 164.15, 1: 113; 2: 77; 3: 10; 4: 16; 5: 8; 6: 3; 
EGFR_&_ErbB_Signaling, 436,  8, 14,  419, 1, 6, 891095, 21421.00, 1, 164.15, 1: 112; 2: 80; 3: 8; 4: 13; 5: 13; 6: 1; 
EGFR_&_ErbB_Signaling, 879,  6, 20,  419, 1, 6, 947656, 21421.00, 1, 164.15, 1: 115; 2: 68; 3: 19; 4: 17; 5: 5; 6: 3; 
EGFR_&_ErbB_Signaling, 277,  6, 18,  419, 1, 6, 865717, 21421.00, 1, 164.15, 1: 108; 2: 82; 3: 12; 4: 15; 5: 9; 6: 1; 
EGFR_&_ErbB_Signaling, 323,  8, 13,  419, 1, 6, 830180, 21421.00, 1, 164.15, 1: 114; 2: 73; 3: 15; 4: 14; 5: 8; 6: 3; 
EGFR_&_ErbB_Signaling,  42, 11, 10,  420, 1, 6, 878937, 21421.00, 1, 164.15, 1: 114; 2: 74; 3: 11; 4: 17; 5: 9; 6: 2; 
EGFR_&_ErbB_Signaling, 978,  8, 13,  420, 1, 6, 830180, 21421.00, 1, 164.15, 1: 107; 2: 82; 3: 17; 4: 11; 5: 6; 6: 4; 
EGFR_&_ErbB_Signaling, 241,  9, 12,  420, 1, 6, 865783, 21421.00, 1, 164.15, 1: 113; 2: 72; 3: 17; 4: 15; 5: 8; 6: 2; 
EGFR_&_ErbB_Signaling, 386, 12,  9,  421, 1, 6, 865747, 21421.00, 1, 164.15, 1: 112; 2: 70; 3: 21; 4: 16; 5: 6; 6: 2; 
EGFR_&_ErbB_Signaling, 502, 11, 10,  421, 1, 6, 879066, 21421.00, 1, 164.15, 1: 115; 2: 72; 3: 13; 4: 14; 5: 11; 6: 2; 
EGFR_&_ErbB_Signaling, 339,  9, 12,  422, 1, 6, 865663, 21421.00, 1, 164.15, 1: 116; 2: 71; 3: 12; 4: 14; 5: 12; 6: 2; 
EGFR_&_ErbB_Signaling, 422, 12,  9,  423, 1, 6, 865753, 21421.00, 1, 164.15, 1: 111; 2: 73; 3: 17; 4: 17; 5: 7; 6: 2; 
EGFR_&_ErbB_Signaling, 727,  9, 12,  423, 1, 6, 865844, 21421.00, 1, 164.15, 1: 106; 2: 84; 3: 10; 4: 17; 5: 9; 6: 1; 
EGFR_&_ErbB_Signaling, 183,  6, 18,  424, 1, 6, 865782, 21421.00, 1, 164.15, 1: 114; 2: 72; 3: 15; 4: 12; 5: 11; 6: 3; 
EGFR_&_ErbB_Signaling, 272, 11, 10,  424, 1, 6, 879162, 21421.00, 1, 164.15, 1: 111; 2: 72; 3: 18; 4: 17; 5: 7; 6: 2; 
EGFR_&_ErbB_Signaling, 270, 10, 11,  424, 1, 6, 879007, 21421.00, 1, 164.15, 1: 111; 2: 77; 3: 13; 4: 14; 5: 8; 6: 4; 
EGFR_&_ErbB_Signaling, 523,  6, 19,  424, 1, 6, 907677, 21421.00, 1, 164.15, 1: 112; 2: 73; 3: 17; 4: 13; 5: 9; 6: 3; 
EGFR_&_ErbB_Signaling, 922,  7, 15,  425, 1, 6, 840840, 21421.00, 1, 164.15, 1: 112; 2: 75; 3: 13; 4: 13; 5: 12; 6: 2; 
EGFR_&_ErbB_Signaling, 970,  7, 15,  425, 1, 6, 840840, 21421.00, 1, 164.15, 1: 107; 2: 79; 3: 17; 4: 14; 5: 7; 6: 3; 
EGFR_&_ErbB_Signaling, 848,  8, 14,  425, 1, 6, 890967, 21421.00, 1, 164.15, 1: 110; 2: 77; 3: 12; 4: 17; 5: 9; 6: 2; 
EGFR_&_ErbB_Signaling, 620, 11, 10,  426, 1, 6, 879131, 21421.00, 1, 164.15, 1: 107; 2: 77; 3: 18; 4: 15; 5: 9; 6: 1; 
EGFR_&_ErbB_Signaling, 812, 11, 10,  427, 1, 6, 879096, 21421.00, 1, 164.15, 1: 109; 2: 76; 3: 13; 4: 19; 5: 9; 6: 1; 
EGFR_&_ErbB_Signaling, 189,  6, 20,  429, 1, 6, 947363, 21421.00, 1, 164.15, 1: 108; 2: 79; 3: 12; 4: 16; 5: 9; 6: 3; 
EGFR_&_ErbB_Signaling, 658, 11, 10,  430, 1, 6, 879114, 21421.00, 1, 164.15, 1: 110; 2: 77; 3: 13; 4: 12; 5: 11; 6: 4; 
EGFR_&_ErbB_Signaling, 288, 12,  9,  430, 1, 6, 865753, 21421.00, 1, 164.15, 1: 109; 2: 75; 3: 16; 4: 15; 5: 9; 6: 3; 
EGFR_&_ErbB_Signaling, 263,  6, 18,  432, 1, 6, 865736, 21421.00, 1, 164.15, 1: 105; 2: 77; 3: 20; 4: 14; 5: 9; 6: 2; 
EGFR_&_ErbB_Signaling, 930, 12,  9,  434, 1, 6, 865825, 21421.00, 1, 164.15, 1: 104; 2: 78; 3: 18; 4: 16; 5: 10; 6: 1; 
EGFR_&_ErbB_Signaling, 196,  7, 17,  380, 1, 7, 940466, 21421.00, 1, 164.15, 1: 127; 2: 69; 3: 16; 4: 10; 5: 4; 7: 1; 
EGFR_&_ErbB_Signaling, 461,  7, 17,  385, 1, 7, 940812, 21421.00, 1, 164.15, 1: 124; 2: 68; 3: 22; 4: 8; 5: 4; 7: 1; 
EGFR_&_ErbB_Signaling, 701,  9, 12,  386, 1, 7, 865769, 21421.00, 1, 164.15, 1: 121; 2: 76; 3: 14; 4: 11; 5: 4; 7: 1; 
EGFR_&_ErbB_Signaling, 369,  6, 20,  388, 1, 7, 947834, 21421.00, 1, 164.15, 1: 121; 2: 73; 3: 20; 4: 6; 5: 6; 7: 1; 
EGFR_&_ErbB_Signaling, 977,  7, 16,  388, 1, 7, 891081, 21421.00, 1, 164.15, 1: 124; 2: 75; 3: 9; 4: 12; 5: 4; 6: 2; 7: 1; 
EGFR_&_ErbB_Signaling, 875,  6, 20,  390, 1, 7, 947481, 21421.00, 1, 164.15, 1: 121; 2: 73; 3: 18; 4: 10; 5: 2; 6: 2; 7: 1; 
EGFR_&_ErbB_Signaling, 835,  7, 17,  391, 1, 7, 940247, 21421.00, 1, 164.15, 1: 120; 2: 74; 3: 17; 4: 10; 5: 5; 7: 1; 
EGFR_&_ErbB_Signaling, 719,  7, 15,  392, 1, 7, 840840, 21421.00, 1, 164.15, 1: 116; 2: 82; 3: 13; 4: 10; 5: 4; 6: 1; 7: 1; 
EGFR_&_ErbB_Signaling, 446,  6, 18,  392, 1, 7, 865873, 21421.00, 1, 164.15, 1: 117; 2: 78; 3: 19; 4: 7; 5: 3; 6: 2; 7: 1; 
EGFR_&_ErbB_Signaling, 483,  8, 14,  393, 1, 7, 891189, 21421.00, 1, 164.15, 1: 120; 2: 77; 3: 11; 4: 12; 5: 5; 6: 1; 7: 1; 
EGFR_&_ErbB_Signaling,  76,  6, 20,  393, 1, 7, 947901, 21421.00, 1, 164.15, 1: 118; 2: 76; 3: 18; 4: 9; 5: 4; 6: 1; 7: 1; 
EGFR_&_ErbB_Signaling, 179,  7, 16,  394, 1, 7, 891157, 21421.00, 1, 164.15, 1: 119; 2: 77; 3: 13; 4: 11; 5: 5; 6: 1; 7: 1; 
EGFR_&_ErbB_Signaling, 364,  8, 14,  395, 1, 7, 891097, 21421.00, 1, 164.15, 1: 120; 2: 73; 3: 16; 4: 11; 5: 6; 7: 1; 
EGFR_&_ErbB_Signaling, 144,  8, 14,  395, 1, 7, 891010, 21421.00, 1, 164.15, 1: 116; 2: 79; 3: 17; 4: 8; 5: 5; 6: 1; 7: 1; 
EGFR_&_ErbB_Signaling, 375,  6, 19,  396, 1, 7, 908334, 21421.00, 1, 164.15, 1: 120; 2: 72; 3: 17; 4: 11; 5: 6; 7: 1; 
EGFR_&_ErbB_Signaling, 864, 10, 11,  397, 1, 7, 878941, 21421.00, 1, 164.15, 1: 119; 2: 71; 3: 18; 4: 15; 5: 3; 7: 1; 
EGFR_&_ErbB_Signaling, 601,  6, 20,  397, 1, 7, 947821, 21421.00, 1, 164.15, 1: 117; 2: 72; 3: 24; 4: 8; 5: 5; 7: 1; 
EGFR_&_ErbB_Signaling, 387, 10, 11,  398, 1, 7, 879015, 21421.00, 1, 164.15, 1: 118; 2: 76; 3: 13; 4: 14; 5: 4; 6: 1; 7: 1; 
EGFR_&_ErbB_Signaling, 638,  7, 17,  398, 1, 7, 940712, 21421.00, 1, 164.15, 1: 117; 2: 78; 3: 13; 4: 11; 5: 7; 7: 1; 
EGFR_&_ErbB_Signaling, 481, 12,  9,  398, 1, 7, 865808, 21421.00, 1, 164.15, 1: 114; 2: 82; 3: 15; 4: 7; 5: 8; 7: 1; 
EGFR_&_ErbB_Signaling, 146, 11, 10,  398, 1, 7, 879117, 21421.00, 1, 164.15, 1: 115; 2: 81; 3: 13; 4: 10; 5: 7; 7: 1; 
EGFR_&_ErbB_Signaling, 608,  7, 16,  398, 1, 7, 891002, 21421.00, 1, 164.15, 1: 118; 2: 79; 3: 10; 4: 12; 5: 5; 6: 2; 7: 1; 
EGFR_&_ErbB_Signaling, 282,  6, 20,  399, 1, 7, 947910, 21421.00, 1, 164.15, 1: 115; 2: 82; 3: 15; 4: 4; 5: 8; 6: 2; 7: 1; 
EGFR_&_ErbB_Signaling, 964,  7, 15,  400, 1, 7, 840840, 21421.00, 1, 164.15, 1: 116; 2: 76; 3: 19; 4: 7; 5: 8; 7: 1; 
EGFR_&_ErbB_Signaling,  13,  8, 14,  400, 1, 7, 891032, 21421.00, 1, 164.15, 1: 115; 2: 78; 3: 17; 4: 11; 5: 3; 6: 2; 7: 1; 
EGFR_&_ErbB_Signaling, 250,  9, 12,  400, 1, 7, 865812, 21421.00, 1, 164.15, 1: 116; 2: 76; 3: 19; 4: 10; 5: 2; 6: 3; 7: 1; 
EGFR_&_ErbB_Signaling, 997,  7, 15,  400, 1, 7, 840840, 21421.00, 1, 164.15, 1: 116; 2: 78; 3: 14; 4: 13; 5: 3; 6: 2; 7: 1; 
EGFR_&_ErbB_Signaling,  21,  7, 16,  402, 1, 7, 891102, 21421.00, 1, 164.15, 1: 121; 2: 67; 3: 19; 4: 12; 5: 7; 7: 1; 
EGFR_&_ErbB_Signaling, 641,  7, 16,  402, 1, 7, 890979, 21421.00, 1, 164.15, 1: 115; 2: 80; 3: 15; 4: 7; 5: 7; 6: 2; 7: 1; 
EGFR_&_ErbB_Signaling, 859,  8, 13,  402, 1, 7, 830180, 21421.00, 1, 164.15, 1: 115; 2: 72; 3: 24; 4: 11; 5: 4; 7: 1; 
EGFR_&_ErbB_Signaling,  17,  7, 15,  402, 1, 7, 840840, 21421.00, 1, 164.15, 1: 117; 2: 74; 3: 17; 4: 12; 5: 5; 6: 1; 7: 1; 
EGFR_&_ErbB_Signaling, 291, 10, 11,  402, 1, 7, 878986, 21421.00, 1, 164.15, 1: 118; 2: 73; 3: 15; 4: 15; 5: 4; 6: 1; 7: 1; 
