Seed 1656949570
ARCH 2|F_ID 2|LIMIT 4
before: 
13(156)
Melhor resultado nxn: IGVH_mutations_in_chronic_lymphocytic_leukemia, 465, 10, 10,  190, 1, 3, 796130, 24388.44, 0, 0.00, 1: 114; 2: 32; 3: 4; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 688,  6, 17,  249, 0, 7, 805096, 24388.44, 1, 92.73, 0: 25; 1: 52; 2: 43; 3: 18; 4: 6; 5: 4; 6: 1; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 481,  7, 13,  249, 0, 7, 728910, 24388.44, 1, 92.73, 0: 25; 1: 58; 2: 38; 3: 12; 4: 10; 5: 4; 6: 2; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 155,  7, 13,  249, 0, 7, 728910, 24388.44, 1, 92.73, 0: 25; 1: 54; 2: 41; 3: 15; 4: 10; 5: 3; 6: 1; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 955,  6, 17,  249, 0, 7, 805367, 24388.44, 1, 92.73, 0: 25; 1: 56; 2: 41; 3: 10; 4: 11; 5: 6; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 763, 11,  9,  250, 0, 7, 786096, 24388.44, 1, 92.73, 0: 25; 1: 58; 2: 37; 3: 10; 4: 15; 5: 3; 6: 1; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 585,  6, 17,  251, 0, 7, 805000, 24388.44, 1, 92.73, 0: 25; 1: 53; 2: 43; 3: 13; 4: 9; 5: 6; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 759,  6, 17,  251, 0, 7, 805323, 24388.44, 1, 92.73, 0: 25; 1: 55; 2: 43; 3: 6; 4: 15; 5: 5; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 907,  7, 13,  251, 0, 7, 728910, 24388.44, 1, 92.73, 0: 25; 1: 57; 2: 39; 3: 8; 4: 16; 5: 3; 6: 1; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 976,  7, 15,  251, 0, 7, 826803, 24388.44, 1, 92.73, 0: 25; 1: 57; 2: 41; 3: 8; 4: 12; 5: 3; 6: 3; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 336,  7, 13,  251, 0, 7, 728910, 24388.44, 1, 92.73, 0: 25; 1: 55; 2: 41; 3: 11; 4: 11; 5: 6; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 393,  6, 17,  251, 0, 7, 805238, 24388.44, 1, 92.73, 0: 25; 1: 56; 2: 40; 3: 12; 4: 9; 5: 6; 6: 1; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 158,  7, 15,  252, 0, 7, 826849, 24388.44, 1, 92.73, 0: 25; 1: 52; 2: 42; 3: 14; 4: 13; 5: 3; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 107,  6, 17,  252, 0, 7, 804901, 24388.44, 1, 92.73, 0: 25; 1: 54; 2: 39; 3: 17; 4: 9; 5: 4; 6: 1; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 879,  7, 15,  252, 0, 7, 827041, 24388.44, 1, 92.73, 0: 25; 1: 57; 2: 38; 3: 11; 4: 12; 5: 5; 6: 1; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 624,  7, 13,  252, 0, 7, 728910, 24388.44, 1, 92.73, 0: 25; 1: 50; 2: 48; 3: 12; 4: 8; 5: 5; 6: 1; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia,  54,  6, 17,  252, 0, 7, 805210, 24388.44, 1, 92.73, 0: 25; 1: 57; 2: 37; 3: 12; 4: 13; 5: 4; 6: 1; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 234,  7, 15,  252, 0, 7, 826682, 24388.44, 1, 92.73, 0: 25; 1: 52; 2: 44; 3: 13; 4: 9; 5: 6; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 825,  6, 17,  253, 0, 7, 805086, 24388.44, 1, 92.73, 0: 25; 1: 54; 2: 46; 3: 5; 4: 12; 5: 6; 7: 2; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 246,  6, 17,  253, 0, 7, 805082, 24388.44, 1, 92.73, 0: 25; 1: 52; 2: 44; 3: 10; 4: 14; 5: 4; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 470,  7, 15,  253, 0, 7, 826825, 24388.44, 1, 92.73, 0: 25; 1: 53; 2: 43; 3: 11; 4: 12; 5: 4; 6: 1; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 503,  9, 11,  253, 0, 7, 785919, 24388.44, 1, 92.73, 0: 25; 1: 50; 2: 42; 3: 20; 4: 8; 5: 4; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 534,  7, 15,  253, 0, 7, 826777, 24388.44, 1, 92.73, 0: 25; 1: 58; 2: 37; 3: 11; 4: 11; 5: 5; 6: 2; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 286,  6, 17,  253, 0, 7, 805101, 24388.44, 1, 92.73, 0: 25; 1: 50; 2: 50; 3: 8; 4: 9; 5: 6; 6: 1; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 331,  6, 17,  253, 0, 7, 804821, 24388.44, 1, 92.73, 0: 25; 1: 55; 2: 39; 3: 13; 4: 13; 5: 2; 6: 2; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 490,  6, 17,  254, 0, 7, 805161, 24388.44, 1, 92.73, 0: 25; 1: 57; 2: 38; 3: 12; 4: 11; 5: 3; 6: 2; 7: 2; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 564,  6, 17,  254, 0, 7, 805388, 24388.44, 1, 92.73, 0: 25; 1: 53; 2: 41; 3: 16; 4: 7; 5: 6; 6: 1; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 422,  7, 13,  255, 0, 7, 728910, 24388.44, 1, 92.73, 0: 25; 1: 56; 2: 39; 3: 11; 4: 11; 5: 5; 6: 2; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia,  57,  7, 13,  255, 0, 7, 728910, 24388.44, 1, 92.73, 0: 25; 1: 53; 2: 41; 3: 14; 4: 9; 5: 7; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 933,  7, 13,  256, 0, 7, 728910, 24388.44, 1, 92.73, 0: 25; 1: 54; 2: 39; 3: 12; 4: 15; 5: 3; 6: 1; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 278,  6, 17,  257, 0, 7, 805175, 24388.44, 1, 92.73, 0: 25; 1: 52; 2: 46; 3: 9; 4: 9; 5: 6; 6: 1; 7: 2; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 909, 11,  9,  257, 0, 7, 786414, 24388.44, 1, 92.73, 0: 25; 1: 49; 2: 43; 3: 17; 4: 11; 5: 4; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 320,  7, 13,  258, 0, 7, 728910, 24388.44, 1, 92.73, 0: 25; 1: 48; 2: 48; 3: 12; 4: 11; 5: 3; 6: 2; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 441,  6, 17,  258, 0, 7, 805183, 24388.44, 1, 92.73, 0: 25; 1: 54; 2: 41; 3: 12; 4: 8; 5: 7; 6: 2; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 315,  6, 17,  260, 0, 7, 805056, 24388.44, 1, 92.73, 0: 25; 1: 52; 2: 41; 3: 10; 4: 16; 5: 5; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 814,  7, 13,  263, 0, 7, 728910, 24388.44, 1, 92.73, 0: 25; 1: 53; 2: 36; 3: 17; 4: 11; 5: 6; 6: 1; 7: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 806, 10, 10,  205, 0, 8, 796008, 24388.44, 1, 92.73, 0: 25; 1: 73; 2: 36; 3: 10; 4: 3; 5: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 717, 10, 10,  208, 0, 8, 796246, 24388.44, 1, 92.73, 0: 25; 1: 71; 2: 36; 3: 11; 4: 6; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 940, 10, 10,  209, 0, 8, 796169, 24388.44, 1, 92.73, 0: 25; 1: 72; 2: 36; 3: 9; 4: 5; 5: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 550,  8, 12,  210, 0, 8, 764368, 24388.44, 1, 92.73, 0: 25; 1: 71; 2: 37; 3: 9; 4: 5; 5: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 638, 12,  8,  213, 0, 8, 764435, 24388.44, 1, 92.73, 0: 25; 1: 77; 2: 29; 3: 6; 4: 9; 5: 2; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia,   1,  6, 18,  217, 0, 8, 846380, 24388.44, 1, 92.73, 0: 25; 1: 74; 2: 28; 3: 12; 4: 8; 5: 1; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 236,  6, 18,  219, 0, 8, 846310, 24388.44, 1, 92.73, 0: 25; 1: 75; 2: 26; 3: 11; 4: 9; 5: 3; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 895,  6, 16,  219, 0, 8, 764471, 24388.44, 1, 92.73, 0: 25; 1: 76; 2: 26; 3: 9; 4: 10; 5: 2; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 602, 10, 10,  220, 0, 8, 796151, 24388.44, 1, 92.73, 0: 25; 1: 70; 2: 36; 3: 9; 4: 6; 5: 1; 6: 1; 8: 2; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 559,  6, 18,  220, 0, 8, 845806, 24388.44, 1, 92.73, 0: 25; 1: 73; 2: 31; 3: 7; 4: 10; 5: 2; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 837, 12,  8,  220, 0, 8, 764484, 24388.44, 1, 92.73, 0: 25; 1: 71; 2: 31; 3: 11; 4: 10; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 738,  6, 16,  223, 0, 8, 764458, 24388.44, 1, 92.73, 0: 25; 1: 68; 2: 34; 3: 11; 4: 9; 5: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 461, 12,  8,  223, 0, 8, 764414, 24388.44, 1, 92.73, 0: 25; 1: 78; 2: 25; 3: 6; 4: 11; 5: 1; 6: 2; 8: 2; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 537,  6, 16,  224, 0, 8, 764510, 24388.44, 1, 92.73, 0: 25; 1: 71; 2: 30; 3: 10; 4: 11; 5: 1; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 904,  6, 18,  225, 0, 8, 845850, 24388.44, 1, 92.73, 0: 25; 1: 67; 2: 35; 3: 12; 4: 7; 5: 2; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 982,  6, 16,  225, 0, 8, 764458, 24388.44, 1, 92.73, 0: 25; 1: 69; 2: 35; 3: 6; 4: 11; 5: 2; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 319,  6, 16,  226, 0, 8, 764412, 24388.44, 1, 92.73, 0: 25; 1: 71; 2: 29; 3: 12; 4: 8; 5: 3; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 338, 10, 10,  226, 0, 8, 795810, 24388.44, 1, 92.73, 0: 25; 1: 66; 2: 39; 3: 8; 4: 7; 5: 2; 6: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 968,  6, 16,  226, 0, 8, 764431, 24388.44, 1, 92.73, 0: 25; 1: 73; 2: 28; 3: 9; 4: 11; 5: 1; 6: 1; 7: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 388,  6, 16,  226, 0, 8, 764441, 24388.44, 1, 92.73, 0: 25; 1: 68; 2: 32; 3: 14; 4: 6; 5: 4; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 502, 12,  8,  226, 0, 8, 764452, 24388.44, 1, 92.73, 0: 25; 1: 73; 2: 31; 3: 6; 4: 9; 5: 2; 6: 2; 7: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia,  82,  6, 18,  227, 0, 8, 846537, 24388.44, 1, 92.73, 0: 25; 1: 68; 2: 34; 3: 8; 4: 11; 5: 3; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 499,  7, 14,  227, 0, 8, 780798, 24388.44, 1, 92.73, 0: 25; 1: 69; 2: 31; 3: 10; 4: 12; 5: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 273,  7, 14,  228, 0, 8, 780586, 24388.44, 1, 92.73, 0: 25; 1: 68; 2: 32; 3: 12; 4: 9; 5: 2; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 249,  6, 18,  228, 0, 8, 846318, 24388.44, 1, 92.73, 0: 25; 1: 70; 2: 31; 3: 10; 4: 8; 5: 4; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 183, 10, 10,  228, 0, 8, 795945, 24388.44, 1, 92.73, 0: 25; 1: 68; 2: 31; 3: 16; 4: 5; 5: 2; 6: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 900, 12,  8,  229, 0, 8, 764395, 24388.44, 1, 92.73, 0: 25; 1: 68; 2: 36; 3: 7; 4: 8; 5: 3; 6: 1; 7: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 581,  6, 18,  229, 0, 8, 845877, 24388.44, 1, 92.73, 0: 25; 1: 66; 2: 37; 3: 10; 4: 8; 5: 1; 6: 1; 8: 2; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 431, 12,  8,  230, 0, 8, 764393, 24388.44, 1, 92.73, 0: 25; 1: 68; 2: 32; 3: 13; 4: 6; 5: 3; 6: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 817,  7, 14,  230, 0, 8, 780647, 24388.44, 1, 92.73, 0: 25; 1: 70; 2: 30; 3: 12; 4: 7; 5: 2; 6: 3; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 256, 10, 10,  230, 0, 8, 795836, 24388.44, 1, 92.73, 0: 25; 1: 63; 2: 39; 3: 12; 4: 6; 5: 3; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 964, 12,  8,  230, 0, 8, 764248, 24388.44, 1, 92.73, 0: 25; 1: 71; 2: 27; 3: 12; 4: 11; 5: 1; 6: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 475, 12,  8,  231, 0, 8, 764379, 24388.44, 1, 92.73, 0: 25; 1: 72; 2: 28; 3: 8; 4: 11; 5: 3; 6: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 270,  6, 16,  231, 0, 8, 764501, 24388.44, 1, 92.73, 0: 25; 1: 71; 2: 29; 3: 11; 4: 8; 5: 3; 6: 1; 8: 2; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 274,  6, 16,  232, 0, 8, 764332, 24388.44, 1, 92.73, 0: 25; 1: 63; 2: 37; 3: 12; 4: 10; 5: 1; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 774,  6, 18,  232, 0, 8, 846471, 24388.44, 1, 92.73, 0: 25; 1: 72; 2: 28; 3: 9; 4: 7; 5: 7; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia,  89,  6, 18,  232, 0, 8, 846200, 24388.44, 1, 92.73, 0: 25; 1: 65; 2: 33; 3: 15; 4: 8; 5: 2; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 223,  7, 14,  232, 0, 8, 780629, 24388.44, 1, 92.73, 0: 25; 1: 64; 2: 39; 3: 7; 4: 10; 5: 3; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 144, 12,  8,  233, 0, 8, 764473, 24388.44, 1, 92.73, 0: 25; 1: 70; 2: 34; 3: 8; 4: 5; 5: 2; 6: 3; 7: 1; 8: 2; 
IGVH_mutations_in_chronic_lymphocytic_leukemia,  96, 12,  8,  233, 0, 8, 764540, 24388.44, 1, 92.73, 0: 25; 1: 67; 2: 36; 3: 10; 4: 3; 5: 5; 6: 2; 7: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 312,  6, 18,  233, 0, 8, 846323, 24388.44, 1, 92.73, 0: 25; 1: 68; 2: 29; 3: 14; 4: 10; 5: 2; 7: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 380,  6, 16,  233, 0, 8, 764444, 24388.44, 1, 92.73, 0: 25; 1: 71; 2: 25; 3: 13; 4: 11; 5: 3; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 971,  6, 16,  234, 0, 8, 764336, 24388.44, 1, 92.73, 0: 25; 1: 65; 2: 32; 3: 16; 4: 7; 5: 3; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia,  58,  8, 12,  235, 0, 8, 764399, 24388.44, 1, 92.73, 0: 25; 1: 70; 2: 27; 3: 13; 4: 8; 5: 4; 6: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 699,  6, 18,  235, 0, 8, 846326, 24388.44, 1, 92.73, 0: 25; 1: 66; 2: 31; 3: 14; 4: 10; 5: 1; 6: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 791,  7, 14,  236, 0, 8, 780628, 24388.44, 1, 92.73, 0: 25; 1: 62; 2: 39; 3: 11; 4: 6; 5: 5; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 865, 12,  8,  236, 0, 8, 764414, 24388.44, 1, 92.73, 0: 25; 1: 73; 2: 22; 3: 14; 4: 9; 5: 4; 6: 1; 7: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia,  76,  6, 16,  237, 0, 8, 764436, 24388.44, 1, 92.73, 0: 25; 1: 68; 2: 29; 3: 14; 4: 5; 5: 7; 6: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 287,  6, 18,  237, 0, 8, 846615, 24388.44, 1, 92.73, 0: 25; 1: 65; 2: 34; 3: 11; 4: 10; 5: 2; 6: 1; 7: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 722, 10, 10,  238, 0, 8, 795668, 24388.44, 1, 92.73, 0: 25; 1: 71; 2: 24; 3: 12; 4: 13; 5: 2; 6: 1; 7: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 988, 12,  8,  238, 0, 8, 764395, 24388.44, 1, 92.73, 0: 25; 1: 67; 2: 31; 3: 11; 4: 11; 5: 1; 6: 2; 7: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 310,  6, 16,  238, 0, 8, 764491, 24388.44, 1, 92.73, 0: 25; 1: 69; 2: 29; 3: 11; 4: 9; 5: 3; 6: 2; 7: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 646, 12,  8,  239, 0, 8, 764402, 24388.44, 1, 92.73, 0: 25; 1: 68; 2: 29; 3: 12; 4: 9; 5: 3; 6: 3; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 459,  7, 13,  239, 0, 8, 728910, 24388.44, 1, 92.73, 0: 25; 1: 58; 2: 38; 3: 17; 4: 9; 5: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 187,  6, 18,  239, 0, 8, 846150, 24388.44, 1, 92.73, 0: 25; 1: 61; 2: 38; 3: 13; 4: 8; 5: 1; 6: 3; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 397, 10, 10,  239, 0, 8, 795839, 24388.44, 1, 92.73, 0: 25; 1: 65; 2: 38; 3: 5; 4: 10; 5: 3; 6: 1; 7: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia,  61,  6, 16,  240, 0, 8, 764386, 24388.44, 1, 92.73, 0: 25; 1: 63; 2: 35; 3: 13; 4: 7; 5: 4; 6: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 922,  8, 12,  241, 0, 8, 764483, 24388.44, 1, 92.73, 0: 25; 1: 70; 2: 28; 3: 9; 4: 9; 5: 6; 6: 1; 8: 2; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 765,  9, 11,  242, 0, 8, 786064, 24388.44, 1, 92.73, 0: 25; 1: 60; 2: 39; 3: 8; 4: 15; 5: 1; 7: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 901,  6, 18,  245, 0, 8, 846252, 24388.44, 1, 92.73, 0: 25; 1: 63; 2: 33; 3: 12; 4: 10; 5: 4; 6: 2; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia,  29, 10, 10,  246, 0, 8, 796115, 24388.44, 1, 92.73, 0: 25; 1: 62; 2: 35; 3: 12; 4: 8; 5: 4; 6: 3; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 275,  8, 12,  246, 0, 8, 764396, 24388.44, 1, 92.73, 0: 25; 1: 66; 2: 26; 3: 18; 4: 7; 5: 4; 6: 3; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 354,  6, 17,  253, 0, 8, 805077, 24388.44, 1, 92.73, 0: 25; 1: 53; 2: 38; 3: 20; 4: 9; 5: 4; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 391,  7, 15,  264, 0, 8, 826837, 24388.44, 1, 92.73, 0: 25; 1: 51; 2: 43; 3: 12; 4: 10; 5: 6; 6: 1; 7: 1; 8: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 714, 10, 10,  214, 0, 9, 796227, 24388.44, 1, 92.73, 0: 25; 1: 70; 2: 37; 3: 8; 4: 8; 5: 1; 9: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 325, 12,  8,  220, 0, 9, 764493, 24388.44, 1, 92.73, 0: 25; 1: 66; 2: 39; 3: 10; 4: 8; 5: 1; 9: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 572, 12,  8,  232, 0, 9, 764308, 24388.44, 1, 92.73, 0: 25; 1: 70; 2: 31; 3: 10; 4: 7; 5: 3; 6: 3; 9: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 473, 10, 10,  238, 0, 9, 796122, 24388.44, 1, 92.73, 0: 25; 1: 70; 2: 30; 3: 10; 4: 6; 5: 4; 6: 3; 7: 1; 9: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 456, 11,  9,  239, 0, 9, 786303, 24388.44, 1, 92.73, 0: 25; 1: 56; 2: 46; 3: 11; 4: 7; 5: 3; 6: 1; 9: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 131, 12,  8,  240, 0, 9, 764418, 24388.44, 1, 92.73, 0: 25; 1: 68; 2: 32; 3: 9; 4: 9; 5: 3; 6: 1; 7: 1; 8: 1; 9: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 137,  6, 16,  243, 0, 9, 764345, 24388.44, 1, 92.73, 0: 25; 1: 68; 2: 27; 3: 10; 4: 14; 5: 4; 6: 1; 9: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia,  13, 11,  9,  244, 0, 9, 786380, 24388.44, 1, 92.73, 0: 25; 1: 55; 2: 45; 3: 11; 4: 9; 5: 3; 6: 1; 9: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 114,  7, 13,  250, 0, 9, 728910, 24388.44, 1, 92.73, 0: 25; 1: 53; 2: 48; 3: 9; 4: 7; 5: 5; 6: 2; 9: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 214,  7, 13,  252, 0, 9, 728910, 24388.44, 1, 92.73, 0: 25; 1: 51; 2: 41; 3: 20; 4: 10; 5: 2; 9: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 507,  6, 17,  252, 0, 9, 805167, 24388.44, 1, 92.73, 0: 25; 1: 53; 2: 43; 3: 14; 4: 10; 5: 3; 7: 1; 9: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 383,  7, 13,  255, 0, 9, 728910, 24388.44, 1, 92.73, 0: 25; 1: 56; 2: 41; 3: 12; 4: 7; 5: 5; 6: 2; 7: 1; 9: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 316,  6, 17,  256, 0, 9, 805253, 24388.44, 1, 92.73, 0: 25; 1: 58; 2: 38; 3: 9; 4: 12; 5: 5; 6: 1; 7: 1; 9: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 301, 10, 10,  210, 0, 10, 795967, 24388.44, 1, 92.73, 0: 25; 1: 75; 2: 31; 3: 11; 4: 5; 5: 2; 10: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 172, 10, 10,  223, 0, 10, 795971, 24388.44, 1, 92.73, 0: 25; 1: 75; 2: 25; 3: 12; 4: 8; 5: 4; 10: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia,  74,  9, 11,  241, 0, 10, 786161, 24388.44, 1, 92.73, 0: 25; 1: 57; 2: 43; 3: 13; 4: 7; 5: 3; 6: 1; 10: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 449,  9, 11,  243, 0, 10, 786062, 24388.44, 1, 92.73, 0: 25; 1: 59; 2: 37; 3: 14; 4: 12; 5: 2; 10: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 629,  9, 11,  243, 0, 10, 786137, 24388.44, 1, 92.73, 0: 25; 1: 58; 2: 39; 3: 13; 4: 12; 5: 2; 10: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 271,  9, 11,  244, 0, 10, 786036, 24388.44, 1, 92.73, 0: 25; 1: 55; 2: 42; 3: 17; 4: 7; 5: 2; 6: 1; 10: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 373,  9, 11,  245, 0, 10, 786138, 24388.44, 1, 92.73, 0: 25; 1: 57; 2: 39; 3: 17; 4: 7; 5: 3; 6: 1; 10: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 302,  7, 13,  245, 0, 10, 728910, 24388.44, 1, 92.73, 0: 25; 1: 58; 2: 41; 3: 12; 4: 7; 5: 5; 6: 1; 10: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 785,  6, 17,  246, 0, 10, 804953, 24388.44, 1, 92.73, 0: 25; 1: 62; 2: 31; 3: 19; 4: 8; 5: 2; 6: 1; 7: 1; 10: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 452,  9, 11,  247, 0, 10, 785922, 24388.44, 1, 92.73, 0: 25; 1: 55; 2: 44; 3: 10; 4: 11; 5: 4; 10: 1; 
IGVH_mutations_in_chronic_lymphocytic_leukemia, 848, 11,  9,  247, 0, 10, 786285, 24388.44, 1, 92.73, 0: 25; 1: 51; 2: 48; 3: 15; 4: 5; 5: 5; 10: 1; 
