Seed 1656949570
ARCH 2|F_ID 1|LIMIT 3
before: 
72(320)
Melhor resultado nxn: Glucose_Repression_Signaling_2009, 392,  9,  9,  133, 1, 2, 638832, 17031.17, 0, 0.00, 1: 79; 2: 27; 
Glucose_Repression_Signaling_2009, 210,  6, 13,  190, 1, 5, 619423, 17031.17, 1, 61.20, 1: 48; 2: 39; 3: 13; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 479,  6, 13,  190, 1, 5, 619722, 17031.17, 1, 61.20, 1: 50; 2: 39; 3: 9; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009, 764,  5, 15,  190, 1, 5, 596367, 17031.17, 1, 61.20, 1: 49; 2: 40; 3: 8; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 274,  6, 13,  190, 1, 5, 619639, 17031.17, 1, 61.20, 1: 45; 2: 45; 3: 10; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 947,  7, 11,  190, 1, 5, 613299, 17031.17, 1, 61.20, 1: 46; 2: 43; 3: 11; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 106, 11,  7,  190, 1, 5, 613065, 17031.17, 1, 61.20, 1: 52; 2: 35; 3: 9; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009, 728,  7, 11,  190, 1, 5, 613234, 17031.17, 1, 61.20, 1: 47; 2: 42; 3: 10; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 957,  9,  9,  190, 1, 5, 639207, 17031.17, 1, 61.20, 1: 45; 2: 45; 3: 10; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 510, 11,  7,  190, 1, 5, 613183, 17031.17, 1, 61.20, 1: 50; 2: 38; 3: 11; 4: 4; 5: 3; 
Glucose_Repression_Signaling_2009, 662,  5, 16,  190, 1, 5, 634261, 17031.17, 1, 61.20, 1: 52; 2: 34; 3: 11; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 227, 11,  7,  190, 1, 5, 613258, 17031.17, 1, 61.20, 1: 50; 2: 36; 3: 13; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 220,  5, 15,  190, 1, 5, 596506, 17031.17, 1, 61.20, 1: 47; 2: 41; 3: 12; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 430,  5, 15,  190, 1, 5, 596415, 17031.17, 1, 61.20, 1: 51; 2: 35; 3: 13; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 154,  6, 13,  191, 1, 5, 619541, 17031.17, 1, 61.20, 1: 49; 2: 39; 3: 11; 4: 4; 5: 3; 
Glucose_Repression_Signaling_2009, 172,  7, 11,  191, 1, 5, 613187, 17031.17, 1, 61.20, 1: 48; 2: 39; 3: 12; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 846,  5, 15,  191, 1, 5, 596411, 17031.17, 1, 61.20, 1: 48; 2: 39; 3: 13; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 420,  6, 13,  191, 1, 5, 619570, 17031.17, 1, 61.20, 1: 51; 2: 39; 3: 5; 4: 8; 5: 3; 
Glucose_Repression_Signaling_2009, 757,  5, 16,  191, 1, 5, 634201, 17031.17, 1, 61.20, 1: 52; 2: 33; 3: 13; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 919, 11,  7,  191, 1, 5, 613289, 17031.17, 1, 61.20, 1: 48; 2: 37; 3: 16; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 271,  5, 15,  191, 1, 5, 596420, 17031.17, 1, 61.20, 1: 49; 2: 37; 3: 14; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 101,  5, 15,  191, 1, 5, 596390, 17031.17, 1, 61.20, 1: 49; 2: 40; 3: 8; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 888,  6, 13,  191, 1, 5, 619574, 17031.17, 1, 61.20, 1: 51; 2: 35; 3: 12; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 614,  6, 13,  191, 1, 5, 619433, 17031.17, 1, 61.20, 1: 46; 2: 44; 3: 9; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009,  20,  6, 13,  191, 1, 5, 619686, 17031.17, 1, 61.20, 1: 48; 2: 39; 3: 13; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 511,  9,  9,  191, 1, 5, 639062, 17031.17, 1, 61.20, 1: 49; 2: 38; 3: 11; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 975,  6, 13,  191, 1, 5, 619554, 17031.17, 1, 61.20, 1: 46; 2: 44; 3: 8; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 291,  6, 13,  191, 1, 5, 619513, 17031.17, 1, 61.20, 1: 43; 2: 49; 3: 7; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 413,  5, 15,  191, 1, 5, 596425, 17031.17, 1, 61.20, 1: 47; 2: 40; 3: 13; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 499, 11,  7,  191, 1, 5, 612783, 17031.17, 1, 61.20, 1: 47; 2: 41; 3: 11; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 337,  7, 11,  191, 1, 5, 613123, 17031.17, 1, 61.20, 1: 44; 2: 49; 3: 5; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 561, 11,  7,  191, 1, 5, 613139, 17031.17, 1, 61.20, 1: 49; 2: 41; 3: 5; 4: 10; 5: 1; 
Glucose_Repression_Signaling_2009, 461, 11,  7,  192, 1, 5, 613215, 17031.17, 1, 61.20, 1: 51; 2: 35; 3: 11; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009,  91, 11,  7,  192, 1, 5, 613253, 17031.17, 1, 61.20, 1: 47; 2: 40; 3: 12; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 768,  5, 15,  192, 1, 5, 596425, 17031.17, 1, 61.20, 1: 49; 2: 39; 3: 9; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 771,  5, 15,  192, 1, 5, 596348, 17031.17, 1, 61.20, 1: 46; 2: 44; 3: 8; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 911, 11,  7,  192, 1, 5, 613110, 17031.17, 1, 61.20, 1: 49; 2: 38; 3: 10; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 216,  6, 13,  192, 1, 5, 619685, 17031.17, 1, 61.20, 1: 49; 2: 39; 3: 10; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009, 333,  5, 15,  192, 1, 5, 596409, 17031.17, 1, 61.20, 1: 48; 2: 42; 3: 6; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009, 193, 11,  7,  192, 1, 5, 613266, 17031.17, 1, 61.20, 1: 43; 2: 45; 3: 14; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 969, 11,  7,  192, 1, 5, 613211, 17031.17, 1, 61.20, 1: 48; 2: 39; 3: 11; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 796,  6, 13,  192, 1, 5, 619560, 17031.17, 1, 61.20, 1: 43; 2: 45; 3: 14; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 709,  6, 13,  192, 1, 5, 619730, 17031.17, 1, 61.20, 1: 48; 2: 42; 3: 6; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009, 284, 11,  7,  192, 1, 5, 613235, 17031.17, 1, 61.20, 1: 49; 2: 39; 3: 10; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009, 192,  6, 13,  192, 1, 5, 619614, 17031.17, 1, 61.20, 1: 49; 2: 37; 3: 12; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 830,  7, 11,  193, 1, 5, 613326, 17031.17, 1, 61.20, 1: 46; 2: 45; 3: 5; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009, 219,  6, 13,  193, 1, 5, 619605, 17031.17, 1, 61.20, 1: 47; 2: 40; 3: 12; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 747,  5, 15,  193, 1, 5, 596428, 17031.17, 1, 61.20, 1: 50; 2: 37; 3: 8; 4: 10; 5: 1; 
Glucose_Repression_Signaling_2009,  18,  9,  9,  193, 1, 5, 639191, 17031.17, 1, 61.20, 1: 49; 2: 36; 3: 13; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 873,  6, 13,  193, 1, 5, 619693, 17031.17, 1, 61.20, 1: 50; 2: 36; 3: 11; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 226,  5, 15,  193, 1, 5, 596424, 17031.17, 1, 61.20, 1: 48; 2: 38; 3: 13; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 719, 11,  7,  193, 1, 5, 613326, 17031.17, 1, 61.20, 1: 47; 2: 40; 3: 11; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 458, 11,  7,  193, 1, 5, 613142, 17031.17, 1, 61.20, 1: 48; 2: 41; 3: 7; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009, 169, 11,  7,  193, 1, 5, 613134, 17031.17, 1, 61.20, 1: 45; 2: 42; 3: 13; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 377, 11,  7,  193, 1, 5, 613309, 17031.17, 1, 61.20, 1: 51; 2: 33; 3: 13; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 829,  6, 13,  193, 1, 5, 619685, 17031.17, 1, 61.20, 1: 47; 2: 39; 3: 14; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 298,  6, 13,  193, 1, 5, 619504, 17031.17, 1, 61.20, 1: 50; 2: 36; 3: 12; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009, 860,  6, 13,  193, 1, 5, 619542, 17031.17, 1, 61.20, 1: 49; 2: 37; 3: 11; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 886,  5, 15,  194, 1, 5, 596440, 17031.17, 1, 61.20, 1: 46; 2: 40; 3: 13; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 655,  6, 13,  194, 1, 5, 619561, 17031.17, 1, 61.20, 1: 47; 2: 38; 3: 14; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 927,  9,  9,  194, 1, 5, 638990, 17031.17, 1, 61.20, 1: 45; 2: 42; 3: 12; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009,  56,  6, 13,  194, 1, 5, 619506, 17031.17, 1, 61.20, 1: 43; 2: 46; 3: 10; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 659,  9,  9,  194, 1, 5, 639246, 17031.17, 1, 61.20, 1: 50; 2: 36; 3: 11; 4: 6; 5: 3; 
Glucose_Repression_Signaling_2009, 151,  9,  9,  194, 1, 5, 639210, 17031.17, 1, 61.20, 1: 49; 2: 37; 3: 10; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009, 121,  5, 15,  194, 1, 5, 596450, 17031.17, 1, 61.20, 1: 48; 2: 38; 3: 12; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 335,  6, 13,  194, 1, 5, 619513, 17031.17, 1, 61.20, 1: 47; 2: 40; 3: 11; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 243,  5, 15,  194, 1, 5, 596437, 17031.17, 1, 61.20, 1: 48; 2: 41; 3: 7; 4: 7; 5: 3; 
Glucose_Repression_Signaling_2009, 252,  5, 15,  194, 1, 5, 596456, 17031.17, 1, 61.20, 1: 46; 2: 44; 3: 7; 4: 6; 5: 3; 
Glucose_Repression_Signaling_2009, 248, 11,  7,  194, 1, 5, 613118, 17031.17, 1, 61.20, 1: 49; 2: 38; 3: 9; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009, 689,  9,  9,  194, 1, 5, 639424, 17031.17, 1, 61.20, 1: 46; 2: 43; 3: 7; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009, 456,  7, 11,  194, 1, 5, 613348, 17031.17, 1, 61.20, 1: 49; 2: 38; 3: 9; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009, 182, 11,  7,  195, 1, 5, 613145, 17031.17, 1, 61.20, 1: 44; 2: 43; 3: 12; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 624,  5, 15,  195, 1, 5, 596390, 17031.17, 1, 61.20, 1: 44; 2: 43; 3: 13; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 735,  7, 11,  195, 1, 5, 613368, 17031.17, 1, 61.20, 1: 48; 2: 38; 3: 12; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009,  95,  5, 15,  195, 1, 5, 596446, 17031.17, 1, 61.20, 1: 49; 2: 34; 3: 15; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 761,  6, 13,  195, 1, 5, 619561, 17031.17, 1, 61.20, 1: 51; 2: 34; 3: 10; 4: 9; 5: 2; 
Glucose_Repression_Signaling_2009, 462,  5, 15,  195, 1, 5, 596314, 17031.17, 1, 61.20, 1: 46; 2: 40; 3: 12; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 798,  7, 11,  195, 1, 5, 613266, 17031.17, 1, 61.20, 1: 50; 2: 35; 3: 11; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009,  44,  9,  9,  195, 1, 5, 638539, 17031.17, 1, 61.20, 1: 50; 2: 38; 3: 6; 4: 9; 5: 3; 
Glucose_Repression_Signaling_2009, 262,  7, 11,  195, 1, 5, 613109, 17031.17, 1, 61.20, 1: 47; 2: 37; 3: 15; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 428,  5, 15,  196, 1, 5, 596299, 17031.17, 1, 61.20, 1: 47; 2: 38; 3: 12; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 634,  5, 15,  196, 1, 5, 596375, 17031.17, 1, 61.20, 1: 46; 2: 37; 3: 17; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 544,  7, 11,  196, 1, 5, 613277, 17031.17, 1, 61.20, 1: 48; 2: 37; 3: 11; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009, 165,  5, 15,  196, 1, 5, 596389, 17031.17, 1, 61.20, 1: 48; 2: 36; 3: 13; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 460, 11,  7,  196, 1, 5, 613190, 17031.17, 1, 61.20, 1: 44; 2: 46; 3: 7; 4: 6; 5: 3; 
Glucose_Repression_Signaling_2009, 671,  5, 15,  196, 1, 5, 596577, 17031.17, 1, 61.20, 1: 46; 2: 41; 3: 10; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 550,  6, 13,  196, 1, 5, 619395, 17031.17, 1, 61.20, 1: 48; 2: 38; 3: 10; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009, 508, 11,  7,  196, 1, 5, 613149, 17031.17, 1, 61.20, 1: 44; 2: 41; 3: 15; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 341,  5, 15,  196, 1, 5, 596315, 17031.17, 1, 61.20, 1: 47; 2: 38; 3: 12; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 950,  7, 11,  196, 1, 5, 613126, 17031.17, 1, 61.20, 1: 46; 2: 42; 3: 7; 4: 10; 5: 1; 
Glucose_Repression_Signaling_2009, 752, 11,  7,  196, 1, 5, 613113, 17031.17, 1, 61.20, 1: 46; 2: 40; 3: 11; 4: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 469,  5, 15,  197, 1, 5, 596408, 17031.17, 1, 61.20, 1: 44; 2: 43; 3: 11; 4: 6; 5: 2; 
Glucose_Repression_Signaling_2009, 173,  5, 15,  197, 1, 5, 596440, 17031.17, 1, 61.20, 1: 47; 2: 40; 3: 8; 4: 9; 5: 2; 
Glucose_Repression_Signaling_2009, 528,  5, 15,  197, 1, 5, 596393, 17031.17, 1, 61.20, 1: 48; 2: 36; 3: 13; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 206,  5, 15,  197, 1, 5, 596407, 17031.17, 1, 61.20, 1: 49; 2: 34; 3: 14; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 813,  7, 11,  197, 1, 5, 613158, 17031.17, 1, 61.20, 1: 44; 2: 44; 3: 9; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 424,  7, 11,  197, 1, 5, 613162, 17031.17, 1, 61.20, 1: 45; 2: 42; 3: 11; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009, 280,  5, 15,  198, 1, 5, 596426, 17031.17, 1, 61.20, 1: 43; 2: 45; 3: 9; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 844,  6, 13,  198, 1, 5, 619499, 17031.17, 1, 61.20, 1: 42; 2: 44; 3: 13; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 843,  5, 15,  198, 1, 5, 596406, 17031.17, 1, 61.20, 1: 51; 2: 30; 3: 16; 4: 6; 5: 3; 
Glucose_Repression_Signaling_2009, 351,  5, 15,  198, 1, 5, 596445, 17031.17, 1, 61.20, 1: 51; 2: 32; 3: 12; 4: 8; 5: 3; 
Glucose_Repression_Signaling_2009, 684,  6, 13,  199, 1, 5, 619411, 17031.17, 1, 61.20, 1: 46; 2: 38; 3: 13; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 758,  5, 15,  199, 1, 5, 596435, 17031.17, 1, 61.20, 1: 42; 2: 42; 3: 16; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 287,  6, 13,  199, 1, 5, 619558, 17031.17, 1, 61.20, 1: 44; 2: 37; 3: 20; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 288,  9,  9,  199, 1, 5, 638933, 17031.17, 1, 61.20, 1: 46; 2: 39; 3: 10; 4: 10; 5: 1; 
Glucose_Repression_Signaling_2009, 580,  7, 11,  200, 1, 5, 613255, 17031.17, 1, 61.20, 1: 42; 2: 43; 3: 14; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 929,  9,  9,  200, 1, 5, 638987, 17031.17, 1, 61.20, 1: 46; 2: 39; 3: 11; 4: 7; 5: 3; 
Glucose_Repression_Signaling_2009, 340, 11,  7,  200, 1, 5, 613115, 17031.17, 1, 61.20, 1: 50; 2: 34; 3: 9; 4: 10; 5: 3; 
Glucose_Repression_Signaling_2009, 964,  5, 15,  200, 1, 5, 596373, 17031.17, 1, 61.20, 1: 44; 2: 42; 3: 10; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009, 207,  5, 15,  200, 1, 5, 596351, 17031.17, 1, 61.20, 1: 43; 2: 42; 3: 14; 4: 4; 5: 3; 
Glucose_Repression_Signaling_2009, 168,  7, 11,  201, 1, 5, 613197, 17031.17, 1, 61.20, 1: 47; 2: 35; 3: 14; 4: 8; 5: 2; 
Glucose_Repression_Signaling_2009, 539,  5, 15,  201, 1, 5, 596387, 17031.17, 1, 61.20, 1: 46; 2: 36; 3: 14; 4: 9; 5: 1; 
Glucose_Repression_Signaling_2009, 474,  7, 11,  201, 1, 5, 612972, 17031.17, 1, 61.20, 1: 43; 2: 42; 3: 12; 4: 7; 5: 2; 
Glucose_Repression_Signaling_2009, 225,  5, 15,  201, 1, 5, 596434, 17031.17, 1, 61.20, 1: 47; 2: 39; 3: 8; 4: 8; 5: 4; 
Glucose_Repression_Signaling_2009, 330,  5, 15,  201, 1, 5, 596451, 17031.17, 1, 61.20, 1: 46; 2: 40; 3: 7; 4: 11; 5: 2; 
Glucose_Repression_Signaling_2009, 535,  5, 15,  202, 1, 5, 596403, 17031.17, 1, 61.20, 1: 47; 2: 35; 3: 12; 4: 11; 5: 1; 
Glucose_Repression_Signaling_2009,  73,  6, 13,  202, 1, 5, 619667, 17031.17, 1, 61.20, 1: 45; 2: 40; 3: 9; 4: 10; 5: 2; 
Glucose_Repression_Signaling_2009, 750,  5, 15,  204, 1, 5, 596401, 17031.17, 1, 61.20, 1: 43; 2: 41; 3: 12; 4: 7; 5: 3; 
Glucose_Repression_Signaling_2009, 654,  5, 15,  204, 1, 5, 596443, 17031.17, 1, 61.20, 1: 44; 2: 40; 3: 11; 4: 8; 5: 3; 
Glucose_Repression_Signaling_2009, 958,  5, 15,  205, 1, 5, 596410, 17031.17, 1, 61.20, 1: 43; 2: 42; 3: 9; 4: 9; 5: 3; 
Glucose_Repression_Signaling_2009, 367, 10,  8,  161, 1, 6, 634155, 17031.17, 1, 61.20, 1: 71; 2: 24; 3: 5; 4: 4; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 362,  6, 14,  161, 1, 6, 658833, 17031.17, 1, 61.20, 1: 60; 2: 41; 3: 3; 4: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 651,  6, 14,  163, 1, 6, 659069, 17031.17, 1, 61.20, 1: 64; 2: 31; 3: 9; 4: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 987, 10,  8,  164, 1, 6, 633975, 17031.17, 1, 61.20, 1: 65; 2: 30; 3: 7; 4: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 477,  6, 14,  164, 1, 6, 658549, 17031.17, 1, 61.20, 1: 63; 2: 32; 3: 9; 4: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 883, 10,  8,  164, 1, 6, 634093, 17031.17, 1, 61.20, 1: 64; 2: 31; 3: 8; 4: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 834,  6, 14,  165, 1, 6, 657941, 17031.17, 1, 61.20, 1: 65; 2: 29; 3: 8; 4: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 590, 10,  8,  166, 1, 6, 634122, 17031.17, 1, 61.20, 1: 67; 2: 27; 3: 7; 4: 2; 5: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 869,  6, 14,  166, 1, 6, 658175, 17031.17, 1, 61.20, 1: 60; 2: 39; 3: 3; 4: 2; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 918,  7, 12,  166, 1, 6, 659079, 17031.17, 1, 61.20, 1: 63; 2: 31; 3: 9; 4: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 116,  8, 10,  166, 1, 6, 634175, 17031.17, 1, 61.20, 1: 62; 2: 34; 3: 6; 4: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 992,  6, 14,  166, 1, 6, 658828, 17031.17, 1, 61.20, 1: 64; 2: 31; 3: 7; 4: 2; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 572,  6, 14,  167, 1, 6, 658844, 17031.17, 1, 61.20, 1: 61; 2: 32; 3: 12; 6: 1; 
Glucose_Repression_Signaling_2009, 702, 10,  8,  167, 1, 6, 634115, 17031.17, 1, 61.20, 1: 64; 2: 29; 3: 9; 4: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 679,  6, 14,  167, 1, 6, 658866, 17031.17, 1, 61.20, 1: 61; 2: 35; 3: 6; 4: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 812,  7, 12,  167, 1, 6, 658358, 17031.17, 1, 61.20, 1: 62; 2: 32; 3: 9; 4: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 751, 10,  8,  167, 1, 6, 634149, 17031.17, 1, 61.20, 1: 66; 2: 27; 3: 8; 4: 3; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009,  38,  8, 10,  167, 1, 6, 634033, 17031.17, 1, 61.20, 1: 63; 2: 30; 3: 10; 4: 2; 6: 1; 
Glucose_Repression_Signaling_2009, 802,  7, 12,  168, 1, 6, 658880, 17031.17, 1, 61.20, 1: 60; 2: 37; 3: 5; 4: 2; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 369, 10,  8,  168, 1, 6, 633931, 17031.17, 1, 61.20, 1: 65; 2: 29; 3: 7; 4: 3; 6: 2; 
Glucose_Repression_Signaling_2009, 931, 10,  8,  168, 1, 6, 634313, 17031.17, 1, 61.20, 1: 63; 2: 31; 3: 8; 4: 2; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 144,  6, 14,  168, 1, 6, 658908, 17031.17, 1, 61.20, 1: 60; 2: 36; 3: 6; 4: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 941,  8, 10,  168, 1, 6, 634249, 17031.17, 1, 61.20, 1: 61; 2: 34; 3: 7; 4: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 704,  8, 10,  168, 1, 6, 634285, 17031.17, 1, 61.20, 1: 66; 2: 27; 3: 7; 4: 4; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 894, 10,  8,  169, 1, 6, 634255, 17031.17, 1, 61.20, 1: 66; 2: 25; 3: 9; 4: 5; 6: 1; 
Glucose_Repression_Signaling_2009, 507,  8, 10,  169, 1, 6, 634284, 17031.17, 1, 61.20, 1: 66; 2: 25; 3: 9; 4: 5; 6: 1; 
Glucose_Repression_Signaling_2009,  69,  6, 14,  169, 1, 6, 658322, 17031.17, 1, 61.20, 1: 63; 2: 30; 3: 8; 4: 4; 6: 1; 
Glucose_Repression_Signaling_2009,  60, 10,  8,  169, 1, 6, 634206, 17031.17, 1, 61.20, 1: 59; 2: 37; 3: 6; 4: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 273,  7, 12,  170, 1, 6, 659016, 17031.17, 1, 61.20, 1: 59; 2: 37; 3: 6; 4: 2; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 272,  7, 12,  170, 1, 6, 658956, 17031.17, 1, 61.20, 1: 66; 2: 26; 3: 7; 4: 5; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 241,  6, 14,  170, 1, 6, 658828, 17031.17, 1, 61.20, 1: 61; 2: 34; 3: 6; 4: 3; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 277,  6, 14,  170, 1, 6, 658596, 17031.17, 1, 61.20, 1: 64; 2: 28; 3: 8; 4: 5; 6: 1; 
Glucose_Repression_Signaling_2009, 576,  7, 12,  171, 1, 6, 658645, 17031.17, 1, 61.20, 1: 60; 2: 33; 3: 9; 4: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 416,  6, 14,  171, 1, 6, 659112, 17031.17, 1, 61.20, 1: 58; 2: 38; 3: 6; 4: 2; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 158, 10,  8,  172, 1, 6, 634067, 17031.17, 1, 61.20, 1: 62; 2: 31; 3: 7; 4: 4; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 808,  7, 12,  173, 1, 6, 658960, 17031.17, 1, 61.20, 1: 60; 2: 33; 3: 7; 4: 5; 6: 1; 
Glucose_Repression_Signaling_2009, 976,  8, 10,  173, 1, 6, 634192, 17031.17, 1, 61.20, 1: 61; 2: 29; 3: 13; 4: 1; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009,  93, 10,  8,  174, 1, 6, 634323, 17031.17, 1, 61.20, 1: 62; 2: 26; 3: 14; 4: 3; 6: 1; 
Glucose_Repression_Signaling_2009, 589,  8, 10,  174, 1, 6, 634135, 17031.17, 1, 61.20, 1: 60; 2: 32; 3: 9; 4: 3; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 898,  8, 10,  174, 1, 6, 633910, 17031.17, 1, 61.20, 1: 59; 2: 34; 3: 8; 4: 3; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 177,  6, 14,  174, 1, 6, 658650, 17031.17, 1, 61.20, 1: 59; 2: 33; 3: 9; 4: 4; 6: 1; 
Glucose_Repression_Signaling_2009,  59, 10,  8,  174, 1, 6, 634144, 17031.17, 1, 61.20, 1: 61; 2: 30; 3: 10; 4: 3; 5: 1; 6: 1; 
Glucose_Repression_Signaling_2009, 972,  7, 12,  174, 1, 6, 658648, 17031.17, 1, 61.20, 1: 57; 2: 36; 3: 9; 4: 3; 6: 1; 
