Seed 1656949570
ARCH 2|F_ID 0|LIMIT 3
before: 
3(297)
Melhor resultado nxn: B_bronchiseptica_and_T_retortaeformis_coinfectio, 157,  6, 10,  189, 1, 3, 469954, 12208.51, 0, 0.00, 1: 86; 2: 44; 3: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 354,  5, 13,  262, 0, 6, 500020, 12208.51, 1, 86.71, 0: 6; 1: 54; 2: 43; 3: 11; 4: 18; 5: 1; 6: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 713,  5, 13,  263, 0, 6, 500344, 12208.51, 1, 86.71, 0: 6; 1: 51; 2: 46; 3: 14; 4: 13; 5: 4; 6: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,   2,  5, 13,  263, 0, 6, 499784, 12208.51, 1, 86.71, 0: 6; 1: 51; 2: 45; 3: 18; 4: 9; 5: 4; 6: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 228,  6,  9,  263, 0, 6, 427869, 12208.51, 1, 86.71, 0: 6; 1: 53; 2: 40; 3: 19; 4: 13; 5: 3; 6: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 818,  6,  9,  263, 0, 6, 427869, 12208.51, 1, 86.71, 0: 6; 1: 56; 2: 39; 3: 15; 4: 12; 5: 6; 6: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 412,  5, 11,  263, 0, 6, 434699, 12208.51, 1, 86.71, 0: 6; 1: 56; 2: 39; 3: 16; 4: 11; 5: 5; 6: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 192,  5, 13,  264, 0, 6, 499873, 12208.51, 1, 86.71, 0: 6; 1: 59; 2: 34; 3: 15; 4: 14; 5: 6; 6: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 188,  5, 13,  264, 0, 6, 499804, 12208.51, 1, 86.71, 0: 6; 1: 53; 2: 41; 3: 16; 4: 15; 5: 3; 6: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 642,  8,  7,  266, 0, 6, 442581, 12208.51, 1, 86.71, 0: 6; 1: 58; 2: 36; 3: 13; 4: 15; 5: 5; 6: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 536,  5, 13,  267, 0, 6, 499357, 12208.51, 1, 86.71, 0: 6; 1: 52; 2: 42; 3: 16; 4: 13; 5: 5; 6: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 124,  6,  9,  268, 0, 6, 427869, 12208.51, 1, 86.71, 0: 6; 1: 48; 2: 50; 3: 12; 4: 12; 5: 6; 6: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  87,  6,  9,  269, 0, 6, 427869, 12208.51, 1, 86.71, 0: 6; 1: 50; 2: 43; 3: 19; 4: 10; 5: 6; 6: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 771,  6,  9,  272, 0, 6, 427869, 12208.51, 1, 86.71, 0: 6; 1: 48; 2: 47; 3: 15; 4: 13; 5: 3; 6: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 797,  5, 13,  274, 0, 6, 499508, 12208.51, 1, 86.71, 0: 6; 1: 50; 2: 46; 3: 12; 4: 13; 5: 4; 6: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 951,  5, 13,  277, 0, 6, 499349, 12208.51, 1, 86.71, 0: 6; 1: 50; 2: 40; 3: 19; 4: 12; 5: 6; 6: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 699,  6, 10,  219, 0, 7, 470886, 12208.51, 1, 86.71, 0: 6; 1: 72; 2: 39; 3: 7; 4: 9; 5: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  50,  8,  7,  221, 0, 7, 442555, 12208.51, 0, 86.71, 0: 6; 1: 56; 2: 62; 3: 6; 4: 4; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 226,  5, 12,  222, 0, 7, 469987, 12208.51, 1, 86.71, 0: 6; 1: 67; 2: 44; 3: 10; 4: 5; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 517,  7,  8,  224, 0, 7, 442602, 12208.51, 1, 86.71, 0: 6; 1: 69; 2: 39; 3: 14; 4: 4; 6: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 334,  7,  8,  225, 0, 7, 442704, 12208.51, 1, 86.71, 0: 6; 1: 67; 2: 41; 3: 11; 4: 9; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  28,  4, 14,  227, 0, 7, 442684, 12208.51, 1, 86.71, 0: 6; 1: 71; 2: 34; 3: 13; 4: 8; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 971,  6, 10,  228, 0, 7, 470587, 12208.51, 1, 86.71, 0: 6; 1: 67; 2: 39; 3: 13; 4: 8; 5: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 224,  4, 14,  229, 0, 7, 442808, 12208.51, 1, 86.71, 0: 6; 1: 73; 2: 32; 3: 12; 4: 7; 5: 3; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 591,  9,  6,  229, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 71; 2: 34; 3: 12; 4: 9; 5: 1; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 755,  7,  8,  230, 0, 7, 442352, 12208.51, 1, 86.71, 0: 6; 1: 69; 2: 35; 3: 14; 4: 8; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 703,  4, 14,  230, 0, 7, 442748, 12208.51, 1, 86.71, 0: 6; 1: 67; 2: 37; 3: 14; 4: 10; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 937,  4, 14,  231, 0, 7, 442779, 12208.51, 1, 86.71, 0: 6; 1: 67; 2: 41; 3: 10; 4: 6; 5: 3; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 216,  6, 10,  231, 0, 7, 470448, 12208.51, 1, 86.71, 0: 6; 1: 62; 2: 47; 3: 9; 4: 9; 5: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 744,  9,  6,  231, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 66; 2: 39; 3: 14; 4: 7; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 710,  8,  7,  231, 0, 7, 442644, 12208.51, 1, 86.71, 0: 6; 1: 66; 2: 40; 3: 13; 4: 6; 5: 3; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 490,  7,  8,  231, 0, 7, 442604, 12208.51, 1, 86.71, 0: 6; 1: 66; 2: 40; 3: 12; 4: 8; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 214,  7,  8,  232, 0, 7, 442604, 12208.51, 1, 86.71, 0: 6; 1: 74; 2: 30; 3: 11; 4: 8; 5: 4; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  15,  9,  6,  233, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 65; 2: 42; 3: 10; 4: 9; 5: 1; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 418,  4, 14,  233, 0, 7, 442909, 12208.51, 1, 86.71, 0: 6; 1: 69; 2: 36; 3: 13; 4: 6; 5: 2; 6: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 692,  9,  6,  233, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 67; 2: 37; 3: 13; 4: 10; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 785,  7,  8,  234, 0, 7, 442638, 12208.51, 1, 86.71, 0: 6; 1: 67; 2: 38; 3: 14; 4: 5; 5: 2; 6: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 511,  4, 14,  234, 0, 7, 442635, 12208.51, 1, 86.71, 0: 6; 1: 65; 2: 40; 3: 14; 4: 5; 5: 4; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 475,  6, 10,  234, 0, 7, 470792, 12208.51, 1, 86.71, 0: 6; 1: 66; 2: 38; 3: 16; 4: 5; 5: 2; 7: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  88,  8,  7,  234, 0, 7, 442506, 12208.51, 1, 86.71, 0: 6; 1: 61; 2: 45; 3: 13; 4: 8; 5: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 665,  6, 10,  234, 0, 7, 470229, 12208.51, 1, 86.71, 0: 6; 1: 68; 2: 38; 3: 11; 4: 5; 5: 6; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 654,  7,  8,  234, 0, 7, 442644, 12208.51, 1, 86.71, 0: 6; 1: 71; 2: 35; 3: 12; 4: 3; 5: 4; 6: 3; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 106,  5, 12,  234, 0, 7, 470912, 12208.51, 1, 86.71, 0: 6; 1: 65; 2: 40; 3: 13; 4: 8; 5: 1; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 687,  6, 10,  235, 0, 7, 470649, 12208.51, 1, 86.71, 0: 6; 1: 66; 2: 40; 3: 11; 4: 7; 5: 3; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 229,  7,  8,  235, 0, 7, 442273, 12208.51, 1, 86.71, 0: 6; 1: 68; 2: 37; 3: 9; 4: 12; 5: 1; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 513,  4, 14,  236, 0, 7, 442764, 12208.51, 1, 86.71, 0: 6; 1: 65; 2: 38; 3: 16; 4: 6; 5: 2; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 337,  9,  6,  236, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 66; 2: 41; 3: 10; 4: 6; 5: 3; 6: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 138,  7,  8,  237, 0, 7, 442672, 12208.51, 1, 86.71, 0: 6; 1: 65; 2: 38; 3: 14; 4: 9; 5: 1; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 618,  5, 12,  237, 0, 7, 470193, 12208.51, 1, 86.71, 0: 6; 1: 64; 2: 39; 3: 14; 4: 9; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 864,  4, 14,  237, 0, 7, 442800, 12208.51, 1, 86.71, 0: 6; 1: 71; 2: 34; 3: 11; 4: 6; 5: 2; 6: 4; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 925,  9,  6,  237, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 69; 2: 35; 3: 10; 4: 11; 5: 1; 6: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 791,  5, 12,  237, 0, 7, 470481, 12208.51, 1, 86.71, 0: 6; 1: 69; 2: 35; 3: 9; 4: 11; 5: 4; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 238,  5, 12,  237, 0, 7, 470557, 12208.51, 1, 86.71, 0: 6; 1: 70; 2: 32; 3: 12; 4: 10; 5: 4; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 879,  4, 14,  237, 0, 7, 442434, 12208.51, 1, 86.71, 0: 6; 1: 66; 2: 36; 3: 17; 4: 4; 5: 5; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 293,  5, 12,  237, 0, 7, 470312, 12208.51, 1, 86.71, 0: 6; 1: 69; 2: 34; 3: 12; 4: 9; 5: 3; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 746,  9,  6,  238, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 67; 2: 41; 3: 5; 4: 9; 5: 5; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 200,  4, 14,  238, 0, 7, 442678, 12208.51, 1, 86.71, 0: 6; 1: 64; 2: 42; 3: 11; 4: 6; 5: 4; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 105,  9,  6,  239, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 66; 2: 37; 3: 10; 4: 13; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 496,  9,  6,  240, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 71; 2: 30; 3: 14; 4: 7; 5: 4; 6: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  20,  4, 14,  241, 0, 7, 442731, 12208.51, 1, 86.71, 0: 6; 1: 64; 2: 38; 3: 13; 4: 10; 5: 3; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 520,  4, 14,  241, 0, 7, 442442, 12208.51, 1, 86.71, 0: 6; 1: 66; 2: 36; 3: 13; 4: 9; 5: 3; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 474,  5, 13,  241, 0, 7, 498146, 12208.51, 1, 86.71, 0: 6; 1: 61; 2: 42; 3: 12; 4: 12; 5: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 363,  6,  9,  242, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 62; 2: 41; 3: 13; 4: 9; 5: 2; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 639,  9,  6,  242, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 68; 2: 38; 3: 7; 4: 8; 5: 4; 6: 3; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 827,  9,  6,  242, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 62; 2: 44; 3: 10; 4: 7; 5: 3; 6: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 139,  7,  8,  242, 0, 7, 442594, 12208.51, 1, 86.71, 0: 6; 1: 60; 2: 47; 3: 9; 4: 8; 5: 2; 6: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 342,  9,  6,  242, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 64; 2: 38; 3: 15; 4: 6; 5: 4; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 551,  7,  8,  242, 0, 7, 442793, 12208.51, 1, 86.71, 0: 6; 1: 67; 2: 37; 3: 11; 4: 8; 5: 2; 6: 2; 7: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 127,  9,  6,  243, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 62; 2: 42; 3: 11; 4: 9; 5: 3; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 979,  4, 14,  243, 0, 7, 442815, 12208.51, 1, 86.71, 0: 6; 1: 67; 2: 33; 3: 13; 4: 11; 5: 4; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 140,  8,  7,  243, 0, 7, 442773, 12208.51, 1, 86.71, 0: 6; 1: 57; 2: 46; 3: 15; 4: 8; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 706,  9,  6,  243, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 64; 2: 39; 3: 13; 4: 7; 5: 4; 7: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 373,  4, 14,  243, 0, 7, 442715, 12208.51, 1, 86.71, 0: 6; 1: 68; 2: 29; 3: 20; 4: 6; 5: 4; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  48,  4, 14,  243, 0, 7, 442699, 12208.51, 1, 86.71, 0: 6; 1: 65; 2: 37; 3: 11; 4: 12; 5: 2; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 823,  7,  8,  243, 0, 7, 442787, 12208.51, 1, 86.71, 0: 6; 1: 61; 2: 44; 3: 11; 4: 8; 5: 3; 7: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 942,  6, 10,  244, 0, 7, 470819, 12208.51, 1, 86.71, 0: 6; 1: 66; 2: 35; 3: 12; 4: 10; 5: 5; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 738,  6,  9,  244, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 60; 2: 42; 3: 13; 4: 11; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 626,  6,  9,  244, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 57; 2: 43; 3: 20; 4: 6; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 593,  5, 13,  245, 0, 7, 499611, 12208.51, 1, 86.71, 0: 6; 1: 62; 2: 41; 3: 12; 4: 8; 5: 4; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 733,  5, 13,  245, 0, 7, 499362, 12208.51, 1, 86.71, 0: 6; 1: 59; 2: 44; 3: 11; 4: 12; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 452,  9,  6,  245, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 66; 2: 34; 3: 13; 4: 12; 5: 1; 6: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 891,  9,  6,  245, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 63; 2: 37; 3: 18; 4: 5; 5: 3; 6: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 473,  7,  8,  245, 0, 7, 442571, 12208.51, 1, 86.71, 0: 6; 1: 63; 2: 39; 3: 13; 4: 8; 5: 4; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  36,  7,  8,  246, 0, 7, 442839, 12208.51, 1, 86.71, 0: 6; 1: 58; 2: 48; 3: 10; 4: 7; 5: 3; 6: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 702,  5, 11,  246, 0, 7, 434656, 12208.51, 1, 86.71, 0: 6; 1: 62; 2: 43; 3: 6; 4: 12; 5: 5; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  46,  6,  9,  246, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 59; 2: 46; 3: 11; 4: 8; 5: 2; 6: 1; 7: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 159,  9,  6,  247, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 66; 2: 37; 3: 10; 4: 9; 5: 3; 6: 2; 7: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 498,  9,  6,  247, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 61; 2: 40; 3: 12; 4: 13; 5: 1; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 350,  6,  9,  247, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 62; 2: 37; 3: 14; 4: 13; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 530,  5, 12,  247, 0, 7, 470586, 12208.51, 1, 86.71, 0: 6; 1: 61; 2: 37; 3: 17; 4: 11; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 601,  4, 14,  247, 0, 7, 442700, 12208.51, 1, 86.71, 0: 6; 1: 67; 2: 30; 3: 18; 4: 8; 5: 3; 6: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 786,  4, 14,  248, 0, 7, 442705, 12208.51, 1, 86.71, 0: 6; 1: 62; 2: 40; 3: 15; 4: 5; 5: 3; 6: 2; 7: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 893,  5, 12,  248, 0, 7, 470401, 12208.51, 1, 86.71, 0: 6; 1: 62; 2: 35; 3: 17; 4: 12; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 212,  5, 11,  248, 0, 7, 434872, 12208.51, 1, 86.71, 0: 6; 1: 59; 2: 38; 3: 21; 4: 7; 5: 3; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 154,  6,  9,  248, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 60; 2: 37; 3: 19; 4: 10; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 934,  5, 12,  248, 0, 7, 469796, 12208.51, 1, 86.71, 0: 6; 1: 65; 2: 36; 3: 10; 4: 13; 5: 2; 6: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 100,  5, 11,  249, 0, 7, 434883, 12208.51, 1, 86.71, 0: 6; 1: 57; 2: 45; 3: 13; 4: 9; 5: 4; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 173,  8,  7,  249, 0, 7, 442795, 12208.51, 1, 86.71, 0: 6; 1: 57; 2: 42; 3: 18; 4: 8; 5: 3; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 795,  9,  6,  249, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 66; 2: 32; 3: 13; 4: 13; 5: 3; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 801,  4, 14,  249, 0, 7, 442648, 12208.51, 1, 86.71, 0: 6; 1: 59; 2: 40; 3: 15; 4: 12; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  77,  9,  6,  249, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 60; 2: 41; 3: 14; 4: 10; 6: 3; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 764,  9,  6,  250, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 67; 2: 32; 3: 14; 4: 9; 5: 3; 6: 2; 7: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 973,  7,  8,  250, 0, 7, 442721, 12208.51, 1, 86.71, 0: 6; 1: 59; 2: 40; 3: 17; 4: 8; 5: 3; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 231,  8,  7,  250, 0, 7, 442676, 12208.51, 1, 86.71, 0: 6; 1: 54; 2: 47; 3: 16; 4: 9; 5: 1; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 339,  6,  9,  250, 0, 7, 427869, 12208.51, 0, 86.71, 0: 6; 1: 58; 2: 41; 3: 17; 4: 8; 5: 4; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  53,  8,  7,  250, 0, 7, 442757, 12208.51, 1, 86.71, 0: 6; 1: 59; 2: 42; 3: 11; 4: 13; 5: 3; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 661,  8,  7,  251, 0, 7, 442691, 12208.51, 1, 86.71, 0: 6; 1: 55; 2: 48; 3: 12; 4: 8; 5: 5; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 674,  5, 11,  251, 0, 7, 434871, 12208.51, 1, 86.71, 0: 6; 1: 56; 2: 45; 3: 13; 4: 11; 5: 3; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 788,  5, 12,  251, 0, 7, 470509, 12208.51, 1, 86.71, 0: 6; 1: 61; 2: 42; 3: 10; 4: 7; 5: 7; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 304,  8,  7,  251, 0, 7, 442730, 12208.51, 1, 86.71, 0: 6; 1: 63; 2: 35; 3: 15; 4: 10; 5: 4; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 854,  8,  7,  251, 0, 7, 442805, 12208.51, 1, 86.71, 0: 6; 1: 62; 2: 41; 3: 8; 4: 11; 5: 4; 6: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 170,  5, 11,  251, 0, 7, 434841, 12208.51, 1, 86.71, 0: 6; 1: 56; 2: 46; 3: 12; 4: 10; 5: 4; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 969,  7,  8,  251, 0, 7, 442533, 12208.51, 1, 86.71, 0: 6; 1: 63; 2: 38; 3: 12; 4: 10; 5: 2; 6: 2; 7: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 940,  4, 14,  252, 0, 7, 442672, 12208.51, 1, 86.71, 0: 6; 1: 64; 2: 38; 3: 8; 4: 13; 5: 2; 6: 2; 7: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 449,  6,  9,  252, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 55; 2: 44; 3: 18; 4: 7; 5: 4; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 195,  7,  8,  252, 0, 7, 442538, 12208.51, 1, 86.71, 0: 6; 1: 61; 2: 37; 3: 17; 4: 9; 5: 1; 6: 3; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 556,  7,  8,  252, 0, 7, 442757, 12208.51, 1, 86.71, 0: 6; 1: 59; 2: 40; 3: 17; 4: 8; 5: 2; 6: 1; 7: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 964,  9,  6,  254, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 65; 2: 38; 3: 7; 4: 9; 5: 5; 6: 4; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 135,  6,  9,  254, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 56; 2: 42; 3: 17; 4: 10; 5: 2; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 652,  5, 13,  254, 0, 7, 499002, 12208.51, 1, 86.71, 0: 6; 1: 56; 2: 45; 3: 10; 4: 15; 5: 1; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  43,  5, 11,  254, 0, 7, 434892, 12208.51, 1, 86.71, 0: 6; 1: 59; 2: 41; 3: 12; 4: 11; 5: 4; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 922,  5, 12,  254, 0, 7, 470099, 12208.51, 1, 86.71, 0: 6; 1: 63; 2: 37; 3: 11; 4: 9; 5: 7; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 482,  6,  9,  255, 0, 7, 427869, 12208.51, 1, 86.71, 0: 6; 1: 56; 2: 41; 3: 16; 4: 13; 5: 2; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 347,  8,  7,  255, 0, 7, 442620, 12208.51, 1, 86.71, 0: 6; 1: 62; 2: 34; 3: 17; 4: 9; 5: 5; 6: 1; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 831,  4, 14,  255, 0, 7, 442757, 12208.51, 1, 86.71, 0: 6; 1: 59; 2: 39; 3: 18; 4: 6; 5: 3; 6: 3; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 830,  5, 13,  255, 0, 7, 499429, 12208.51, 1, 86.71, 0: 6; 1: 56; 2: 42; 3: 16; 4: 10; 5: 4; 7: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  56,  4, 14,  255, 0, 7, 442571, 12208.51, 1, 86.71, 0: 6; 1: 63; 2: 34; 3: 13; 4: 13; 5: 4; 6: 1; 7: 1; 
