Seed 1656949570
ARCH 1|F_ID 0|LIMIT 3
before: 
62(284)
Melhor resultado nxn: Treatment_of_Castration-Resistant_Prostate_Ca, 431,  7,  7,   76, 1, 2, 382047, 9161.15, 101, 0.00, 1: 54; 2: 11; 
Treatment_of_Castration-Resistant_Prostate_Ca, 974,  9,  5,   82, 1, 3, 355104, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  62,  6,  8,   82, 1, 3, 375656, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 905,  4, 12,   82, 1, 3, 375978, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 521,  7,  7,   82, 1, 3, 381718, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  54,  4, 12,   82, 1, 3, 375274, 9161.15, 1, 25.47, 1: 52; 2: 9; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca,  96,  5, 10,   82, 1, 3, 388466, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  45,  4, 12,   82, 1, 3, 375666, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  44,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 917,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 526,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 496,  4, 12,   82, 1, 3, 375953, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 931,  6,  8,   82, 1, 3, 375107, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 928,  4, 12,   82, 1, 3, 375378, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 497,  4, 12,   82, 1, 3, 375965, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  28,  6,  8,   82, 1, 3, 374844, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 941,  4, 12,   82, 1, 3, 375980, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 515,  4, 12,   82, 1, 3, 375695, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 827,  4, 12,   82, 1, 3, 375955, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 828,  9,  5,   82, 1, 3, 355062, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  14,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 787,  5, 10,   82, 1, 3, 388863, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 143,  4, 12,   82, 1, 3, 375756, 9161.15, 1, 25.47, 1: 52; 2: 9; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 557,  5,  9,   82, 1, 3, 355115, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 992,  5, 10,   82, 1, 3, 389136, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 841,  4, 12,   82, 1, 3, 375710, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 823,  4, 12,   82, 1, 3, 375678, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 468,  4, 12,   82, 1, 3, 375708, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 848,  8,  6,   82, 1, 3, 375258, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 122,  4, 12,   82, 1, 3, 375377, 9161.15, 1, 25.47, 1: 52; 2: 9; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 550,  7,  7,   82, 1, 3, 381903, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 116,  4, 12,   82, 1, 3, 375691, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 976,  5, 10,   82, 1, 3, 388667, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 547,  4, 12,   82, 1, 3, 375662, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 867,  5,  9,   82, 1, 3, 354963, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 608,  4, 12,   82, 1, 3, 375673, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 502,  5, 10,   82, 1, 3, 388935, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 331,  8,  6,   82, 1, 3, 375450, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 953,  5, 10,   82, 1, 3, 388182, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 327,  4, 12,   82, 1, 3, 375613, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 631,  4, 12,   82, 1, 3, 375150, 9161.15, 1, 25.47, 1: 52; 2: 9; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 605,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 380,  5,  9,   82, 1, 3, 355118, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 722,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 279,  4, 12,   82, 1, 3, 376017, 9161.15, 1, 25.47, 1: 52; 2: 9; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 627,  5, 10,   82, 1, 3, 388667, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 678,  4, 12,   82, 1, 3, 375415, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 280,  5,  9,   82, 1, 3, 355142, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 625,  5, 10,   82, 1, 3, 389011, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 354,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 282,  6,  8,   82, 1, 3, 375827, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 714,  4, 12,   82, 1, 3, 375945, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 684,  7,  7,   82, 1, 3, 382652, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 713,  5, 10,   82, 1, 3, 389055, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 688,  9,  5,   82, 1, 3, 355026, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 742,  5, 10,   82, 1, 3, 388729, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 620,  5, 10,   82, 1, 3, 388954, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 698,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 310,  4, 12,   82, 1, 3, 375941, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 952,  4, 12,   82, 1, 3, 375617, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 402,  4, 12,   82, 1, 3, 375825, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 406,  5,  9,   82, 1, 3, 355070, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,   6,  5,  9,   82, 1, 3, 354858, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 740,  4, 12,   82, 1, 3, 375871, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 348,  9,  5,   82, 1, 3, 355124, 9161.15, 1, 25.47, 1: 51; 2: 11; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 639,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 730,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 660,  4, 12,   82, 1, 3, 375819, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 344,  8,  6,   82, 1, 3, 375693, 9161.15, 1, 25.47, 1: 49; 2: 15; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 653,  4, 11,   82, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 13; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 465,  9,  5,   83, 1, 3, 355099, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 850,  4, 12,   83, 1, 3, 375816, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 469,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 51; 2: 10; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 977,  4, 12,   83, 1, 3, 375950, 9161.15, 1, 25.47, 1: 51; 2: 10; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 640,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 683,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 135,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 554,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 392,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 920,  4, 12,   83, 1, 3, 376056, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 682,  6,  8,   83, 1, 3, 375956, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 923,  4, 12,   83, 1, 3, 375512, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 694,  4, 12,   83, 1, 3, 375763, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 967,  8,  6,   83, 1, 3, 375623, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 697,  5,  9,   83, 1, 3, 354954, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  35,  7,  7,   83, 1, 3, 381948, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  27,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  31,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 141,  4, 12,   83, 1, 3, 375659, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 518,  4, 12,   83, 1, 3, 375867, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 484,  4, 12,   83, 1, 3, 375746, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 899,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 536,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  25,  4, 12,   83, 1, 3, 375781, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 334,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 881,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 335,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 541,  4, 12,   83, 1, 3, 375518, 9161.15, 1, 25.47, 1: 51; 2: 10; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 636,  4, 12,   83, 1, 3, 375752, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 101,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 474,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 124,  4, 12,   83, 1, 3, 375491, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 908,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 659,  5,  9,   83, 1, 3, 355075, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 107,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 338,  4, 12,   83, 1, 3, 375503, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  49,  4, 12,   83, 1, 3, 375641, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  47,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 471,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 387,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 51; 2: 10; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 500,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 637,  5,  9,   83, 1, 3, 355106, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 898,  6,  8,   83, 1, 3, 375907, 9161.15, 1, 25.47, 1: 51; 2: 10; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 195,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 274,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 175,  8,  6,   83, 1, 3, 376330, 9161.15, 1, 25.47, 1: 51; 2: 10; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 962,  4, 12,   83, 1, 3, 375927, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 804,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 52; 2: 8; 3: 5; 
Treatment_of_Castration-Resistant_Prostate_Ca, 229,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 587,  4, 12,   83, 1, 3, 375996, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 281,  4, 12,   83, 1, 3, 375736, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 719,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 802,  4, 12,   83, 1, 3, 375554, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 791,  4, 12,   83, 1, 3, 375543, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 199,  4, 12,   83, 1, 3, 375641, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 788,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 225,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 203,  8,  6,   83, 1, 3, 375838, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 432,  4, 12,   83, 1, 3, 375514, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 411,  4, 12,   83, 1, 3, 375992, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 454,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 598,  8,  6,   83, 1, 3, 375735, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 443,  4, 12,   83, 1, 3, 375386, 9161.15, 1, 25.47, 1: 50; 2: 12; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 709,  4, 11,   83, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 738,  5,  9,   83, 1, 3, 355131, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 407,  5,  9,   83, 1, 3, 355082, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 258,  4, 12,   83, 1, 3, 375587, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 981,  4, 12,   83, 1, 3, 375972, 9161.15, 1, 25.47, 1: 48; 2: 16; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 241,  4, 12,   83, 1, 3, 375823, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 169,  5,  9,   83, 1, 3, 355136, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 732,  8,  6,   83, 1, 3, 375616, 9161.15, 1, 25.47, 1: 49; 2: 14; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 482,  4, 12,   84, 1, 3, 374896, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 508,  4, 11,   84, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 520,  5,  9,   84, 1, 3, 355147, 9161.15, 1, 25.47, 1: 49; 2: 13; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 946,  4, 12,   84, 1, 3, 375699, 9161.15, 1, 25.47, 1: 50; 2: 11; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 219,  4, 11,   84, 1, 3, 347182, 9161.15, 1, 25.47, 1: 47; 2: 17; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 223,  4, 11,   84, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 11; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 882,  4, 11,   84, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,   7,  7,  7,   84, 1, 3, 382261, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 878,  4, 11,   84, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 486,  4, 12,   84, 1, 3, 375716, 9161.15, 1, 25.47, 1: 49; 2: 13; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 650,  5,  9,   84, 1, 3, 355129, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 257,  4, 12,   84, 1, 3, 375137, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 757,  4, 12,   84, 1, 3, 375417, 9161.15, 1, 25.47, 1: 50; 2: 11; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 895,  4, 11,   84, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 13; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  66,  4, 11,   84, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 276,  4, 12,   84, 1, 3, 375720, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 246,  4, 12,   84, 1, 3, 375416, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 769,  4, 11,   84, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 13; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 768,  4, 11,   84, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  91,  9,  5,   84, 1, 3, 354717, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 904,  4, 12,   84, 1, 3, 375410, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  26,  4, 11,   84, 1, 3, 347182, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 755,  4, 11,   84, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 11; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 238,  8,  6,   84, 1, 3, 375644, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  52,  4, 11,   84, 1, 3, 347182, 9161.15, 1, 25.47, 1: 47; 2: 17; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 603,  4, 12,   84, 1, 3, 375682, 9161.15, 1, 25.47, 1: 48; 2: 15; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 673,  4, 12,   84, 1, 3, 375305, 9161.15, 1, 25.47, 1: 49; 2: 13; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 149,  4, 11,   84, 1, 3, 347182, 9161.15, 1, 25.47, 1: 50; 2: 11; 3: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 575,  4, 11,   84, 1, 3, 347182, 9161.15, 1, 25.47, 1: 49; 2: 13; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 312,  4, 12,   84, 1, 3, 375661, 9161.15, 1, 25.47, 1: 47; 2: 17; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 290,  4, 12,   84, 1, 3, 375774, 9161.15, 1, 25.47, 1: 49; 2: 13; 3: 3; 
